title,id,description,type,unit_id
"인연 랭크 연출 1",12140102,"",101,121401
"인연 랭크 연출 2",12140103,"",102,121401
"인연 랭크 연출 3",12140104,"",103,121401
"인연 랭크 연출 4",12140105,"",104,121401
"인연 랭크 연출 5",12140106,"",105,121401
"인연 랭크 연출 6",12140107,"",106,121401
"인연 랭크 연출 7",12140108,"",107,121401
"획득 연출 1",12150101,"",201,121501
"인연 랭크 연출 1",12150102,"",101,121501
"인연 랭크 연출 2",12150103,"",102,121501
"인연 랭크 연출 3",12150104,"",103,121501
"인연 랭크 연출 4",12150105,"",104,121501
"인연 랭크 연출 5",12150106,"",105,121501
"인연 랭크 연출 6",12150107,"",106,121501
"인연 랭크 연출 7",12150108,"",107,121501
"획득 연출 1",12160101,"",201,121601
"인연 랭크 연출 1",12160102,"",101,121601
"인연 랭크 연출 2",12160103,"",102,121601
"인연 랭크 연출 3",12160104,"",103,121601
"인연 랭크 연출 4",12160105,"",104,121601
"인연 랭크 연출 5",12160106,"",105,121601
"인연 랭크 연출 6",12160107,"",106,121601
"인연 랭크 연출 7",12160108,"",107,121601
"획득 연출 1",12190101,"",201,121901
"인연 랭크 연출 1",12190102,"",101,121901
"인연 랭크 연출 2",12190103,"",102,121901
"인연 랭크 연출 3",12190104,"",103,121901
"인연 랭크 연출 4",12190105,"",104,121901
"인연 랭크 연출 5",12190106,"",105,121901
"인연 랭크 연출 6",12190107,"",106,121901
"인연 랭크 연출 7",12190108,"",107,121901
"획득 연출 1",12200101,"",201,122001
"인연 랭크 연출 1",12200102,"",101,122001
"인연 랭크 연출 2",12200103,"",102,122001
"인연 랭크 연출 3",12200104,"",103,122001
"인연 랭크 연출 4",12200105,"",104,122001
"인연 랭크 연출 5",12200106,"",105,122001
"인연 랭크 연출 6",12200107,"",106,122001
"인연 랭크 연출 7",12200108,"",107,122001
"획득 연출 1",12210101,"",201,122101
"인연 랭크 연출 1",12210102,"",101,122101
"인연 랭크 연출 2",12210103,"",102,122101
"인연 랭크 연출 3",12210104,"",103,122101
"인연 랭크 연출 4",12210105,"",104,122101
"인연 랭크 연출 5",12210106,"",105,122101
"인연 랭크 연출 6",12210107,"",106,122101
"인연 랭크 연출 7",12210108,"",107,122101
"획득 연출 1",12220101,"",201,122201
"인연 랭크 연출 1",12220102,"",101,122201
"인연 랭크 연출 2",12220103,"",102,122201
"인연 랭크 연출 3",12220104,"",103,122201
"인연 랭크 연출 4",12220105,"",104,122201
"인연 랭크 연출 5",12220106,"",105,122201
"인연 랭크 연출 6",12220107,"",106,122201
"인연 랭크 연출 7",12220108,"",107,122201
"획득 연출 1",12230101,"",201,122301
"인연 랭크 연출 1",12230102,"",101,122301
"인연 랭크 연출 2",12230103,"",102,122301
"인연 랭크 연출 3",12230104,"",103,122301
"인연 랭크 연출 4",12230105,"",104,122301
"인연 랭크 연출 5",12230106,"",105,122301
"인연 랭크 연출 6",12230107,"",106,122301
"인연 랭크 연출 7",12230108,"",107,122301
"획득 연출 1",12240101,"",201,122401
"인연 랭크 연출 1",12240102,"",101,122401
"인연 랭크 연출 2",12240103,"",102,122401
"인연 랭크 연출 3",12240104,"",103,122401
"인연 랭크 연출 4",12240105,"",104,122401
"인연 랭크 연출 5",12240106,"",105,122401
"인연 랭크 연출 6",12240107,"",106,122401
"인연 랭크 연출 7",12240108,"",107,122401
"획득 연출 1",12250101,"",201,122501
"인연 랭크 연출 1",12250102,"",101,122501
"인연 랭크 연출 2",12250103,"",102,122501
"인연 랭크 연출 3",12250104,"",103,122501
"인연 랭크 연출 4",12250105,"",104,122501
"인연 랭크 연출 5",12250106,"",105,122501
"인연 랭크 연출 6",12250107,"",106,122501
"인연 랭크 연출 7",12250108,"",107,122501
"획득 연출 1",12260101,"",201,122601
"인연 랭크 연출 1",12260102,"",101,122601
"인연 랭크 연출 2",12260103,"",102,122601
"인연 랭크 연출 3",12260104,"",103,122601
"인연 랭크 연출 4",12260105,"",104,122601
"인연 랭크 연출 5",12260106,"",105,122601
"인연 랭크 연출 6",12260107,"",106,122601
"인연 랭크 연출 7",12260108,"",107,122601
"획득 연출 1",12270101,"",201,122701
"인연 랭크 연출 1",12270102,"",101,122701
"인연 랭크 연출 2",12270103,"",102,122701
"인연 랭크 연출 3",12270104,"",103,122701
"인연 랭크 연출 4",12270105,"",104,122701
"인연 랭크 연출 5",12270106,"",105,122701
"인연 랭크 연출 6",12270107,"",106,122701
"인연 랭크 연출 7",12270108,"",107,122701
"획득 연출 1",12280101,"",201,122801
"인연 랭크 연출 1",12280102,"",101,122801
"인연 랭크 연출 2",12280103,"",102,122801
"인연 랭크 연출 3",12280104,"",103,122801
"인연 랭크 연출 4",12280105,"",104,122801
"인연 랭크 연출 5",12280106,"",105,122801
"인연 랭크 연출 6",12280107,"",106,122801
"인연 랭크 연출 7",12280108,"",107,122801
"획득 연출 1",12290101,"",201,122901
"인연 랭크 연출 1",12290102,"",101,122901
"인연 랭크 연출 2",12290103,"",102,122901
"인연 랭크 연출 3",12290104,"",103,122901
"인연 랭크 연출 4",12290105,"",104,122901
"인연 랭크 연출 5",12290106,"",105,122901
"인연 랭크 연출 6",12290107,"",106,122901
"인연 랭크 연출 7",12290108,"",107,122901
"획득 연출 1",12300101,"",201,123001
"인연 랭크 연출 1",12300102,"",101,123001
"인연 랭크 연출 2",12300103,"",102,123001
"인연 랭크 연출 3",12300104,"",103,123001
"인연 랭크 연출 4",12300105,"",104,123001
"인연 랭크 연출 5",12300106,"",105,123001
"인연 랭크 연출 6",12300107,"",106,123001
"인연 랭크 연출 7",12300108,"",107,123001
"획득 연출 1",12310101,"",201,123101
"인연 랭크 연출 1",12310102,"",101,123101
"인연 랭크 연출 2",12310103,"",102,123101
"인연 랭크 연출 3",12310104,"",103,123101
"인연 랭크 연출 4",12310105,"",104,123101
"인연 랭크 연출 5",12310106,"",105,123101
"인연 랭크 연출 6",12310107,"",106,123101
"인연 랭크 연출 7",12310108,"",107,123101
"획득 연출 1",12320101,"",201,123201
"인연 랭크 연출 1",12320102,"",101,123201
"인연 랭크 연출 2",12320103,"",102,123201
"인연 랭크 연출 3",12320104,"",103,123201
"인연 랭크 연출 4",12320105,"",104,123201
"인연 랭크 연출 5",12320106,"",105,123201
"인연 랭크 연출 6",12320107,"",106,123201
"인연 랭크 연출 7",12320108,"",107,123201
"획득 연출 1",12330101,"",201,123301
"인연 랭크 연출 1",12330102,"",101,123301
"인연 랭크 연출 2",12330103,"",102,123301
"인연 랭크 연출 3",12330104,"",103,123301
"인연 랭크 연출 4",12330105,"",104,123301
"인연 랭크 연출 5",12330106,"",105,123301
"인연 랭크 연출 6",12330107,"",106,123301
"인연 랭크 연출 7",12330108,"",107,123301
"획득 연출 1",12350101,"",201,123501
"인연 랭크 연출 1",12350102,"",101,123501
"인연 랭크 연출 2",12350103,"",102,123501
"인연 랭크 연출 3",12350104,"",103,123501
"인연 랭크 연출 4",12350105,"",104,123501
"인연 랭크 연출 5",12350106,"",105,123501
"인연 랭크 연출 6",12350107,"",106,123501
"인연 랭크 연출 7",12350108,"",107,123501
"획득 연출 1",12360101,"",201,123601
"인연 랭크 연출 1",12360102,"",101,123601
"인연 랭크 연출 2",12360103,"",102,123601
"인연 랭크 연출 3",12360104,"",103,123601
"인연 랭크 연출 4",12360105,"",104,123601
"인연 랭크 연출 5",12360106,"",105,123601
"인연 랭크 연출 6",12360107,"",106,123601
"인연 랭크 연출 7",12360108,"",107,123601
"획득 연출 1",12370101,"",201,123701
"인연 랭크 연출 1",12370102,"",101,123701
"인연 랭크 연출 2",12370103,"",102,123701
"인연 랭크 연출 3",12370104,"",103,123701
"인연 랭크 연출 4",12370105,"",104,123701
"인연 랭크 연출 5",12370106,"",105,123701
"인연 랭크 연출 6",12370107,"",106,123701
"인연 랭크 연출 7",12370108,"",107,123701
"획득 연출 1",12380101,"",201,123801
"인연 랭크 연출 1",12380102,"",101,123801
"인연 랭크 연출 2",12380103,"",102,123801
"인연 랭크 연출 3",12380104,"",103,123801
"인연 랭크 연출 4",12380105,"",104,123801
"인연 랭크 연출 5",12380106,"",105,123801
"인연 랭크 연출 6",12380107,"",106,123801
"인연 랭크 연출 7",12380108,"",107,123801
"획득 연출 1",12390101,"",201,123901
"인연 랭크 연출 1",12390102,"",101,123901
"인연 랭크 연출 2",12390103,"",102,123901
"인연 랭크 연출 3",12390104,"",103,123901
"인연 랭크 연출 4",12390105,"",104,123901
"인연 랭크 연출 5",12390106,"",105,123901
"인연 랭크 연출 6",12390107,"",106,123901
"인연 랭크 연출 7",12390108,"",107,123901
"획득 연출 1",12400101,"",201,124001
"인연 랭크 연출 1",12400102,"",101,124001
"인연 랭크 연출 2",12400103,"",102,124001
"인연 랭크 연출 3",12400104,"",103,124001
"인연 랭크 연출 4",12400105,"",104,124001
"인연 랭크 연출 5",12400106,"",105,124001
"인연 랭크 연출 6",12400107,"",106,124001
"인연 랭크 연출 7",12400108,"",107,124001
"획득 연출 1",12410101,"",201,124101
"인연 랭크 연출 1",12410102,"",101,124101
"인연 랭크 연출 2",12410103,"",102,124101
"인연 랭크 연출 3",12410104,"",103,124101
"인연 랭크 연출 4",12410105,"",104,124101
"인연 랭크 연출 5",12410106,"",105,124101
"인연 랭크 연출 6",12410107,"",106,124101
"인연 랭크 연출 7",12410108,"",107,124101
"획득 연출 1",12420101,"",201,124201
"인연 랭크 연출 1",12420102,"",101,124201
"인연 랭크 연출 2",12420103,"",102,124201
"인연 랭크 연출 3",12420104,"",103,124201
"인연 랭크 연출 4",12420105,"",104,124201
"인연 랭크 연출 5",12420106,"",105,124201
"인연 랭크 연출 6",12420107,"",106,124201
"인연 랭크 연출 7",12420108,"",107,124201
"획득 연출 1",12450101,"",201,124501
"인연 랭크 연출 1",12450102,"",101,124501
"인연 랭크 연출 2",12450103,"",102,124501
"인연 랭크 연출 3",12450104,"",103,124501
"인연 랭크 연출 4",12450105,"",104,124501
"인연 랭크 연출 5",12450106,"",105,124501
"인연 랭크 연출 6",12450107,"",106,124501
"인연 랭크 연출 7",12450108,"",107,124501
"획득 연출 1",12460101,"",201,124601
"인연 랭크 연출 1",12460102,"",101,124601
"인연 랭크 연출 2",12460103,"",102,124601
"인연 랭크 연출 3",12460104,"",103,124601
"인연 랭크 연출 4",12460105,"",104,124601
"인연 랭크 연출 5",12460106,"",105,124601
"인연 랭크 연출 6",12460107,"",106,124601
"인연 랭크 연출 7",12460108,"",107,124601
"획득 연출 1",12470101,"",201,124701
"인연 랭크 연출 1",12470102,"",101,124701
"인연 랭크 연출 2",12470103,"",102,124701
"인연 랭크 연출 3",12470104,"",103,124701
"인연 랭크 연출 4",12470105,"",104,124701
"인연 랭크 연출 5",12470106,"",105,124701
"인연 랭크 연출 6",12470107,"",106,124701
"인연 랭크 연출 7",12470108,"",107,124701
"획득 연출 1",12480101,"",201,124801
"인연 랭크 연출 1",12480102,"",101,124801
"인연 랭크 연출 2",12480103,"",102,124801
"인연 랭크 연출 3",12480104,"",103,124801
"인연 랭크 연출 4",12480105,"",104,124801
"인연 랭크 연출 5",12480106,"",105,124801
"인연 랭크 연출 6",12480107,"",106,124801
"인연 랭크 연출 7",12480108,"",107,124801
"획득 연출 1",12490101,"",201,124901
"인연 랭크 연출 1",12490102,"",101,124901
"인연 랭크 연출 2",12490103,"",102,124901
"인연 랭크 연출 3",12490104,"",103,124901
"인연 랭크 연출 4",12490105,"",104,124901
"인연 랭크 연출 5",12490106,"",105,124901
"인연 랭크 연출 6",12490107,"",106,124901
"인연 랭크 연출 7",12490108,"",107,124901
"획득 연출 1",12500101,"",201,125001
"인연 랭크 연출 1",12500102,"",101,125001
"인연 랭크 연출 2",12500103,"",102,125001
"인연 랭크 연출 3",12500104,"",103,125001
"인연 랭크 연출 4",12500105,"",104,125001
"인연 랭크 연출 5",12500106,"",105,125001
"인연 랭크 연출 6",12500107,"",106,125001
"인연 랭크 연출 7",12500108,"",107,125001
"획득 연출 1",12510101,"",201,125101
"인연 랭크 연출 1",12510102,"",101,125101
"인연 랭크 연출 2",12510103,"",102,125101
"인연 랭크 연출 3",12510104,"",103,125101
"인연 랭크 연출 4",12510105,"",104,125101
"인연 랭크 연출 5",12510106,"",105,125101
"인연 랭크 연출 6",12510107,"",106,125101
"인연 랭크 연출 7",12510108,"",107,125101
"획득 연출 1",12520101,"",201,125201
"인연 랭크 연출 1",12520102,"",101,125201
"인연 랭크 연출 2",12520103,"",102,125201
"인연 랭크 연출 3",12520104,"",103,125201
"인연 랭크 연출 4",12520105,"",104,125201
"인연 랭크 연출 5",12520106,"",105,125201
"인연 랭크 연출 6",12520107,"",106,125201
"인연 랭크 연출 7",12520108,"",107,125201
"획득 연출 1",12530101,"",201,125301
"인연 랭크 연출 1",12530102,"",101,125301
"인연 랭크 연출 2",12530103,"",102,125301
"인연 랭크 연출 3",12530104,"",103,125301
"인연 랭크 연출 4",12530105,"",104,125301
"인연 랭크 연출 5",12530106,"",105,125301
"인연 랭크 연출 6",12530107,"",106,125301
"인연 랭크 연출 7",12530108,"",107,125301
"획득 연출 1",12540101,"",201,125401
"인연 랭크 연출 1",12540102,"",101,125401
"인연 랭크 연출 2",12540103,"",102,125401
"인연 랭크 연출 3",12540104,"",103,125401
"인연 랭크 연출 4",12540105,"",104,125401
"인연 랭크 연출 5",12540106,"",105,125401
"인연 랭크 연출 6",12540107,"",106,125401
"인연 랭크 연출 7",12540108,"",107,125401
"획득 연출 1",12550101,"",201,125501
"인연 랭크 연출 1",12550102,"",101,125501
"인연 랭크 연출 2",12550103,"",102,125501
"인연 랭크 연출 3",12550104,"",103,125501
"인연 랭크 연출 4",12550105,"",104,125501
"인연 랭크 연출 5",12550106,"",105,125501
"인연 랭크 연출 6",12550107,"",106,125501
"인연 랭크 연출 7",12550108,"",107,125501
"획득 연출 1",12560101,"",201,125601
"인연 랭크 연출 1",12560102,"",101,125601
"인연 랭크 연출 2",12560103,"",102,125601
"인연 랭크 연출 3",12560104,"",103,125601
"인연 랭크 연출 4",12560105,"",104,125601
"인연 랭크 연출 5",12560106,"",105,125601
"인연 랭크 연출 6",12560107,"",106,125601
"인연 랭크 연출 7",12560108,"",107,125601
"획득 연출 1",12570101,"",201,125701
"인연 랭크 연출 1",12570102,"",101,125701
"인연 랭크 연출 2",12570103,"",102,125701
"인연 랭크 연출 3",12570104,"",103,125701
"인연 랭크 연출 4",12570105,"",104,125701
"인연 랭크 연출 5",12570106,"",105,125701
"인연 랭크 연출 6",12570107,"",106,125701
"인연 랭크 연출 7",12570108,"",107,125701
"획득 연출 1",12580101,"",201,125801
"인연 랭크 연출 1",12580102,"",101,125801
"인연 랭크 연출 2",12580103,"",102,125801
"인연 랭크 연출 3",12580104,"",103,125801
"인연 랭크 연출 4",12580105,"",104,125801
"인연 랭크 연출 5",12580106,"",105,125801
"인연 랭크 연출 6",12580107,"",106,125801
"인연 랭크 연출 7",12580108,"",107,125801
"획득 연출 1",12600101,"",201,126001
"인연 랭크 연출 1",12600102,"",101,126001
"인연 랭크 연출 2",12600103,"",102,126001
"인연 랭크 연출 3",12600104,"",103,126001
"인연 랭크 연출 4",12600105,"",104,126001
"인연 랭크 연출 5",12600106,"",105,126001
"인연 랭크 연출 6",12600107,"",106,126001
"인연 랭크 연출 7",12600108,"",107,126001
"획득 연출 1",12610101,"",201,126101
"인연 랭크 연출 1",12610102,"",101,126101
"인연 랭크 연출 2",12610103,"",102,126101
"인연 랭크 연출 3",12610104,"",103,126101
"인연 랭크 연출 4",12610105,"",104,126101
"인연 랭크 연출 5",12610106,"",105,126101
"인연 랭크 연출 6",12610107,"",106,126101
"인연 랭크 연출 7",12610108,"",107,126101
"획득 연출 1",12620101,"",201,126201
"인연 랭크 연출 1",12620102,"",101,126201
"인연 랭크 연출 2",12620103,"",102,126201
"인연 랭크 연출 3",12620104,"",103,126201
"인연 랭크 연출 4",12620105,"",104,126201
"인연 랭크 연출 5",12620106,"",105,126201
"인연 랭크 연출 6",12620107,"",106,126201
"인연 랭크 연출 7",12620108,"",107,126201
"획득 연출 1",12630101,"",201,126301
"인연 랭크 연출 1",12630102,"",101,126301
"인연 랭크 연출 2",12630103,"",102,126301
"인연 랭크 연출 3",12630104,"",103,126301
"인연 랭크 연출 4",12630105,"",104,126301
"인연 랭크 연출 5",12630106,"",105,126301
"인연 랭크 연출 6",12630107,"",106,126301
"인연 랭크 연출 7",12630108,"",107,126301
"획득 연출 1",12640101,"",201,126401
"인연 랭크 연출 1",12640102,"",101,126401
"인연 랭크 연출 2",12640103,"",102,126401
"인연 랭크 연출 3",12640104,"",103,126401
"인연 랭크 연출 4",12640105,"",104,126401
"인연 랭크 연출 5",12640106,"",105,126401
"인연 랭크 연출 6",12640107,"",106,126401
"인연 랭크 연출 7",12640108,"",107,126401
"획득 연출 1",12650101,"",201,126501
"인연 랭크 연출 1",12650102,"",101,126501
"인연 랭크 연출 2",12650103,"",102,126501
"인연 랭크 연출 3",12650104,"",103,126501
"인연 랭크 연출 4",12650105,"",104,126501
"인연 랭크 연출 5",12650106,"",105,126501
"인연 랭크 연출 6",12650107,"",106,126501
"인연 랭크 연출 7",12650108,"",107,126501
"획득 연출 1",12660101,"",201,126601
"인연 랭크 연출 1",12660102,"",101,126601
"인연 랭크 연출 2",12660103,"",102,126601
"인연 랭크 연출 3",12660104,"",103,126601
"인연 랭크 연출 4",12660105,"",104,126601
"인연 랭크 연출 5",12660106,"",105,126601
"인연 랭크 연출 6",12660107,"",106,126601
"인연 랭크 연출 7",12660108,"",107,126601
"획득 연출 1",12670101,"",201,126701
"인연 랭크 연출 1",12670102,"",101,126701
"인연 랭크 연출 2",12670103,"",102,126701
"인연 랭크 연출 3",12670104,"",103,126701
"인연 랭크 연출 4",12670105,"",104,126701
"인연 랭크 연출 5",12670106,"",105,126701
"인연 랭크 연출 6",12670107,"",106,126701
"인연 랭크 연출 7",12670108,"",107,126701
"획득 연출 1",12680101,"",201,126801
"인연 랭크 연출 1",12680102,"",101,126801
"인연 랭크 연출 2",12680103,"",102,126801
"인연 랭크 연출 3",12680104,"",103,126801
"인연 랭크 연출 4",12680105,"",104,126801
"인연 랭크 연출 5",12680106,"",105,126801
"인연 랭크 연출 6",12680107,"",106,126801
"인연 랭크 연출 7",12680108,"",107,126801
"획득 연출 1",12690101,"",201,126901
"인연 랭크 연출 1",12690102,"",101,126901
"인연 랭크 연출 2",12690103,"",102,126901
"인연 랭크 연출 3",12690104,"",103,126901
"인연 랭크 연출 4",12690105,"",104,126901
"인연 랭크 연출 5",12690106,"",105,126901
"인연 랭크 연출 6",12690107,"",106,126901
"인연 랭크 연출 7",12690108,"",107,126901
"획득 연출 1",12700101,"",201,127001
"인연 랭크 연출 1",12700102,"",101,127001
"인연 랭크 연출 2",12700103,"",102,127001
"인연 랭크 연출 3",12700104,"",103,127001
"인연 랭크 연출 4",12700105,"",104,127001
"인연 랭크 연출 5",12700106,"",105,127001
"인연 랭크 연출 6",12700107,"",106,127001
"인연 랭크 연출 7",12700108,"",107,127001
"획득 연출 1",12710101,"",201,127101
"인연 랭크 연출 1",12710102,"",101,127101
"인연 랭크 연출 2",12710103,"",102,127101
"인연 랭크 연출 3",12710104,"",103,127101
"인연 랭크 연출 4",12710105,"",104,127101
"인연 랭크 연출 5",12710106,"",105,127101
"인연 랭크 연출 6",12710107,"",106,127101
"인연 랭크 연출 7",12710108,"",107,127101
"획득 연출 1",12720101,"",201,127201
"인연 랭크 연출 1",12720102,"",101,127201
"인연 랭크 연출 2",12720103,"",102,127201
"인연 랭크 연출 3",12720104,"",103,127201
"인연 랭크 연출 4",12720105,"",104,127201
"인연 랭크 연출 5",12720106,"",105,127201
"인연 랭크 연출 6",12720107,"",106,127201
"인연 랭크 연출 7",12720108,"",107,127201
"획득 연출 1",12730101,"",201,127301
"인연 랭크 연출 1",12730102,"",101,127301
"인연 랭크 연출 2",12730103,"",102,127301
"인연 랭크 연출 3",12730104,"",103,127301
"인연 랭크 연출 4",12730105,"",104,127301
"인연 랭크 연출 5",12730106,"",105,127301
"인연 랭크 연출 6",12730107,"",106,127301
"인연 랭크 연출 7",12730108,"",107,127301
"획득 연출 1",12750101,"",201,127501
"인연 랭크 연출 1",12750102,"",101,127501
"인연 랭크 연출 2",12750103,"",102,127501
"인연 랭크 연출 3",12750104,"",103,127501
"인연 랭크 연출 4",12750105,"",104,127501
"인연 랭크 연출 5",12750106,"",105,127501
"인연 랭크 연출 6",12750107,"",106,127501
"인연 랭크 연출 7",12750108,"",107,127501
"획득 연출 1",12760101,"",201,127601
"인연 랭크 연출 1",12760102,"",101,127601
"인연 랭크 연출 2",12760103,"",102,127601
"인연 랭크 연출 3",12760104,"",103,127601
"인연 랭크 연출 4",12760105,"",104,127601
"인연 랭크 연출 5",12760106,"",105,127601
"인연 랭크 연출 6",12760107,"",106,127601
"인연 랭크 연출 7",12760108,"",107,127601
"획득 연출 1",12770101,"",201,127701
"인연 랭크 연출 1",12770102,"",101,127701
"인연 랭크 연출 2",12770103,"",102,127701
"인연 랭크 연출 3",12770104,"",103,127701
"인연 랭크 연출 4",12770105,"",104,127701
"인연 랭크 연출 5",12770106,"",105,127701
"인연 랭크 연출 6",12770107,"",106,127701
"인연 랭크 연출 7",12770108,"",107,127701
"획득 연출 1",12780101,"",201,127801
"인연 랭크 연출 1",12780102,"",101,127801
"인연 랭크 연출 2",12780103,"",102,127801
"인연 랭크 연출 3",12780104,"",103,127801
"인연 랭크 연출 4",12780105,"",104,127801
"인연 랭크 연출 5",12780106,"",105,127801
"인연 랭크 연출 6",12780107,"",106,127801
"인연 랭크 연출 7",12780108,"",107,127801
"획득 연출 1",12790101,"",201,127901
"인연 랭크 연출 1",12790102,"",101,127901
"인연 랭크 연출 2",12790103,"",102,127901
"인연 랭크 연출 3",12790104,"",103,127901
"인연 랭크 연출 4",12790105,"",104,127901
"인연 랭크 연출 5",12790106,"",105,127901
"인연 랭크 연출 6",12790107,"",106,127901
"인연 랭크 연출 7",12790108,"",107,127901
"획득 연출 1",12800101,"",201,128001
"인연 랭크 연출 1",12800102,"",101,128001
"인연 랭크 연출 2",12800103,"",102,128001
"인연 랭크 연출 3",12800104,"",103,128001
"인연 랭크 연출 4",12800105,"",104,128001
"인연 랭크 연출 5",12800106,"",105,128001
"인연 랭크 연출 6",12800107,"",106,128001
"인연 랭크 연출 7",12800108,"",107,128001
"획득 연출 1",12830101,"",201,128301
"인연 랭크 연출 1",12830102,"",101,128301
"인연 랭크 연출 2",12830103,"",102,128301
"인연 랭크 연출 3",12830104,"",103,128301
"인연 랭크 연출 4",12830105,"",104,128301
"인연 랭크 연출 5",12830106,"",105,128301
"인연 랭크 연출 6",12830107,"",106,128301
"인연 랭크 연출 7",12830108,"",107,128301
"획득 연출 1",12840101,"",201,128401
"인연 랭크 연출 1",12840102,"",101,128401
"인연 랭크 연출 2",12840103,"",102,128401
"인연 랭크 연출 3",12840104,"",103,128401
"인연 랭크 연출 4",12840105,"",104,128401
"인연 랭크 연출 5",12840106,"",105,128401
"인연 랭크 연출 6",12840107,"",106,128401
"인연 랭크 연출 7",12840108,"",107,128401
"획득 연출 1",12850101,"",201,128501
"인연 랭크 연출 1",12850102,"",101,128501
"인연 랭크 연출 2",12850103,"",102,128501
"인연 랭크 연출 3",12850104,"",103,128501
"인연 랭크 연출 4",12850105,"",104,128501
"인연 랭크 연출 5",12850106,"",105,128501
"인연 랭크 연출 6",12850107,"",106,128501
"인연 랭크 연출 7",12850108,"",107,128501
"획득 연출 1",12870101,"",201,128701
"인연 랭크 연출 1",12870102,"",101,128701
"인연 랭크 연출 2",12870103,"",102,128701
"인연 랭크 연출 3",12870104,"",103,128701
"인연 랭크 연출 4",12870105,"",104,128701
"인연 랭크 연출 5",12870106,"",105,128701
"인연 랭크 연출 6",12870107,"",106,128701
"인연 랭크 연출 7",12870108,"",107,128701
"획득 연출 1",12880101,"",201,128801
"인연 랭크 연출 1",12880102,"",101,128801
"인연 랭크 연출 2",12880103,"",102,128801
"인연 랭크 연출 3",12880104,"",103,128801
"인연 랭크 연출 4",12880105,"",104,128801
"인연 랭크 연출 5",12880106,"",105,128801
"인연 랭크 연출 6",12880107,"",106,128801
"인연 랭크 연출 7",12880108,"",107,128801
"획득 연출 1",12890101,"",201,128901
"인연 랭크 연출 1",12890102,"",101,128901
"인연 랭크 연출 2",12890103,"",102,128901
"인연 랭크 연출 3",12890104,"",103,128901
"인연 랭크 연출 4",12890105,"",104,128901
"인연 랭크 연출 5",12890106,"",105,128901
"인연 랭크 연출 6",12890107,"",106,128901
"인연 랭크 연출 7",12890108,"",107,128901
"획득 연출 1",12900101,"",201,129001
"인연 랭크 연출 1",12900102,"",101,129001
"인연 랭크 연출 2",12900103,"",102,129001
"인연 랭크 연출 3",12900104,"",103,129001
"인연 랭크 연출 4",12900105,"",104,129001
"인연 랭크 연출 5",12900106,"",105,129001
"인연 랭크 연출 6",12900107,"",106,129001
"인연 랭크 연출 7",12900108,"",107,129001
"획득 연출 1",12930101,"",201,129301
"인연 랭크 연출 1",12930102,"",101,129301
"인연 랭크 연출 2",12930103,"",102,129301
"인연 랭크 연출 3",12930104,"",103,129301
"인연 랭크 연출 4",12930105,"",104,129301
"인연 랭크 연출 5",12930106,"",105,129301
"인연 랭크 연출 6",12930107,"",106,129301
"인연 랭크 연출 7",12930108,"",107,129301
"획득 연출 1",12940101,"",201,129401
"인연 랭크 연출 1",12940102,"",101,129401
"인연 랭크 연출 2",12940103,"",102,129401
"인연 랭크 연출 3",12940104,"",103,129401
"인연 랭크 연출 4",12940105,"",104,129401
"인연 랭크 연출 5",12940106,"",105,129401
"인연 랭크 연출 6",12940107,"",106,129401
"인연 랭크 연출 7",12940108,"",107,129401
"획득 연출 1",12950101,"",201,129501
"인연 랭크 연출 1",12950102,"",101,129501
"인연 랭크 연출 2",12950103,"",102,129501
"인연 랭크 연출 3",12950104,"",103,129501
"인연 랭크 연출 4",12950105,"",104,129501
"인연 랭크 연출 5",12950106,"",105,129501
"인연 랭크 연출 6",12950107,"",106,129501
"인연 랭크 연출 7",12950108,"",107,129501
"획득 연출 1",12960101,"",201,129601
"인연 랭크 연출 1",12960102,"",101,129601
"인연 랭크 연출 2",12960103,"",102,129601
"인연 랭크 연출 3",12960104,"",103,129601
"인연 랭크 연출 4",12960105,"",104,129601
"인연 랭크 연출 5",12960106,"",105,129601
"인연 랭크 연출 6",12960107,"",106,129601
"인연 랭크 연출 7",12960108,"",107,129601
"획득 연출 1",12970101,"",201,129701
"인연 랭크 연출 1",12970102,"",101,129701
"인연 랭크 연출 2",12970103,"",102,129701
"인연 랭크 연출 3",12970104,"",103,129701
"인연 랭크 연출 4",12970105,"",104,129701
"인연 랭크 연출 5",12970106,"",105,129701
"인연 랭크 연출 6",12970107,"",106,129701
"인연 랭크 연출 7",12970108,"",107,129701
"획득 연출 1",12980101,"",201,129801
"인연 랭크 연출 1",12980102,"",101,129801
"인연 랭크 연출 2",12980103,"",102,129801
"인연 랭크 연출 3",12980104,"",103,129801
"인연 랭크 연출 4",12980105,"",104,129801
"인연 랭크 연출 5",12980106,"",105,129801
"인연 랭크 연출 6",12980107,"",106,129801
"인연 랭크 연출 7",12980108,"",107,129801
"획득 연출 1",12990101,"",201,129901
"인연 랭크 연출 1",12990102,"",101,129901
"인연 랭크 연출 2",12990103,"",102,129901
"인연 랭크 연출 3",12990104,"",103,129901
"인연 랭크 연출 4",12990105,"",104,129901
"인연 랭크 연출 5",12990106,"",105,129901
"인연 랭크 연출 6",12990107,"",106,129901
"인연 랭크 연출 7",12990108,"",107,129901
"획득 연출 1",13000101,"",201,130001
"인연 랭크 연출 1",13000102,"",101,130001
"인연 랭크 연출 2",13000103,"",102,130001
"인연 랭크 연출 3",13000104,"",103,130001
