param_05,param_02,param_01,command_id,param_04,param_07,command_type,param_06,drama_id,param_03,param_08
"",mhp_run,100931,1007413206,"","",3,0.2,1007413,1,""
"",1,100931,1007413207,"","",4,"",1007413,"",""
0,-1000,100931,1007413208,3,"",2,"",1007413,-220,""
"",0,3,1007413209,"","",93,"",1007413,"",""
"","",0,1007413210,"","",91,"",1007413,"",""
-220,100931,1,1007414001,-1000,0,1,1.7,1007414,100,mhp_idle_normal
-200,117631,1,1007414002,365,1,1,1.7,1007414,100,mhp_sit_idle
-220,117531,1,1007414003,185,1,1,1.7,1007414,100,mhp_sit_idle
0.85,1,1,1007414004,-154,"",31,1,1007414,-240,""
-220,11,1,1007414005,-200,0,5,1.7,1007414,110,NoItem
-220,12,1,1007414006,-200,0,5,1.7,1007414,105,NoItem
-220,21,1,1007414007,185,1,5,1.7,1007414,110,NoItem
-220,22,1,1007414008,185,1,5,1.7,1007414,105,NoItem
0,1,11,1007414009,1,0,6,0,1007414,1,""
0,1,12,1007414010,1,0,6,0,1007414,1,""
0,1,21,1007414011,1,0,6,0,1007414,1,""
0,1,22,1007414012,1,0,6,0,1007414,1,""
-220,31,1,1007414013,-1000,0,5,1.7,1007414,110,NoItem
"","",0,1007414014,"","",91,"",1007414,"",""
"",mhp_sit_talk_normal,117531,1007414015,"","",3,0.2,1007414,1,""
"",vo_mhp_3101,vo_mhp_1007414,1007414016,0,"",21,"",1007414,0,""
0,"안나, 여기 받아~",117531,1007414017,0,0,11,0,1007414,8,0.5
"","",0,1007414018,"","",91,"",1007414,"",""
"",mhp_sit_idle,117531,1007414019,"","",3,0.2,1007414,1,""
"",mhp_anna_walk_sad,100931,1007414020,"","",3,0.2,1007414,1,""
0,-200,100931,1007414021,4,"",2,"",1007414,-220,""
"",NoItem,31,1007414022,"","",3,0.2,1007414,1,""
0,-200,31,1007414023,4,"",2,"",1007414,-220,""
"","",0,1007414024,"","",91,"",1007414,"",""
"",mhp_sit_in_sad,100931,1007414025,"","",3,0.2,1007414,0,""
"",0,0.2,1007414026,"","",93,"",1007414,"",""
1,mhp_anna_dark_in,100931,1007414027,mhp_anna_dark_loop,"",3,0.2,1007414,0,""
1,mhp_anna_dark_in,31,1007414028,mhp_anna_dark_loop,"",3,0.2,1007414,0,""
"",0,1,1007414029,"","",93,"",1007414,"",""
"",mhp_sit_talk_normal,117531,1007414030,"","",3,0.2,1007414,1,""
"",vo_mhp_3102,vo_mhp_1007414,1007414031,0,"",21,"",1007414,0,""
0,"어머, 보아하니\n「보이지 않는 암살자」라는 사람의 공격은\n아직도 계속되는 모양이구나.",117531,1007414032,1,0,11,0,1007414,6,0.5
"","",0,1007414033,"","",91,"",1007414,"",""
"",mhp_sit_idle,117531,1007414034,"","",3,0.2,1007414,1,""
"",mhp_sit_talk_sad,100931,1007414035,"","",3,0.2,1007414,1,""
"",NoItem,31,1007414036,"","",3,0.2,1007414,1,""
"",vo_mhp_3103,vo_mhp_1007414,1007414037,0,"",21,"",1007414,0,""
0,"으, 응, 전에는 머리의 고통으로 집중력을\n잃었지만, 으으……\n이번에는 마법을 봉인하러 온 것 같아.",100931,1007414038,1,0,11,0,1007414,4,1
"","",0,1007414039,"","",91,"",1007414,"",""
1,mhp_anna_huhu_in,100931,1007414040,mhp_anna_huhu_loop,0,3,0.2,1007414,0,""
"",vo_mhp_3104,vo_mhp_1007414,1007414041,0,"",21,"",1007414,0,""
0,"크크크, 대단히 내 마법이\n두려운가 봐, 아윽……",100931,1007414042,1,0,11,0,1007414,6,0.5
"",0,0,1007414043,"","",91,"",1007414,"",""
"",0,0.2,1007414044,"","",93,"",1007414,"",""
"",15,100931,1007414045,"",0,12,0,1007414,2,""
"",mhp_anna_huhu_loop2,100931,1007414046,"","",3,0.2,1007414,1,""
"",0,2,1007414047,"","",93,"",1007414,"",""
"",mhp_sit_talk_thinking,117531,1007414048,"","",3,0.2,1007414,1,""
"",vo_mhp_3105,vo_mhp_1007414,1007414049,0,"",21,"",1007414,0,""
0,"흐~음, 즉 목이 아파서\n영창이 힘들어 마법을 쓸 수 없다고.",117531,1007414050,1,0,11,0,1007414,6,0.5
"","",0,1007414051,"","",91,"",1007414,"",""
"",mhp_sit_idle,117531,1007414052,"","",3,0.2,1007414,1,""
"",mhp_sit_talk_anger2,100931,1007414053,"","",3,0.2,1007414,1,""
"",vo_mhp_3106,vo_mhp_1007414,1007414054,0,"",21,"",1007414,0,""
0,"그, 그런 가벼운 문제가 아니야!\n이건 금지된 봉인술\n「악마 죽이기 통각」이 틀림……",100931,1007414055,1,0,11,0,1007414,6,0.5
"","",0,1007414056,"","",91,"",1007414,"",""
"",mhp_sit_talk_wish2,117531,1007414057,"","",3,0.2,1007414,1,""
"",vo_mhp_3107,vo_mhp_1007414,1007414058,0,"",21,"",1007414,0,""
0,"병원 안에서는 조용히.",117531,1007414059,1,0,11,0,1007414,8,0.5
"","",0,1007414060,"","",91,"",1007414,"",""
"",mhp_sit_idle,117531,1007414061,"","",3,0.2,1007414,1,""
"",mhp_sit_talk_sad,100931,1007414062,"","",3,0.2,1007414,1,""
"",vo_mhp_3108,vo_mhp_1007414,1007414063,0,"",21,"",1007414,0,""
0,"아, 네……",100931,1007414064,1,0,11,0,1007414,10,0.5
"","",0,1007414065,"","",91,"",1007414,"",""
"",mhp_sit_idle_sad,100931,1007414066,"","",3,0.2,1007414,1,""
"",mhp_sit_talk_normal,117531,1007414067,"","",3,0.2,1007414,1,""
"",vo_mhp_3109,vo_mhp_1007414,1007414068,0,"",21,"",1007414,0,""
0,"근데 안나가 조용하다는 것도\n어쩐지 기분이 나쁘네.\n같은 길드라는 친분이 있으니,\n나쁘게는 안 할게.",117531,1007414069,1,0,11,0,1007414,7,0.5
"","",0,1007414070,"","",91,"",1007414,"",""
"",0,0,1007414071,"","",22,"",1007414,"",""
"",1007414075,"「금빛의 천로」를 처방할게.",1007414072,"","",103,"",1007414,0,""
"",1007414128,"이 성배로 입을 헹궈.",1007414073,"","",103,"",1007414,0,""
"",1007414180,"이 봉마대로 건조를 막아.",1007414074,"","",103,"",1007414,0,""
1,mhp_sit_out,117531,1007414075,mhp_idle_normal,0,3,0.2,1007414,0,""
"",0,0.6,1007414076,"","",93,"",1007414,"",""
1,mhp_sit_out,100931,1007414077,mhp_idle_normal,0,3,0.2,1007414,0,""
"",0,0.2,1007414078,"","",93,"",1007414,"",""
0,mhp_walk_sad,100931,1007414079,"","",3,0.2,1007414,1,""
0,35,100931,1007414080,1.5,"",2,"",1007414,-220,""
0,35,31,1007414081,1.5,"",2,"",1007414,-220,""
0,35,11,1007414082,1.5,"",2,"",1007414,-220,""
0,35,12,1007414083,1.5,"",2,"",1007414,-220,""
"",0,0.3,1007414084,"","",93,"",1007414,"",""
1,mhp_handover_in,117531,1007414085,mhp_handover_loop,0,3,0.2,1007414,0,""
1,1,21,1007414086,1,0,6,0,1007414,1,""
1,1,22,1007414087,1,0,6,0,1007414,1,""
1,mhp_handover_in,21,1007414088,mhp_handover_loop,0,3,0.2,1007414,0,""
1,mhp_item_EX0005_handover_in,22,1007414089,mhp_item_EX0005_handover_loop,0,3,0.2,1007414,0,""
"",0,1.2,1007414090,"","",93,"",1007414,"",""
"",mhp_idle_sad,100931,1007414091,"","",3,0.2,1007414,1,""
"",0,0.5,1007414092,"","",93,"",1007414,"",""
1,mhp_surprise,100931,1007414093,mhp_talk_surprise1,0,3,0.2,1007414,0,""
"",vo_mhp_3110,vo_mhp_1007414,1007414094,0,"",21,"",1007414,0,""
0,"그, 그건 신성한 산에서 자라는 꽃에서\n따는 전설의 꿀!\n이것만 있으면 당장이라도\n수많은 마법 주문을 욀 수 있겠지!",100931,1007414095,1,0,11,0,1007414,5,0.5
"",1,6,1007414096,"","",93,"",1007414,"",""
"",mhp_anna_huhuStand_in,100931,1007414097,"","",3,0.2,1007414,0,""
"","",0,1007414098,"","",91,"",1007414,"",""
1,mhp_anna_ahahaStand_in,100931,1007414099,mhp_anna_ahahaStand_loop,0.2,3,0.2,1007414,0,""
"",1,0,1007414100,"","",93,"",1007414,"",""
"","",1007414095,1007414101,"","",91,"",1007414,"",""
"",0,0,1007414102,"","",22,"",1007414,"",""
"","",1,1007414103,"","",93,"",1007414,"",""
1,mhp_handover_receive_in,100931,1007414104,mhp_handover_receive_loop,0,3,0.2,1007414,0,""
1,1,11,1007414105,1,0,6,0,1007414,1,""
1,1,12,1007414106,1,0,6,0,1007414,1,""
1,mhp_receive_anna_in,11,1007414107,mhp_receive_anna_loop,0,3,0.2,1007414,0,""
1,mhp_item_EX0005_receive_in,12,1007414108,mhp_item_EX0005_receive_loop,0,3,0.2,1007414,0,""
"",0,0.6,1007414109,"","",93,"",1007414,"",""
1,1,22,1007414110,1,0,6,0.4,1007414,1,""
"",0,0.4,1007414111,"","",93,"",1007414,"",""
1,mhp_handover_out,117531,1007414112,mhp_idle_normal,0,3,0.2,1007414,0,""
1,mhp_handover_out,21,1007414113,NoItem_idle,0,3,0.2,1007414,0,""
1,mhp_item_EX0005_handover_out,22,1007414114,NoItem_idle,0,3,0.2,1007414,0,""
"",0,0.4,1007414115,"","",93,"",1007414,"",""
1,mhp_handover_receive_out,100931,1007414116,mhp_idle_normal,0,3,0.2,1007414,0,""
1,mhp_receive_anna_out,11,1007414117,NoItem_idle,0,3,0.2,1007414,0,""
1,mhp_item_EX0005_receive_out,12,1007414118,NoItem_idle,0,3,0.2,1007414,0,""
"","",2,1007414119,"","",93,"",1007414,"",""
"",mhp_idle_memory,100931,1007414120,"","",3,0.2,1007414,1,""
"",0,0.2,1007414121,"","",93,"",1007414,"",""
"",mhp_sit_idle_sad,117631,1007414122,"","",3,0.2,1007414,1,""
"",vo_mhp_3111,vo_mhp_1007414,1007414123,0,"",21,"",1007414,0,""
0,"(어라, 아무리 봐도 그냥\n목감기용 시럽이지?\n말은 하기 나름이라는 걸까)",117631,1007414124,1,0,11,0,1007414,6,0.5
"","",0,1007414125,"","",91,"",1007414,"",""
"",mhp_sit_idle,117631,1007414126,"","",3,0.2,1007414,1,""
"","",1007414224,1007414127,"","",101,"",1007414,"",""
1,mhp_sit_out,117531,1007414128,mhp_idle_normal,0,3,0.2,1007414,0,""
"",0,0.6,1007414129,"","",93,"",1007414,"",""
1,mhp_sit_out,100931,1007414130,mhp_idle_normal,0,3,0.2,1007414,0,""
"",0,0.2,1007414131,"","",93,"",1007414,"",""
0,mhp_walk_sad,100931,1007414132,"","",3,0.2,1007414,1,""
0,35,100931,1007414133,1.5,"",2,"",1007414,-220,""
0,35,31,1007414134,1.5,"",2,"",1007414,-220,""
0,35,11,1007414135,1.5,"",2,"",1007414,-220,""
0,35,12,1007414136,1.5,"",2,"",1007414,-220,""
"",0,0.3,1007414137,"","",93,"",1007414,"",""
1,mhp_handover_in,117531,1007414138,mhp_handover_loop,0,3,0.2,1007414,0,""
1,1,21,1007414139,1,0,6,0,1007414,1,""
1,1,22,1007414140,1,0,6,0,1007414,1,""
1,mhp_handover_in,21,1007414141,mhp_handover_loop,0,3,0.2,1007414,0,""
1,mhp_item_EX0013_handover_in,22,1007414142,mhp_item_EX0013_handover_loop,0,3,0.2,1007414,0,""
"",0,1.2,1007414143,"","",93,"",1007414,"",""
"",mhp_idle_sad,100931,1007414144,"","",3,0.2,1007414,1,""
"",0,0.5,1007414145,"","",93,"",1007414,"",""
1,mhp_surprise,100931,1007414146,mhp_talk_surprise1,0,3,0.2,1007414,0,""
"",vo_mhp_3112,vo_mhp_1007414,1007414147,0,"",21,"",1007414,0,""
0,"이, 이게 그 전설의……!\n후후후, 이걸로 나는 더욱 지고의\n영역으로 도달하겠지!",100931,1007414148,1,0,11,0,1007414,5,0.5
"",1,3.5,1007414149,"","",93,"",1007414,"",""
"",mhp_anna_huhuStand_in,100931,1007414150,"","",3,0.2,1007414,0,""
"","",0,1007414151,"","",91,"",1007414,"",""
1,mhp_anna_ahahaStand_in,100931,1007414152,mhp_anna_ahahaStand_loop,0.2,3,0.2,1007414,0,""
"","",1007414148,1007414153,"","",91,"",1007414,"",""
"",0,0,1007414154,"","",22,"",1007414,"",""
"",0,1,1007414155,"","",93,"",1007414,"",""
1,mhp_handover_receive_in,100931,1007414156,mhp_handover_receive_loop,0,3,0.2,1007414,0,""
1,1,11,1007414157,1,0,6,0,1007414,1,""
1,1,12,1007414158,1,0,6,0,1007414,1,""
1,mhp_receive_anna_in,11,1007414159,mhp_receive_anna_loop,0,3,0.2,1007414,0,""
1,mhp_item_EX0013_receive_in,12,1007414160,mhp_item_EX0013_receive_loop,0,3,0.2,1007414,0,""
"",0,0.6,1007414161,"","",93,"",1007414,"",""
1,1,22,1007414162,1,0,6,0.4,1007414,1,""
"",0,0.4,1007414163,"","",93,"",1007414,"",""
1,mhp_handover_out,117531,1007414164,mhp_idle_normal,0,3,0.2,1007414,0,""
1,mhp_handover_out,21,1007414165,NoItem_idle,0,3,0.2,1007414,0,""
1,mhp_item_EX0013_handover_out,22,1007414166,NoItem_idle,0,3,0.2,1007414,0,""
"",0,0.4,1007414167,"","",93,"",1007414,"",""
1,mhp_handover_receive_out,100931,1007414168,mhp_idle_normal,0,3,0.2,1007414,0,""
1,mhp_receive_anna_out,11,1007414169,NoItem_idle,0,3,0.2,1007414,0,""
1,mhp_item_EX0013_receive_out,12,1007414170,NoItem_idle,0,3,0.2,1007414,0,""
"","",2,1007414171,"","",93,"",1007414,"",""
"",mhp_idle_memory,100931,1007414172,"","",3,0.2,1007414,1,""
"","",0.2,1007414173,"","",93,"",1007414,"",""
"",mhp_idle_thinking,117531,1007414174,"","",3,0.2,1007414,1,""
"",vo_mhp_3113,vo_mhp_1007414,1007414175,0,"",21,"",1007414,0,""
0,"(그냥 감기약으로 이렇게 기뻐해\n준다면 싸게 먹힌 거지)",117531,1007414176,1,0,11,0,1007414,7,0.5
"","",0,1007414177,"","",91,"",1007414,"",""
"",mhp_idle_normal,117531,1007414178,"","",3,0.2,1007414,1,""
"","",1007414224,1007414179,"","",101,"",1007414,"",""
1,mhp_sit_out,117531,1007414180,mhp_idle_normal,0,3,0.2,1007414,0,""
"",0,0.6,1007414181,"","",93,"",1007414,"",""
1,mhp_sit_out,100931,1007414182,mhp_idle_normal,0,3,0.2,1007414,0,""
"",0,0.2,1007414183,"","",93,"",1007414,"",""
0,mhp_walk_sad,100931,1007414184,"","",3,0.2,1007414,1,""
0,35,100931,1007414185,1.5,"",2,"",1007414,-220,""
0,35,31,1007414186,1.5,"",2,"",1007414,-220,""
0,35,11,1007414187,1.5,"",2,"",1007414,-220,""
0,35,12,1007414188,1.5,"",2,"",1007414,-220,""
"",0,0.3,1007414189,"","",93,"",1007414,"",""
1,mhp_handover_in,117531,1007414190,mhp_handover_loop,0,3,0.2,1007414,0,""
1,1,21,1007414191,1,0,6,0,1007414,1,""
1,1,22,1007414192,1,0,6,0,1007414,1,""
1,mhp_handover_in,21,1007414193,mhp_handover_loop,0,3,0.2,1007414,0,""
1,mhp_item_EX0012_handover_in,22,1007414194,mhp_item_EX0012_handover_loop,0,3,0.2,1007414,0,""
"",0,1.2,1007414195,"","",93,"",1007414,"",""
1,mhp_handover_receive_sad_in,100931,1007414196,mhp_handover_receive_sad_loop,0,3,0.2,1007414,0,""
1,1,11,1007414197,1,0,6,0,1007414,1,""
1,1,12,1007414198,1,0,6,0,1007414,1,""
1,mhp_receive_anna_in,11,1007414199,mhp_receive_anna_loop,0,3,0.2,1007414,0,""
1,mhp_item_EX0012_receive_in,12,1007414200,mhp_item_EX0012_receive_loop,0,3,0.2,1007414,0,""
"",0,0.6,1007414201,"","",93,"",1007414,"",""
1,1,22,1007414202,1,0,6,0.4,1007414,1,""
"",0,0.4,1007414203,"","",93,"",1007414,"",""
1,mhp_handover_out,117531,1007414204,mhp_idle_normal,0,3,0.2,1007414,0,""
1,mhp_handover_out,21,1007414205,NoItem_idle,0,3,0.2,1007414,0,""
1,mhp_item_EX0012_handover_out,22,1007414206,NoItem_idle,0,3,0.2,1007414,0,""
"",0,0.4,1007414207,"","",93,"",1007414,"",""
1,mhp_handover_receive_sad_out,100931,1007414208,mhp_idle_normal_sad,0,3,0.2,1007414,0,""
1,mhp_receive_anna_out,11,1007414209,NoItem_idle,0,3,0.2,1007414,0,""
1,mhp_item_EX0012_receive_out,12,1007414210,NoItem_idle,0,3,0.2,1007414,0,""
"","",2,1007414211,"","",93,"",1007414,"",""
"",mhp_idle_worry,100931,1007414212,"","",3,0.2,1007414,1,""
"",0,0.2,1007414213,"","",93,"",1007414,"",""
"",mhp_talk_worry,100931,1007414214,"","",3,0.2,1007414,1,""
"",vo_mhp_3114,vo_mhp_1007414,1007414215,0,"",21,"",1007414,0,""
0,"큭, 요컨대 전략적 휴식이라는 건가\n알겠어, 지금은 얌전히 따르지……",100931,1007414216,1,0,11,0,1007414,4,0.5
"","",0,1007414217,"","",91,"",1007414,"",""
"",mhp_idle_worry,100931,1007414218,"","",3,0.2,1007414,1,""
"",mhp_idle_thinking,117531,1007414219,"","",3,0.2,1007414,1,""
"",vo_mhp_3115,vo_mhp_1007414,1007414220,0,"",21,"",1007414,0,""
0,"(시판 마스크를 이런 방식으로 불러서……\n나까지 물들었잖아)",117531,1007414221,1,0,11,0,1007414,7,0.5
"","",0,1007414222,"","",91,"",1007414,"",""
"",mhp_idle_normal,117531,1007414223,"","",3,0.2,1007414,1,""
"","",0,1007414224,"","",91,"",1007414,"",""
1,mhp_anna_darkStand_in,100931,1007414225,mhp_anna_darkStand_loop,0.2,3,0.2,1007414,0,""
1,mhp_anna_darkStand_in,31,1007414226,mhp_anna_darkStand_loop,0.2,3,0.2,1007414,0,""
"",0,0.1,1007414227,"","",93,"",1007414,"",""
"",vo_mhp_3116,vo_mhp_1007414,1007414228,0,"",21,"",1007414,0,""
0,"「보이지 않는 암살자」……\n상상 이상의 난적이야.\n하지만 녀석들은\n후회하게 되겠지.",100931,1007414229,1,0,11,0,1007414,5,0.5
"","",0,1007414230,"","",91,"",1007414,"",""
1,mhp_anna_ahahaStand_in,100931,1007414231,mhp_anna_ahahaStand_loop,0.2,3,0.2,1007414,0,""
"",NoItem,31,1007414232,"","",3,0.2,1007414,1,""
"",vo_mhp_3117,vo_mhp_1007414,1007414233,0,"",21,"",1007414,0,""
0,"이 위기를 극복한 나의\n새로운 힘에 전율해라!",100931,1007414234,1,0,11,0,1007414,5,0.5
"","",0,1007414235,"","",91,"",1007414,"",""
"",mhp_talk_worry,117531,1007414236,"","",3,0.2,1007414,1,""
"",vo_mhp_3118,vo_mhp_1007414,1007414237,0,"",21,"",1007414,0,""
0,"그러니까 병원 안에서는 조용히.",117531,1007414238,1,0,11,0,1007414,8,0.5
"","",0,1007414239,"","",91,"",1007414,"",""
"",mhp_idle_normal,117531,1007414240,"","",3,0.2,1007414,1,""
"",mhp_talk_worry,100931,1007414241,"","",3,0.2,1007414,1,""
"",NoItem,31,1007414242,"","",3,0.2,1007414,1,""
"",vo_mhp_3119,vo_mhp_1007414,1007414243,0,"",21,"",1007414,0,""
0,"네, 넵……",100931,1007414244,1,0,11,0,1007414,8,0.5
"","",0,1007414245,"","",91,"",1007414,"",""
"","",1,1007414246,"","",93,"",1007414,"",""
"",mhp_run_sad,100931,1007414247,"","",3,0.2,1007414,1,""
"",1,100931,1007414248,"","",4,"",1007414,"",""
0,-1000,100931,1007414249,3,"",2,"",1007414,-220,""
"",0,3,1007414250,"","",93,"",1007414,"",""
"","",0,1007414251,"","",91,"",1007414,"",""
-220,100931,1,1007415001,-1000,0,1,1.7,1007415,100,mhp_idle_normal
-200,117631,1,1007415002,365,1,1,1.7,1007415,100,mhp_sit_idle
-220,117531,1,1007415003,185,1,1,1.7,1007415,104,mhp_sit_idle
0.85,1,1,1007415004,-154,"",31,1,1007415,-240,""
1,120,20,1007415005,-237,"",31,0,1007415,-50,""
1,130,30,1007415006,160,"",31,0,1007415,0,""
1,111,11,1007415007,0,"",31,0,1007415,0,""
-220,11,1,1007415008,-200,0,5,1.7,1007415,110,NoItem
-220,12,1,1007415009,-200,0,5,1.7,1007415,105,NoItem
-220,21,1,1007415010,170,1,5,1.7,1007415,110,NoItem
-220,22,1,1007415011,170,1,5,1.7,1007415,105,NoItem
0,1,11,1007415012,1,0,6,0,1007415,1,""
0,1,12,1007415013,1,0,6,0,1007415,1,""
0,1,21,1007415014,1,0,6,0,1007415,1,""
0,1,22,1007415015,1,0,6,0,1007415,1,""
"","",0,1007415016,"","",91,"",1007415,"",""
"",mhp_sit_talk_normal,117531,1007415017,"","",3,0.2,1007415,1,""
"",vo_mhp_3201,vo_mhp_1007415,1007415018,0,"",21,"",1007415,0,""
0,"안나, 여기 받아~",117531,1007415019,0,0,11,0,1007415,8,0.5
"","",0,1007415020,"","",91,"",1007415,"",""
"",mhp_sit_idle,117531,1007415021,"","",3,0.2,1007415,1,""
"",mhp_anna_chill_walk,100931,1007415022,"","",3,0.2,1007415,1,""
0,-200,100931,1007415023,4,"",2,"",1007415,-220,""
"","",0,1007415024,"","",91,"",1007415,"",""
1,mhp_anna_chill_sit_in,100931,1007415025,mhp_anna_chill_sit_idle,0.2,3,0.2,1007415,0,""
"",0,2,1007415026,"","",93,"",1007415,"",""
"",mhp_sit_talk_normal,117531,1007415027,"","",3,0.2,1007415,1,""
"",vo_mhp_3202,vo_mhp_1007415,1007415028,0,"",21,"",1007415,0,""
0,"앗, ……상당히 힘들어 보이네\n그것도 「보이지 않는 암살자」\n짓일까?",117531,1007415029,1,0,11,0,1007415,6,0.5
"","",0,1007415030,"","",91,"",1007415,"",""
"",mhp_sit_idle,117531,1007415031,"","",3,0.2,1007415,1,""
"",mhp_anna_chill_loop,100931,1007415032,"","",3,0.2,1007415,1,""
"",vo_mhp_3203,vo_mhp_1007415,1007415033,0,"",21,"",1007415,0,""
0,"모르겠어……\n어쩐지 막 멍하고\n어질어질하고, 그저 괴로워……",100931,1007415034,1,0,11,0,1007415,4,0.5
"","",0,1007415035,"","",91,"",1007415,"",""
"",mhp_sit_talk_normal,117531,1007415036,"","",3,0.2,1007415,1,""
"",vo_mhp_3204,vo_mhp_1007415,1007415037,0,"",21,"",1007415,0,""
0,"지금까지의 증상이 나았다고\n나나카랑 마법 전투 같은 걸 하고\n도를 너무 지나친 탓이네\n후후, 구제불능 단장님♪",117531,1007415038,1,0,11,0,1007415,7,0.5
"","",0,1007415039,"","",91,"",1007415,"",""
"",mhp_sit_idle,117531,1007415040,"","",3,0.2,1007415,1,""
"",mhp_anna_sit_talk_sad,100931,1007415041,"","",3,0.2,1007415,1,""
"",vo_mhp_3205,vo_mhp_1007415,1007415042,0,"",21,"",1007415,0,""
0,"미안, 해……",100931,1007415043,1,0,11,0,1007415,5,0.5
"","",0,1007415044,"","",91,"",1007415,"",""
"",mhp_anna_chill_sit_idle,100931,1007415045,"","",3,0.2,1007415,1,""
"",mhp_sit_talk_normal,117531,1007415046,"","",3,0.2,1007415,1,""
"",vo_mhp_3206,vo_mhp_1007415,1007415047,0,"",21,"",1007415,0,""
0,"하아, 이런 상태로는\n놀리는 보람도 없네\n그런 한심한 너한테는\n벌을 줘야겠지.",117531,1007415048,1,0,11,0,1007415,6,0.5
"","",0,1007415049,"","",91,"",1007415,"",""
"",mhp_sit_idle,117531,1007415050,"","",3,0.2,1007415,1,""
"",mhp_anna_sit_talk_worry,100931,1007415051,"","",3,0.2,1007415,1,""
"",vo_mhp_3207,vo_mhp_1007415,1007415052,0,"",21,"",1007415,0,""
0,"가, 각오하고 있어……\n하지만 아픈 건 좀……",100931,1007415053,1,0,11,0,1007415,5,0.5
"","",0,1007415054,"","",91,"",1007415,"",""
"",mhp_anna_chill_sit_idle,100931,1007415055,"","",3,0.2,1007415,1,""
1,mhp_sit_out,117531,1007415056,mhp_anna_ahahaStand_loop,0.2,3,0.2,1007415,0,""
"",vo_mhp_3208,vo_mhp_1007415,1007415057,0,"",21,"",1007415,0,""
0,"괜찮아, 어떤 병도 내 눈에서는\n도망칠 수 없으니까!",117531,1007415058,1,0,11,0,1007415,6,0.5
"","",0,1007415059,"","",91,"",1007415,"",""
"",0,0,1007415060,"","",22,"",1007415,"",""
0,mhp_walk,117531,1007415061,"","",3,0.2,1007415,1,""
0,-50,117531,1007415062,2,"",2,"",1007415,-220,""
0,-50,21,1007415063,2,"",2,"",1007415,-220,""
0,-50,22,1007415064,2,"",2,"",1007415,-220,""
"",0,2,1007415065,"","",93,"",1007415,"",""
1,1,21,1007415066,1,0,6,0,1007415,1,""
1,mhp_mitsuki_injection_in,117531,1007415067,mhp_mitsuki_injection_loop,0,3,0.2,1007415,0,""
1,mhp_mitsuki_injection_in,21,1007415068,mhp_mitsuki_injection_loop,0,3,0.2,1007415,0,""
"",mhp_anna_pain_in_blue,100931,1007415069,"","",3,0.2,1007415,1,""
"","",1.2,1007415070,"","",93,"",1007415,"",""
"",se_10031400_syringe,se_10031400,1007415071,"","",23,"",1007415,"",""
"","",0.6,1007415072,"","",93,"",1007415,"",""
1,mhp_mitsuki_injection_out,117531,1007415073,mhp_idle_normal,0,3,0.2,1007415,0,""
1,mhp_mitsuki_injection_out,21,1007415074,NoItem,0,3,0.2,1007415,0,""
"","",0.5,1007415075,"","",93,"",1007415,"",""
"",mhp_anna_down,100931,1007415076,"","",3,0.2,1007415,0,""
"",vo_mhp_3209,vo_mhp_1007415,1007415077,0,"",21,"",1007415,0,""
0,"앗……",100931,1007415078,1,0,11,0,1007415,10,0.5
"","",0.3,1007415079,"","",93,"",1007415,"",""
"",1,100931,1007415080,"","",4,"",1007415,"",""
"",se_10031400_bodyfall,se_10031400,1007415081,"","",23,"",1007415,"",""
"","",1007415078,1007415082,"","",91,"",1007415,"",""
"",mhp_sit_talk_surprise2,117631,1007415083,"","",3,0.2,1007415,1,""
"",vo_mhp_3210,vo_mhp_1007415,1007415084,0,"",21,"",1007415,0,""
0,"이, 이 사람은 어떻게 된 거야?\n혹시 주, 죽은……",117631,1007415085,1,0,11,0,1007415,6,0.5
"","",0,1007415086,"","",91,"",1007415,"",""
"",mhp_sit_idle_surprise1,117631,1007415087,"","",3,0.2,1007415,1,""
"",mhp_talk_thinking,117531,1007415088,"","",3,0.2,1007415,1,""
"",vo_mhp_3211,vo_mhp_1007415,1007415089,0,"",21,"",1007415,0,""
0,"설마. 수면제를 놓은 것뿐이야.\n그녀한테 필요한 건 쓸데없는 일을 하지 않고\n느긋하게 쉬는 거니까.",117531,1007415090,1,0,11,0,1007415,5,0.5
"","",0,1007415091,"","",91,"",1007415,"",""
"",mhp_talk_normal,117531,1007415092,"","",3,0.2,1007415,1,""
"",vo_mhp_3212,vo_mhp_1007415,1007415093,0,"",21,"",1007415,0,""
0,"안나의 약해진 모습은\n재밌지 않은걸.\n평소처럼 크게 소란을 피우지 않으면\n나까지 상태가 이상해져.",117531,1007415094,1,0,11,0,1007415,7,0.5
"","",0,1007415095,"","",91,"",1007415,"",""
"",mhp_idle_normal,117531,1007415096,"","",3,0.2,1007415,1,""
"",mhp_sit_talk_joy2,117631,1007415097,"","",3,0.2,1007415,1,""
"",vo_mhp_3213,vo_mhp_1007415,1007415098,0,"",21,"",1007415,0,""
0,"정말, 놀라게 하지 마.\n이러니저러니 해도 역시 선생님은 다정하네♪",117631,1007415099,1,0,11,0,1007415,5,0.5
"","",0,1007415100,"","",91,"",1007415,"",""
"",mhp_sit_idle_joy2,117631,1007415101,"","",3,0.2,1007415,1,""
"",mhp_talk_thinking,117531,1007415102,"","",3,0.2,1007415,1,""
"",vo_mhp_3214,vo_mhp_1007415,1007415103,0,"",21,"",1007415,0,""
0,"뭐, 잘 듣는 수면제니까\n일주일 정도 잘지도 모르겠네.",117531,1007415104,1,0,11,0,1007415,6,0.5
"","",0,1007415105,"","",91,"",1007415,"",""
