id,unit_id,use_type,voice_id,face_id,change_time,change_face,description
1122007,112231,1,2,1,0.0,1,"…여, 역시 부끄럽군\n너무 빤히 보면 안 된다고?\n이, 이봐! 가까워, 가깝다니까!\n참나, 이건 현행범으로 체포야!"
1122008,112231,1,3,1,0.0,1,"몸속에서 엄청난 힘이 느껴져\n하지만 이런 모습으로 움직이는 건\n그, 치마가 하늘거려서\n안심이 안 되네…"
1122009,112231,1,4,1,0.0,1,"조수, 어떤가?\n마법 소녀처럼 보이나?\n이런 눈에 띄는 모습, 네 앞이 아니면\n보일 수 없어. 정말이지…"
1122010,112231,1,5,1,0.0,1,"마법소녀와 파트너\n탐정과 조수\n우리는 아무래도 떨어질 수 없는\n운명인 듯하군 …후훗♪"
1122011,112201,2,6,1,5.9,2,"오늘은 조수의 생일이군\n마법 소녀 역할은\n일찍 끝내고 올 테니, 둘이\n함께 파티를 하도록 하지♪"
1122012,112231,2,6,1,0.0,1,"…마법의 힘으로 수사 시작!\n새, 생일 축하로\n너만을 위해 변신해\n봤는데… 어, 어떤가?"
1123001,112301,1,1,2,0.0,2,"저, 마법 소녀가 됐어요\n저도 언니처럼\n많은 사람을 도울 수 있으면 좋겠어요\n할 수 있을까… 에헤헤"
1123002,112301,1,2,1,5.4,2,"마법 소녀가 되고 나서\n체력 때문에\n고민하지 않게 됐어요\n어쩐지 꿈같은 이야기 같아요…"
1123003,112301,1,3,2,2.8,5,"마법 소녀를 동경했어요\n겉모습은, 그…\n조금 부끄럽지만요"
1123004,112301,1,4,1,5.0,4,"빨리 어엿한 마법 소녀가\n돼야 한다고 생각하지만…\n독서 시간이 없어져 버려요…!"
1123005,112301,1,5,6,5.0,2,"랜드솔 거리를 걷다 보니\n아이들에게 둘러싸였어요\n그 아이들을 지키기 위해서도\n더욱더 힘내야 해요…"
1123006,112331,1,1,1,0.0,1,"퓨어 하트에 록 온\n매지컬 애로우, 크리티컬!\n마법 사냥꾼 퓨어리★시오리\n당신의 마음에 사랑의 화살을!"
1123007,112331,1,2,1,0.0,1,"랜드솔의 평화는 제가 지킬 거예요\n몸에서 흐르는 사랑과 희망의 힘…\n이 한 발에 사랑을 담아서!"
1123008,112331,1,3,1,0.0,1,"여기는 제게 맡겨 주세요!\n안티 비스트를 쓰러뜨리고\n모두의 얼굴에 미소를 되찾겠어요!"
1123009,112331,1,4,1,0.0,1,"마법 소녀가 된 덕분에 조금\n자신감이 생겼는지 몰라요\n이 마을을 지킬 각오가 생겼어요\n당신도…"
1123010,112331,1,5,1,0.0,1,"안티 비스트가 마을을 습격하는 한\n마법 소녀는 계속 싸울 거예요\n옆에 있어 주세요… 당신의\n존재가 저에게 힘이 되니까요!"
1123011,112301,2,6,2,0.0,2,"오늘, 생일이죠?\n후후, 확실히 기억하고 있어요\n마법으로 성대하게 축하해야죠"
1123012,112331,2,6,1,0.0,1,"생일 축하해요\n앞으로도 축하해 드릴게요\n줄곧, 계속…"
1124001,112401,1,1,1,3.8,2,"천 리 길도 한 걸음부터죠\n멋진 아이돌을 목표로\n레슨 열심히 할게요!"
1124002,112401,1,2,6,4.6,4,"모험자로서 지닌 실력, 말인가요?\n실은 그다지 자신이 없어요\n운동신경은 평범하고\n그렇게까지 활약은… 으으…"
1124003,112401,1,3,2,2.6,1,"지금부터 댄스 연습이에요!\n어디 이상한 데 없는지\n봐줄 수 있어요?"
1124004,112401,1,4,5,9.6,2,"콧노래를 흥얼거릴 때, 가끔…\n굉장히 그리운, 소중한 노래를\n부르는 듯한 기분이 돼요\n이상하죠, 에헤헤"
1124005,112401,1,5,3,3.0,4,"야압~! 에잇~!\n으~음, 검을 휘두를 때는\n좀 더 머리에서부터 내려치는 것처럼\n하는 게 좋을까요…?"
1124006,112431,1,1,1,0.0,1,"이거, 꿈 아니죠…?\n나한테 이런 힘이 있었다니…\n마치 마법에 걸린\n동화 속 주인공 같아요…!"
1124007,112431,1,2,1,0.0,1,"마법으로 공주님으로 변신…이 아니라\n어쩐지 용사가 된 거 같아요\n자신의 힘으로 개척한다는\n의미에서는 딱 맞을지도요!"
1124008,112431,1,3,1,0.0,1,"전 평범한 여자아이지만…\n저다운, 저만의 반짝임이\n있다고 당당하게 말할 수 있어요\n전 아이돌이니까요!"
1124009,112431,1,4,1,0.0,1,"이거, 전설의 검을 소환!\n처럼 할 수는 없을까요?\n염원하면 혹시… 으~음…!\n…아, 안 되나 봐요…"
1124010,112431,1,5,1,0.0,1,"그렇지! 저도 린 같은\n필살기를 쓰는 건 어떨까요?\n그렇네요~… 용기! 활기!\n핑키 라이블리! …라든가?"
1124011,112401,2,6,1,4.7,2,"다른 분들한테 오늘이 당신의\n생일이라고 들었어요\n축하합니다!\n분명 좋은 한 해가 될 거예요♪"
1124012,112431,2,6,1,0.0,1,"생일 축하합니다!\n이래저래 신세 많이 졌으니\n그 감사 인사도 겸한 선물이에요\n부디 받아주세요♪"
1125001,112501,1,1,6,5.4,1,"아이돌에 맞는 건지 아닌지\n스스로는 잘 알 수 없지만…\n한번 하겠다고 결심한 이상 열심히 할 거야"
1125002,112501,1,2,1,4.9,6,"모험자로서의 실력이라면\n꽤 자신이 있지만\n아이돌은 전혀 다 일이니\n앞으로 어떻게 될지 상상도 못 하겠어"
1125003,112501,1,3,1,2.8,2,"아이돌은 체력도 필요…\n그럼 검 휘두르기라도 하면\n모험자로서 수행도 되겠지"
1125004,112501,1,4,6,11.0,3,"라즐 레오! …아닌가?\n좀 더 이렇게, 상대를 꿰뚫듯이…\n한 번 더! 라즐 레오!"
1125005,112501,1,5,1,6.7,2,"좀 지쳤으니 쉴까…\n너도 초콜릿 먹을래?\n달콤한 걸 먹으면\n기운이 나지"
1125006,112531,1,1,1,0.0,1,"누가 상대든 물러서지 않을 거야\n난 멈춰 서지 않겠다고 결심했어…\n쓰러뜨리고 앞으로 나아갈 뿐!\n푸른 검을 받아라! 하~앗!!"
1125007,112531,1,2,1,0.0,1,"나랑 싸운 게 패착이었네\n겉모습만 보고 방심했을 테지만…\n이래 봬도 나, 꽤 강해\n자신의 안이한 판단을 원망하라고"
1125008,112531,1,3,1,0.0,1,"…아이돌을 목표로 하는데\n이런 짓을 해도 괜찮을까?\n어, 그건 그거대로 수요가 있다고?\n정말일까, 그렇다면 좋겠지만…"
1125009,112531,1,4,1,0.0,1,"슬슬 뭔가 새로운 마법을\n생각하는 것도 괜찮을지도\n이름은… 라피스, 터쿼이즈…\n으~음, 어떤 게 좋을까…"
1125010,112531,1,5,1,0.0,1,"주문을 외우는 이유를 알고 싶어?\n뭐랄까, 마법의 형태를\n이미지로 떠올리기 편해져\n…그리고, 왜, 멋지잖아"
1125011,112501,2,6,2,7.5,1,"오늘 네 생일이라며?\n다른 사람들한테 들었어, 축하해\n지금부터 축하할 거라 했으니까\n같이 갈까"
1125012,112531,2,6,1,0.0,1,"오늘은 네 생일이지\n자, 이거, 선물\n별로 대단한 건 아니지만…\n신세 진 답례라는 의미로"
1126001,112601,1,1,1,4.8,2,"모험과 아이돌, 양쪽 다\n전력투구로 노력할 거야!\n미오의 응원 잘 부탁해~☆"
1126002,112601,1,2,2,5.9,1,"자자, 얼른 나가자!\n두근대는 모험이 기다리고 있어~!\n아, 그 후에는 레슨할 거니까\n제~대로 도와줘☆"
1126003,112601,1,3,6,2.6,1,"얍, 핫…!\n에헤헤, 자율 연습 하고 있어~\n최고의 아이돌에 조금이라도\n가까워지도록 노력해야 해!"
1126004,112601,1,4,1,9.0,6,"큰 목소리로 인사하는 건\n아이돌의 기본 중의 기본!\n하나둘, 안뇽!\n이봐 이봐, 목소리가 작잖아~?"
1126005,112601,1,5,6,6.6,4,"마물 요리는 꽤 맛있는데\n그다지 일반적이지 않지~\n확실히 처음에는 용기가 필요하지만\n먹어보면 먹을 만한데…"
1126006,112631,1,1,1,0.0,1,"자, 노래하고 춤추는 아이돌\n미오의 쇼가 시작합니다!\n반짝반짝 빛나는 이 마법으로\n모두를 팬으로 만들 테니까☆"
1126007,112631,1,2,1,0.0,1,"춤추면서 마법을 쓰면\n신이 나서 즐거워!\n이런 데서도 아이돌의\n경험은 살려야지☆"
1126008,112631,1,3,1,0.0,1,"이 마법진, 예쁘지?\n잔뜩 그리면 별도 늘어나서\n유성이 빛나는 것처럼 돼\n나도 마음에 들어!"
1126009,112631,1,4,1,0.0,1,"그렇지! 미오가 네\n리퀘스트에 응해줄게!\n어떤 마법진을 그려주길 바라?\n빠르게 해볼게~☆"
1126010,112631,1,5,1,0.0,1,"미소는 파워의 근원☆\n힘든 일은 많이 있지만\n언제나 미소를 잊지 않아\n그게 미오야~!"
1126011,112601,2,6,2,5.7,1,"빠바바밤, 축하해!\n오늘 네 생일이지?\n자, 경사스러운 날이니까\n다 같이 레츠 파티야!"
1126012,112631,2,6,1,0.0,1,"생일, 축하해!\n또 한 걸음 어른이 된 너에게\n미오가 주는 선물!\n소중히 잘 챙겨둬☆"
1127001,112701,1,1,1,7.4,4,"무슨 업보인지 노동에 힘쓰는 나\n뭐, 웬만큼 열심히 할게\n아~ 집에 가고 싶다"
1127002,112701,1,2,2,3.5,5,"일한 후의 단팥빵은 맛있지\n뭐, 일하지 않아도\n맛있지만"
1127003,112701,1,3,3,3.6,4,"있잖아, 다음 휴식은 언제야?\n컥~ 진짜로…\n심하게 일해서 죽을 거야~"
1127004,112701,1,4,1,5.9,2,"일하기 시작한 후로도 너한테는\n이것저것 도움만 받네\n눈치 못 챘을지도 모르지만\n꽤 의지하고 있다고?"
1127005,112701,1,5,2,5.1,5,"일도 노는 것도, 문득 보면\n늘 너랑 함께구나\n곁에 누군가 있다는 건\n의외로 좋은 일이네"
1127006,112731,1,1,1,0.0,1,"숲속은 내 독무대!\n다람쥐의 무서움을 보여줄게\n자, 지치기 전에 끝내자~"
1127007,112731,1,2,1,0.0,1,"응~? 마물 퇴치 일?\n네네, 시원하게 해치울게\n넌 승리의 단팥빵\n준비라도 해놔~"
1127008,112731,1,3,1,0.0,1,"나, 꽤 센스 있지 않아?\n멋지지 않아?\n또 인기 끌 거야~\n곤란하네~ 진심으로~"
1127009,112731,1,4,1,0.0,1,"싸움에 익숙해졌다고는 해도\n역시 네가 옆에 있으면\n든든하고 힘이 나\n…고마워"
1127010,112731,1,5,1,0.0,1,"이런저런 일로 내 일상은\n변해버렸지만, 넌\n변함없이 있어줄 거지\n그런 거 꽤 기뻐"
1127011,112701,2,6,6,6.6,7,"어, 너 오늘 생일이야?\n바빠서 준비 못 했어…\n이, 일단 지금은 이\n귀여운 도토리로!"
1127012,112731,2,6,1,0.0,1,"생일 축하해~ 게임이랑\n단팥빵으로 축하해줄게~\n자, 뒹굴거리면서 맘껏\n즐기자~"
1128001,112801,1,1,1,3.0,3,"지금의 난 목장 수호신이야! \n모두를 손가락 하나 못 건드리게 할 거야!"
1128002,112801,1,2,2,3.3,1,"강해지면 농사일도 순조로워지겠지\n싸움은 안 좋아하지만\n힘도 사용하기에 따라 사람을\n행복하게 할 수 있어"
1128003,112801,1,3,1,6.3,2,"이 차림, 아이들한테\n평판이 좋아! 개그로 얻은\n웃음이 아니라도\n역시 미소는 기쁘지!"
1128004,112801,1,4,6,5.4,5,"가, 갑옷 차림이 신기하다고\n그렇게 빤히 보면\n부, 부끄러워…"
1128005,112801,1,5,2,7.4,6,"우리는 개그뿐만 아니라\n싸움도 호흡이 딱 맞지!\n이제 차라리 장가를…\n아, 아무것도 아니야!"
1128006,112831,1,1,1,0.0,1,"겉모습으로 판단하면\n호된 꼴을 당할 거라고?\n몸집은 작지만\n마음에 간직한 사랑은 무한대야!"
1128007,112831,1,2,1,0.0,1,"지금만은 웃음기 제로야!\n목장의 평화를 어지럽히는 녀석은\n내 찌르기로 달까지\n날려보낼 거라고! "
1128008,112831,1,3,1,0.0,1,"평소 노동 덕분인지\n싸움에서도 의외로 잘 움직이는 편이지\n좋았어~ 이대로 단숨에\n끝내버리겠어!"
1128009,112831,1,4,1,0.0,1,"사실 싸움 같은 거 무서워서\n견딜 수가 없어. 그래도 곁에\n네가 있어준다면\n난 얼마든지 강해질 수 있다고!"
1128010,112831,1,5,1,0.0,1,"너무 강해지면 아내로 맞아줄 사람이\n없어질 거야\n그, 그때는 형씨한테… \n여, 역시 아무것도 아니야!"
1128011,112801,2,6,1,5.2,2,"생일 축하해!\n케이크도 요리도 준비했지만\n우선 갓 짠 우유로\n건배하자고!"
1128012,112831,2,6,1,0.0,1,"잘 왔어, 형씨!\n오늘은 목장을 전세 내서\n파티야~!\n잔뜩 즐겨줘!"
1129001,112901,1,1,2,8.7,6,"이 옷을 입으면 제가\n이야기의 주인공이 된 거 같아요\n분수도 폭발이라는 거죠!\n…어? 뭔가 틀렸나요?"
1129002,112901,1,2,1,9.5,4,"예쁘다~ 이 옷…\n보면 볼수록 잘 완성됐어\n잠깜 벗고 바느질 확인을~\n엇, 오빠, 보면 안 돼~!"
1129003,112901,1,3,1,7.7,6,"어이쿠, 위험해 위험해\n평소처럼 폴짝폴짝\n돌아다니면 스커트가 펄럭~ 하고\n…아무도 안 봤겠죠?"
1129004,112901,1,4,1,5.6,5,"평소와 다른 옷…\n오빠가 칭찬해줄까?\n귀엽네, 그런 말 들으면\n저… 가슴이 뛸 거예요~!"
1129005,112901,1,5,6,4.7,2,"잠깐만 움직이지 마세요~\n뭐 하냐고요? 에헤헤,\n오빠 사이즈를 재서\n세트 의상을 만들 거예요♪"
1129006,112931,1,1,1,0.0,1,"저, 이야기 속 여자 주인공 같아요♪\n물론 남자 주인공은 오빠!\n제가 위험에 빠졌을 때는\n멋지게 구해주세요!"
1129007,112931,1,2,1,0.0,1,"늘 오빠 뒤에 숨어\n있기만 했던 저는 이제 없어요!\n앞으로는 오빠 옆에서…\n함께 걸어갈 테니까요♪"
1129008,112931,1,3,1,0.0,1,"오빠 보세요!\n이 옷, 굉장히 귀여워요!\n어? 그렇네라니…\n부, 부끄러워요… 에헤헤"
1129009,112931,1,4,1,0.0,1,"이 옷 덕분인지\n월등하게 컨디션이 좋은 거 같아요!\n정확하게 겨냥할게요~\n표적은 오빠의 하트예요♪"
1129010,112931,1,5,1,0.0,1,"이~렇게 귀여운 차림으로\n접근하면, 오빠도\n가슴이 뛸까요… 좋았어!\n용기를 내서, 오빠~♪"
1129011,112901,2,6,1,4.9,2,"오늘은 오빠 생일!\n축하합니다!\n에헤헤, 또 오빠가\n멋있어졌네요…♪"
1129012,112931,2,6,1,0.0,1,"해피 버스데이, 오빠!\n생일 케이크도 딱 준비했어요!\n남은 건… 어디 보자, 저기… 응!\n제가 먹여줄게요!"
1130001,113001,1,1,6,3.7,5,"이 옷…\n진짜 토끼 같아서\n나한테는 지나치게 귀여워…"
1130002,113001,1,2,2,5.0,6,"…토, 토끼다, 깡충♪\n장난 한번… 어?\n서, 선배, 언제부터 거기에…\n방금 그건 잊어주세요…!"
1130003,113001,1,3,2,9.3,5,"토, 토끼는 행운의\n상징이니까 제가 선배 곁에\n계속 있으면… 저… 여, 역시\n아무것도 아니에요!"
1130004,113001,1,4,1,4.1,2,"어쩐지 평소보다 몸이\n가벼운 거 같은… 이것도\n앨리스의 힘이 깃든\n이 옷 덕분일까♪"
1130005,113001,1,5,3,11.7,5,"앨리스의 힘으로 강해진\n지금의 나라면 선배한테 말해볼 수 있을지도!\n서, 선배! 같이 밥이라도…\n여, 역시 아직 무리야!"
1130006,113031,1,1,1,0.0,1,"마, 마물과 싸우는 건 무섭지만\n저 역시 앨리스의 힘을 이어받은\n한 사람! 할 때는 합니다!"
1130007,113031,1,2,1,0.0,1,"몸이 가벼워… 마치 진짜\n토끼가 된 거 같아…\n에헤헤, 지금의 나라면\n선배한테 칭찬받을지도♪"
1130008,113031,1,3,1,0.0,1,"서, 선배는\n손가락 하나 못 건드리게 할 거예요!\n제가 지킬 고예…!?\n으으… 또 발음이 꼬였어…"
1130009,113031,1,4,1,0.0,1,"서, 선배들한테\n기대기만 해선 안 돼!\n나도 힘내야 해!\n파이팅, 아유미!"
1130010,113031,1,5,1,0.0,1,"시간을 조작하는 힘…\n이 힘으로 계속 선배를 뒤에서\n보고… 이, 이게 아니라!\n모두의 도움이 되겠어요!"
1130011,113001,2,6,2,8.0,4,"서, 선배!!\n그러니까… 저기, 새, 생일,\n축카함니드아!\n으으, 또 발음이 꼬였어…"
1130012,113031,2,6,1,0.0,1,"생일 축하합니다!\n이거, 선물이에요!\n…드, 드디어\n안 꼬이고 제대로 말했어요♪"
1131001,113101,1,1,1,9.2,2,"바람이 지나가면서 풍경 소리가 들리면\n아아, 올해도 여름이 왔구나…\n하고 느끼곤 하잖아\n그 공기가 좋아"
1131002,113101,1,2,6,5.6,5,"이렇게 나풀거리는 옷은\n잘 안 입어…\n평소랑 모습이 달라서\n좀 쑥스럽네"
1131003,113101,1,3,6,5.9,2,"너, 수박을 먹을 때\n뭘 뿌리는 쪽이야?\n난 그대로 먹는 게\n좋아"
1131004,113101,1,4,1,3.7,2,"너, 여름 준비는 만전을 기했어?\n난 보이는 그대로야\n함께 바캉스라는 걸\n즐겨볼까"
1131005,113101,1,5,4,4.2,1,"이렇게 더우면 빙수가 먹고 싶지\n너도 함께 어때?\n다양한 종류가 있는 거 같으니\n다른 맛을 사지 않겠어"
1131006,113131,1,1,1,0.0,1,"바닷바람을 느끼거나 파도 소리를 듣거나…\n평소에는 바빠서 이런 시간\n내지 못하니까\n여름을 만끽하자고"
1131007,113131,1,2,1,0.0,1,"만약 급한 볼일이 없다면\n여기서 느긋하게 있다가 가\n뭔가를 하는 것도 아니지만\n가끔은 이런 것도 괜찮지"
1131008,113131,1,3,1,0.0,1,"어, 너. 산책이야?\n난 쉬고 있던 참이었어\n아름다운 바다를 바라보면서\n느긋하게 있는 건 제일 큰 호강이지"
1131009,113131,1,4,1,0.0,1,"너랑 함께 있으면\n뭐랄까, 안심돼\n자연스러운 모습의 내가 된다고 할까\n어깨에 힘을 주지 않아도 돼"
1131010,113131,1,5,1,0.0,1,"앞으로도 너랑\n함께라면 기쁠 거야\n…후후, 뭐야, 그 얼굴은\n여전히 못 읽겠어, 하여간"
1131011,113101,2,6,1,7.7,2,"생일 축하해\n별로 대단한 건 아니지만\n축하 선물을 준비했어\n자, 받아줘"
1131012,113131,2,6,1,0.0,1,"오늘은 네 생일이지\n축하의 의미로 내가 직접 만든 요리를\n많이 준비해놨어\n자, 저쪽에서 함께 먹을까"
1132001,113201,1,1,4,5.4,3,"내 진명을 멋대로 드러내다니\n옷차림이 이게 무엇이냐…\n이 이봐, 시구르드여!\n너무 가슴 부근을 보지 말아라!"
1132002,113201,1,2,2,0.0,2,"하~하하하!\n우리 맹우의 인연, 이 바다에서도\n변함이 없다!"
1132003,113201,1,3,6,2.4,1,"머플러를 한 이유?\n훗, 멋있어서 하는 게\n당연하지 않나!\n다른 이유 따위 있을 리가 없다!"
1132004,113201,1,4,4,13.1,3,"저, 저기, 시구르드여\n넌 내 수영복을 보고 어떻게 생각하지?\n…잘 어울려? 아니, 좀 더 이렇게\n귀엽다든가… 아, 아무것도 아니야"
1132005,113201,1,5,6,2.3,1,"선크림을 제대로 발랐나?\n만약 아직 안 발랐다면\n내가 너에게 발라주도록 하지!"
1132006,113231,1,1,1,0.0,1,"시구르드여, 뭘 하는 거지?\n지금이야말로 햇볕의 힘을 모을 기회\n우리 힘을 드높이기 위해서도\n바캉스를 만끽하는 거다~!"
1132007,113231,1,2,1,0.0,1,"후후후. 바다에 온 것으로 난\n새로운 힘을 얻었다!\n이 강한 힘을 눈에 새기도록\n간다! 어택!!"
1132008,113231,1,3,1,0.0,1,"더위가 괴롭지 않느냐고?\n훗. 날 누구라고 생각하는 거지…\n내 어둠의 힘이 있으면\n여름의 햇살 따위 적수가 아니야!"
1132009,113231,1,4,1,0.0,1,"처음에는 이 수영복도\n부끄럽다고 생각했는데…\n우리 사이에 있는 인연의 증거니까\n다른 수영복은 생각할 수도 없어!"
1132010,113231,1,5,1,0.0,1,"시구르드, 너랑 보내는 여름은\n최고로 즐겁다!\n내년에도 또 오자!\n그 다음에도 또 함께다, 알겠지!"
1132011,113201,2,6,2,5.8,1,"생일 , 축하한다!\n오늘은 내가 어둠의 축복을 선사하마\n이 힘이 있으면 너한테는 다양한\n행운이 찾아올 거야. 감사하도록!"
1132012,113231,2,6,1,0.0,1,"오늘은 네 생일이라고…\n좋아, 이걸 선물하지!\n네가 댈 이름을 내가 생각해 왔다\n자, 지금부터 연습을 해보자!"
1133001,113301,1,1,1,6.4,2,"어떻지? 이 수영복!\n평소의 마법 소녀와는 다른,\n새로운 나나카의 매력을\n너한테 가르쳐줄게!"
1133002,113301,1,2,1,3.1,2,"이런 댄서풍\n마법 소녀도 괜찮지?\n그후후, 망상이 자라나네~♪"
1133003,113301,1,3,3,6.0,1,"신비한 수영복 미소녀\n그녀의 정체는, 적인가 아군인가…?\n이런 등장 할 거 같지 않아!?\n얘기 중반에 동료가 되는 계통이야!"
1133004,113301,1,4,5,6.2,6,"이 차림, 너도 조금은\n가슴 뛰지 않아~?\n…이렇게까지 어필했는데\n표정이 아무렇지 않은 거, 반대로 굉장해"
1133005,113301,1,5,4,8.0,5,"참~ 조금은 나나카를\n의식해도 될 텐데~\n어? 어째서냐니…\n글쎄, 어째서일까~♪"
1133006,113331,1,1,1,0.0,1,"어!? 그 병은 뭐냐니…\n이이, 이건 너랑 만든 여름의 추억을\n바다에 흘려보낼까 하고…\n뭘 썼는지는 절대로 비밀!"
1133007,113331,1,2,1,0.0,1,"만약 무인도에 흘러가도\n너랑 함께라면\n구조대는 오지 않아도 좋아…\n아, 취소 취소! 방금은 취소!"
1133008,113331,1,3,1,0.0,1,"한 번만 말할 거야?\n…나나카의 수영복 차림을\n빤히 봐도 되는 건\n너뿐이니까…?"
1133009,113331,1,4,1,0.0,1,"자, 잠깐~ 그렇게 진지한\n얼굴을 하면… 그러니까, 그게…\n가슴이 뛰어…"
1133010,113331,1,5,1,0.0,1,"연애 시뮬 게임이라면 부끄러운\n반응도 왕도 리액션이지만…\n네가 상대라면 어째서지…\n잘 안 돼…"
1133011,113301,2,6,2,6.3,1,"생일 축하~♪\n그런 이유로 너한테는 이 책을\n선물할게요~!\n내가 추천하는 책, 골라 왔어☆"
1133012,113331,2,6,1,0.0,1,"생일 축하해!\n자, 나나카 수제\n변신 상품을 선물할게☆이걸로 너도 마법 소녀가 될 수 있어!"
1134001,113401,1,1,7,2.2,1,"파이팅 파이팅~♪\n네가 기운차게\n힘낼 수 있도록\n내가 잔뜩 응원할게!"
1134002,113401,1,2,2,2.4,1,"오늘도 수고했어!\n잔뜩 열심히 노력한\n후에는 느긋하게 쉬어서\n피로를 풀어야지!"
1134003,113401,1,3,2,6.5,6,"움직이기 편한 데다 귀엽고\n이 수영복, 굉~장히\n좋은 느낌이야!\n어? 너도 입어보고 싶어?"
1134004,113401,1,4,1,5.1,2,"널 다른 누구보다\n큰 목소리로 응원할게!\n어떤 때라도 확실히 너한테\n들리도록!"
1134005,113401,1,5,6,6.2,5,"최선을 다해 노력하는 너를\n봤더니, 어쩐지 두근두근\n가슴이 뛰어… 너무 힘을 내\n응원해서 그런가…?"
1134006,113431,1,1,1,0.0,1,"반~짝☆\n이게 하츠네의 진정한 힘이야!\n네가 기운차게 노력하도록\n나도 잔뜩 응원할 테니까!"
1134007,113431,1,2,1,0.0,1,"바닷바람을 느끼며\n몸을 움직이는 거,\n굉장히 기분 좋다!\n너도 같이 해보자!"
1134008,113431,1,3,1,0.0,1,"초능력을 사용해서\n좀 잠이 와…\n그래도… 노력하는 널 위해…!\n나도 힘낼게!"
1134009,113431,1,4,1,0.0,1,"포기 안 하고 노력하는 넌\n굉장히 멋있어…\n아앗~ 미안, 아무것도 아니야!\n혼잣말이니까 신경 쓰지 마!"
1134010,113431,1,5,1,0.0,1,"네가 계속 노력하는 한\n나도 죽 응원할 거야!\n언제까지나 곁에 있을 테니까♪"
1134011,113401,2,6,2,7.5,7,"오늘 네 생일이지!\n에헤헤, 잊을 리가 없잖아~!\n파티 준비도 완벽하니까\n잔뜩 즐겁게 보내자!"
1134012,113431,2,6,1,0.0,1,"해피 버스데이☆\n축하의 의미로\n오늘은 아침부터 밤까지\n널 계속 응원할게~!"
1135001,113501,1,1,2,3.8,6,"장하다, 장해. 오늘도 힘냈구나♪\n어머, 얼굴이 새빨가네?\n평소보다 더 부끄러워?\n응~? 어째서일까…?"
1135002,113501,1,2,1,9.9,2,"수분 보충은 제대로 하고 있니?\n바다는 굉장히 즐겁지만\n컨디션은 신경 써야 해\n자, 선생님 특제 드링크야♪"
1135003,113501,1,3,1,8.9,6,"자, 이번에는 세탁해야…\n어? 도와주는 거야?\n고마워, 큰 도움이 될 거야♪\n앗! 그쪽 세탁물은 내…"
1135004,113501,1,4,5,11.6,2,"네 몸, 단단하구나\n다부진 느낌이라 멋있어♪\n더 이상 어린애 취급은 못 할지도…\n농담?"
1135005,113501,1,5,5,8.3,2,"둘이서 물가를 걸어보지 않을래?\n…로맨틱한 분위기를\n맛보고 싶어서…\n후후, 어린애 같아?"
1135006,113531,1,1,1,0.0,1,"다들~ 파이팅이야~!\n후후, 선생님의 응원 어떠려나? 기운이 났다면 좋을 거야\n자, 좀 더 힘내자♪"
1135007,113531,1,2,1,0.0,1,"여름 바다에서 몸을 움직이는 건\n굉장히 기분 좋지\n응원만이 아니라 선생님도\n함께 참가해볼까?"
1135008,113531,1,3,1,0.0,1,"수영복, 숲에서는 안 입으니까\n조금 쑥스러워\n역시 피부를 너무 드러낸 것 같은데…\n…정말, 너무 쳐다보면 안 돼"
1135009,113531,1,4,1,0.0,1,"저기, 바다를 즐기는 법…\n선생님한테 가르쳐줄래?\n가능하면 너랑 함께\n여름을 만끽하고 싶어서… 후후♪"
1135010,113531,1,5,1,0.0,1,"우후후, 청춘이란 좋구나~\n어머, 선생님도 청춘을 즐기자고?\n그러네, 너와 함께라면…\n달콤새콤한 청춘, 가능할 거 같아♪"
1135011,113501,2,6,1,8.7,2,"어쩐지 들떠있지?\n그것도 그렇네, 오늘은 네\n생일인걸. 선생님이랑 같이\n잔뜩 축하하자♪"
1135012,113531,2,6,1,0.0,1,"오늘은 네 생일이지!\n줄곧 노력한 착한 아이한테\n선생님이 주는 특별한 선물이야♪\n자, 착하다, 착해…♪"
1136001,113601,1,1,6,1.9,5,"왜 그러지?\n…그렇게 빤히 보면\n부끄럽잖아…"
1136002,113601,1,2,6,5.7,2,"직접 햇볕을 쐬는 건\n갑옷 너머와는 다른 뜨거움이야…\n이건 이거대로 좋네"
1136003,113601,1,3,1,3.8,2,"마음껏 몸을 움직이는 것도\n좋은 일이네…\n이거면 실컷 수영할 수 있어 "
1136004,113601,1,4,6,3.0,2,"평소보다 무방비한 차림이지만…\n네가 곁에 있어 준 덕에\n든든해"
1136005,113601,1,5,1,1.7,2,"이러고 있으니\n평소보다 네가 가깝게\n느껴지는 거 같아"
1136006,113631,1,1,1,0.0,1,"왜 그러지, 소년\n그렇게 빤히 바라보고…\n보, 보지 말라고는 안 하겠지만\n평소와는 다른 부끄러움이야"
1136007,113631,1,2,1,0.0,1,"햇볕이 강해졌지\n일사병에 걸리면 위험하니까…\n너, 너만 괜찮다면\n함께 파라솔에 들어가지 않겠어?"
1136008,113631,1,3,1,0.0,1,"네 앞에서라면 있는 그대로의\n모습으로 지낼 수 있을 거 같아\n…어째서일까?"
1136009,113631,1,4,1,0.0,1,"조금 느긋하게 지낼까\n가끔은 이런 것도 괜찮겠지\n여기에는 너랑 나밖에\n없으니까…"
1136010,113631,1,5,1,0.0,1,"여름은 사람을 대담하게 만든다,\n그런 말은 안 믿었는데…\n지금이라면 알 거 같아"
