command_type,param_06,param_05,param_03,drama_id,param_01,param_07,param_04,command_id,param_02,param_08
11,0,0,6,505,100611,0,1,505050,"정말로 설날을 제패해 버렸는걸.\n이리야 씨는 굉장하네!\n나들이옷도 정말 근사하고.",0.5
3,0.2,"",1,505,100611,"","",505051,nop_talk_surprise1,""
93,"","","",505,3,"","",505052,1,""
3,0.2,"",1,505,100611,"","",505053,nop_talk_memory,""
93,"","","",505,1,"","",505054,1,""
4,"","","",505,100711,"","",505055,1,""
3,0.2,1,0,505,100711,0,nop_05_miyako_idle_arm_crossed,505056,nop_05_miyako_talk_arm_crossed,""
12,"","",2,505,100711,"","",505057,17,""
91,"","","",505,505050,"","",505058,"",""
3,0.2,"",1,505,100611,"","",505059,nop_idle_memory2,""
21,"","",0,505,vo_drama_10082005,"",0,505060,vo_drama_10082005_009,""
11,0,0,7,505,102211,0,1,505061,"우리에게도 몇 번이나 보여주러 왔었고\n어지간히 마음에 든 거겠지.\n나나카 씨에게 부탁해서\n루카 씨를 소개받길 잘했어.",0.5
3,0.2,"",1,505,102211,"","",505062,nop_talk_wish,""
91,"","","",505,505061,"","",505063,"",""
3,0.2,"",1,505,102211,"","",505064,nop_idle_wish,""
21,"","",0,505,vo_drama_10082005,"",0,505065,vo_drama_10082005_010,""
11,0,0,6,505,100611,0,1,505066,"그렇지, 시노부 씨!\n우리의 올해 운세,\n점쳐줬으면 좋겠는데.",0.5
3,0.2,"",1,505,100611,"","",505067,nop_talk_joy1,""
91,"","","",505,505066,"","",505068,"",""
3,0.2,"",1,505,100611,"","",505069,nop_idle_joy1,""
21,"","",0,505,vo_drama_10082005,"",0,505070,vo_drama_10082005_011,""
11,0,0,6,505,102211,0,1,505071,"아, 그건 나도 궁금하다.\n시노부 씨, 부탁해도 되나요?",0.5
3,0.2,"",1,505,102211,"","",505072,nop_talk_normal,""
91,"","","",505,505071,"","",505073,"",""
93,"","","",505,0.3,"","",505074,"",""
3,0.2,"",1,505,102211,"","",505075,nop_idle_normal,""
21,"","",0,505,vo_drama_10082005,"",0,505076,vo_drama_10082005_012,""
11,0,0,3,505,103111,0,1,505077,"네, 좋아요.\n그럼…… 윽……\n올해도 파란의 예감, 이라고 나왔어요.",0.5
3,0.2,"",1,505,103111,"","",505078,nop_05_shinobu_talk_wish,""
3,0.2,"",1,505,100711,"","",505079,nop_05_miyako_run_angry,""
2,"","",-240,505,100711,"",3,505080,-1000,""
93,"","","",505,6,"","",505081,1,""
3,0.2,"",1,505,103111,"","",505082,nop_05_shinobu_talk_thinking,""
3,0.2,"",1,505,102211,"","",505083,nop_idle_bitter2,""
12,"","",1,505,102211,"","",505084,4,""
93,"","","",505,0.2,"","",505085,1,""
3,0.2,"",1,505,100611,"","",505086,nop_idle_surprise1,""
12,"","",0.8,505,100611,"","",505087,4,""
93,"","","",505,2.1,"","",505088,1,""
91,"","","",505,505077,"","",505089,"",""
3,0.2,"",1,505,103111,"","",505090,nop_05_shinobu_idle_thinking,""
21,"","",0,505,vo_drama_10082005,"",0,505091,vo_drama_10082005_013,""
11,0,0,5,505,102211,0,1,505092,"파란이라니, 그럴 수가…… 아!\n저기 봐! 디저트 코너에서\n미야코 씨가 푸딩을 내놓으라고\n날뛰고 있어!",0.5
3,0.2,"",1,505,102211,"","",505093,nop_talk_sad,""
93,"","","",505,4.5,"","",505094,1,""
3,0.2,"",1,505,102211,"","",505095,nop_talk_surprise1,""
91,"","","",505,505092,"","",505096,"",""
3,0.2,"",1,505,103111,"","",505097,nop_05_shinobu_idle_surprise,""
12,"","",1.8,505,103111,"","",505098,4,""
3,0.2,"",1,505,102211,"","",505099,nop_run_sad,""
2,"","",-230,505,102211,"",4,505100,-1000,""
93,"","","",505,1,"","",505101,0,""
21,"","",0,505,vo_drama_10082005,"",0,505102,vo_drama_10082005_014,""
11,0,0,6,505,100611,0,1,505103,"큰일이야! 말려야 해!\n시노부 씨도 얼른~!",0.5
3,0.2,"",1,505,100611,"","",505104,nop_talk_surprise2,""
93,"","","",505,4.5,"","",505105,1,""
91,"","","",505,505103,"","",505106,"",""
3,0.2,"",1,505,100611,"","",505107,nop_run_sad,""
2,"",0,-260,505,100611,"",4,505108,-1000,""
93,"","","",505,2,"","",505109,"",""
4,"","","",505,103111,"","",505110,1,""
4,"","","",505,2051,"","",505111,1,""
93,"","","",505,0.5,"","",505112,"",""
91,"","","",505,505108,"","",505113,"",""
3,0.2,"",1,505,100611,"","",505114,nop_idle_normal,""
21,"","",0,505,vo_drama_10082005,"",0,505115,vo_drama_10082005_015,""
11,0,0,5,505,103111,0,1,505116,"네, 바로 가보죠.\n올해도 여러 가지로 민폐를\n끼칠지도 모르겠지만……\n부디 잘 부탁할게요.",1
3,0.2,"",1,505,103111,"","",505117,nop_05_shinobu_talk_wish,""
93,"","","",505,3.2,"","",505118,1,""
4,"","","",505,103111,"","",505119,0,""
4,"","","",505,2051,"","",505120,0,""
3,0.2,"",1,505,103111,"","",505121,nop_05_shinobu_look_talk_wish_blink,""
93,"","","",505,6,"","",505122,1,""
3,0.2,1,0,505,103111,0.2,nop_05_shinobu_look_talk_wish,505123,nop_05_shinobu_bow,""
91,"","","",505,505116,"","",505124,"",""
4,"","","",505,103111,"","",505125,1,""
4,"","","",505,2051,"","",505126,1,""
3,0.2,"",1,505,103111,"","",505127,nop_05_shinobu_idle_normal,""
93,"","","",505,0.4,"","",505128,1,""
3,0.2,"",1,505,103111,"","",505129,nop_05_shinobu_run,""
2,"","",-250,505,103111,"",4,505130,-1000,""
2,"","",-225,505,2051,"",4,505131,-1000,""
93,"","","",505,0.5,"","",505132,0,""
1,1.95,-275,105,506,1,0,-300,506001,104731,nop_idle_arm_crossed
1,1.95,-275,104,506,1,1,300,506002,107131,nop_idle_thinking
1,1.95,-255,102,506,1,0,-150,506003,103731,nop_idle_normal
1,1.95,-255,103,506,1,1,150,506004,100511,nop_idle_surprise_kira
93,"","","",506,0.5,"","",506005,0,""
21,"","",0,506,vo_drama_10082006,"",0,506006,vo_drama_10082006_001,""
11,0,0,8,506,107131,0,1,506007,"핫~핫핫하!\n경사스럽지 않은가.\n그렇지? 제군!",0.5
3,0.2,1,0,506,107131,0.2,nop_06_cris_ahaha_loop,506008,nop_06_cris_ahaha_in,""
93,"","","",506,2,"","",506009,1,""
3,0.2,1,0,506,107131,0.2,nop_talk_doya_loop,506010,nop_talk_doya,""
91,"","","",506,506007,"","",506011,"",""
21,"","",0,506,vo_drama_10082006,"",0,506012,vo_drama_10082006_002,""
11,0,0,8,506,103731,0,1,506013,"크리스티나!\n당신은 도대체 무슨 낯짝으로\n우리들 앞에……",0.5
3,0.2,"",1,506,103731,"","",506014,nop_06_tomo_talk_anger,""
91,"","","",506,506013,"","",506015,"",""
3,0.2,"",1,506,103731,"","",506016,nop_06_tomo_idle_anger,""
21,"","",0,506,vo_drama_10082006,"",0,506017,vo_drama_10082006_003,""
11,0,0,8,506,104731,0,1,506018,"자자,\n토모도 크리스도.\n모처럼 하는 신년회니까……",0.5
3,0.2,"",1,506,104731,"","",506019,nop_talk_normal,""
91,"","","",506,506018,"","",506020,"",""
3,0.2,"",1,506,104731,"","",506021,nop_idle_normal,""
21,"","",0,506,vo_drama_10082006,"",0,506022,vo_drama_10082006_004,""
11,0,0,8,506,100511,0,1,506023,"그렇슴다!\n맛있는 요리도 많이 있고,\n즐기지 않으면 손해임다!",0.5
3,0.2,1,0,506,100511,0.2,nop_talk_guts2_loop,506024,nop_talk_guts2,""
91,"","","",506,506023,"","",506025,"",""
3,0.2,"",1,506,100511,"","",506026,nop_idle_guts2,""
21,"","",0,506,vo_drama_10082006,"",0,506027,vo_drama_10082006_005,""
11,0,0,8,506,103731,0,1,506028,"쥰 씨도 마츠리도\n무르다니까……\n크리스티나, 당신은\n대체 뭘 꾸미고 있는 거지?",0.5
3,0.2,"",1,506,103731,"","",506029,nop_talk_worry,""
93,"","","",506,3,"","",506030,1,""
3,0.2,1,0,506,103731,0.2,nop_06_tomo_talk_arm_crossed_loop,506031,nop_06_tomo_talk_arm_crossed,""
91,"","","",506,506028,"","",506032,"",""
3,0.2,"",1,506,103731,"","",506033,nop_06_tomo_idle_arm_crossed,""
21,"","",0,506,vo_drama_10082006,"",0,506034,vo_drama_10082006_006,""
11,0,0,8,506,107131,0,1,506035,"크리스티나 씨의 계획?\n훗…… 뻔하잖아.\n카르미나를 랜드솔\n톱 아이돌로 만드는 거다.",0.5
3,0.2,"",1,506,107131,"","",506036,nop_talk_thinking,""
93,"","","",506,2,"","",506037,1,""
3,0.2,1,0,506,107131,0.2,nop_16_kaya_talk_normal2_loop,506038,nop_16_kaya_talk_normal2,""
91,"","","",506,506035,"","",506039,"",""
3,0.2,"",1,506,107131,"","",506040,nop_16_kaya_idle_normal2,""
21,"","",0,506,vo_drama_10082006,"",0,506041,vo_drama_10082006_007,""
11,0,0,8,506,104731,0,1,506042,"부단장 시절보다 즐거워 보이는 게\n조금 쓸쓸하지만……\n지금이 크리스답고\n좋지 않을까.",0.5
3,0.2,"",1,506,104731,"","",506043,nop_talk_thinking,""
93,"","","",506,3.5,"","",506044,1,""
3,0.2,"",1,506,104731,"","",506045,nop_talk_normal,""
91,"","","",506,506042,"","",506046,"",""
3,0.2,"",1,506,104731,"","",506047,nop_idle_normal,""
21,"","",0,506,vo_drama_10082006,"",0,506048,vo_drama_10082006_008,""
11,0,0,8,506,103731,0,1,506049,"그래도 제대로 감시해야 해.\n마법 검……이 아니라,\n【왕궁기사단(NIGHTMARE)】의\n일원으로서.",0.5
3,0.2,"",1,506,103731,"","",506050,nop_talk_worry,""
93,"","","",506,3,"","",506051,1,""
3,0.2,"",1,506,103731,"","",506052,nop_06_tomo_talk_tsun_pain,""
93,"","","",506,1,"","",506053,1,""
3,0.2,1,0,506,103731,0.2,nop_06_tomo_idle_guts2,506054,nop_06_tomo_talk_guts2,""
91,"","","",506,506049,"","",506055,"",""
21,"","",0,506,vo_drama_10082006,"",0,506056,vo_drama_10082006_009,""
11,0,0,8,506,100511,0,1,506057,"그렇슴다!\n올해도 랜드솔의 평화는\n저희들이 지키는 검다!",0.5
3,0.2,"",1,506,100511,"","",506058,nop_talk_normal,""
93,"","","",506,2,"","",506059,1,""
3,0.2,1,0,506,100511,0.2,nop_06_matsuri_pose_loop,506060,nop_06_matsuri_pose,""
91,"","","",506,506057,"","",506061,"",""
93,"","","",506,0.5,"","",506062,0,""
1,1.95,-225,101,507,1,0,-150,507001,102831,nop_idle_normal
1,1.95,-225,100,507,1,1,150,507002,102111,nop_idle_joy1
1,1.95,-255,105,507,1,0,-300,507003,102511,nop_idle_normal
1,1.95,-255,104,507,1,1,300,507004,102311,nop_idle_joy1
93,"","","",507,0.5,"","",507005,0,""
21,"","",0,507,vo_drama_10082007,"",0,507006,vo_drama_10082007_001,""
11,0,0,8,507,102831,0,1,507007,"오늘은 초대해 줘서 고마워.\n다들 즐겁게 보내고 있어.",0.5
3,0.2,"",1,507,102831,"","",507008,nop_talk_joy3,""
91,"","","",507,507007,"","",507009,"",""
3,0.2,"",1,507,102831,"","",507010,nop_idle_normal,""
21,"","",0,507,vo_drama_10082007,"",0,507011,vo_drama_10082007_002,""
11,0,0,8,507,102511,0,1,507012,"구호원 아이들도\n함께 불러주셔서……\n정말 고맙습니다.",0.5
3,0.2,"",1,507,102511,"","",507013,nop_talk_joy3_dere,""
93,"","","",507,3,"","",507014,1,""
3,0.2,"",1,507,102511,"","",507015,nop_talk_joy1,""
91,"","","",507,507012,"","",507016,"",""
3,0.2,"",1,507,102511,"","",507017,nop_idle_normal,""
21,"","",0,507,vo_drama_10082007,"",0,507018,vo_drama_10082007_003,""
11,0,0,8,507,102311,0,1,507019,"사람이 잔뜩 있네.\n어? 모두 오빠의 친구야?",0.5
3,0.2,"",1,507,102311,"","",507020,nop_talk_joy1_normal,""
93,"","","",507,1.9,"","",507021,1,""
3,0.2,"",1,507,102311,"","",507022,nop_talk_wish_surprise,""
91,"","","",507,507019,"","",507023,"",""
21,"","",0,507,vo_drama_10082007,"",0,507024,vo_drama_10082007_004,""
11,0,0,8,507,102111,0,1,507025,"어쩐지 길드 레이스 때 같아.\n아……!",0.5
3,0.2,"",1,507,102111,"","",507026,nop_talk_wish,""
93,"","","",507,2.5,"","",507027,1,""
3,0.2,"",1,507,102111,"","",507028,nop_07_kurumi_talk_memory,""
91,"","","",507,507025,"","",507029,"",""
21,"","",0,507,vo_drama_10082007,"",0,507030,vo_drama_10082007_005,""
11,0,0,8,507,102831,0,1,507031,"후후, 우리는 괜찮으니까\n【리틀 리리컬】 아이들이 있는\n곳에 다녀오는 게 어때?",0.5
3,0.2,"",1,507,102831,"","",507032,nop_talk_bitter,""
93,"","","",507,4.3,"","",507033,1,""
3,0.2,"",1,507,102111,"","",507034,nop_idle_joy_dere,""
3,0.2,1,0,507,102311,0,nop_talk_guts2_loop,507035,nop_talk_guts2,""
91,"","","",507,507031,"","",507036,"",""
3,0.2,"",1,507,102831,"","",507037,nop_idle_normal,""
21,"","",0,507,vo_drama_10082007,"",0,507038,vo_drama_10082007_006,""
11,0,0,8,507,102511,0,1,507039,"사렌 아가씨를 돌보는 건 올해도\n제가 정신 바짝 차리고 할 테니\n괜찮아요.",0.5
3,0.2,1,0,507,102511,0,nop_talk_guts_loop,507040,nop_talk_guts,""
91,"","","",507,507039,"","",507041,"",""
21,"","",0,507,vo_drama_10082007,"",0,507042,vo_drama_10082007_007,""
11,0,0,8,507,102311,0,1,507043,"스즈메에게 그런 말을 들으면\n오히려 걱정되는데……",0.5
3,0.2,"",1,507,102311,"","",507044,nop_talk_jitome,""
3,0.2,"",1,507,102111,"","",507045,nop_07_kurumi_idle_bitter,""
91,"","","",507,507043,"","",507046,"",""
21,"","",0,507,vo_drama_10082007,"",0,507047,vo_drama_10082007_008,""
11,0,0,8,507,102511,0,1,507048,"네에~? 너, 너무해요~!",0.5
3,0,1,0,507,102511,0,nop_07_suzume_tohoho_loop,507049,nop_07_suzume_tohoho_in,""
3,0.2,"",1,507,102831,"","",507050,nop_idle_bitter,""
91,"","","",507,507048,"","",507051,"",""
21,"","",0,507,vo_drama_10082007,"",0,507052,vo_drama_10082007_009,""
11,0,0,8,507,102831,0,1,507053,"올해도 활기찬 한 해가 될 것 같아.\n너도, 언제든 놀러 와.\n분명 다들 기뻐할 거야.",0.5
3,0.2,"",1,507,102831,"","",507054,nop_talk_normal,""
93,"","","",507,2.3,"","",507055,1,""
3,0.2,"",1,507,102831,"","",507056,nop_talk_joy1,""
91,"","","",507,507053,"","",507057,"",""
93,"","","",507,0.5,"","",507058,0,""
1,1.95,-255,100,508,1,0,-150,508001,101011,nop_idle_normal_joy
1,1.95,-255,101,508,1,1,150,508002,104331,nop_idle_arm_crossed
1,1.95,-275,104,508,1,0,-300,508003,101711,nop_idle_joy_normal
1,1.95,-275,105,508,1,1,300,508004,101431,nop_idle_normal
93,"","","",508,0.5,"","",508005,0,""
11,0,0,8,508,101011,0,1,508006,"왕자님~\n새해 복 많이 받으시어요~\n올해도 잘 부탁드리옵니다.",0.5
3,0.2,"",0,508,101011,"","",508007,nop_talk_joy1,""
93,"","","",508,1.3,"","",508008,1,""
3,0.2,1,0,508,101011,0.2,nop_talk_joy1,508009,nop_bow2,""
91,"","","",508,508006,"","",508010,"",""
3,0.2,"",1,508,101011,"","",508011,nop_idle_normal,""
11,0,0,8,508,104331,0,1,508012,"불러줘서 고마워.\n유이도 기뻐했어.",0.5
3,0.2,"",1,508,104331,"","",508013,nop_talk_joy1,""
91,"","","",508,508012,"","",508014,"",""
3,0.2,"",1,508,104331,"","",508015,nop_idle_joy_normal,""
11,0,0,8,508,101711,0,1,508016,"다양한 요리가 잔뜩 있어서\n보기만 해도 즐거워~!",0.5
3,0.2,"",1,508,101711,"","",508017,nop_talk_joy2,""
91,"","","",508,508016,"","",508018,"",""
3,0.2,"",1,508,101711,"","",508019,nop_idle_joy1,""
11,0,0,8,508,101431,0,1,508020,"들은 바에 의하면 이 파티장에는\n조수 일행이 만든\n설음식도 있다는 듯하군.",0.5
3,0.2,"",1,508,101431,"","",508021,nop_talk_thinking,""
93,"","","",508,1.5,"","",508022,1,""
3,0.2,"",1,508,101431,"","",508023,nop_talk_normal,""
91,"","","",508,508020,"","",508024,"",""
3,0.2,"",1,508,101431,"","",508025,nop_idle_normal,""
11,0,0,8,508,101711,0,1,508026,"【미식전】이 만든 설음식?\n분명 맛있을 거야~!",0.5
3,0.2,"",1,508,101711,"","",508027,nop_talk_normal,""
93,"","","",508,1.75,"","",508028,1,""
3,0.2,"",1,508,101711,"","",508029,nop_talk_joy1,""
91,"","","",508,508026,"","",508030,"",""
3,0.2,"",1,508,101711,"","",508031,nop_idle_joy_normal,""
11,0,0,8,508,104331,0,1,508032,"하지만, 이렇게나 큰 파티장에서 찾는 건\n조금 어렵지 않아?",0.5
3,0.2,1,0,508,104331,0.2,nop_talk_arm_crossed_loop2,508033,nop_talk_arm_crossed2,""
91,"","","",508,508032,"","",508034,"",""
3,0.2,"",1,508,104331,"","",508035,nop_idle_arm_crossed2,""
11,0,0,8,508,101431,0,1,508036,"훗훗후, 문제없다.\n맡겨줘!\n내 추리에 의하면……",0.5
3,0.2,1,0,508,101431,0.2,nop_talk_doya_loop,508037,nop_talk_doya,""
93,"","","",508,2.9,"","",508038,1,""
3,0.2,"",1,508,101431,"","",508039,nop_talk_thinking,""
12,0,0,1,508,101011,0,1,508040,10,0
3,0.2,"",1,508,101011,"","",508041,nop_look_idle_normal,""
91,"","","",508,508036,"","",508042,"",""
3,0.2,"",1,508,101431,"","",508043,nop_idle_thinking,""
91,"","","",508,508040,"","",508044,"",""
11,0,0,8,508,101011,0,1,508045,"왕자님~\n왕자님 일행이 만든 설음식,\n어느 것인지요?\n가르쳐 주시겠사옵니까~?",0.5
3,0.2,1,0,508,101011,0.2,nop_talk_joy1,508046,nop_look_smile,""
93,"","","",508,4,"","",508047,1,""
12,0,0,1,508,101431,0,1,508048,4,0
3,0.2,"",1,508,101431,"","",508049,nop_idle_surprise2,""
91,"","","",508,508045,"","",508050,"",""
3,0.2,"",1,508,101011,"","",508051,nop_idle_joy1,""
91,"","","",508,508048,"","",508052,"",""
11,0,0,8,508,101431,0,1,508053,"아앗~ 마호 씨 치사해~!",0
3,0.2,"",1,508,101431,"","",508054,nop_talk_joy1_sad,""
93,"","","",508,1,"","",508055,1,""
3,0.2,"",1,508,101431,"","",508056,nop_talk_sad2,""
91,"","","",508,508053,"","",508057,"",""
12,0,0,1,508,101431,0,1,508058,17,0
3,0.2,"",1,508,101431,"","",508059,nop_idle_sad2,""
12,0,0,1,508,104331,0,1,508060,10,0
3,0.2,"",1,508,104331,"","",508061,nop_talk_joy3,""
12,0,0,1,508,101711,0,1,508062,10,0
3,0.2,"",1,508,101711,"","",508063,nop_talk_joy2,""
12,0,0,1,508,101011,0,1,508064,10,0
3,0.2,"",1,508,101011,"","",508065,nop_talk_joy3,""
93,"","","",508,0.75,"","",508066,1,""
93,"","","",508,0.5,"","",508067,0,""
1,1.95,-255,100,509,1,0,-150,509001,103311,nop_idle_joy1
1,1.95,-275,104,509,1,0,-300,509002,105211,nop_idle_joy_normal
1,1.95,-255,101,509,1,1,150,509003,102611,nop_idle_sad2
1,1.95,-275,105,509,1,1,300,509004,103811,nop_idle_normal
93,"","","",509,0.5,"","",509005,0,""
11,0,0,8,509,103311,0,1,509006,"새해 복 많이 받아!\n다들 잘 지냈어?\n목장은 새해가 밝아도 여전해~",0.5
3,0.2,"",1,509,103311,"","",509007,nop_talk_joy2,""
93,"","","",509,3.5,"","",509008,1,""
3,0.2,"",1,509,103311,"","",509009,nop_talk_normal,""
91,"","","",509,509006,"","",509010,"",""
3,0.2,"",1,509,103311,"","",509011,nop_idle_normal,""
11,0,0,8,509,102611,0,1,509012,"정말~ 사실은 설날에 잠만 자며\n보낼 생각이었는데 말이지~\n뭐, 불러줬으니 왔지만.",0.5
3,0.2,"",1,509,102611,"","",509013,nop_talk_jitome,""
93,"","","",509,3.5,"","",509014,1,""
3,0.2,"",1,509,102611,"","",509015,nop_talk_bitter,""
91,"","","",509,509012,"","",509016,"",""
3,0.2,"",1,509,102611,"","",509017,nop_idle_bitter,""
11,0,0,8,509,105211,0,1,509018,"길드 레이스도 즐거웠지만\n이렇게 느긋하게 설음식을\n먹기만 하는 설날도 좋네~♪",0.5
3,0.2,"",1,509,105211,"","",509019,nop_talk_normal,""
93,"","","",509,2,"","",509020,1,""
3,0.2,"",1,509,105211,"","",509021,nop_talk_joy2,""
91,"","","",509,509018,"","",509022,"",""
3,0.2,"",1,509,105211,"","",509023,nop_idle_joy_dere2,""
11,0,0,8,509,103811,0,1,509024,"언니도 만났고\n카스미 씨 일행과도 인사를 나눌 수 있었어요.\n매우 멋진 설날이에요.",0.5
3,0.2,"",1,509,103811,"","",509025,nop_talk_normal,""
93,"","","",509,4,"","",509026,1,""
3,0.2,"",1,509,103811,"","",509027,nop_talk_joy1,""
91,"","","",509,509024,"","",509028,"",""
3,0.2,"",1,509,103811,"","",509029,nop_idle_joy1,""
11,0,0,8,509,105211,0,1,509030,"아, 그렇지. 이 파티장의 설음식에도\n목장의 특산품을 재료로\n사용했대!\n그건 정말 근사하지.",0.5
3,0.2,"",1,509,105211,"","",509031,nop_talk_normal,""
93,"","","",509,5.75,"","",509032,1,""
3,0.2,"",1,509,105211,"","",509033,nop_talk_memory,""
91,"","","",509,509030,"","",509034,"",""
3,0.2,"",1,509,105211,"","",509035,nop_idle_memory2,""
11,0,0,8,509,103311,0,1,509036,"그러네~\n올해는 목장의 특산품을\n많은 사람에게 알릴 수 있게\n다 함께 힘내자!",0.5
3,0.2,"",1,509,103311,"","",509037,nop_talk_joy1,""
93,"","","",509,4.75,"","",509038,1,""
3,0.2,1,0,509,103311,0.2,nop_idle_guts2,509039,nop_talk_guts2,""
91,"","","",509,509036,"","",509040,"",""
11,0,0,8,509,102611,0,1,509041,"나는 바쁜 건 좀 봐줘~\n올해도 적당히 가자구.\n적당히~",0.5
3,0.2,"",1,509,102611,"","",509042,nop_talk_sad2,""
93,"","","",509,4,"","",509043,1,""
3,0.2,"",1,509,102611,"","",509044,nop_talk_bitter,""
91,"","","",509,509041,"","",509045,"",""
3,0.2,"",1,509,102611,"","",509046,nop_idle_bitter,""
3,0.2,"",1,509,103311,"","",509047,nop_talk_joy1,""
12,0,0,1.5,509,103311,0,1,509048,10,0
3,0.2,"",1,509,105211,"","",509049,nop_talk_joy3,""
12,0,0,1.5,509,105211,0,1,509050,10,0
91,"","","",509,0,"","",509051,"",""
11,0,0,8,509,103811,0,1,509052,"저기…… 올해도 다 함께\n사이좋게 열심히 할 테니\n지켜봐 주세요.",0.5
3,0.2,"",1,509,103811,"","",509053,nop_talk_bitter,""
93,"","","",509,3,"","",509054,1,""
3,0.2,"",1,509,103811,"","",509055,nop_talk_joy1_wink,""
91,"","","",509,509052,"","",509056,"",""
3,0.2,"",1,509,103811,"","",509057,nop_idle_joy1_wink,""
93,"","","",509,0.5,"","",509058,0,""
1,1.95,-255,100,510,1,0,-150,510001,103231,nop_idle_normal
1,1.95,-275,104,510,1,1,1000,510002,103411,nop_10_yukari_06
5,1.95,-275,105,510,1,1,1000,510003,11,nop_10_yukari_06
1,1.95,-255,101,510,1,1,150,510004,104811,nop_idle_doya
1,1.95,-275,106,510,1,0,-300,510005,104611,nop_idle_joy1
93,"","","",510,0.5,"","",510006,0,""
11,0,0,8,510,103231,0,1,510007,"새해 복 많이 받으세요.\n올해도 우리 【메르쿠리우스 재단】을\n잘 부탁드려요!",0.5
3,0.2,1,0,510,103231,0.2,nop_talk_joy2,510008,nop_bow,""
93,"","","",510,5,"","",510009,1,""
3,0.2,1,0,510,103231,0.2,nop_idle_normal,510010,nop_wink,""
91,"","","",510,510007,"","",510011,"",""
3,0.2,"",1,510,103231,"","",510012,nop_idle_normal,""
3,0.5,1,1,510,103411,0.1,nop_10_yukari_06,510013,nop_10_yukari_05,""
3,0.5,1,1,510,11,0.1,nop_10_yukari_06,510014,nop_10_yukari_05,""
2,"",7,-245,510,103411,"",2.8,510015,750,""
2,"",7,-245,510,11,"",2.8,510016,750,""
11,0,0,8,510,104811,0,1,510017,"이렇게나 많은 설음식……\n모든 종류를 맛보려면 상당한 효율이 필요하네.\n준비는 됐어? 타마키 씨.",0.5
3,0.2,"",1,510,104811,"","",510018,nop_talk_thinking,""
93,"","","",510,4,"","",510019,1,""
3,0.2,"",1,510,104811,"","",510020,nop_talk_normal,""
93,"","","",510,1,"","",510021,1,""
3,0.2,1,0,510,104811,0.2,nop_idle_guts,510022,nop_talk_guts,""
91,"","","",510,510017,"","",510023,"",""
3,0.2,"",1,510,104811,"","",510024,nop_idle_guts,""
91,"","","",510,510015,"","",510025,"",""
3,0.5,1,1,510,103411,0.1,nop_10_yukari_06,510026,nop_10_yukari_05,""
3,0.5,1,1,510,11,0.1,nop_10_yukari_06,510027,nop_10_yukari_05,""
2,"",7,-255,510,103411,"",2.8,510028,550,""
2,"",7,-255,510,11,"",2.8,510029,550,""
11,0,0,8,510,104611,0,1,510030,"냥?\n진정해라냥, 미후유!\n그런 짓을 했다간 설날부터\n무섭게 찔 거다냥!",0.5
3,0.2,"",1,510,104611,"","",510031,nop_idle_surprise2,""
93,"","","",510,1,"","",510032,1,""
3,0.2,"",1,510,104611,"","",510033,nop_talk_worry,""
93,"","","",510,2,"","",510034,1,""
3,0.2,"",1,510,104611,"","",510035,nop_talk_joy1_sad,""
91,"","","",510,510030,"","",510036,"",""
3,0.2,"",1,510,104611,"","",510037,nop_idle_worry,""
91,"","","",510,510028,"","",510038,"",""
3,0.5,1,1,510,103411,0.1,nop_10_yukari_06,510039,nop_10_yukari_05,""
3,0.5,1,1,510,11,0.1,nop_10_yukari_06,510040,nop_10_yukari_05,""
2,"",7,-275,510,103411,"",2.8,510041,350,""
2,"",7,-275,510,11,"",2.8,510042,350,""
11,0,0,8,510,104811,0,1,510043,"괜찮아.\n제대로 영양 밸런스를 생각하면……\n앗, 어라? 유카리 씨?",0.5
3,0.2,1,0,510,104811,0.2,nop_talk_doya_loop,510044,nop_talk_doya,""
93,"","","",510,3,"","",510045,1,""
4,"","","",510,104811,"","",510046,0,""
3,0.2,1,0,510,104811,0.2,nop_talk_surprise1,510047,nop_surprise,""
3,0.2,"",1,510,103231,"","",510048,nop_idle_normal_suprise1,""
3,0.2,"",1,510,104611,"","",510049,nop_idle_normal_suprise1,""
91,"","","",510,510043,"","",510050,"",""
3,0.2,"",1,510,104811,"","",510051,nop_idle_surprise1,""
91,"","","",510,510041,"","",510052,"",""
11,0,0,8,510,103411,0,1,510053,"음후후~♪\n맥주 맥주 무한 리필~!\n으헤헤헤, 최고야~!",0.5
3,0.2,"",1,510,103411,"","",510054,nop_10_yukari_04,""
3,0.2,"",1,510,11,"","",510055,nop_10_yukari_04,""
93,"","","",510,1.5,"","",510056,1,""
3,0.2,1,0,510,103411,0.2,nop_10_yukari_06,510057,nop_10_yukari_07,""
3,0.2,1,0,510,11,0.2,nop_10_yukari_06,510058,nop_10_yukari_07,""
91,"","","",510,510053,"","",510059,"",""
12,0,0,1,510,103411,0,1,510060,6,0
11,0,0,8,510,104611,0,1,510061,"이건…… 영양 밸런스와 상관없이\n완전 거하게 취해버렸다냥……\n유카리~! 정신 차려라냥~!\n안 그러면 분명 나중에 후회할 거다냥~!",0.5
3,0.2,1,0,510,104611,0.2,nop_10_tamaki_talk_doya_jitome_loop,510062,nop_10_tamaki_talk_doya_jitome,""
93,"","","",510,4.5,"","",510063,1,""
3,0.2,1,0,510,104611,0.2,nop_10_tamaki_guts_angry2_loop,510064,nop_10_tamaki_guts_angry2,""
