id,icon_name,effect_name,quest_id,description
500102101,16,"어둠 속성 보너스 (특대) 증가",85001021,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500102102,11,"심역 몬스터",85001021,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500102103,17,"TP 상승 최대치 부여",85001021,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500102104,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001021,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500102105,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001021,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500102106,9,"HP 흡수 감소",85001021,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500102201,16,"어둠 속성 보너스 (특대) 증가",85001022,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500102202,11,"심역 몬스터",85001022,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500102203,17,"TP 상승 최대치 부여",85001022,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500102204,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001022,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500102205,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001022,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500102206,9,"HP 흡수 감소",85001022,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500102301,16,"어둠 속성 보너스 (특대) 증가",85001023,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500102302,11,"심역 몬스터",85001023,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500102303,17,"TP 상승 최대치 부여",85001023,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500102304,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001023,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500102305,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001023,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500102306,9,"HP 흡수 감소",85001023,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500102401,16,"어둠 속성 보너스 (특대) 증가",85001024,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500102402,11,"심역 몬스터",85001024,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500102403,17,"TP 상승 최대치 부여",85001024,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500102404,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001024,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500102405,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001024,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500102406,9,"HP 흡수 감소",85001024,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500102501,16,"어둠 속성 보너스 (특대) 증가",85001025,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500102502,11,"심역 몬스터",85001025,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500102503,17,"TP 상승 최대치 부여",85001025,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500102504,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001025,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500102505,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001025,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500102506,9,"HP 흡수 감소",85001025,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500102601,16,"어둠 속성 보너스 (특대) 증가",85001026,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500102602,11,"심역 몬스터",85001026,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500102603,17,"TP 상승 최대치 부여",85001026,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500102604,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001026,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500102605,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001026,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500102606,9,"HP 흡수 감소",85001026,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500102701,16,"어둠 속성 보너스 (특대) 증가",85001027,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500102702,11,"심역 몬스터",85001027,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500102703,17,"TP 상승 최대치 부여",85001027,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500102704,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001027,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500102705,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001027,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500102706,9,"HP 흡수 감소",85001027,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500102801,16,"어둠 속성 보너스 (특대) 증가",85001028,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500102802,11,"심역 몬스터",85001028,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500102803,17,"TP 상승 최대치 부여",85001028,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500102804,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001028,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500102805,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001028,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500102806,9,"HP 흡수 감소",85001028,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500102901,16,"어둠 속성 보너스 (특대) 증가",85001029,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500102902,11,"심역 몬스터",85001029,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500102903,17,"TP 상승 최대치 부여",85001029,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500102904,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001029,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500102905,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001029,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500102906,9,"HP 흡수 감소",85001029,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500103001,16,"어둠 속성 보너스 (특대) 증가",85001030,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500103002,11,"심역 몬스터",85001030,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500103003,17,"TP 상승 최대치 부여",85001030,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500103004,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001030,"전투 시작 시 모든 몬스터의 물리 방어력이 (중) 증가한다. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500103005,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001030,"전투 시작 시 모든 몬스터의 마법 방어력이 (중) 증가한다. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500103006,9,"HP 흡수 감소",85001030,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500103007,boss_tp_down_cut,"TP 감소 컷",85001030,"전투 시작 시 모든 몬스터의  TP 감소 100％ 컷 상태가 된다."
500103008,10,"중독 부여",85001030,"전투 시작 시 모든 캐릭터에게 중독 상태를 부여한다."
500103101,16,"어둠 속성 보너스 (특대) 증가",85001031,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500103102,11,"심역 몬스터",85001031,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500103103,17,"TP 상승 최대치 부여",85001031,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500103104,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001031,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500103105,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001031,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500103106,9,"HP 흡수 감소",85001031,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500103201,16,"어둠 속성 보너스 (특대) 증가",85001032,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500103202,11,"심역 몬스터",85001032,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500103203,17,"TP 상승 최대치 부여",85001032,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500103204,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001032,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500103205,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001032,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500103206,9,"HP 흡수 감소",85001032,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500103301,16,"어둠 속성 보너스 (특대) 증가",85001033,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500103302,11,"심역 몬스터",85001033,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500103303,17,"TP 상승 최대치 부여",85001033,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500103304,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001033,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500103305,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001033,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500103306,9,"HP 흡수 감소",85001033,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500103401,16,"어둠 속성 보너스 (특대) 증가",85001034,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500103402,11,"심역 몬스터",85001034,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500103403,17,"TP 상승 최대치 부여",85001034,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500103404,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001034,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500103405,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001034,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500103406,9,"HP 흡수 감소",85001034,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500103501,16,"어둠 속성 보너스 (특대) 증가",85001035,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500103502,11,"심역 몬스터",85001035,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500103503,17,"TP 상승 최대치 부여",85001035,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500103504,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001035,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500103505,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001035,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500103506,9,"HP 흡수 감소",85001035,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500103601,25,"위험 영역",85001036,"전투 중, 「반격 배리어」 효과가 발동한다."
500103602,16,"어둠 속성 보너스 (특대) 증가",85001036,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500103603,11,"심역 몬스터",85001036,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500103604,17,"TP 상승 최대치 부여",85001036,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500103605,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001036,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500103606,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001036,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500103607,9,"HP 흡수 감소",85001036,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500103608,24,"반격 배리어",85001036,"전투 시작 시, 모든 몬스터에게 공격해 온 캐릭터에게 10000 데미지를 입히는 반격 배리어를 5개 부여한다."
500103701,16,"어둠 속성 보너스 (특대) 증가",85001037,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500103702,11,"심역 몬스터",85001037,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500103703,17,"TP 상승 최대치 부여",85001037,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500103704,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001037,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500103705,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001037,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500103706,9,"HP 흡수 감소",85001037,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500103801,16,"어둠 속성 보너스 (특대) 증가",85001038,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500103802,11,"심역 몬스터",85001038,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500103803,17,"TP 상승 최대치 부여",85001038,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500103804,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001038,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500103805,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001038,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500103806,9,"HP 흡수 감소",85001038,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500103901,16,"어둠 속성 보너스 (특대) 증가",85001039,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500103902,11,"심역 몬스터",85001039,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500103903,17,"TP 상승 최대치 부여",85001039,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500103904,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001039,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500103905,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001039,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500103906,9,"HP 흡수 감소",85001039,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500104001,16,"어둠 속성 보너스 (특대) 증가",85001040,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500104002,11,"심역 몬스터",85001040,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500104003,17,"TP 상승 최대치 부여",85001040,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500104004,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001040,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500104005,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001040,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500104006,9,"HP 흡수 감소",85001040,"전투 시작 시 모든 캐릭터의 HP 흡수가 (특대) 감소한다."
500104007,boss_tp_down_cut,"TP 감소 컷",85001040,"전투 시작 시, 모든 몬스터가 TP 감소 25％ 컷 상태가 된다."
500104008,energy_recover,"지속적 TP 회복",85001040,"전투 시작 시, 모든 몬스터에게 지속적 TP (중) 회복 상태 부여"
500104101,16,"어둠 속성 보너스 (특대) 증가",85001041,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500104102,11,"심역 몬스터",85001041,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500104103,17,"TP 상승 최대치 부여",85001041,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500104104,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001041,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500104105,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001041,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500104106,9,"HP 흡수 감소",85001041,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500104201,16,"어둠 속성 보너스 (특대) 증가",85001042,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500104202,11,"심역 몬스터",85001042,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500104203,17,"TP 상승 최대치 부여",85001042,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500104204,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001042,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500104205,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001042,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500104206,9,"HP 흡수 감소",85001042,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500104301,16,"어둠 속성 보너스 (특대) 증가",85001043,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500104302,11,"심역 몬스터",85001043,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500104303,17,"TP 상승 최대치 부여",85001043,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500104304,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001043,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500104305,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001043,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500104306,9,"HP 흡수 감소",85001043,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500104401,16,"어둠 속성 보너스 (특대) 증가",85001044,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500104402,11,"심역 몬스터",85001044,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500104403,17,"TP 상승 최대치 부여",85001044,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500104404,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001044,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500104405,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001044,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500104406,9,"HP 흡수 감소",85001044,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500104501,16,"어둠 속성 보너스 (특대) 증가",85001045,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500104502,11,"심역 몬스터",85001045,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500104503,17,"TP 상승 최대치 부여",85001045,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500104504,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001045,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500104505,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001045,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500104506,9,"HP 흡수 감소",85001045,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500104601,25,"위험 영역",85001046,"전투 중, 「데미지 컷」, 「저주・불행 지속적 데미지 증가」 효과가 발동한다."
500104602,16,"어둠 속성 보너스 (특대) 증가",85001046,"어둠 속성 캐릭터가 4명 이상 편성되었을 때 캐릭터의 속성 보너스를 강화한다. 어둠 속성 이외의 속성 보너스는 무효화된다."
500104603,11,"심역 몬스터",85001046,"모든 몬스터의 한 번의 행동으로 받는 데미지 수치가 감쇠된다. 데미지 수치가 상승할수록 감쇠율도 상승한다."
500104604,17,"TP 상승 최대치 부여",85001046,"전투 시작 시 모든 캐릭터의 TP 상승 최대치를 150으로 만든다."
500104605,boss_def_lower_limit,"물리 방어력(감소 불가) 증가",85001046,"전투 시작 시, 모든 몬스터의 물리 방어력 (대) 증가. 이 효과는 물리 방어력 감소의 영향을 받지 않는다."
500104606,boss_magic_def_lower_limit,"마법 방어력(감소 불가) 증가",85001046,"전투 시작 시, 모든 몬스터의 마법 방어력 (대) 증가. 이 효과는 마법 방어력 감소의 영향을 받지 않는다."
500104607,9,"HP 흡수 감소",85001046,"전투 시작 시 모든 캐릭터의 HP 흡수가 (대) 감소한다."
500104608,boss_damage_cut,"데미지 컷",85001046,"전투 시작 시, 모든 몬스터가 데미지 50％ 컷 상태가 된다."
