event_top_adv_id,type,start_time,condition_type,event_id,value_1,character_id,value_2,story_id,end_time,condition_story_id,value_3
10157002,1003,"2025/10/16 15:00:00",0,10157,2,102801,0,5128406,"2025/10/23 14:59:59",0,0
10157003,1002,"2025/10/16 15:00:00",1,10157,1015703,127601,1,5128422,"2025/10/23 14:59:59",5128001,0
10157004,1003,"2025/10/16 15:00:00",1,10157,2,127501,0,5128426,"2025/10/23 14:59:59",5128001,0
10157005,1003,"2025/10/16 15:00:00",1,10157,3,127601,0,5128427,"2025/10/23 14:59:59",5128001,0
10157006,1003,"2025/10/16 15:00:00",1,10157,4,127501,0,5128428,"2025/10/23 14:59:59",5128001,0
10157007,1003,"2025/10/16 15:00:00",1,10157,5,127601,0,5128429,"2025/10/23 14:59:59",5128001,0
10157008,1003,"2025/10/16 15:00:00",1,10157,6,127501,0,5128430,"2025/10/23 14:59:59",5128001,0
10157009,1003,"2025/10/16 15:00:00",1,10157,8,127601,0,5128431,"2025/10/23 14:59:59",5128001,0
10158001,1002,"2025/12/31 12:00:00",0,10158,1015803,132801,1,5158402,"2030/01/01 14:59:59",0,0
10158002,1003,"2025/12/31 12:00:00",1,10158,15,132801,0,5158411,"2030/01/01 14:59:59",5158007,0
10159001,1002,"2025/11/18 15:00:00",0,10159,1015903,125802,1,5130402,"2025/11/25 14:59:59",0,0
10159002,1002,"2025/11/18 15:00:00",1,10159,1015903,125802,1,5130422,"2025/11/25 14:59:59",5130001,0
10159003,1002,"2025/11/18 15:00:00",1,10159,1015903,125801,1,5130432,"2025/11/25 14:59:59",5130006,0
10159004,1002,"2025/11/18 15:00:00",1,10159,1015903,125802,1,5130442,"2025/11/25 14:59:59",5130007,0
10159005,1003,"2025/11/18 15:00:00",0,10159,2,126002,0,5130406,"2025/11/25 14:59:59",0,0
10159006,1003,"2025/11/18 15:00:00",1,10159,2,126002,0,5130426,"2025/11/25 14:59:59",5130001,0
10159007,1003,"2025/11/18 15:00:00",1,10159,2,126001,0,5130436,"2025/11/25 14:59:59",5130006,0
10159008,1003,"2025/11/18 15:00:00",1,10159,2,126002,0,5130446,"2025/11/25 14:59:59",5130007,0
10159009,1003,"2025/11/18 15:00:00",1,10159,3,126102,0,5130407,"2025/11/25 14:59:59",5130001,0
10159010,1003,"2025/11/18 15:00:00",1,10159,3,126101,0,5130427,"2025/11/25 14:59:59",5130006,0
10159011,1003,"2025/11/18 15:00:00",1,10159,3,126102,0,5130437,"2025/11/25 14:59:59",5130007,0
10159012,1003,"2025/11/18 15:00:00",1,10159,4,125802,0,5130408,"2025/11/25 14:59:59",5130002,0
10159013,1003,"2025/11/18 15:00:00",1,10159,4,125801,0,5130428,"2025/11/25 14:59:59",5130006,0
10159014,1003,"2025/11/18 15:00:00",1,10159,4,125802,0,5130438,"2025/11/25 14:59:59",5130007,0
10159015,1003,"2025/11/18 15:00:00",1,10159,5,125802,0,5130409,"2025/11/25 14:59:59",5130003,0
10159016,1003,"2025/11/18 15:00:00",1,10159,5,125801,0,5130429,"2025/11/25 14:59:59",5130006,0
10159017,1003,"2025/11/18 15:00:00",1,10159,5,125802,0,5130439,"2025/11/25 14:59:59",5130007,0
10159018,1003,"2025/11/18 15:00:00",1,10159,6,126002,0,5130410,"2025/11/25 14:59:59",5130004,0
10159019,1003,"2025/11/18 15:00:00",1,10159,6,126001,0,5130430,"2025/11/25 14:59:59",5130006,0
10159020,1003,"2025/11/18 15:00:00",1,10159,6,126002,0,5130440,"2025/11/25 14:59:59",5130007,0
10159021,1003,"2025/11/18 15:00:00",0,10159,8,125802,0,5130411,"2025/11/25 14:59:59",0,0
10159022,1003,"2025/11/18 15:00:00",1,10159,8,125802,0,5130431,"2025/11/25 14:59:59",5130001,0
10159023,1003,"2025/11/18 15:00:00",1,10159,8,125801,0,5130441,"2025/11/25 14:59:59",5130006,0
10159024,1003,"2025/11/18 15:00:00",1,10159,8,125802,0,5130451,"2025/11/25 14:59:59",5130007,0
10160001,1004,"2026/01/30 15:00:00",0,10160,133201,133202,0,5160401,"2030/01/01 14:59:59",0,0
10160002,1002,"2026/01/30 15:00:00",0,10160,1016003,133202,1,5160402,"2030/01/01 14:59:59",0,0
10160003,1003,"2026/01/30 15:00:00",1,10160,15,133601,0,5160411,"2030/01/01 14:59:59",5160007,0
10161001,1002,"2025/12/19 15:00:00",0,10161,1016103,128001,1,5132402,"2025/12/26 14:59:59",0,0
10161002,1003,"2025/12/19 15:00:00",0,10161,2,127901,0,5132406,"2025/12/26 14:59:59",0,0
10161003,1003,"2025/12/19 15:00:00",1,10161,3,128001,0,5132407,"2025/12/26 14:59:59",5132001,0
10161004,1003,"2025/12/19 15:00:00",1,10161,4,127901,0,5132408,"2025/12/26 14:59:59",5132001,0
10161005,1003,"2025/12/19 15:00:00",0,10161,5,128001,0,5132409,"2025/12/26 14:59:59",0,0
10161006,1003,"2025/12/19 15:00:00",1,10161,6,127901,0,5132410,"2025/12/26 14:59:59",5132001,0
10161007,1003,"2025/12/19 15:00:00",0,10161,8,127901,0,5132411,"2025/12/26 14:59:59",0,0
10163001,1004,"2026/01/15 15:00:00",0,10163,128301,128301,0,5134401,"2026/01/22 14:59:59",0,0
10163002,1002,"2026/01/15 15:00:00",0,10163,1016303,128401,1,5134402,"2026/01/22 14:59:59",0,0
10163003,1003,"2026/01/15 15:00:00",0,10163,2,128401,0,5134406,"2026/01/22 14:59:59",0,0
10163004,1002,"2026/01/15 15:00:00",1,10163,1016303,128401,1,5134422,"2026/01/22 14:59:59",5134001,0
10163005,1003,"2026/01/15 15:00:00",1,10163,3,128501,0,5134407,"2026/01/22 14:59:59",5134001,0
10163006,1003,"2026/01/15 15:00:00",1,10163,4,128301,0,5134408,"2026/01/22 14:59:59",5134001,0
10163007,1003,"2026/01/15 15:00:00",1,10163,5,128401,0,5134409,"2026/01/22 14:59:59",5134003,0
10163008,1003,"2026/01/15 15:00:00",1,10163,6,128501,0,5134410,"2026/01/22 14:59:59",5134003,0
10163009,1003,"2026/01/15 15:00:00",1,10163,8,128401,0,5134411,"2026/01/22 14:59:59",5134003,0
10163010,1002,"2026/01/15 15:00:00",1,10163,1016303,128401,1,5134442,"2026/01/22 14:59:59",5134007,0
10163011,1003,"2026/01/15 15:00:00",1,10163,2,128401,0,5134426,"2026/01/22 14:59:59",5134007,0
10163012,1003,"2026/01/15 15:00:00",1,10163,3,128501,0,5134427,"2026/01/22 14:59:59",5134007,0
10163013,1003,"2026/01/15 15:00:00",1,10163,4,128301,0,5134428,"2026/01/22 14:59:59",5134007,0
10163014,1003,"2026/01/15 15:00:00",1,10163,5,128401,0,5134429,"2026/01/22 14:59:59",5134007,0
10163015,1003,"2026/01/15 15:00:00",1,10163,6,128501,0,5134430,"2026/01/22 14:59:59",5134007,0
10163016,1003,"2026/01/15 15:00:00",1,10163,8,128401,0,5134431,"2026/01/22 14:59:59",5134007,0
10164001,1004,"2026/02/13 15:00:00",0,10164,128801,128802,0,5136401,"2026/02/20 14:59:59",0,0
10164002,1002,"2026/02/13 15:00:00",0,10164,1016403,128901,1,5136402,"2026/02/20 14:59:59",0,0
10164003,1003,"2026/02/13 15:00:00",0,10164,2,100202,0,5136406,"2026/02/20 14:59:59",0,0
10164004,1003,"2026/02/13 15:00:00",1,10164,3,100301,0,5136407,"2026/02/20 14:59:59",5136001,0
10164005,1004,"2026/02/13 15:00:00",1,10164,128801,128802,0,5136421,"2026/02/20 14:59:59",5136002,0
10164006,1002,"2026/02/13 15:00:00",1,10164,1016403,128901,1,5136422,"2026/02/20 14:59:59",5136002,0
10164007,1003,"2026/02/13 15:00:00",1,10164,2,100202,0,5136426,"2026/02/20 14:59:59",5136002,0
10164008,1003,"2026/02/13 15:00:00",1,10164,3,100301,0,5136427,"2026/02/20 14:59:59",5136002,0
10164009,1003,"2026/02/13 15:00:00",1,10164,4,100101,0,5136408,"2026/02/20 14:59:59",5136002,0
10164010,1004,"2026/02/13 15:00:00",1,10164,128801,128802,0,5136441,"2026/02/20 14:59:59",5136004,0
10164011,1002,"2026/02/13 15:00:00",1,10164,1016403,128901,1,5136442,"2026/02/20 14:59:59",5136004,0
10164012,1003,"2026/02/13 15:00:00",1,10164,2,100202,0,5136446,"2026/02/20 14:59:59",5136004,0
10164013,1003,"2026/02/13 15:00:00",1,10164,3,100301,0,5136447,"2026/02/20 14:59:59",5136004,0
10164014,1003,"2026/02/13 15:00:00",1,10164,4,100101,0,5136428,"2026/02/20 14:59:59",5136004,0
10164015,1003,"2026/02/13 15:00:00",1,10164,2,128901,0,5136466,"2026/02/20 14:59:59",5136005,0
10164016,1003,"2026/02/13 15:00:00",1,10164,3,128802,0,5136467,"2026/02/20 14:59:59",5136005,0
10164017,1003,"2026/02/13 15:00:00",1,10164,4,128701,0,5136448,"2026/02/20 14:59:59",5136005,0
10165001,1002,"2026/02/18 15:00:00",0,10165,1016503,128901,1,5137402,"2026/02/25 14:59:59",0,0
10165002,1003,"2026/02/18 15:00:00",0,10165,7,128802,0,5137406,"2026/02/25 14:59:59",0,0
10165003,1003,"2026/02/18 15:00:00",0,10165,8,128701,0,5137407,"2026/02/25 14:59:59",0,0
10165004,1003,"2026/02/18 15:00:00",0,10165,9,128901,0,5137408,"2026/02/25 14:59:59",0,0
10165005,1002,"2026/02/18 15:00:00",1,10165,1016503,128901,1,5137422,"2026/02/25 14:59:59",5137002,0
10165006,1003,"2026/02/18 15:00:00",1,10165,7,128802,0,5137426,"2026/02/25 14:59:59",5137002,0
10165007,1003,"2026/02/18 15:00:00",1,10165,8,128701,0,5137427,"2026/02/25 14:59:59",5137002,0
10165008,1003,"2026/02/18 15:00:00",1,10165,9,128901,0,5137428,"2026/02/25 14:59:59",5137002,0
10165009,1002,"2026/02/18 15:00:00",1,10165,1016503,128901,1,5137442,"2026/02/25 14:59:59",5137005,0
10165010,1003,"2026/02/18 15:00:00",1,10165,7,128802,0,5137446,"2026/02/25 14:59:59",5137005,0
10165011,1003,"2026/02/18 15:00:00",1,10165,8,128701,0,5137447,"2026/02/25 14:59:59",5137005,0
10165012,1003,"2026/02/18 15:00:00",1,10165,9,128901,0,5137448,"2026/02/25 14:59:59",5137005,0
10165013,1003,"2026/02/18 15:00:00",1,10165,14,128901,0,5137411,"2026/02/25 14:59:59",5137005,0
20004001,1004,"2021/07/19 15:00:00",0,20004,107601,107601,0,5004401,"2030/04/19 15:00:00",0,0
20004002,1002,"2021/07/19 15:00:00",0,20004,2000403,107601,1,5004402,"2030/04/19 15:00:00",0,0
20004003,1003,"2021/07/19 15:00:00",0,20004,2,107501,0,5004406,"2030/04/19 15:00:00",0,0
20004004,1003,"2021/07/19 15:00:00",0,20004,3,107601,0,5004407,"2030/04/19 15:00:00",0,0
20004005,1003,"2021/07/19 15:00:00",0,20004,4,107801,0,5004408,"2030/04/19 15:00:00",0,0
20004006,1003,"2021/07/19 15:00:00",0,20004,5,107701,0,5004409,"2030/04/19 15:00:00",0,0
20004007,1003,"2021/07/19 15:00:00",0,20004,6,107501,0,5004410,"2030/04/19 15:00:00",0,0
20004008,1003,"2021/07/19 15:00:00",0,20004,7,107601,0,5004411,"2030/04/19 15:00:00",0,0
20005001,1004,"2021/08/17 15:00:00",0,20005,108001,108001,0,5005401,"2030/04/19 15:00:00",0,0
20005002,1002,"2021/08/17 15:00:00",0,20005,2000503,107901,1,5005402,"2030/04/19 15:00:00",0,0
20005003,1003,"2021/08/17 15:00:00",0,20005,2,107901,0,5005406,"2030/04/19 15:00:00",0,0
20005004,1003,"2021/08/17 15:00:00",0,20005,3,108001,0,5005407,"2030/04/19 15:00:00",0,0
20005005,1003,"2021/08/17 15:00:00",0,20005,4,107901,0,5005408,"2030/04/19 15:00:00",0,0
20005006,1003,"2021/08/17 15:00:00",0,20005,5,108001,0,5005409,"2030/04/19 15:00:00",0,0
20005007,1003,"2021/08/17 15:00:00",0,20005,6,107901,0,5005410,"2030/04/19 15:00:00",0,0
20005008,1003,"2021/08/17 15:00:00",0,20005,7,108001,0,5005411,"2030/04/19 15:00:00",0,0
20006001,1002,"2021/09/16 15:00:00",0,20006,2000603,103701,1,5006402,"2030/04/19 15:00:00",0,0
20006002,1003,"2021/09/16 15:00:00",0,20006,2,100501,0,5006406,"2030/04/19 15:00:00",0,0
20006003,1003,"2021/09/16 15:00:00",0,20006,3,103701,0,5006407,"2030/04/19 15:00:00",0,0
20006004,1003,"2021/09/16 15:00:00",0,20006,4,104701,0,5006408,"2030/04/19 15:00:00",0,0
20006005,1003,"2021/09/16 15:00:00",0,20006,5,107101,0,5006409,"2030/04/19 15:00:00",0,0
20006006,1003,"2021/09/16 15:00:00",0,20006,6,100501,0,5006410,"2030/04/19 15:00:00",0,0
20006007,1003,"2021/09/16 15:00:00",0,20006,7,104701,0,5006411,"2030/04/19 15:00:00",0,0
20007001,1004,"2021/10/21 15:00:00",0,20007,108201,108201,0,5007401,"2030/04/19 15:00:00",0,0
20007002,1002,"2021/10/21 15:00:00",0,20007,2000703,108101,1,5007402,"2030/04/19 15:00:00",0,0
20007003,1003,"2021/10/21 15:00:00",0,20007,2,108201,0,5007406,"2030/04/19 15:00:00",0,0
20007004,1003,"2021/10/21 15:00:00",0,20007,3,108101,0,5007407,"2030/04/19 15:00:00",0,0
20007005,1003,"2021/10/21 15:00:00",0,20007,4,108201,0,5007408,"2030/04/19 15:00:00",0,0
20007006,1003,"2021/10/21 15:00:00",0,20007,5,108101,0,5007409,"2030/04/19 15:00:00",0,0
20007007,1003,"2021/10/21 15:00:00",0,20007,6,108201,0,5007410,"2030/04/19 15:00:00",0,0
20007008,1003,"2021/10/21 15:00:00",0,20007,7,108101,0,5007411,"2030/04/19 15:00:00",0,0
20008001,1002,"2021/11/16 15:00:00",0,20008,2000803,105601,1,5008402,"2030/04/19 15:00:00",0,0
20008002,1003,"2021/11/16 15:00:00",0,20008,2,105601,0,5008406,"2030/04/19 15:00:00",0,0
20008003,1003,"2021/11/16 15:00:00",0,20008,3,100901,0,5008407,"2030/04/19 15:00:00",0,0
20008004,1003,"2021/11/16 15:00:00",0,20008,4,101301,0,5008408,"2030/04/19 15:00:00",0,0
20008005,1003,"2021/11/16 15:00:00",0,20008,5,105101,0,5008409,"2030/04/19 15:00:00",0,0
20008006,1003,"2021/11/16 15:00:00",0,20008,6,102701,0,5008410,"2030/04/19 15:00:00",0,0
20008007,1003,"2021/11/16 15:00:00",0,20008,7,105601,0,5008411,"2030/04/19 15:00:00",0,0
20009001,1004,"2021/12/21 15:00:00",0,20009,108501,108501,0,5009401,"2030/04/19 15:00:00",0,0
20009002,1002,"2021/12/21 15:00:00",0,20009,2000903,108401,1,5009402,"2030/04/19 15:00:00",0,0
20009003,1003,"2021/12/21 15:00:00",0,20009,2,108601,0,5009406,"2030/04/19 15:00:00",0,0
20009004,1003,"2021/12/21 15:00:00",0,20009,3,108601,0,5009407,"2030/04/19 15:00:00",0,0
20009005,1003,"2021/12/21 15:00:00",0,20009,4,108501,0,5009408,"2030/04/19 15:00:00",0,0
20009006,1003,"2021/12/21 15:00:00",0,20009,5,108501,0,5009409,"2030/04/19 15:00:00",0,0
20009007,1003,"2021/12/21 15:00:00",0,20009,6,108401,0,5009410,"2030/04/19 15:00:00",0,0
20009008,1003,"2021/12/21 15:00:00",0,20009,7,108401,0,5009411,"2030/04/19 15:00:00",0,0
20010001,1004,"2022/01/20 15:00:00",0,20010,108901,108901,0,5010401,"2030/04/19 15:00:00",0,0
20010002,1002,"2022/01/20 15:00:00",0,20010,2001003,108801,1,5010402,"2030/04/19 15:00:00",0,0
20010003,1003,"2022/01/20 15:00:00",0,20010,2,108801,0,5010406,"2030/04/19 15:00:00",0,0
20010004,1003,"2022/01/20 15:00:00",0,20010,3,108901,0,5010407,"2030/04/19 15:00:00",0,0
20010005,1003,"2022/01/20 15:00:00",0,20010,4,108701,0,5010408,"2030/04/19 15:00:00",0,0
20010006,1003,"2022/01/20 15:00:00",0,20010,5,108901,0,5010409,"2030/04/19 15:00:00",0,0
20010007,1003,"2022/01/20 15:00:00",0,20010,6,108801,0,5010410,"2030/04/19 15:00:00",0,0
20010008,1003,"2022/01/20 15:00:00",0,20010,7,108701,0,5010411,"2030/04/19 15:00:00",0,0
20011001,1004,"2022/02/14 15:00:00",0,20011,109001,109001,0,5011401,"2030/04/19 15:00:00",0,0
20011002,1002,"2022/02/14 15:00:00",0,20011,2001103,101101,1,5011402,"2030/04/19 15:00:00",0,0
20011003,1003,"2022/02/14 15:00:00",0,20011,2,109101,0,5011406,"2030/04/19 15:00:00",0,0
20011004,1003,"2022/02/14 15:00:00",0,20011,3,109001,0,5011407,"2030/04/19 15:00:00",0,0
20011005,1003,"2022/02/14 15:00:00",0,20011,4,109101,0,5011408,"2030/04/19 15:00:00",0,0
20011006,1003,"2022/02/14 15:00:00",0,20011,5,109001,0,5011409,"2030/04/19 15:00:00",0,0
20011007,1003,"2022/02/14 15:00:00",0,20011,6,101101,0,5011410,"2030/04/19 15:00:00",0,0
20011008,1003,"2022/02/14 15:00:00",0,20011,7,109101,0,5011411,"2030/04/19 15:00:00",0,0
20012001,1002,"2022/03/15 15:00:00",0,20012,2001203,101401,1,5012402,"2030/04/19 15:00:00",0,0
20012002,1003,"2022/03/15 15:00:00",0,20012,2,101401,0,5012406,"2030/04/19 15:00:00",0,0
20012003,1003,"2022/03/15 15:00:00",0,20012,3,101401,0,5012407,"2030/04/19 15:00:00",0,0
20012004,1003,"2022/03/15 15:00:00",0,20012,4,101401,0,5012408,"2030/04/19 15:00:00",0,0
20012005,1003,"2022/03/15 15:00:00",0,20012,5,105501,0,5012409,"2030/04/19 15:00:00",0,0
20012006,1003,"2022/03/15 15:00:00",0,20012,6,105501,0,5012410,"2030/04/19 15:00:00",0,0
20012007,1003,"2022/03/15 15:00:00",0,20012,7,101401,0,5012411,"2030/04/19 15:00:00",0,0
20013001,1004,"2022/04/19 15:00:00",0,20013,109301,109301,0,5013401,"2030/04/19 15:00:00",0,0
20013002,1002,"2022/04/19 15:00:00",0,20013,2001303,109201,1,5013402,"2030/04/19 15:00:00",0,0
20013003,1003,"2022/04/19 15:00:00",0,20013,2,109201,0,5013406,"2030/04/19 15:00:00",0,0
20013004,1003,"2022/04/19 15:00:00",0,20013,3,109401,0,5013407,"2030/04/19 15:00:00",0,0
20013005,1003,"2022/04/19 15:00:00",0,20013,4,109301,0,5013408,"2030/04/19 15:00:00",0,0
20013006,1003,"2022/04/19 15:00:00",0,20013,5,109201,0,5013409,"2030/04/19 15:00:00",0,0
20013007,1003,"2022/04/19 15:00:00",0,20013,6,109401,0,5013410,"2030/04/19 15:00:00",0,0
20013008,1003,"2022/04/19 15:00:00",0,20013,7,109201,0,5013411,"2030/04/19 15:00:00",0,0
20014001,1002,"2022/05/12 15:00:00",0,20014,2001403,105301,1,5015402,"2030/04/19 15:00:00",0,0
20014005,1003,"2022/05/12 15:00:00",0,20014,2,109501,0,5015406,"2030/04/19 15:00:00",0,0
20014006,1003,"2022/05/12 15:00:00",0,20014,3,109501,0,5015407,"2030/04/19 15:00:00",0,0
20014007,1003,"2022/05/12 15:00:00",0,20014,4,105301,0,5015408,"2030/04/19 15:00:00",0,0
20014008,1003,"2022/05/12 15:00:00",0,20014,5,109601,0,5015409,"2030/04/19 15:00:00",0,0
20014009,1003,"2022/05/12 15:00:00",0,20014,6,109601,0,5015410,"2030/04/19 15:00:00",0,0
20014010,1003,"2022/05/12 15:00:00",0,20014,7,105301,0,5015411,"2030/04/19 15:00:00",0,0
20015001,1004,"2022/06/20 15:00:00",0,20015,110101,110101,0,5019401,"2030/07/22 20:59:59",0,0
20015002,1002,"2022/06/20 15:00:00",0,20015,2001503,110201,1,5019402,"2030/07/22 20:59:59",0,0
20015003,1003,"2022/06/20 15:00:00",0,20015,2,110001,0,5019406,"2030/07/22 20:59:59",0,0
20015004,1003,"2022/06/20 15:00:00",0,20015,3,110001,0,5019407,"2030/07/22 20:59:59",0,0
20015005,1003,"2022/06/20 15:00:00",0,20015,4,110201,0,5019408,"2030/07/22 20:59:59",0,0
20015006,1003,"2022/06/20 15:00:00",0,20015,5,110101,0,5019409,"2030/07/22 20:59:59",0,0
20015007,1003,"2022/06/20 15:00:00",0,20015,6,110101,0,5019410,"2030/07/22 20:59:59",0,0
20015008,1003,"2022/06/20 15:00:00",0,20015,7,110201,0,5019411,"2030/07/22 20:59:59",0,0
20016001,1004,"2022/07/15 15:00:00",0,20016,110501,110501,0,5021401,"2030/07/22 20:59:59",0,0
20016002,1002,"2022/07/15 15:00:00",0,20016,2001603,110401,1,5021402,"2030/07/22 20:59:59",0,0
20016003,1003,"2022/07/15 15:00:00",0,20016,2,110601,0,5021406,"2030/07/22 20:59:59",0,0
20016004,1003,"2022/07/15 15:00:00",0,20016,3,110401,0,5021407,"2030/07/22 20:59:59",0,0
20016005,1003,"2022/07/15 15:00:00",0,20016,4,110501,0,5021408,"2030/07/22 20:59:59",0,0
20016006,1003,"2022/07/15 15:00:00",0,20016,5,110401,0,5021409,"2030/07/22 20:59:59",0,0
20016007,1003,"2022/07/15 15:00:00",0,20016,6,110601,0,5021410,"2030/07/22 20:59:59",0,0
20016008,1003,"2022/07/15 15:00:00",0,20016,7,110501,0,5021411,"2030/07/22 20:59:59",0,0
20017001,1002,"2022/08/12 15:00:00",0,20017,2001703,110701,1,5023402,"2030/07/22 20:59:59",0,0
20017002,1003,"2022/08/12 15:00:00",0,20017,2,110701,0,5023406,"2030/07/22 20:59:59",0,0
20017003,1003,"2022/08/12 15:00:00",0,20017,3,110701,0,5023407,"2030/07/22 20:59:59",0,0
20017004,1003,"2022/08/12 15:00:00",0,20017,4,111001,0,5023408,"2030/07/22 20:59:59",0,0
20017005,1003,"2022/08/12 15:00:00",0,20017,5,110801,0,5023409,"2030/07/22 20:59:59",0,0
20017006,1003,"2022/08/12 15:00:00",0,20017,6,110901,0,5023410,"2030/07/22 20:59:59",0,0
20017007,1003,"2022/08/12 15:00:00",0,20017,7,110701,0,5023411,"2030/07/22 20:59:59",0,0
20018001,1004,"2022/09/13 15:00:00",0,20018,111201,111201,0,5025401,"2030/07/22 20:59:59",0,0
20018002,1002,"2022/09/13 15:00:00",0,20018,2001803,111301,1,5025402,"2030/07/22 20:59:59",0,0
20018003,1003,"2022/09/13 15:00:00",0,20018,2,111101,0,5025406,"2030/07/22 20:59:59",0,0
20018004,1003,"2022/09/13 15:00:00",0,20018,3,111101,0,5025407,"2030/07/22 20:59:59",0,0
20018005,1003,"2022/09/13 15:00:00",0,20018,4,111201,0,5025408,"2030/07/22 20:59:59",0,0
20018006,1003,"2022/09/13 15:00:00",0,20018,5,111301,0,5025409,"2030/07/22 20:59:59",0,0
20018007,1003,"2022/09/13 15:00:00",0,20018,6,111301,0,5025410,"2030/07/22 20:59:59",0,0
20018008,1003,"2022/09/13 15:00:00",0,20018,7,111301,0,5025411,"2030/07/22 20:59:59",0,0
20018011,1004,"2021/08/16 15:00:00",1,20018,111201,111201,0,5025421,"2030/07/22 20:59:59",5025001,0
20018012,1002,"2021/08/16 15:00:00",1,20018,2001803,111301,1,5025422,"2030/07/22 20:59:59",5025001,0
20018013,1003,"2021/08/16 15:00:00",1,20018,2,111101,0,5025426,"2030/07/22 20:59:59",5025001,0
20018014,1003,"2021/08/16 15:00:00",1,20018,3,111101,0,5025427,"2030/07/22 20:59:59",5025001,0
20018015,1003,"2021/08/16 15:00:00",1,20018,4,111201,0,5025428,"2030/07/22 20:59:59",5025001,0
20018016,1003,"2021/08/16 15:00:00",1,20018,5,111301,0,5025429,"2030/07/22 20:59:59",5025001,0
20018017,1003,"2021/08/16 15:00:00",1,20018,6,111301,0,5025430,"2030/07/22 20:59:59",5025001,0
20018018,1003,"2021/08/16 15:00:00",1,20018,7,111301,0,5025431,"2030/07/22 20:59:59",5025001,0
20019001,1002,"2022/10/19 15:00:00",0,20019,2001903,106601,1,5027402,"2030/07/22 20:59:59",0,0
20019002,1003,"2022/10/19 15:00:00",0,20019,2,100501,0,5027406,"2030/07/22 20:59:59",0,0
20019003,1003,"2022/10/19 15:00:00",0,20019,3,103701,0,5027407,"2030/07/22 20:59:59",0,0
20019004,1003,"2022/10/19 15:00:00",0,20019,4,106501,0,5027408,"2030/07/22 20:59:59",0,0
20019005,1003,"2022/10/19 15:00:00",0,20019,5,100501,0,5027409,"2030/07/22 20:59:59",0,0
20019006,1003,"2022/10/19 15:00:00",0,20019,6,103701,0,5027410,"2030/07/22 20:59:59",0,0
20019007,1003,"2022/10/19 15:00:00",0,20019,7,100501,0,5027411,"2030/07/22 20:59:59",0,0
20020001,1004,"2022/11/15 15:00:00",0,20020,111601,111601,0,5029401,"2030/07/22 20:59:59",0,0
20020002,1002,"2022/11/15 15:00:00",0,20020,2002003,111501,1,5029402,"2030/07/22 20:59:59",0,0
20020003,1003,"2022/11/15 15:00:00",0,20020,2,111501,0,5029406,"2030/07/22 20:59:59",0,0
20020004,1003,"2022/11/15 15:00:00",0,20020,3,111701,0,5029407,"2030/07/22 20:59:59",0,0
20020005,1003,"2022/11/15 15:00:00",0,20020,4,111601,0,5029408,"2030/07/22 20:59:59",0,0
20020006,1003,"2022/11/15 15:00:00",0,20020,5,111701,0,5029409,"2030/07/22 20:59:59",0,0
20020007,1003,"2022/11/15 15:00:00",0,20020,6,111501,0,5029410,"2030/07/22 20:59:59",0,0
20020008,1003,"2022/11/15 15:00:00",0,20020,7,111501,0,5029411,"2030/07/22 20:59:59",0,0
20021001,1004,"2022/12/15 15:00:00",0,20021,112101,112101,0,5031401,"2030/01/01 14:59:59",0,0
20021002,1002,"2022/12/15 15:00:00",0,20021,2002103,112001,1,5031402,"2030/01/01 14:59:59",0,0
20021003,1003,"2022/12/15 15:00:00",0,20021,2,111801,0,5031406,"2030/01/01 14:59:59",0,0
20021004,1003,"2022/12/15 15:00:00",0,20021,3,112001,0,5031407,"2030/01/01 14:59:59",0,0
20021005,1003,"2022/12/15 15:00:00",0,20021,4,111901,0,5031408,"2030/01/01 14:59:59",0,0
20021006,1003,"2022/12/15 15:00:00",0,20021,5,112101,0,5031409,"2030/01/01 14:59:59",0,0
20021007,1003,"2022/12/15 15:00:00",0,20021,6,112101,0,5031410,"2030/01/01 14:59:59",0,0
20021008,1003,"2022/12/15 15:00:00",0,20021,7,112101,0,5031411,"2030/01/01 14:59:59",0,0
20022001,1004,"2021/12/16 15:00:00",0,20022,112301,112301,0,5033401,"2030/01/01 14:59:59",0,0
20022002,1002,"2021/12/16 15:00:00",0,20022,2002203,112201,1,5033402,"2030/01/01 14:59:59",0,0
20022006,1003,"2021/12/16 15:00:00",0,20022,2,112201,0,5033406,"2030/01/01 14:59:59",0,0
20022007,1003,"2021/12/16 15:00:00",0,20022,3,112301,0,5033407,"2030/01/01 14:59:59",0,0
20022008,1003,"2021/12/16 15:00:00",0,20022,4,112201,0,5033408,"2030/01/01 14:59:59",0,0
20022009,1003,"2021/12/16 15:00:00",0,20022,5,112301,0,5033409,"2030/01/01 14:59:59",0,0
20022010,1003,"2021/12/16 15:00:00",0,20022,6,112201,0,5033410,"2030/01/01 14:59:59",0,0
20022011,1003,"2021/12/16 15:00:00",0,20022,7,112201,0,5033411,"2030/01/01 14:59:59",0,0
20023001,1002,"2022/01/17 15:00:00",0,20023,2002303,110801,1,5038402,"2030/01/01 14:59:59",0,0
20023005,1003,"2022/01/17 15:00:00",0,20023,2,111001,0,5038406,"2030/01/01 14:59:59",0,0
20023006,1003,"2022/01/17 15:00:00",0,20023,3,110901,0,5038407,"2030/01/01 14:59:59",0,0
20023007,1003,"2022/01/17 15:00:00",0,20023,4,110901,0,5038408,"2030/01/01 14:59:59",0,0
20023008,1003,"2022/01/17 15:00:00",0,20023,5,110801,0,5038409,"2030/01/01 14:59:59",0,0
