14a17b3d60bf2083b08b5b1f942e08d536e3c6478da9fe95acbffe3b96400595,wave,id,disp_reward_id_3,enemy_id_4,enemy_id_5,disp_reward_type_3,e6e5affce04f7ca770b08d7bf8e85105e0400836797f23c12a25402434cef84f,f4709d1a127df293ec735eb6ecac92df9fdf0df62c65ace00d32d66c9507855b,reward_odds_3,bda5f5a0ca5a3245ddb0f67b5904313598b515ccca92886fc8b5915675d2c803,5ac7b94e8b0457d98e3a42460c8fe01b768765ba1762c4781fe0eaeefe8e5ea7,disp_reward_id_2,reward_group_id_3,cdb7a435bc1c1b72aee77223d838c5f871e5ed2b2d33cde610ce191a6b2b0be5,disp_reward_id_4,reward_lot_count_3,enemy_id_1,enemy_id_3,wave_group_id,disp_reward_type_2,difficulty,reward_group_id_1,fdd8b699fb4f0282ace44d0cc1bb40c15d2b3be8c3e5febd05a568c969a14ad7,disp_reward_type_4,enemy_id_2,reward_odds_2,drop_gold_1,reward_odds_1,disp_reward_type_5,7f97d6d8ded12e5274ee3e8583e19ce8d447162777c6c8207e61ffc5d3a5a565,reward_group_id_4,disp_reward_id_5,ba6b9653e5e5a50ef4e37f6f616240a64ac78decbea4a83353fb41f6a50b532a,reward_lot_count_4,5f5537f3a1a2fa8527dc1631352218576b681ec9054ad257004a63b5c71c25dc,reward_odds_4,9c846e0bcb6789524544e711bf6eb4c143aab9c82e2354447ee47eca30fd0dcb,disp_reward_id_1,reward_group_id_2,disp_reward_type_1
0,2,600003717,0,0,0,0,66003,0,0,1,1,101011,0,0,0,0,620050062,620140063,600110662,4,1,63001012,0,0,620300063,10,918,100,0,0,0,0,0,0,0,0,66003,61361,10011008,2
0,2,600003718,0,0,0,0,67003,0,0,1,1,101011,0,0,0,0,620050063,620140064,600110672,4,1,63001012,0,0,620300064,10,926,100,0,0,0,0,0,0,0,0,67003,61361,10011008,2
0,2,600003719,0,0,0,0,68003,0,0,1,1,101011,0,0,0,0,620050064,620140065,600110682,4,1,63001012,0,0,620300065,10,938,100,0,0,0,0,0,0,0,0,68003,61361,10011008,2
0,2,600003720,0,0,0,0,69003,0,0,1,1,101011,0,0,0,0,620050065,620140066,600110692,4,1,63001012,0,0,620300066,10,954,100,0,0,0,0,0,0,0,0,69003,61361,10011008,2
0,3,600003725,0,620130101,0,0,3003,0,100,1,1,0,10011001,0,61362,1,620330001,620250001,600110033,0,1,10011001,0,2,620290201,24,323,36,0,0,63001002,0,0,1,0,12,3003,101011,10011001,4
0,3,600003726,0,620130101,0,0,4003,0,100,1,1,0,10011001,0,61362,1,620330001,620250001,600110043,0,1,10011001,0,2,620290201,24,323,36,0,0,63001002,0,0,1,0,12,4003,101011,10011001,4
0,3,600003727,0,620130102,0,0,5003,0,100,1,1,0,10011001,0,61362,1,620330001,620250002,600110053,0,1,10011001,0,2,620290202,24,336,36,0,0,63001002,0,0,1,0,12,5003,101011,10011001,4
0,3,600003728,0,620130103,0,0,6003,0,100,1,1,0,10011001,0,61362,1,620330001,620250003,600110063,0,1,10011001,0,2,620290203,24,342,36,0,0,63001002,0,0,1,0,12,6003,101011,10011001,4
0,3,600003729,0,620130104,0,0,7003,0,100,1,1,0,10011001,0,61362,1,620330002,620250004,600110073,0,1,10011001,0,2,620290204,24,352,36,0,0,63001002,0,0,1,0,12,7003,101011,10011001,4
0,3,600003730,0,620130105,0,0,8003,0,100,1,1,0,10011001,0,61362,1,620330003,620250005,600110083,0,1,10011001,0,2,620290205,24,360,36,0,0,63001002,0,0,1,0,12,8003,101011,10011001,4
0,3,600003731,0,620130106,0,0,9003,0,100,1,1,0,10011001,0,61362,1,620330004,620250006,600110093,0,1,10011002,0,2,620290206,24,373,36,0,0,63001002,0,0,1,0,12,9003,101011,10011001,4
0,3,600003732,0,620130107,0,0,10003,0,100,1,1,0,10011001,0,61362,1,620330005,620250007,600110103,0,1,10011002,0,2,620290207,24,386,36,0,0,63001002,0,0,1,0,12,10003,101011,10011001,4
0,3,600003733,0,620130108,0,0,11003,0,100,1,1,0,10011001,0,61362,1,620330006,620250008,600110113,0,1,10011002,0,2,620290208,24,392,36,0,0,63001002,0,0,1,0,12,11003,101011,10011001,4
0,3,600003734,0,620130109,0,0,12003,0,100,1,1,0,10011001,0,61362,1,620330007,620250009,600110123,0,1,10011002,0,2,620290209,24,402,36,0,0,63001002,0,0,1,0,12,12003,101011,10011001,4
0,3,600003735,0,620130110,0,0,13003,0,100,1,1,0,10011001,0,61362,1,620330008,620250010,600110133,0,1,10011002,0,2,620290210,24,408,36,0,0,63001002,0,0,1,0,12,13003,101011,10011001,4
0,3,600003736,0,620130111,0,0,14003,0,100,1,1,0,10011001,0,61362,1,620330009,620250011,600110143,0,1,10011002,0,2,620290211,24,420,36,0,0,63001002,0,0,1,0,12,14003,101011,10011001,4
0,3,600003737,0,620130112,0,0,15003,0,100,1,1,0,10011001,0,61362,1,620330010,620250012,600110153,0,1,10011002,0,2,620290212,24,427,36,0,0,63001002,0,0,1,0,12,15003,101011,10011001,4
0,3,600003738,0,620130113,0,0,16003,0,100,1,1,0,10011001,0,61362,1,620330011,620250013,600110163,0,1,10011002,0,2,620290213,24,439,36,0,0,63001002,0,0,1,0,12,16003,101011,10011001,4
0,3,600003739,0,620130114,0,0,17003,0,100,1,1,0,10011001,0,61362,1,620330012,620250014,600110173,0,1,10011002,0,2,620290214,24,445,36,0,0,63001002,0,0,1,0,12,17003,101011,10011001,4
0,3,600003740,0,620130115,0,0,18003,0,100,1,1,0,10011001,0,61362,1,620330013,620250015,600110183,0,1,10011003,0,2,620290215,24,458,36,0,0,63001002,0,0,1,0,12,18003,101011,10011002,4
0,3,600003741,0,620130116,0,0,19003,0,100,1,1,0,10011001,0,61362,1,620330014,620250016,600110193,0,1,10011003,0,2,620290216,24,465,36,0,0,63001002,0,0,1,0,12,19003,101011,10011002,4
0,3,600003742,0,620130117,0,0,20003,0,100,1,1,0,10011001,0,61362,1,620330015,620250017,600110203,0,1,10011003,0,2,620290217,24,469,36,0,0,63001002,0,0,1,0,12,20003,101011,10011002,4
0,3,600003743,0,620130118,0,0,21003,0,100,1,1,0,10011001,0,61362,1,620330016,620250018,600110213,0,1,10011003,0,2,620290218,24,477,36,0,0,63001002,0,0,1,0,12,21003,101011,10011002,4
0,3,600003744,0,620130119,0,0,22003,0,100,1,1,0,10011001,0,61362,1,620330017,620250019,600110223,0,1,10011003,0,2,620290219,24,483,36,0,0,63001002,0,0,1,0,12,22003,101011,10011002,4
0,3,600003745,0,620130120,0,0,23003,0,100,1,1,0,10011001,0,61362,1,620330018,620250020,600110233,0,1,10011003,0,2,620290220,24,488,36,0,0,63001002,0,0,1,0,12,23003,101011,10011002,4
0,3,600003746,0,620130121,0,0,24003,0,100,1,1,0,10011001,0,61362,1,620330019,620250021,600110243,0,1,10011003,0,2,620290221,24,496,36,0,0,63001002,0,0,1,0,12,24003,101011,10011002,4
0,3,600003747,0,620130122,0,0,25003,0,100,1,1,0,10011001,0,61362,1,620330020,620250022,600110253,0,1,10011003,0,2,620290222,24,502,36,0,0,63001002,0,0,1,0,12,25003,101011,10011002,4
0,3,600003748,0,620130123,0,0,26003,0,100,1,1,0,10011001,0,61362,1,620330021,620250023,600110263,0,1,10011003,0,2,620290223,24,507,36,0,0,63001002,0,0,1,0,12,26003,101011,10011002,4
0,3,600003749,0,620130124,0,0,27003,0,100,1,1,0,10011001,0,61362,1,620330022,620250024,600110273,0,1,10011004,0,2,620290224,24,515,36,0,0,63001002,0,0,1,0,12,27003,101011,10011003,4
0,3,600003750,0,620130125,0,0,28003,0,100,1,1,0,10011001,0,61362,1,620330023,620250025,600110283,0,1,10011004,0,2,620290225,24,522,36,0,0,63001002,0,0,1,0,12,28003,101011,10011003,4
0,3,600003751,0,620130126,0,0,29003,0,100,1,1,0,10011001,0,61362,1,620330024,620250026,600110293,0,1,10011004,0,2,620290226,24,528,36,0,0,63001002,0,0,1,0,12,29003,101011,10011003,4
0,3,600003752,0,620130127,0,0,30003,0,100,1,1,0,10011001,0,61362,1,620330025,620250027,600110303,0,1,10011004,0,2,620290227,24,534,36,0,0,63001002,0,0,1,0,12,30003,101011,10011003,4
0,3,600003753,0,620130128,0,0,31003,0,100,1,1,0,10011001,0,61362,1,620330026,620250028,600110313,0,1,10011004,0,2,620290228,24,542,36,0,0,63001002,0,0,1,0,12,31003,101011,10011003,4
0,3,600003754,0,620130129,0,0,32003,0,100,1,1,0,10011001,0,61362,1,620330027,620250029,600110323,0,1,10011004,0,2,620290229,24,553,36,0,0,63001002,0,0,1,0,12,32003,101011,10011003,4
0,3,600003755,0,620130130,0,0,33003,0,100,1,1,0,10011001,0,61362,1,620330028,620250030,600110333,0,1,10011004,0,2,620290230,24,569,36,0,0,63001002,0,0,1,0,12,33003,101011,10011003,4
0,3,600003756,0,620130131,0,0,34003,0,100,1,1,0,10011001,0,61362,1,620330029,620250031,600110343,0,1,10011004,0,2,620290231,24,576,36,0,0,63001002,0,0,1,0,12,34003,101011,10011003,4
0,3,600003757,0,620130132,0,0,35003,0,100,1,1,0,10011002,0,61362,1,620330030,620250032,600110353,0,1,10011005,0,2,620290232,24,580,36,0,0,63001002,0,0,1,0,12,35003,101011,10011004,4
0,3,600003758,0,620130133,0,0,36003,0,100,1,1,0,10011002,0,61362,1,620330031,620250033,600110363,0,1,10011005,0,2,620290233,24,595,36,0,0,63001002,0,0,1,0,12,36003,101011,10011004,4
0,3,600003759,0,620130134,0,0,37003,0,100,1,1,0,10011002,0,61362,1,620330032,620250034,600110373,0,1,10011005,0,2,620290234,24,603,36,0,0,63001002,0,0,1,0,12,37003,101011,10011004,4
0,3,600003760,0,620130135,0,0,38003,0,100,1,1,0,10011002,0,61362,1,620330033,620250035,600110383,0,1,10011005,0,2,620290235,24,615,36,0,0,63001002,0,0,1,0,12,38003,101011,10011004,4
0,3,600003761,0,620130136,0,0,39003,0,100,1,1,0,10011002,0,61362,1,620330034,620250036,600110393,0,1,10011005,0,2,620290236,24,625,36,0,0,63001002,0,0,1,0,12,39003,101011,10011004,4
0,3,600003762,0,620130137,0,0,40003,0,100,1,1,0,10011002,0,61362,1,620330035,620250037,600110403,0,1,10011005,0,2,620290237,24,643,36,0,0,63001002,0,0,1,0,12,40003,101011,10011004,4
0,3,600003763,0,620130138,0,0,41003,0,100,1,1,0,10011002,0,61362,1,620330036,620250038,600110413,0,1,10011005,0,2,620290238,24,647,36,0,0,63001002,0,0,1,0,12,41003,101011,10011004,4
0,3,600003764,0,620130139,0,0,42003,0,100,1,1,0,10011003,0,61362,1,620330037,620250039,600110423,0,1,10011006,0,2,620290239,24,654,36,0,0,63001002,0,0,1,0,12,42003,101011,10011005,4
0,3,600003765,0,620130140,0,0,43003,0,100,1,1,0,10011003,0,61362,1,620330038,620250040,600110433,0,1,10011006,0,2,620290240,24,673,36,0,0,63001002,0,0,1,0,12,43003,101011,10011005,4
0,3,600003766,0,620130141,0,0,44003,0,100,1,1,0,10011003,0,61362,1,620330039,620250041,600110443,0,1,10011006,0,2,620290241,24,689,36,0,0,63001002,0,0,1,0,12,44003,101011,10011005,4
0,3,600003767,0,620130142,0,0,45003,0,100,1,1,0,10011003,0,61362,1,620330040,620250042,600110453,0,1,10011006,0,2,620290242,24,706,36,0,0,63001002,0,0,1,0,12,45003,101011,10011005,4
0,3,600003768,0,620130143,0,0,46003,0,100,1,1,0,10011003,0,61362,1,620330041,620250043,600110463,0,1,10011006,0,2,620290243,24,717,36,0,0,63001002,0,0,1,0,12,46003,101011,10011005,4
0,3,600003769,0,620130144,0,0,47003,0,100,1,1,0,10011003,0,61362,1,620330042,620250044,600110473,0,1,10011006,0,2,620290244,24,722,36,0,0,63001002,0,0,1,0,12,47003,101011,10011005,4
0,3,600003770,0,620130145,0,0,48003,0,100,1,1,0,10011003,0,61362,1,620330043,620250045,600110483,0,1,10011006,0,2,620290245,24,733,36,0,0,63001002,0,0,1,0,12,48003,101011,10011005,4
0,3,600003771,0,620130146,0,0,49003,0,100,1,1,0,10011004,0,61362,1,620330044,620250046,600110493,0,1,10011007,0,2,620290246,24,748,36,0,0,63001002,0,0,1,0,12,49003,101011,10011006,4
0,3,600003772,0,620130147,0,0,50003,0,100,1,1,0,10011004,0,61362,1,620330045,620250047,600110503,0,1,10011007,0,2,620290247,24,768,36,0,0,63001002,0,0,1,0,12,50003,101011,10011006,4
0,3,600003773,0,620130148,0,0,51003,0,100,1,1,0,10011004,0,61362,1,620330046,620250048,600110513,0,1,10011007,0,2,620290248,24,777,36,0,0,63001002,0,0,1,0,12,51003,101011,10011006,4
0,3,600003774,0,620130149,0,0,52003,0,100,1,1,0,10011004,0,61362,1,620330047,620250049,600110523,0,1,10011007,0,2,620290249,24,786,36,0,0,63001002,0,0,1,0,12,52003,101011,10011006,4
0,3,600003775,0,620130150,0,0,53003,0,100,1,1,0,10011004,0,61362,1,620330048,620250050,600110533,0,1,10011007,0,2,620290250,24,800,36,0,0,63001002,0,0,1,0,12,53003,101011,10011006,4
0,3,600003776,0,620130151,0,0,54003,0,100,1,1,0,10011004,0,61362,1,620330049,620250051,600110543,0,1,10011007,0,2,620290251,24,809,36,0,0,63001002,0,0,1,0,12,54003,101011,10011006,4
0,3,600003777,0,620130152,0,0,55003,0,100,1,1,0,10011004,0,61362,1,620330050,620250052,600110553,0,1,10011007,0,2,620290252,24,816,36,0,0,63001002,0,0,1,0,12,55003,101011,10011006,4
0,3,600003778,0,620130153,0,0,56003,0,100,1,1,0,10011004,0,61362,1,620330051,620250053,600110563,0,1,10011007,0,2,620290253,24,824,36,0,0,63001002,0,0,1,0,12,56003,101011,10011006,4
0,3,600003779,0,620130154,0,0,57003,0,100,1,1,0,10011004,0,61362,1,620330052,620250054,600110573,0,1,10011007,0,2,620290254,24,827,36,0,0,63001002,0,0,1,0,12,57003,101011,10011006,4
0,3,600003780,0,620130155,0,0,58003,0,100,1,1,0,10011004,0,61362,1,620330053,620250055,600110583,0,1,10011007,0,2,620290255,24,834,36,0,0,63001002,0,0,1,0,12,58003,101011,10011006,4
0,3,600003781,0,620130156,0,0,59003,0,100,1,1,0,10011004,0,61362,1,620330054,620250056,600110593,0,1,10011007,0,2,620290256,24,849,36,0,0,63001002,0,0,1,0,12,59003,101011,10011006,4
0,3,600003782,0,620130157,0,0,60003,0,100,1,1,0,10011004,0,61362,1,620330055,620250057,600110603,0,1,10011007,0,2,620290257,24,855,36,0,0,63001002,0,0,1,0,12,60003,101011,10011006,4
0,3,600003783,0,620130158,0,0,61003,0,100,1,1,0,10011004,0,61362,1,620330056,620250058,600110613,0,1,10011007,0,2,620290258,24,865,36,0,0,63001002,0,0,1,0,12,61003,101011,10011006,4
0,3,600003784,0,620130159,0,0,62003,0,100,1,1,0,10011006,0,61362,1,620330057,620250059,600110623,0,1,10011008,0,2,620290259,70,874,5,0,0,63001002,0,0,1,0,12,62003,101011,10011007,4
0,3,600003785,0,620130160,0,0,63003,0,100,1,1,0,10011006,0,61362,1,620330058,620250060,600110633,0,1,10011008,0,2,620290260,70,888,5,0,0,63001002,0,0,1,0,12,63003,101011,10011007,4
0,3,600003786,0,620130161,0,0,64003,0,100,1,1,0,10011006,0,61362,1,620330059,620250061,600110643,0,1,10011008,0,2,620290261,70,899,5,0,0,63001002,0,0,1,0,12,64003,101011,10011007,4
0,3,600003787,0,620130162,0,0,65003,0,100,1,1,0,10011006,0,61362,1,620330060,620250062,600110653,0,1,10011008,0,2,620290262,70,907,5,0,0,63001002,0,0,1,0,12,65003,101011,10011007,4
0,3,600003788,0,620130163,0,0,66003,0,100,1,1,0,10011006,0,61362,1,620330061,620250063,600110663,0,1,10011008,0,2,620290263,70,918,5,0,0,63001002,0,0,1,0,12,66003,101011,10011007,4
0,3,600003789,0,620130164,0,0,67003,0,100,1,1,0,10011006,0,61362,1,620330062,620250064,600110673,0,1,10011008,0,2,620290264,70,926,5,0,0,63001002,0,0,1,0,12,67003,101011,10011007,4
0,3,600003790,0,620130165,0,0,68003,0,100,1,1,0,10011006,0,61362,1,620330063,620250065,600110683,0,1,10011008,0,2,620290265,70,938,5,0,0,63001002,0,0,1,0,12,68003,101011,10011007,4
0,3,600003791,0,620130166,0,0,69003,0,100,1,1,0,10011006,0,61362,1,620330064,620250066,600110693,0,1,10011008,0,2,620290266,70,954,5,0,0,63001002,0,0,1,0,12,69003,101011,10011007,4
0,3,600003796,0,620210101,0,0,3003,0,100,1,1,0,10011001,0,61362,1,620040001,620100001,600110033,0,1,10011001,0,2,620030001,24,323,36,0,0,63001002,0,0,1,0,12,3003,101011,10011001,4
0,3,600003797,0,620210101,0,0,4003,0,100,1,1,0,10011001,0,61362,1,620040001,620100001,600110043,0,1,10011001,0,2,620030001,24,323,36,0,0,63001002,0,0,1,0,12,4003,101011,10011001,4
0,3,600003798,0,620210102,0,0,5003,0,100,1,1,0,10011001,0,61362,1,620040001,620100002,600110053,0,1,10011001,0,2,620030002,24,336,36,0,0,63001002,0,0,1,0,12,5003,101011,10011001,4
0,3,600003799,0,620210103,0,0,6003,0,100,1,1,0,10011001,0,61362,1,620040002,620100003,600110063,0,1,10011001,0,2,620030003,24,342,36,0,0,63001002,0,0,1,0,12,6003,101011,10011001,4
0,3,600003800,0,620210104,0,0,7003,0,100,1,1,0,10011001,0,61362,1,620040003,620100004,600110073,0,1,10011001,0,2,620030004,24,352,36,0,0,63001002,0,0,1,0,12,7003,101011,10011001,4
0,3,600003801,0,620210105,0,0,8003,0,100,1,1,0,10011001,0,61362,1,620040004,620100005,600110083,0,1,10011001,0,2,620030005,24,360,36,0,0,63001002,0,0,1,0,12,8003,101011,10011001,4
0,3,600003802,0,620210106,0,0,9003,0,100,1,1,0,10011001,0,61362,1,620040005,620100006,600110093,0,1,10011002,0,2,620030006,24,373,36,0,0,63001002,0,0,1,0,12,9003,101011,10011001,4
0,3,600003803,0,620210107,0,0,10003,0,100,1,1,0,10011001,0,61362,1,620040006,620100007,600110103,0,1,10011002,0,2,620030007,24,386,36,0,0,63001002,0,0,1,0,12,10003,101011,10011001,4
0,3,600003804,0,620210108,0,0,11003,0,100,1,1,0,10011001,0,61362,1,620040007,620100008,600110113,0,1,10011002,0,2,620030008,24,392,36,0,0,63001002,0,0,1,0,12,11003,101011,10011001,4
0,3,600003805,0,620210109,0,0,12003,0,100,1,1,0,10011001,0,61362,1,620040008,620100009,600110123,0,1,10011002,0,2,620030009,24,402,36,0,0,63001002,0,0,1,0,12,12003,101011,10011001,4
0,3,600003806,0,620210110,0,0,13003,0,100,1,1,0,10011001,0,61362,1,620040009,620100010,600110133,0,1,10011002,0,2,620030010,24,408,36,0,0,63001002,0,0,1,0,12,13003,101011,10011001,4
0,3,600003807,0,620210111,0,0,14003,0,100,1,1,0,10011001,0,61362,1,620040010,620100011,600110143,0,1,10011002,0,2,620030011,24,420,36,0,0,63001002,0,0,1,0,12,14003,101011,10011001,4
0,3,600003808,0,620210112,0,0,15003,0,100,1,1,0,10011001,0,61362,1,620040011,620100012,600110153,0,1,10011002,0,2,620030012,24,427,36,0,0,63001002,0,0,1,0,12,15003,101011,10011001,4
0,3,600003809,0,620210113,0,0,16003,0,100,1,1,0,10011001,0,61362,1,620040012,620100013,600110163,0,1,10011002,0,2,620030013,24,439,36,0,0,63001002,0,0,1,0,12,16003,101011,10011001,4
0,3,600003810,0,620210114,0,0,17003,0,100,1,1,0,10011001,0,61362,1,620040013,620100014,600110173,0,1,10011002,0,2,620030014,24,445,36,0,0,63001002,0,0,1,0,12,17003,101011,10011001,4
0,3,600003811,0,620210115,0,0,18003,0,100,1,1,0,10011001,0,61362,1,620040014,620100015,600110183,0,1,10011003,0,2,620030015,24,458,36,0,0,63001002,0,0,1,0,12,18003,101011,10011002,4
0,3,600003812,0,620210116,0,0,19003,0,100,1,1,0,10011001,0,61362,1,620040015,620100016,600110193,0,1,10011003,0,2,620030016,24,465,36,0,0,63001002,0,0,1,0,12,19003,101011,10011002,4
0,3,600003813,0,620210117,0,0,20003,0,100,1,1,0,10011001,0,61362,1,620040016,620100017,600110203,0,1,10011003,0,2,620030017,24,469,36,0,0,63001002,0,0,1,0,12,20003,101011,10011002,4
0,3,600003814,0,620210118,0,0,21003,0,100,1,1,0,10011001,0,61362,1,620040017,620100018,600110213,0,1,10011003,0,2,620030018,24,477,36,0,0,63001002,0,0,1,0,12,21003,101011,10011002,4
0,3,600003815,0,620210119,0,0,22003,0,100,1,1,0,10011001,0,61362,1,620040018,620100019,600110223,0,1,10011003,0,2,620030019,24,483,36,0,0,63001002,0,0,1,0,12,22003,101011,10011002,4
0,3,600003816,0,620210120,0,0,23003,0,100,1,1,0,10011001,0,61362,1,620040019,620100020,600110233,0,1,10011003,0,2,620030020,24,488,36,0,0,63001002,0,0,1,0,12,23003,101011,10011002,4
0,3,600003817,0,620210121,0,0,24003,0,100,1,1,0,10011001,0,61362,1,620040020,620100021,600110243,0,1,10011003,0,2,620030021,24,496,36,0,0,63001002,0,0,1,0,12,24003,101011,10011002,4
0,3,600003818,0,620210122,0,0,25003,0,100,1,1,0,10011001,0,61362,1,620040021,620100022,600110253,0,1,10011003,0,2,620030022,24,502,36,0,0,63001002,0,0,1,0,12,25003,101011,10011002,4
0,3,600003819,0,620210123,0,0,26003,0,100,1,1,0,10011001,0,61362,1,620040022,620100023,600110263,0,1,10011003,0,2,620030023,24,507,36,0,0,63001002,0,0,1,0,12,26003,101011,10011002,4
0,3,600003820,0,620210124,0,0,27003,0,100,1,1,0,10011001,0,61362,1,620040023,620100024,600110273,0,1,10011004,0,2,620030024,24,515,36,0,0,63001002,0,0,1,0,12,27003,101011,10011003,4
0,3,600003821,0,620210125,0,0,28003,0,100,1,1,0,10011001,0,61362,1,620040024,620100025,600110283,0,1,10011004,0,2,620030025,24,522,36,0,0,63001002,0,0,1,0,12,28003,101011,10011003,4
0,3,600003822,0,620210126,0,0,29003,0,100,1,1,0,10011001,0,61362,1,620040025,620100026,600110293,0,1,10011004,0,2,620030026,24,528,36,0,0,63001002,0,0,1,0,12,29003,101011,10011003,4
0,3,600003823,0,620210127,0,0,30003,0,100,1,1,0,10011001,0,61362,1,620040026,620100027,600110303,0,1,10011004,0,2,620030027,24,534,36,0,0,63001002,0,0,1,0,12,30003,101011,10011003,4
0,3,600003824,0,620210128,0,0,31003,0,100,1,1,0,10011001,0,61362,1,620040027,620100028,600110313,0,1,10011004,0,2,620030028,24,542,36,0,0,63001002,0,0,1,0,12,31003,101011,10011003,4
0,3,600003825,0,620210129,0,0,32003,0,100,1,1,0,10011001,0,61362,1,620040028,620100029,600110323,0,1,10011004,0,2,620030029,24,553,36,0,0,63001002,0,0,1,0,12,32003,101011,10011003,4
0,3,600003826,0,620210130,0,0,33003,0,100,1,1,0,10011001,0,61362,1,620040029,620100030,600110333,0,1,10011004,0,2,620030030,24,569,36,0,0,63001002,0,0,1,0,12,33003,101011,10011003,4
0,3,600003827,0,620210131,0,0,34003,0,100,1,1,0,10011001,0,61362,1,620040030,620100031,600110343,0,1,10011004,0,2,620030031,24,576,36,0,0,63001002,0,0,1,0,12,34003,101011,10011003,4
0,3,600003828,0,620210132,0,0,35003,0,100,1,1,0,10011002,0,61362,1,620040031,620100032,600110353,0,1,10011005,0,2,620030032,24,580,36,0,0,63001002,0,0,1,0,12,35003,101011,10011004,4
0,3,600003829,0,620210133,0,0,36003,0,100,1,1,0,10011002,0,61362,1,620040032,620100033,600110363,0,1,10011005,0,2,620030033,24,595,36,0,0,63001002,0,0,1,0,12,36003,101011,10011004,4
0,3,600003830,0,620210134,0,0,37003,0,100,1,1,0,10011002,0,61362,1,620040033,620100034,600110373,0,1,10011005,0,2,620030034,24,603,36,0,0,63001002,0,0,1,0,12,37003,101011,10011004,4
0,3,600003831,0,620210135,0,0,38003,0,100,1,1,0,10011002,0,61362,1,620040034,620100035,600110383,0,1,10011005,0,2,620030035,24,615,36,0,0,63001002,0,0,1,0,12,38003,101011,10011004,4
0,3,600003832,0,620210136,0,0,39003,0,100,1,1,0,10011002,0,61362,1,620040035,620100036,600110393,0,1,10011005,0,2,620030036,24,625,36,0,0,63001002,0,0,1,0,12,39003,101011,10011004,4
0,3,600003833,0,620210137,0,0,40003,0,100,1,1,0,10011002,0,61362,1,620040036,620100037,600110403,0,1,10011005,0,2,620030037,24,643,36,0,0,63001002,0,0,1,0,12,40003,101011,10011004,4
0,3,600003834,0,620210138,0,0,41003,0,100,1,1,0,10011002,0,61362,1,620040037,620100038,600110413,0,1,10011005,0,2,620030038,24,647,36,0,0,63001002,0,0,1,0,12,41003,101011,10011004,4
0,3,600003835,0,620210139,0,0,42003,0,100,1,1,0,10011003,0,61362,1,620040038,620100039,600110423,0,1,10011006,0,2,620030039,24,654,36,0,0,63001002,0,0,1,0,12,42003,101011,10011005,4
0,3,600003836,0,620210140,0,0,43003,0,100,1,1,0,10011003,0,61362,1,620040039,620100040,600110433,0,1,10011006,0,2,620030040,24,673,36,0,0,63001002,0,0,1,0,12,43003,101011,10011005,4
0,3,600003837,0,620210141,0,0,44003,0,100,1,1,0,10011003,0,61362,1,620040040,620100041,600110443,0,1,10011006,0,2,620030041,24,689,36,0,0,63001002,0,0,1,0,12,44003,101011,10011005,4
0,3,600003838,0,620210142,0,0,45003,0,100,1,1,0,10011003,0,61362,1,620040041,620100042,600110453,0,1,10011006,0,2,620030042,24,706,36,0,0,63001002,0,0,1,0,12,45003,101011,10011005,4
0,3,600003839,0,620210143,0,0,46003,0,100,1,1,0,10011003,0,61362,1,620040042,620100043,600110463,0,1,10011006,0,2,620030043,24,717,36,0,0,63001002,0,0,1,0,12,46003,101011,10011005,4
0,3,600003840,0,620210144,0,0,47003,0,100,1,1,0,10011003,0,61362,1,620040043,620100044,600110473,0,1,10011006,0,2,620030044,24,722,36,0,0,63001002,0,0,1,0,12,47003,101011,10011005,4
0,3,600003841,0,620210145,0,0,48003,0,100,1,1,0,10011003,0,61362,1,620040044,620100045,600110483,0,1,10011006,0,2,620030045,24,733,36,0,0,63001002,0,0,1,0,12,48003,101011,10011005,4
0,3,600003842,0,620210146,0,0,49003,0,100,1,1,0,10011004,0,61362,1,620040045,620100046,600110493,0,1,10011007,0,2,620030046,24,748,36,0,0,63001002,0,0,1,0,12,49003,101011,10011006,4
0,3,600003843,0,620210147,0,0,50003,0,100,1,1,0,10011004,0,61362,1,620040046,620100047,600110503,0,1,10011007,0,2,620030047,24,768,36,0,0,63001002,0,0,1,0,12,50003,101011,10011006,4
0,3,600003844,0,620210148,0,0,51003,0,100,1,1,0,10011004,0,61362,1,620040047,620100048,600110513,0,1,10011007,0,2,620030048,24,777,36,0,0,63001002,0,0,1,0,12,51003,101011,10011006,4
0,3,600003845,0,620210149,0,0,52003,0,100,1,1,0,10011004,0,61362,1,620040048,620100049,600110523,0,1,10011007,0,2,620030049,24,786,36,0,0,63001002,0,0,1,0,12,52003,101011,10011006,4
0,3,600003846,0,620210150,0,0,53003,0,100,1,1,0,10011004,0,61362,1,620040049,620100050,600110533,0,1,10011007,0,2,620030050,24,800,36,0,0,63001002,0,0,1,0,12,53003,101011,10011006,4
0,3,600003847,0,620210151,0,0,54003,0,100,1,1,0,10011004,0,61362,1,620040050,620100051,600110543,0,1,10011007,0,2,620030051,24,809,36,0,0,63001002,0,0,1,0,12,54003,101011,10011006,4
0,3,600003848,0,620210152,0,0,55003,0,100,1,1,0,10011004,0,61362,1,620040051,620100052,600110553,0,1,10011007,0,2,620030052,24,816,36,0,0,63001002,0,0,1,0,12,55003,101011,10011006,4
0,3,600003849,0,620210153,0,0,56003,0,100,1,1,0,10011004,0,61362,1,620040052,620100053,600110563,0,1,10011007,0,2,620030053,24,824,36,0,0,63001002,0,0,1,0,12,56003,101011,10011006,4
