lap_num_to,damage_rank_id_1,damage_rank_id_3,score_coefficient_3,phase,boss_id_1,wave_group_id_3,fix_reward_id_5,score_coefficient_1,boss_id_3,damage_rank_id_5,wave_group_id_2,score_coefficient_2,param_adjust_interval,wave_group_id_5,extra_battle_flag4,difficulty,rsl_unlock_lap,aura_effect,last_attack_reward_id,extra_battle_flag1,reward_gold_coefficient,wave_group_id_1,extra_battle_flag2,damage_rank_id_2,score_coefficient_5,extra_battle_flag5,wave_group_id_4,limited_mana,fix_reward_id_1,param_adjust_id,damage_rank_id_4,map_bg,extra_battle_flag3,lap_num_from,score_coefficient_4,clan_battle_id,fix_reward_id_4,boss_id_4,fix_reward_id_2,id,fix_reward_id_3,boss_id_2,boss_id_5
-1,0,0,2.4,3,10810101,401065081,1081116,2.0,10810103,0,401065071,2.0,0,401065101,0,1,4,2,0,0,0.06,401065061,0,0,2.6,0,401065091,1000000,1081116,0,0,710081,0,5,2.4,1081,1081116,10810104,1081116,303,1081116,10810102,10810105
1,0,0,1.3,1,10820101,401065331,1082105,1.2,10820103,0,401065321,1.2,0,401065351,0,1,1,1,0,0,0.03,401065311,0,0,1.5,0,401065341,1000000,1082101,0,0,710091,0,1,1.4,1082,1082104,10820104,1082102,304,1082103,10820102,10820105
3,0,0,1.3,2,10820101,401065381,1082110,1.2,10820103,0,401065371,1.2,0,401065401,0,1,2,2,0,0,0.06,401065361,0,0,1.5,0,401065391,1000000,1082106,0,0,710091,0,2,1.4,1082,1082109,10820104,1082107,305,1082108,10820102,10820105
4,0,0,1.8,3,10820101,401065431,1082115,1.6,10820103,0,401065421,1.6,0,401065451,0,1,4,2,0,0,0.06,401065411,0,0,2.0,0,401065441,1000000,1082111,0,0,710091,0,4,1.9,1082,1082114,10820104,1082112,306,1082113,10820102,10820105
-1,0,0,2.4,3,10820101,401065431,1082116,2.0,10820103,0,401065421,2.0,0,401065451,0,1,4,2,0,0,0.06,401065411,0,0,2.6,0,401065441,1000000,1082116,0,0,710091,0,5,2.4,1082,1082116,10820104,1082116,307,1082116,10820102,10820105
1,0,0,1.3,1,10830101,401065681,1083105,1.2,10830103,0,401065671,1.2,0,401065701,0,1,1,1,0,0,0.03,401065661,0,0,1.5,0,401065691,1000000,1083101,0,0,710101,0,1,1.4,1083,1083104,10830104,1083102,308,1083103,10830102,10830105
3,0,0,1.3,2,10830101,401065731,1083110,1.2,10830103,0,401065721,1.2,0,401065751,0,1,2,2,0,0,0.06,401065711,0,0,1.5,0,401065741,1000000,1083106,0,0,710101,0,2,1.4,1083,1083109,10830104,1083107,309,1083108,10830102,10830105
4,0,0,1.8,3,10830101,401065781,1083115,1.6,10830103,0,401065771,1.6,0,401065801,0,1,4,2,0,0,0.06,401065761,0,0,2.0,0,401065791,1000000,1083111,0,0,710101,0,4,1.9,1083,1083114,10830104,1083112,310,1083113,10830102,10830105
-1,0,0,2.4,3,10830101,401065781,1083116,2.0,10830103,0,401065771,2.0,0,401065801,0,1,4,2,0,0,0.06,401065761,0,0,2.6,0,401065791,1000000,1083116,0,0,710101,0,5,2.4,1083,1083116,10830104,1083116,311,1083116,10830102,10830105
1,0,0,1.3,1,10840101,401066031,1084105,1.2,10840103,0,401066021,1.2,0,401066051,0,1,1,1,0,0,0.03,401066011,0,0,1.5,0,401066041,1000000,1084101,0,0,710111,0,1,1.4,1084,1084104,10840104,1084102,312,1084103,10840102,10840105
3,0,0,1.3,2,10840101,401066081,1084110,1.2,10840103,0,401066071,1.2,0,401066101,0,1,2,2,0,0,0.06,401066061,0,0,1.5,0,401066091,1000000,1084106,0,0,710111,0,2,1.4,1084,1084109,10840104,1084107,313,1084108,10840102,10840105
4,0,0,1.8,3,10840101,401066131,1084115,1.6,10840103,0,401066121,1.6,0,401066151,0,1,4,2,0,0,0.06,401066111,0,0,2.0,0,401066141,1000000,1084111,0,0,710111,0,4,1.9,1084,1084114,10840104,1084112,314,1084113,10840102,10840105
-1,0,0,2.4,3,10840101,401066131,1084116,2.0,10840103,0,401066121,2.0,0,401066151,0,1,4,2,0,0,0.06,401066111,0,0,2.6,0,401066141,1000000,1084116,0,0,710111,0,5,2.4,1084,1084116,10840104,1084116,315,1084116,10840102,10840105
