wave_energy_recovery,life_steal_growth,wave_energy_recovery_growth,dodge,unit_material_id,unit_id,wave_hp_recovery_growth,atk,life_steal,energy_recovery_rate_growth,physical_penetrate_growth,energy_reduce_rate_growth,hp_growth,physical_critical_growth,physical_penetrate,magic_def,magic_penetrate,magic_critical,def,consume_num,wave_hp_recovery,accuracy_growth,accuracy,magic_critical_growth,consume_gold,atk_growth,hp_recovery_rate_growth,magic_def_growth,magic_str_growth,magic_penetrate_growth,physical_critical,dodge_growth,def_growth,energy_recovery_rate,magic_str,energy_reduce_rate,rarity,hp,hp_recovery_rate
0.0,0.0,0.0,0.0,31287,128701,0.0,49.44,0.0,0.0,0.0,0.0,44.1,0.0,0.0,2.51,0.0,0.0,2.73,15,0.0,0.0,0.0,0.0,10000,5.49,0.0,0.28,0.0,0.0,15.0,0.0,0.3,0.0,0.0,0.0,1,396.9,0.0
0.0,0.0,0.0,0.0,31287,128701,0.0,59.33,0.0,0.0,0.0,0.0,66.15,0.0,0.0,3.01,0.0,0.0,3.28,30,0.0,0.0,0.0,0.0,20000,8.24,0.0,0.42,0.0,0.0,15.0,0.0,0.45,0.0,0.0,0.0,2,476.3,0.0
0.0,0.0,0.0,0.0,31287,128701,0.0,69.22,0.0,0.0,0.0,0.0,88.2,0.0,0.0,3.51,0.0,0.0,3.82,100,0.0,0.0,0.0,0.0,30000,10.98,0.0,0.56,0.0,0.0,15.0,0.0,0.6,0.0,0.0,0.0,3,555.7,0.0
0.0,0.0,0.0,0.0,31287,128701,0.0,79.1,0.0,0.0,0.0,0.0,110.3,0.0,0.0,4.02,0.0,0.0,4.37,120,0.0,0.0,0.0,0.0,40000,13.73,0.0,0.7,0.0,0.0,15.0,0.0,0.75,0.0,0.0,0.0,4,635.0,0.0
0.0,0.0,0.0,0.0,31287,128701,0.0,88.99,0.0,0.0,0.0,0.0,132.3,0.0,0.0,4.52,0.0,0.0,4.91,150,0.0,0.0,0.0,0.0,50000,16.47,0.0,0.84,0.0,0.0,15.0,0.0,0.9,0.0,0.0,0.0,5,714.4,0.0
0.0,0.0,0.0,0.0,31288,128801,0.0,50.58,0.0,0.0,0.0,0.0,44.1,0.0,0.0,2.51,0.0,0.0,2.51,15,0.0,0.0,0.0,0.0,10000,5.62,0.0,0.28,0.0,0.0,20.0,0.0,0.28,0.0,0.0,0.0,1,396.9,0.0
0.0,0.0,0.0,0.0,31288,128801,0.0,60.7,0.0,0.0,0.0,0.0,66.15,0.0,0.0,3.01,0.0,0.0,3.01,30,0.0,0.0,0.0,0.0,20000,8.43,0.0,0.42,0.0,0.0,20.0,0.0,0.42,0.0,0.0,0.0,2,476.3,0.0
0.0,0.0,0.0,0.0,31288,128801,0.0,70.81,0.0,0.0,0.0,0.0,88.2,0.0,0.0,3.51,0.0,0.0,3.51,100,0.0,0.0,0.0,0.0,30000,11.24,0.0,0.56,0.0,0.0,20.0,0.0,0.56,0.0,0.0,0.0,3,555.7,0.0
0.0,0.0,0.0,0.0,31288,128801,0.0,80.93,0.0,0.0,0.0,0.0,110.3,0.0,0.0,4.02,0.0,0.0,4.02,120,0.0,0.0,0.0,0.0,40000,14.05,0.0,0.7,0.0,0.0,20.0,0.0,0.7,0.0,0.0,0.0,4,635.0,0.0
0.0,0.0,0.0,0.0,31288,128801,0.0,91.04,0.0,0.0,0.0,0.0,132.3,0.0,0.0,4.52,0.0,0.0,4.52,150,0.0,0.0,0.0,0.0,50000,16.86,0.0,0.84,0.0,0.0,20.0,0.0,0.84,0.0,0.0,0.0,5,714.4,0.0
0.0,0.0,0.0,0.0,31289,128901,0.0,0.0,0.0,0.0,0.0,0.0,33.23,0.0,0.0,2.28,0.0,20.0,2.05,15,0.0,0.0,0.0,0.0,10000,0.0,0.0,0.25,4.81,0.0,0.0,0.0,0.23,0.0,43.29,0.0,1,299.1,0.0
0.0,0.0,0.0,0.0,31289,128901,0.0,0.0,0.0,0.0,0.0,0.0,49.85,0.0,0.0,2.74,0.0,20.0,2.46,30,0.0,0.0,0.0,0.0,20000,0.0,0.0,0.38,7.22,0.0,0.0,0.0,0.35,0.0,51.95,0.0,2,358.9,0.0
0.0,0.0,0.0,0.0,31289,128901,0.0,0.0,0.0,0.0,0.0,0.0,66.46,0.0,0.0,3.19,0.0,20.0,2.87,100,0.0,0.0,0.0,0.0,30000,0.0,0.0,0.5,9.62,0.0,0.0,0.0,0.46,0.0,60.61,0.0,3,418.7,0.0
0.0,0.0,0.0,0.0,31289,128901,0.0,0.0,0.0,0.0,0.0,0.0,83.08,0.0,0.0,3.65,0.0,20.0,3.28,120,0.0,0.0,0.0,0.0,40000,0.0,0.0,0.63,12.03,0.0,0.0,0.0,0.58,0.0,69.26,0.0,4,478.6,0.0
0.0,0.0,0.0,0.0,31289,128901,0.0,0.0,0.0,0.0,0.0,0.0,99.69,0.0,0.0,4.1,0.0,20.0,3.69,150,0.0,0.0,0.0,0.0,50000,0.0,0.0,0.75,14.43,0.0,0.0,0.0,0.69,0.0,77.92,0.0,5,538.4,0.0
0.0,0.0,0.0,0.0,31290,129001,0.0,0.0,0.0,0.0,0.0,0.0,42.72,0.0,0.0,1.71,0.0,0.0,2.73,15,0.0,0.0,0.0,0.0,10000,0.0,0.0,0.19,3.75,0.0,0.0,0.0,0.3,0.0,33.72,0.0,1,384.5,0.0
0.0,0.0,0.0,0.0,31290,129001,0.0,0.0,0.0,0.0,0.0,0.0,64.08,0.0,0.0,2.05,0.0,0.0,3.28,30,0.0,0.0,0.0,0.0,20000,0.0,0.0,0.29,5.63,0.0,0.0,0.0,0.45,0.0,40.46,0.0,2,461.4,0.0
0.0,0.0,0.0,0.0,31290,129001,0.0,0.0,0.0,0.0,0.0,0.0,85.44,0.0,0.0,2.39,0.0,0.0,3.82,100,0.0,0.0,0.0,0.0,30000,0.0,0.0,0.38,7.5,0.0,0.0,0.0,0.6,0.0,47.21,0.0,3,538.3,0.0
0.0,0.0,0.0,0.0,31290,129001,0.0,0.0,0.0,0.0,0.0,0.0,106.8,0.0,0.0,2.74,0.0,0.0,4.37,120,0.0,0.0,0.0,0.0,40000,0.0,0.0,0.48,9.38,0.0,0.0,0.0,0.75,0.0,53.95,0.0,4,615.2,0.0
0.0,0.0,0.0,0.0,31290,129001,0.0,0.0,0.0,0.0,0.0,0.0,128.16,0.0,0.0,3.08,0.0,0.0,4.91,150,0.0,0.0,0.0,0.0,50000,0.0,0.0,0.57,11.25,0.0,0.0,0.0,0.9,0.0,60.7,0.0,5,692.1,0.0
0.0,0.0,0.0,0.0,31293,129301,0.0,40.44,0.0,0.0,0.0,0.0,33.23,0.0,0.0,2.39,0.0,0.0,2.62,15,0.0,0.0,0.0,0.0,10000,4.49,0.0,0.27,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,1,299.1,0.0
0.0,0.0,0.0,0.0,31293,129301,0.0,48.53,0.0,0.0,0.0,0.0,49.85,0.0,0.0,2.87,0.0,0.0,3.14,30,0.0,0.0,0.0,0.0,20000,6.74,0.0,0.41,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,2,358.9,0.0
0.0,0.0,0.0,0.0,31293,129301,0.0,56.62,0.0,0.0,0.0,0.0,66.46,0.0,0.0,3.35,0.0,0.0,3.67,100,0.0,0.0,0.0,0.0,30000,8.98,0.0,0.54,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,3,418.7,0.0
0.0,0.0,0.0,0.0,31293,129301,0.0,64.7,0.0,0.0,0.0,0.0,83.08,0.0,0.0,3.82,0.0,0.0,4.19,120,0.0,0.0,0.0,0.0,40000,11.23,0.0,0.68,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,4,478.6,0.0
0.0,0.0,0.0,0.0,31293,129301,0.0,72.79,0.0,0.0,0.0,0.0,99.69,0.0,0.0,4.3,0.0,0.0,4.72,150,0.0,0.0,0.0,0.0,50000,13.47,0.0,0.81,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,5,538.4,0.0
0.0,0.0,0.0,0.0,31294,129401,0.0,54.11,0.0,0.0,0.0,0.0,40.62,0.0,0.0,2.28,0.0,0.0,2.73,15,0.0,0.0,0.0,0.0,10000,6.01,0.0,0.25,0.0,0.0,20.0,0.0,0.3,0.0,0.0,0.0,1,365.6,0.0
0.0,0.0,0.0,0.0,31294,129401,0.0,64.93,0.0,0.0,0.0,0.0,60.93,0.0,0.0,2.74,0.0,0.0,3.28,30,0.0,0.0,0.0,0.0,20000,9.02,0.0,0.38,0.0,0.0,20.0,0.0,0.45,0.0,0.0,0.0,2,438.7,0.0
0.0,0.0,0.0,0.0,31294,129401,0.0,75.75,0.0,0.0,0.0,0.0,81.24,0.0,0.0,3.19,0.0,0.0,3.82,100,0.0,0.0,0.0,0.0,30000,12.02,0.0,0.5,0.0,0.0,20.0,0.0,0.6,0.0,0.0,0.0,3,511.8,0.0
0.0,0.0,0.0,0.0,31294,129401,0.0,86.58,0.0,0.0,0.0,0.0,101.6,0.0,0.0,3.65,0.0,0.0,4.37,120,0.0,0.0,0.0,0.0,40000,15.03,0.0,0.63,0.0,0.0,20.0,0.0,0.75,0.0,0.0,0.0,4,585.0,0.0
0.0,0.0,0.0,0.0,31294,129401,0.0,97.4,0.0,0.0,0.0,0.0,121.9,0.0,0.0,4.1,0.0,0.0,4.91,150,0.0,0.0,0.0,0.0,50000,18.03,0.0,0.75,0.0,0.0,20.0,0.0,0.9,0.0,0.0,0.0,5,658.1,0.0
0.0,0.0,0.0,0.0,31295,129501,0.0,55.82,0.0,0.0,0.0,0.0,38.29,0.0,0.0,1.94,0.0,0.0,3.3,15,0.0,0.0,0.0,0.0,10000,6.2,0.0,0.22,0.0,0.0,20.0,0.0,0.37,0.0,0.0,0.0,1,344.6,0.0
0.0,0.0,0.0,0.0,31295,129501,0.0,66.98,0.0,0.0,0.0,0.0,57.44,0.0,0.0,2.33,0.0,0.0,3.96,30,0.0,0.0,0.0,0.0,20000,9.3,0.0,0.33,0.0,0.0,20.0,0.0,0.56,0.0,0.0,0.0,2,413.5,0.0
0.0,0.0,0.0,0.0,31295,129501,0.0,78.15,0.0,0.0,0.0,0.0,76.58,0.0,0.0,2.72,0.0,0.0,4.62,100,0.0,0.0,0.0,0.0,30000,12.4,0.0,0.44,0.0,0.0,20.0,0.0,0.74,0.0,0.0,0.0,3,482.4,0.0
0.0,0.0,0.0,0.0,31295,129501,0.0,89.31,0.0,0.0,0.0,0.0,95.73,0.0,0.0,3.1,0.0,0.0,5.28,120,0.0,0.0,0.0,0.0,40000,15.5,0.0,0.55,0.0,0.0,20.0,0.0,0.93,0.0,0.0,0.0,4,551.4,0.0
0.0,0.0,0.0,0.0,31295,129501,0.0,100.5,0.0,0.0,0.0,0.0,114.9,0.0,0.0,3.49,0.0,0.0,5.94,150,0.0,0.0,0.0,0.0,50000,18.6,0.0,0.66,0.0,0.0,20.0,0.0,1.11,0.0,0.0,0.0,5,620.3,0.0
0.0,0.0,0.0,0.0,31296,129601,0.0,36.57,0.0,0.0,0.0,0.0,39.87,0.0,0.0,2.05,0.0,0.0,2.39,15,0.0,0.0,0.0,0.0,10000,4.06,0.0,0.23,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,1,358.9,0.0
0.0,0.0,0.0,0.0,31296,129601,0.0,43.88,0.0,0.0,0.0,0.0,59.81,0.0,0.0,2.46,0.0,0.0,2.87,30,0.0,0.0,0.0,0.0,20000,6.09,0.0,0.35,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,2,430.7,0.0
0.0,0.0,0.0,0.0,31296,129601,0.0,51.2,0.0,0.0,0.0,0.0,79.74,0.0,0.0,2.87,0.0,0.0,3.35,100,0.0,0.0,0.0,0.0,30000,8.12,0.0,0.46,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,3,502.5,0.0
0.0,0.0,0.0,0.0,31296,129601,0.0,58.51,0.0,0.0,0.0,0.0,99.68,0.0,0.0,3.28,0.0,0.0,3.82,120,0.0,0.0,0.0,0.0,40000,10.15,0.0,0.58,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,4,574.2,0.0
0.0,0.0,0.0,0.0,31296,129601,0.0,65.83,0.0,0.0,0.0,0.0,119.7,0.0,0.0,3.69,0.0,0.0,4.3,150,0.0,0.0,0.0,0.0,50000,12.18,0.0,0.69,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,5,646.0,0.0
0.0,0.0,0.0,0.0,31297,129701,0.0,49.67,0.0,0.0,0.0,0.0,38.15,0.0,0.0,2.39,0.0,0.0,2.62,15,0.0,0.0,0.0,0.0,10000,5.52,0.0,0.27,0.0,0.0,20.0,0.0,0.29,0.0,0.0,0.0,1,343.4,0.0
0.0,0.0,0.0,0.0,31297,129701,0.0,59.6,0.0,0.0,0.0,0.0,57.23,0.0,0.0,2.87,0.0,0.0,3.14,30,0.0,0.0,0.0,0.0,20000,8.28,0.0,0.41,0.0,0.0,20.0,0.0,0.44,0.0,0.0,0.0,2,412.1,0.0
0.0,0.0,0.0,0.0,31297,129701,0.0,69.54,0.0,0.0,0.0,0.0,76.3,0.0,0.0,3.35,0.0,0.0,3.67,100,0.0,0.0,0.0,0.0,30000,11.04,0.0,0.54,0.0,0.0,20.0,0.0,0.58,0.0,0.0,0.0,3,480.8,0.0
0.0,0.0,0.0,0.0,31297,129701,0.0,79.47,0.0,0.0,0.0,0.0,95.38,0.0,0.0,3.82,0.0,0.0,4.19,120,0.0,0.0,0.0,0.0,40000,13.8,0.0,0.68,0.0,0.0,20.0,0.0,0.73,0.0,0.0,0.0,4,549.4,0.0
0.0,0.0,0.0,0.0,31297,129701,0.0,89.41,0.0,0.0,0.0,0.0,114.5,0.0,0.0,4.3,0.0,0.0,4.72,150,0.0,0.0,0.0,0.0,50000,16.56,0.0,0.81,0.0,0.0,20.0,0.0,0.87,0.0,0.0,0.0,5,618.1,0.0
0.0,0.0,0.0,0.0,31298,129801,0.0,56.39,0.0,0.0,0.0,0.0,38.87,0.0,0.0,2.28,0.0,0.0,2.62,15,0.0,0.0,0.0,0.0,10000,6.27,0.0,0.25,0.0,0.0,20.0,0.0,0.29,0.0,0.0,0.0,1,349.9,0.0
0.0,0.0,0.0,0.0,31298,129801,0.0,67.67,0.0,0.0,0.0,0.0,58.31,0.0,0.0,2.74,0.0,0.0,3.14,30,0.0,0.0,0.0,0.0,20000,9.41,0.0,0.38,0.0,0.0,20.0,0.0,0.44,0.0,0.0,0.0,2,419.9,0.0
0.0,0.0,0.0,0.0,31298,129801,0.0,78.95,0.0,0.0,0.0,0.0,77.74,0.0,0.0,3.19,0.0,0.0,3.67,100,0.0,0.0,0.0,0.0,30000,12.54,0.0,0.5,0.0,0.0,20.0,0.0,0.58,0.0,0.0,0.0,3,489.9,0.0
0.0,0.0,0.0,0.0,31298,129801,0.0,90.22,0.0,0.0,0.0,0.0,97.18,0.0,0.0,3.65,0.0,0.0,4.19,120,0.0,0.0,0.0,0.0,40000,15.68,0.0,0.63,0.0,0.0,20.0,0.0,0.73,0.0,0.0,0.0,4,559.8,0.0
0.0,0.0,0.0,0.0,31298,129801,0.0,101.5,0.0,0.0,0.0,0.0,116.61,0.0,0.0,4.1,0.0,0.0,4.72,150,0.0,0.0,0.0,0.0,50000,18.81,0.0,0.75,0.0,0.0,20.0,0.0,0.87,0.0,0.0,0.0,5,629.8,0.0
0.0,0.0,0.0,0.0,31299,129901,0.0,54.11,0.0,0.0,0.0,0.0,40.62,0.0,0.0,2.39,0.0,0.0,2.62,15,0.0,0.0,0.0,0.0,10000,6.01,0.0,0.27,0.0,0.0,20.0,0.0,0.29,0.0,0.0,0.0,1,365.6,0.0
0.0,0.0,0.0,0.0,31299,129901,0.0,64.93,0.0,0.0,0.0,0.0,60.93,0.0,0.0,2.87,0.0,0.0,3.14,30,0.0,0.0,0.0,0.0,20000,9.02,0.0,0.41,0.0,0.0,20.0,0.0,0.44,0.0,0.0,0.0,2,438.7,0.0
0.0,0.0,0.0,0.0,31299,129901,0.0,75.75,0.0,0.0,0.0,0.0,81.24,0.0,0.0,3.35,0.0,0.0,3.67,100,0.0,0.0,0.0,0.0,30000,12.02,0.0,0.54,0.0,0.0,20.0,0.0,0.58,0.0,0.0,0.0,3,511.8,0.0
0.0,0.0,0.0,0.0,31299,129901,0.0,86.58,0.0,0.0,0.0,0.0,101.6,0.0,0.0,3.82,0.0,0.0,4.19,120,0.0,0.0,0.0,0.0,40000,15.03,0.0,0.68,0.0,0.0,20.0,0.0,0.73,0.0,0.0,0.0,4,585.0,0.0
0.0,0.0,0.0,0.0,31299,129901,0.0,97.4,0.0,0.0,0.0,0.0,121.9,0.0,0.0,4.3,0.0,0.0,4.72,150,0.0,0.0,0.0,0.0,50000,18.03,0.0,0.81,0.0,0.0,20.0,0.0,0.87,0.0,0.0,0.0,5,658.1,0.0
0.0,0.0,0.0,0.0,31300,130001,0.0,33.04,0.0,0.0,0.0,0.0,56.28,0.0,0.0,2.28,0.0,0.0,3.53,15,0.0,0.0,0.0,0.0,10000,3.67,0.0,0.25,0.0,0.0,5.0,0.0,0.39,0.0,0.0,0.0,1,506.6,0.0
0.0,0.0,0.0,0.0,31300,130001,0.0,39.64,0.0,0.0,0.0,0.0,84.42,0.0,0.0,2.73,0.0,0.0,4.23,30,0.0,0.0,0.0,0.0,20000,5.5,0.0,0.37,0.0,0.0,5.0,0.0,0.58,0.0,0.0,0.0,2,607.9,0.0
0.0,0.0,0.0,0.0,31300,130001,0.0,46.25,0.0,0.0,0.0,0.0,112.6,0.0,0.0,3.19,0.0,0.0,4.94,100,0.0,0.0,0.0,0.0,30000,7.34,0.0,0.5,0.0,0.0,5.0,0.0,0.78,0.0,0.0,0.0,3,709.2,0.0
0.0,0.0,0.0,0.0,31300,130001,0.0,52.86,0.0,0.0,0.0,0.0,140.7,0.0,0.0,3.64,0.0,0.0,5.64,120,0.0,0.0,0.0,0.0,40000,9.17,0.0,0.62,0.0,0.0,5.0,0.0,0.97,0.0,0.0,0.0,4,810.5,0.0
0.0,0.0,0.0,0.0,31300,130001,0.0,59.47,0.0,0.0,0.0,0.0,168.9,0.0,0.0,4.1,0.0,0.0,6.35,150,0.0,0.0,0.0,0.0,50000,11.01,0.0,0.75,0.0,0.0,5.0,0.0,1.17,0.0,0.0,0.0,5,911.8,0.0
0.0,0.0,0.0,0.0,31301,130101,0.0,44.66,0.0,0.0,0.0,0.0,46.42,0.0,0.0,2.51,0.0,0.0,3.3,15,0.0,0.0,0.0,0.0,10000,4.96,0.0,0.28,0.0,0.0,5.0,0.0,0.37,0.0,0.0,0.0,1,417.8,0.0
0.0,0.0,0.0,0.0,31301,130101,0.0,53.59,0.0,0.0,0.0,0.0,69.63,0.0,0.0,3.01,0.0,0.0,3.96,30,0.0,0.0,0.0,0.0,20000,7.44,0.0,0.42,0.0,0.0,5.0,0.0,0.56,0.0,0.0,0.0,2,501.4,0.0
0.0,0.0,0.0,0.0,31301,130101,0.0,62.52,0.0,0.0,0.0,0.0,92.84,0.0,0.0,3.51,0.0,0.0,4.62,100,0.0,0.0,0.0,0.0,30000,9.92,0.0,0.56,0.0,0.0,5.0,0.0,0.74,0.0,0.0,0.0,3,584.9,0.0
0.0,0.0,0.0,0.0,31301,130101,0.0,71.46,0.0,0.0,0.0,0.0,116.1,0.0,0.0,4.02,0.0,0.0,5.28,120,0.0,0.0,0.0,0.0,40000,12.4,0.0,0.7,0.0,0.0,5.0,0.0,0.93,0.0,0.0,0.0,4,668.5,0.0
0.0,0.0,0.0,0.0,31301,130101,0.0,80.39,0.0,0.0,0.0,0.0,139.3,0.0,0.0,4.52,0.0,0.0,5.94,150,0.0,0.0,0.0,0.0,50000,14.88,0.0,0.84,0.0,0.0,5.0,0.0,1.11,0.0,0.0,0.0,5,752.0,0.0
0.0,0.0,0.0,0.0,31302,130201,0.0,50.81,0.0,0.0,0.0,0.0,39.24,0.0,0.0,2.16,0.0,0.0,2.28,15,0.0,0.0,0.0,0.0,10000,5.65,0.0,0.24,0.0,0.0,20.0,0.0,0.25,0.0,0.0,0.0,1,353.2,0.0
0.0,0.0,0.0,0.0,31302,130201,0.0,60.97,0.0,0.0,0.0,0.0,58.86,0.0,0.0,2.59,0.0,0.0,2.74,30,0.0,0.0,0.0,0.0,20000,8.48,0.0,0.36,0.0,0.0,20.0,0.0,0.38,0.0,0.0,0.0,2,423.8,0.0
0.0,0.0,0.0,0.0,31302,130201,0.0,71.13,0.0,0.0,0.0,0.0,78.48,0.0,0.0,3.02,0.0,0.0,3.19,100,0.0,0.0,0.0,0.0,30000,11.3,0.0,0.48,0.0,0.0,20.0,0.0,0.5,0.0,0.0,0.0,3,494.5,0.0
0.0,0.0,0.0,0.0,31302,130201,0.0,81.3,0.0,0.0,0.0,0.0,98.1,0.0,0.0,3.46,0.0,0.0,3.65,120,0.0,0.0,0.0,0.0,40000,14.13,0.0,0.6,0.0,0.0,20.0,0.0,0.63,0.0,0.0,0.0,4,565.1,0.0
0.0,0.0,0.0,0.0,31302,130201,0.0,91.46,0.0,0.0,0.0,0.0,117.8,0.0,0.0,3.89,0.0,0.0,4.1,150,0.0,0.0,0.0,0.0,50000,16.95,0.0,0.72,0.0,0.0,20.0,0.0,0.75,0.0,0.0,0.0,5,635.8,0.0
0.0,0.0,0.0,0.0,31307,130701,0.0,0.0,0.0,0.0,0.0,0.0,37.06,0.0,0.0,2.05,0.0,20.0,2.16,15,0.0,0.0,0.0,0.0,10000,0.0,0.0,0.23,6.01,0.0,0.0,0.0,0.24,0.0,54.11,0.0,1,333.6,0.0
0.0,0.0,0.0,0.0,31307,130701,0.0,0.0,0.0,0.0,0.0,0.0,55.59,0.0,0.0,2.46,0.0,20.0,2.59,30,0.0,0.0,0.0,0.0,20000,0.0,0.0,0.35,9.02,0.0,0.0,0.0,0.36,0.0,64.93,0.0,2,400.3,0.0
0.0,0.0,0.0,0.0,31307,130701,0.0,0.0,0.0,0.0,0.0,0.0,74.12,0.0,0.0,2.87,0.0,20.0,3.02,100,0.0,0.0,0.0,0.0,30000,0.0,0.0,0.46,12.02,0.0,0.0,0.0,0.48,0.0,75.75,0.0,3,467.0,0.0
0.0,0.0,0.0,0.0,31307,130701,0.0,0.0,0.0,0.0,0.0,0.0,92.65,0.0,0.0,3.28,0.0,20.0,3.46,120,0.0,0.0,0.0,0.0,40000,0.0,0.0,0.58,15.03,0.0,0.0,0.0,0.6,0.0,86.58,0.0,4,533.8,0.0
0.0,0.0,0.0,0.0,31307,130701,0.0,0.0,0.0,0.0,0.0,0.0,111.2,0.0,0.0,3.69,0.0,20.0,3.89,150,0.0,0.0,0.0,0.0,50000,0.0,0.0,0.69,18.03,0.0,0.0,0.0,0.72,0.0,97.4,0.0,5,600.5,0.0
0.0,0.0,0.0,0.0,31308,130801,0.0,0.0,0.0,0.0,0.0,0.0,41.43,0.0,0.0,2.39,0.0,20.0,2.62,15,0.0,0.0,0.0,0.0,10000,0.0,0.0,0.27,5.15,0.0,0.0,0.0,0.29,0.0,46.37,0.0,1,372.9,0.0
0.0,0.0,0.0,0.0,31308,130801,0.0,0.0,0.0,0.0,0.0,0.0,62.15,0.0,0.0,2.87,0.0,20.0,3.14,30,0.0,0.0,0.0,0.0,20000,0.0,0.0,0.41,7.73,0.0,0.0,0.0,0.44,0.0,55.64,0.0,2,447.5,0.0
0.0,0.0,0.0,0.0,31308,130801,0.0,0.0,0.0,0.0,0.0,0.0,82.86,0.0,0.0,3.35,0.0,20.0,3.67,100,0.0,0.0,0.0,0.0,30000,0.0,0.0,0.54,10.3,0.0,0.0,0.0,0.58,0.0,64.92,0.0,3,522.1,0.0
0.0,0.0,0.0,0.0,31308,130801,0.0,0.0,0.0,0.0,0.0,0.0,103.6,0.0,0.0,3.82,0.0,20.0,4.19,120,0.0,0.0,0.0,0.0,40000,0.0,0.0,0.68,12.88,0.0,0.0,0.0,0.73,0.0,74.19,0.0,4,596.6,0.0
0.0,0.0,0.0,0.0,31308,130801,0.0,0.0,0.0,0.0,0.0,0.0,124.3,0.0,0.0,4.3,0.0,20.0,4.72,150,0.0,0.0,0.0,0.0,50000,0.0,0.0,0.81,15.45,0.0,0.0,0.0,0.87,0.0,83.47,0.0,5,671.2,0.0
0.0,0.0,0.0,0.0,31309,130901,0.0,0.0,0.0,0.0,0.0,0.0,47.96,0.0,0.0,2.62,0.0,0.0,2.85,15,0.0,0.0,0.0,0.0,10000,0.0,0.0,0.29,4.18,0.0,0.0,0.0,0.32,0.0,37.59,0.0,1,431.7,0.0
0.0,0.0,0.0,0.0,31309,130901,0.0,0.0,0.0,0.0,0.0,0.0,71.94,0.0,0.0,3.14,0.0,0.0,3.42,30,0.0,0.0,0.0,0.0,20000,0.0,0.0,0.44,6.27,0.0,0.0,0.0,0.48,0.0,45.11,0.0,2,518.0,0.0
0.0,0.0,0.0,0.0,31309,130901,0.0,0.0,0.0,0.0,0.0,0.0,95.92,0.0,0.0,3.67,0.0,0.0,3.99,100,0.0,0.0,0.0,0.0,30000,0.0,0.0,0.58,8.36,0.0,0.0,0.0,0.64,0.0,52.63,0.0,3,604.4,0.0
0.0,0.0,0.0,0.0,31309,130901,0.0,0.0,0.0,0.0,0.0,0.0,119.9,0.0,0.0,4.19,0.0,0.0,4.56,120,0.0,0.0,0.0,0.0,40000,0.0,0.0,0.73,10.45,0.0,0.0,0.0,0.8,0.0,60.14,0.0,4,690.7,0.0
0.0,0.0,0.0,0.0,31309,130901,0.0,0.0,0.0,0.0,0.0,0.0,143.9,0.0,0.0,4.72,0.0,0.0,5.13,150,0.0,0.0,0.0,0.0,50000,0.0,0.0,0.87,12.54,0.0,0.0,0.0,0.96,0.0,67.66,0.0,5,777.1,0.0
0.0,0.0,0.0,0.0,31310,131001,0.0,0.0,0.0,0.0,0.0,0.0,39.87,0.0,0.0,2.05,0.0,0.0,2.28,15,0.0,0.0,0.0,0.0,10000,0.0,0.0,0.23,4.06,0.0,0.0,0.0,0.25,0.0,36.57,0.0,1,358.9,0.0
0.0,0.0,0.0,0.0,31310,131001,0.0,0.0,0.0,0.0,0.0,0.0,59.81,0.0,0.0,2.46,0.0,0.0,2.74,30,0.0,0.0,0.0,0.0,20000,0.0,0.0,0.35,6.09,0.0,0.0,0.0,0.38,0.0,43.88,0.0,2,430.7,0.0
0.0,0.0,0.0,0.0,31310,131001,0.0,0.0,0.0,0.0,0.0,0.0,79.74,0.0,0.0,2.87,0.0,0.0,3.19,100,0.0,0.0,0.0,0.0,30000,0.0,0.0,0.46,8.12,0.0,0.0,0.0,0.5,0.0,51.2,0.0,3,502.5,0.0
0.0,0.0,0.0,0.0,31310,131001,0.0,0.0,0.0,0.0,0.0,0.0,99.68,0.0,0.0,3.28,0.0,0.0,3.65,120,0.0,0.0,0.0,0.0,40000,0.0,0.0,0.58,10.15,0.0,0.0,0.0,0.63,0.0,58.51,0.0,4,574.2,0.0
0.0,0.0,0.0,0.0,31310,131001,0.0,0.0,0.0,0.0,0.0,0.0,119.7,0.0,0.0,3.69,0.0,0.0,4.1,150,0.0,0.0,0.0,0.0,50000,0.0,0.0,0.69,12.18,0.0,0.0,0.0,0.75,0.0,65.83,0.0,5,646.0,0.0
0.0,0.0,0.0,0.0,31311,131101,0.0,50.58,0.0,0.0,0.0,0.0,44.1,0.0,0.0,2.51,0.0,0.0,2.51,15,0.0,0.0,0.0,0.0,10000,5.62,0.0,0.28,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,1,396.9,0.0
