comment,notif_type,unit_id
"어드벤처가 끝났어! 보상도 있고 모험의 추억도 잔뜩 이야기하고 싶으니까, 또 만나러 와♪",7,125501
"어드벤처에서 설정한 반복 출발이 끝났어! 많은 사람들과 모험하고 보물도 얻었다고!",8,125501
"스태미나가 전부 회복되었으니 함께 모험을 떠나지 않으시겠어요? 연금술로 빈틈없이 서포트해 드릴게요!",1,125701
"길드 하우스의 스킵 티켓이 가득 찼습니다. 한 장 한 장 정성스럽게 만들었으니 유용하게 활용해 주세요♪",2,125701
"길드 하우스의 스태미나가 가득 찼습니다. 제 기운도 가득하니 모험에 동행하게 해주세요",3,125701
"길드 하우스의 EXP 포션이 가득 찼습니다. 수령할 때 까지 연금술 지식을 활용해서 보관해 둘게요",4,125701
"길드 하우스의 마나가 가득 찼습니다. 이걸 사용해서 단단히 모험 준비를 합시다",5,125701
"길드 하우스에서 받을 수 있는 아이템이 모두 가득 찼어요! 준비는 만전. 자, 모험을 떠나요!",6,125701
"어드벤처가 끝났습니다♪ 길드 여러분과 함께 보수를 획득했으니 확인 부탁드려요",7,125701
"어드벤처에서 설정한 반복 출발이 끝났습니다♪ 보상도 있으니 잊지 말고 확인해 주세요",8,125701
"스, 스태미나가 전부 회복됐어요… 저는 도움이 안 되니 모험은 빠지기로… 어, 안 되나요…?",1,125601
"저기… 길드 하우스의 스킵 티켓이 가득 찼어요… 이걸 쓰면 다른 사람과 말하지 않고 움직일 수 있으…려나?",2,125601
"하이♪ 길드 하우스의 스태미나가 가득 찼어! 비키랑 즐겁게 모험을 떠나자!",3,125601
"기, 길드 하우스의 EXP 포션이 가득 찼어요… 이, 이걸 마시면 나도 인싸가 될 수 있을, 까…",4,125601
"안녕, 안녕! 길드 하우스의 마나가 가득 찼어! 이만큼 있으면 생쥐 귀 머리띠를 잔뜩 만들 수 있겠는걸!",5,125601
"하핫! 길드 하우스에서 받을 수 있는 아이템이 전부 가득 찼어! 많은 공물, 황송하옵니다~!",6,125601
"어, 어드벤처를 완료했어요… 어쩌지…  인싸처럼 눈부신 보물뿐이에요…",7,125601
"황송하옵니다~♪ 어드벤처에서 설정한 반복 출발이 끝났어! 보물을 보러 와!",8,125601
"스태미나가 모두 회복된 모양이로구나. 이 요염한 자태를 백성에게 보여주러 가자꾸나♪",1,126201
"길드 하우스의 스킵 티켓이 가득 찼다. 성가신 일은 재빨리 매듭짓고 이 몸의 외출에 동행하거라",2,126201
"길드 하우스의 스태미나가 가득 찼다. 훗훗후… 이것으로 마음껏 진정한 모습이 되어 힘을 발휘할 수 있겠구나!",3,126201
"길드 하우스의 EXP 포션이 가득 찼구나. 힘과 아름다움은 아무리 연마해도 손해 볼 것 없느니라♪",4,126201
"길드 하우스의 마나가 가득 찼다. 이 몸에게 공물을 바치려는 게구나? 기대하고 있으마♪",5,126201
"길드 하우스에서 받을 수 있는 아이템이 가득 찼다. 자, 어서 짐을 풀고 이 몸에게 바치거라♪",6,126201
"어드벤처가 끝났다. 이 몸이 동행했느니라, 당연히 보물도 가지고 왔으니 보러 오거라",7,126201
"어드벤처에서 설정한 반복 출발이 끝났다. 만족할 수 있을 만큼의 보물을 손에 넣었다, 그대도 보러 오거라",8,126201
"스태미나가 모두 회복됐대. 자, 밤의 거리로 나가자! 온 세상 사람들을 나의 아름다움으로 매료해 줘야지♪",1,126301
"길드 하우스의 스킵 티켓이 모두 찼어. 시간은 의미 있게 써야지. 나를 사랑해 준다든가♪",2,126301
"길드 하우스의 스태미나가 가득 찬 모양이야. 내 시중을 마음껏 들 수 있겠네! 영광으로 생각해도 좋아♪",3,126301
"길드 하우스의 EXP 포션이 가득찬 것 같아. 이거 참. 나는 어디까지 아름다워지는 걸까♪",4,126301
"길드 하우스의 마나가 가득 찼어. 이거, 잠깐민 빌려줄래? 실은 갖고 싶은 화장품이 있거든",5,126301
"길드 하우스에서 받을 수 있는 아이템이 전부 가득 찼어. 나에게 바치고 싶다면 언제든 대환영이야♪",6,126301
"어드벤처를 완료했어. 보상? 그런 거, 귀여운 내가 무사히 돌아온 게 가장 큰 보상이잖아♪",7,126301
"어드벤처에서 설정한 반복 출발이 끝났어. 호화로운 보상에 둘러싸인 나… 아름다워♪",8,126301
"스태미나가 전부 회복됐어요! 저도 풀 충전 완료했습니다! 자, 마물을 퇴치하러 가요♪",1,126401
"길드 하우스의 스킵 티켓이 가득 찬 것 같아요! 어려운 의뢰도 슈~웅 해치워 버리자고요!",2,126401
"길드 하우스의 스태미나가 가득 찼습니다! 이걸로 또 함께 모험을 할 수 있겠네요. 에헤헤, 기대돼요!",3,126401
"길드 하우스의 EXP 포션이 가득 찼어요! 저도 더~욱 강해져서 여러분에게 도움이 되고 싶어요!",4,126401
"길드 하우스의 마나가 가득 찼습니다. 뭔가 사러 간다면 짐은 제가 들게요. 언제든지 맡겨 주세요!",5,126401
"길드 하우스의 아이템이 전~부 가득 찬 모양이에요. 아까우니 빠짐없이 회수해요!",6,126401
"어드벤처가 끝났습니다! 너무 즐거웠고 보물도 찾았답니다. 기뻐요!",7,126401
"어드벤처에서 설정한 반복 출발, 완료했습니다! 선물이 잔뜩 있으니 꼭 보러 오세요!",8,126401
"스태미나가 전부 회복됐네요. 여름의 비즈니스도 바캉스도 저와 끝까지 어울려 주셔야 해요♪",1,126701
"길드 하우스의 스킵 티켓이 가득 찼어요. 다채로운 여름 일정이 기다리니 효율적으로 해나가겠어요!",2,126701
"길드 하우스의 스태미나가 가득 찼네요. 더위를 먹어 일정에 지장이 가지 않도록 이용은 계획적으로… 해야 한답니다♪",3,126701
"길드 하우스의 EXP 포션이 가득 찼네요. 이걸 양산할 수 있으면 새로운 상품이 되지 않을까요?",4,126701
"길드 하우스의 마나가 가득 찼네요. 어떻게 쓸지는 맡길 테니, 멋진 여름의 에스코트를 부탁할게요♪",5,126701
"오~홋홋호♪ 길드 하우스에서 받을 수 있는 아이템이 전부 가득 찼네요! 어디 한바탕 여름을 만끽해 봐요!",6,126701
"어드벤처가 끝났어요! 이 보물, 수익률은 얼마 정도가 될까요? 당신도 봐주시겠어요?",7,126701
"어드벤처 반복 출발이 끝났어요! 투자에 걸맞은 리턴이라고 생각해요, 확인해 주시겠어요?",8,126701
"스태미나가 모두 회복된 것 같네요. 이제부터는 바캉스 시간이에요. 끝까지 저와 어울려 주셔야겠어요",1,126601
"길드 하우스의 스킵 티켓이 가득 찼네요. 우리의 여름을 위해 유익하게 활용해요",2,126601
"길드 하우스의 스태미나가 상한에 달했어요. 비밀을 만들 준비는 되었죠? 그럼, 나이트 풀로 갈까요",3,126601
"길드 하우스의 EXP 포션이 가득 찼어요. 한층 더 반짝거리는 여름의 만화경에서 눈을 돌리지 마세요. 알겠죠?",4,126601
"길드 하우스의 마나가 가득 찼네요. 저라면 이것을 유용하게 활용할 수 있어요. 물론 어디에 쓸지는 비밀이지만요",5,126601
"길드 하우스에서 받을 수 있는 아이템이 모두 가득 찼어요. 이것을 어디에 쓸지, 여름방학의 숙제로 할까요",6,126601
"어드벤처가 끝났습니다. 보상은 기대해도 상관없어요, 제가 나갔으니까요",7,126601
"어드벤처에서 설정한 반복 출발이 끝났습니다. 보상도 손에 넣었습니다만… 당신도 보시겠어요?",8,126601
"스태미나가 모두 회복됐어! 함께 땀 흘리러 가지 않을래? 모험 후 최고의 한 잔을 마시기 위해♪",1,126801
"길드 하우스의 스킵 티켓이 가득 찼네. 효율적으로 퀘스트를 스킵해서 빈 시간에 건배하자!",2,126801
"길드 하우스의 스태미나가 가득 찼네. 받으러 가자. 나, 넘칠 듯 말 듯 능숙하게 따르는 게 특기야♪",3,126801
"길드 하우스의 EXP 포션이 가득 찼네. 내 맥주도 이만큼 가득 찼으면 좋겠는데…",4,126801
"길드 하우스의 마나가 꽉 찼어. 어때? 누나와 함께 확 써 버리지 않을래?",5,126801
"길드 하우스에서 받을 수 있는 아이템이 전부 꽉 찼어! 이만큼 있으면 실컷 여름을 즐길 수 있겠네♪",6,126801
"어드벤처가 끝났어. 제대로 보물도 손에 넣었으니 기분 좋게 맥주를 음미할 수 있겠어♪",7,126801
"어드벤처에서 설정한 반복 출발이 끝났어. 보물도 완벽히 손에 넣었으니 맥주로 건배해야지♪",8,126801
"스태미나가, 전부 회복된 것 같아… 가, 같이, 또 수영…하러 갈래…?",1,126901
"길드 하우스의 스킵 티켓이 가득 찼어… 아까… 해변에서 스킵 연습을 하다가 넘어졌어… 우으…",2,126901
"길드 하우스의 스태미나가 꽉 찼어… 후훗… 나무 그늘에서 쉬었으니, 기운 넘치…지?",3,126901
"길드 하우스의 EXP 포션, 가득 찼는데…? 이, 이걸로 단련하면… 수영도 더 잘하게, 되려나…?",4,126901
"길드 하우스의 마나가 꽉 찼어… 하으으… 마나 수영장이, 만들어지겠어…",5,126901
"길드 하우스에서 받을 수 있는 아이템이, 전부 가득 찼어… 네가 오는 걸, 해변에서 계속, 기다리고 있을…게♪",6,126901
"어드벤처, 끝났어… 보상도, 많이 받았어… 전부 줄 테니까… 기다리고 있을, 게?",7,126901
"어드벤처에서 설정한 반복 출발이 끝났어…. 정말 많아서… 넘쳐버릴 것 같아…",8,126901
"스태미나가 모두 회복됐어요…! 쌓인 스태미나를 전부 쿠우카를 공격하기 위해!?",1,127001
"길드 하우스의 스킵 티켓이 꽉 찼어요~♪ 쿠우카를 공격하기 위해 서두르는 S 씨… 멋져요…",2,127001
"길드 하우스의 스태미나가 꽉 찼어요… 여름 바다는 스태미나를 많이 쓰니까요… 츄르릅…♪",3,127001
"길드 하우스의 EXP 포션이 꽉 찬 모양이에요~ 쿠우카의 망상은 아직 성장의 여지가 있다…는 거죠…?",4,127001
"길드 하우스의 마나를 가득 보유한 S 씨는 햇볕이 내리쬐는 모래사장에서 쿠우카를, 쿠우카를~!",5,127001
"길드 하우스에서 받을 수 있는 아이템이 모두 꽉 찼어요. 바다에서 모두 대해방하기 위해 우선 정리부터 하죠…!",6,127001
"어, 어드벤처가 끝났어요… 뭔가 좋은 것도 주웠으니 보러 와 주시겠어요…?",7,127001
"어, 어드벤처에서 설정한 반복 출발이 끝났어요… 쿠우카는 보물의 가치를 모르니 확인을…",8,127001
"스태미나가 모두 회복됐네요. 괜찮으면 바닷가 산책이라도 어떠세요?",1,127101
"길드 하우스의 스킵 티켓이 꽉 찼어요. 이걸 쓰면 괴담 놀이를 끝까지 즐길 수 있겠네요",2,127101
"길드 하우스의 스태미나가 꽉 찼어요. 이걸로 더위 먹지 않게 꼼꼼히 대비하세요",3,127101
"길드 하우스의 EXP 포션이 꽉 찼어요. 적당히 차가워서 마시기 좋네요",4,127101
"길드 하우스의 마나가 꽉 찼어요. 이만큼 있으면 리조트를 실컷 만끽할 수 있겠네요",5,127101
"길드 하우스에서 받을 수 있는 아이템이 꽉 찼어요. 위험한 물건이 섞여 있진 않은지 알아볼게요",6,127101
"어드벤처가 끝났습니다. 방황하는 영혼들이 보물이 있는 곳까지 이끌어 주었어요… 확인 부탁드려요",7,127101
"어드벤처 반복 출발이 끝났습니다. 점괘대로 보물을 손에 넣었으니… 확인 부탁드릴게요",8,127101
"스태미나가 모두 회복된 모양이네요. 기사, 저를 모험에 데려가 주시겠어요? 준비는 완벽해요",1,126501
"길드 하우스의 스킵 티켓이 상한까지 찼네요. 으음… 사용법을 가르쳐 주시겠어요?",2,126501
"어머…! 길드 하우스의 스태미나가 넘치고 있어요. 이만큼 있으면 기력을 충분히 올릴 수 있겠네요",3,126501
"길드 하우스의 EXP 포션이 넘칠 것 같아요. 사랑하는 사람들을 지키기 위해서도 힘을 기를 기회는 소중히 해요",4,126501
"길드 하우스의 마나가 다 쌓였나 봐요. 계획적으로 쓰도록 하죠. 그런데… 간식 예산은?",5,126501
"기사. 길드 하우스의 아이템이 모두 상한까지 도달했어요. 받으러 와 주세요. 간식도 준비해 두었답니다♪",6,126501
"어드벤처가 완료됐습니다. 숨 돌릴 시간이 없을 만큼 농밀한 시간으로… 빨리 당신에게 추억을 말씀드리고 싶어요",7,126501
"어드벤처에서 설정한 반복 출발이 완료됐어요. 되돌아보면 순식간이고… 즐거운 모험이었어요♪",8,126501
"스태미나가 모두 회복됐어! 방과 후에 한가하면 같이 모험해 줄 테니 너무 기다리게 하지 말라구!",1,127201
"길드 하우스의 스킵 티켓이 꽉 찼어! 이걸로 효율적으로 숙제를 끝내고 방과 후에 놀러 가자♪",2,127201
"길드 하우스의 스태미나가 꽉 찬 것 같아! 급식 먹고 제대로 영양 보충해서 다음 수업도 이겨 내자!",3,127201
"길드 하우스의 EXP 포션이 꽉 찼어! 이 학교에서 많은 경험을 쌓으며 청춘을 즐기자!",4,127201
"길드 하우스의 마나가 꽉 찼어! 이걸로 똑같은 학용품이라도 살…까?",5,127201
"길드 하우스에서 받을 수 있는 아이템이 꽉 찼어! 우리 오늘 당번이니까, 빨랑빨랑 같이 정리해 버리자!",6,127201
"어드벤처가 끝난 것 같아! 어떤 보물을 손에 넣었는지 빨리 확인하자?",7,127201
"어드벤처에서 설정한 반복 출발이 끝났어! 손에 넣은 보물을 얼른 확인하자?",8,127201
"스태미나가 모두 회복됐으니, 학교 끝나면 나랑 모험하자♪ 청춘이 기다리고 있어~",1,127301
"길드 하우스의 스킵 티켓이 꽉 찬 것 같아! 이걸로 추가 시험도 스킵할 수 있을까? 시험해 보자~!",2,127301
"길드 하우스의 스태미나가 꽉 찼어! 이거라면 히데사이랑 교복 데이트도 할 수 있겠네~♪",3,127301
"길드 하우스의 EXP 포션이 꽉 찬 것 같아. 이걸로 강해지면, 내 성적이 마구 오르지 않을까?",4,127301
"길드 하우스의 마나가 꽉 찼어~! 우린 학생 할인도 되니까 쇼핑하자♪",5,127301
"길드 하우스에서 받을 수 있는 아이템이 꽉 찬 것 같아! 다른 애들도 불러서 공부 모임을 할까?",6,127301
"어드벤처가 끝났어~! 보물도 손에 넣었고, 최고로 신났다는 느낌이고♪ 일단 뭐, 체크 부탁해~!",7,127301
"어드벤처 반복 출발 종료! 보상? 도 뭔가 잔뜩 있는 것 같은데~!",8,127301
"스태미나가 모두 회복됐네. 그럼 사라사리아 관광에 어울려 줘. 너랑 둘러보는 걸 기대했거든♪",1,127501
"길드 하우스의 스킵 티켓이 꽉 찼잖아. 여행을 즐기기 위해서도 볼일은 빨리 해치우자",2,127501
"길드 하우스의 스태미나가 꽉 찼네. 힘을 보충하고 나면, 마을을 한 바퀴 더 돌아볼까!",3,127501
"길드 하우스의 EXP 포션이 꽉 찼어. 사막에서는 수분 보충을 빼놓을 수 없으니까, 제대로 준비해 둬야지",4,127501
"길드 하우스의 마나가 꽉 찼어. 시장에서 쇼핑할 거라면 나도 따라갈게. 가격 흥정은 맡겨 둬♪",5,127501
"길드 하우스에서 받을 수 있는 아이템이 꽉 찼네. 모처럼 온 여행이니, 가끔은 사치스럽게 써도… 괜찮을까?",6,127501
"어드벤처가 끝났어. 제대로 보상도 손에 넣었으니까, 잊지 말고 확인해야 한다?",7,127501
"어드벤처 반복 출발이 끝났어. 힘들었지만 상응하는 보상도 획득했으니까 꼭 보러 와?",8,127501
"스태미나가 전부 회복됐어. 자, 여행을 다시 시작하자",1,127601
"앗, 길드 하우스의 스킵 티켓이 가득 찼어. 확~ 써 버릴 거라면 나도 함께할게",2,127601
"길드 하우스의 스태미나가 가득 찼네. 그렇게나 기력이 넘치면 지금부터 흐르는 모래 낚시라도 하러 가지 않을래?",3,127601
"길드 하우스의 EXP 포션이 가득 찼어. 이건 사막에서도 물을 대신할 수 있을까?",4,127601
"길드 하우스의 마나가 가득 찼어. 좋아, 시장에서 뭔가 사자",5,127601
"길드 하우스에서 받을 수 있는 아이템이 모두 꽉 찼어. 마침 잘 됐네, 이걸 갖고 여행을 떠나자",6,127601
"어드벤처가 끝났어. 빨리 가져온 보상을 구경해 보자고",7,127601
"어드벤처에서 설정한 반복 출발이 끝났어. 후우… 한숨 돌리면서 보상 확인이라도 할까",8,127601
"스태미나가 모두 회복됐어요! 모험을 떠날 준비는 완벽하니 마중 나와 주세요, 오빠♪",1,126001
"길드 하우스의 스킵 티켓이 꽉 찼어요! 일은 빨리 끝내고, 소풍을 떠나요♪",2,126001
"길드 하우스의 스태미나가 꽉 찼어요! 힘껏, 어디까지나 오빠를 따라갈게요♪",3,126001
"길드 하우스의 EXP 포션이 꽉 찼어요! 경험을 쌓아서 오빠에게 더욱 힘이 되고 싶어요!",4,126001
"길드 하우스의 마나가 가득 찬 것 같네요♪ 이걸로 꽃씨를 사서 정원에서 함께 키우지 않을래요?",5,126001
"길드 하우스에서 받을 수 있는 아이템이 전부 꽉 찼어요! 오빠, 빨리 받으러 와 주세요~♪",6,126001
"오빠, 어드벤처가 완료됐어요! 어떤 보물을 손에 넣었을지 두근두근하네요♪",7,126001
"어드벤처에서 설정한 반복 출발이 완료됐어요! 정말 즐거운 모험이었어요… 또 가고 싶다♪",8,126001
"스태미나, 전부 회복. 풀 파워. 언제든지, 완벽",1,126101
"길드 하우스, 스킵 티켓, 가득. 얼른, 고~",2,126101
"길드 하우스, 스태미나, 가득. 순찰, 갈 수 있습니다",3,126101
"길드 하우스, EXP 포션, 가득. 오빠도, 성장기?",4,126101
"길드 하우스, 마나, 가득. 특상 고기 찐빵, 대량 구입. 츄릅",5,126101
"길드 하우스에서, 받을 수 있어. 아이템, 잔뜩. 넘쳐. 와르륵",6,126101
"어드벤처, 완료. 보물, 한가득. 받아, 빨리",7,126101
"어드벤처, 반복 출발, 완료. 마중, 잘 부탁합니다",8,126101
"스태미나가 모두 회복됐어요! 페코린느 산타와 함께 행복을 전하러 가요~♪",1,127901
"길드 하우스의 스킵 티켓이 꽉 찼어요! 일은 일찌감치 끝내고, 크리스마스이브의 파티를 즐겨요☆",2,127901
"길드 하우스의 스태미나가 가득 찼어요! 칠면조도 먹었으니 힘차게 가요☆",3,127901
"길드 하우스의 EXP 포션이 꽉 찼어요! 이걸 마시고 성장해서 모두의 행복한 크리스마스를 지켜요!",4,127901
"길드 하우스의 마나가 가득 찼어요~! 이걸로 크리스마스 선물을 사러 갈까요?",5,127901
"길드 하우스에서 받을 수 있는 아이템이 전부 꽉 찼어요! 양말에 다 안 들어가니 받으러 와 주세요☆",6,127901
"안뇽~☆ 어드벤처를 완료했어요! 보물도 손에 넣었으니 보러 와주세요♪",7,127901
"어드벤처에서 설정한 반복 출발이 끝났어요! 배가 꼬륵꼬륵하지만 보상 확인을 해요♪",8,127901
"스태미나가 모두 회복됐네요! 이 기세를 막는 건 언어도단이에요! 크리스마스이브를 끝까지 즐기겠어요~!",1,128001
"길드 하우스의 스킵 티켓이 잔뜩 찼다나 봐요. 힘차게 쭉쭉 쓰도록 해요♪",2,128001
"길드 하우스의 스태미나가 가득이에요! 이만큼이나 있으면 이벤트 개최부터 철수까지 아주 편하겠어요~♪",3,128001
"길드 하우스의 EXP 포션이 상한에 달했어요. 모처럼이니… 잔에 부어 주시겠어요?",4,128001
"당신, 길드 하우스의 마나가 가득 찼어요. 1마나도 남김없이! 빈틈없이! 회수하는 거예요!",5,128001
"길드 하우스에서 받을 수 있는 아이템이 모두 꽉 찼어요! 그야말로 파티가 열린 기분이네요~♪",6,128001
"어드벤처가 끝났답니다! 보상도 만만치 않아요~♪ 이거라면 조금 빼내도… 아뇨 아뇨, 오호호호",7,128001
"어드벤처에서 설정한 반복 출발을 완료했어요. 노동에 걸맞은 보상은 탈취해 왔답니다?",8,128001
"스태미나가 모두 회복됐어♪ 리노랑 같이 우리 남매끼리 모험을 떠나자♪",1,181101
"길드 하우스의 스킵 티켓이 꽉 찼어요! 척척 임무를 완수해서 언니한테 칭찬받는 거예요!",2,181101
"길드 하우스의 스태미나가 꽉 찼어, 동생아! 크레이프 가게 좀 도와달라고 부탁할까?",3,181101
"길드 하우스의 EXP 포션이 가득 찼네요. 언니에게 더 가까워지기 위해 나도 강해지고 싶어요!",4,181101
"길드 하우스의 마나가 꽉 찼네! 나랑 리노를 위해 써 주는 거야? 에헤헤, 동생은 남매를 생각하는 마음이 깊구나",5,181101
"길드 하우스에서 받을 수 있는 아이템이 전~부 꽉 찼어요!? 얼른 정리하지 않으면 언니한테 찹을 당할 거예요!",6,181101
"어드벤처가 완료됐네! 보물을 찾았어! 그래, 동생이라는 소중한 보물을 말이야♪",7,181101
"어드벤처에서 설정한 반복 출발이 완료된 것 같아요, 오빠! 확인하기 전에 언니를 불러올게요!",8,181101
"후오오오! 스태미나가 완전히 회복됐어요, 오빠! 내 대단함을 보여주기 위해 모험을 떠나는 수밖에 없어입니다!",1,128301
"길드 하우스의 스킵 티켓이 꽉 차 있어입니다! 이 티켓으로 효율 좋게 마구 버는 거예요!",2,128301
"길드 하우스의 스태미나가 가득이에요! 지금이야말로 특훈 할 때…! 들판을 달리러 가는 거예요!",3,128301
"길드 하우스의 EXP 포션이 꽉 찼어요! 벌컥벌컥 마시고 울끈불끈 강해져 주겠다입니다!",4,128301
"길드 하우스의 마나가 꽉 찼어요! 이만큼이나 있으면 노점에서 플렉스할 수 있을지도… 지금 당장 간다입니다!",5,128301
"길드 하우스에서 받을 수 있는 아이템이 전부 꽉 찼어요! 이놈들을 써서 설날을 만끽해 버려입니다!",6,128301
"어드벤처가 끝났어요! 이 내가 보물을 가지고 왔으니 당장 보러 와입니다!",7,128301
"어드벤처에서 설정한 반복 출발이 끝났습니다! 보물을 보러 안 오면, 가져가 버린다입니다?",8,128301
"스태미나가 모두 회복된 것이다~! 기운차게 새해 첫 참배를 하러 가자~!",1,128401
"길드 하우스의 스킵 티켓이 꽉 찼대! 연하장도 왔으려나? 보러 가자!",2,128401
"길드 하우스의 스태미나가 꽉 찬 것이다~! 설음식을 먹고 앞으로도 힘내자~!",3,128401
"길드 하우스의 EXP 포션이 꽉 찼어~! 이걸로 강해져서 올해도 건강하게 보내는 것이다~!",4,128401
"길드 하우스의 마나가 꽉 찼나 봐! 설날 세일 상품을 사러 돌진하자! 빨리빨리~!",5,128401
"길드 하우스에서 받을 수 있는 아이템이 꽉 찼어~! 받아서 길드 하우스를 대청소하자!",6,128401
"어드벤처, 완료했어~! 보물도 획득했으니까 꼭 보러 와야 해? 반~짝☆",7,128401
"어드벤처에서 설정해 둔 반복 출발이 완료됐어~! 초능력으로 편하게 보물을 획득했… 새근♪",8,128401
"스태미나가 모두 회복됐어. 다음은 뭘 하고 놀까? 눈 가리고 그림 그리기? 화투? 후후후, 너와 함께라면 뭐든 즐길 수 있을 것 같군",1,128501
"길드 하우스의 스킵 티켓이 가득 찼어. 새해는 바쁘니. 내가 대신 보관하도록 하지",2,128501
"길드 하우스의 스태미나가 가득 찼군. 설날에 잠만 자는 건 아까워. 잠깐 바깥에 나가 볼까? 그… 같이",3,128501
"길드 하우스의 EXP 포션이 가득 찼어. 올해도 더 날카로운 통찰력을 기를 수 있게 단련해야지",4,128501
"길드 하우스의 마나가 가득 차 있는 모양이야. 귀중한 대지의 은총… 올해도 많이 받을 수 있는 것을 기뻐하자",5,128501
"길드 하우스에서 받을 수 있는 아이템이 전부 가득 찼으니 얼굴을 비춰 줘. 같이 느긋하게 보내자",6,128501
"어드벤처를 완료했다. 조수, 손에 넣은 증거물…이 아니라 보물을 확인해 줘",7,128501
"어드벤처에서 설정한 반복 출발이 끝났다. 보물도 획득했고, 사건 종결이다♪",8,128501
"스태미나가 모두 회복됐네. 몸에 힘이 솟구쳐… 좋아. 기력이 충분해졌으니 새로운 세계로 모험을 떠나자!",1,128801
"길드 하우스의 스킵 티켓이 쌓인 것 같아. 앞으로의 모험에서도 분명 도움이 될 거야. 잊지 말고 가져가자",2,128801
"길드 하우스의 스태미나가 꽉 찼네. 이걸로 숨이 찰 걱정은 없겠어. 자, 계속해서 수행할까!",3,128801
"길드 하우스의 EXP 포션이 꽉 찼어. 아스트랄의 힘을 잘 사용할 수 있게 성장의 양식으로 삼도록 할까",4,128801
"길드 하우스의 마나가 꽉 찼네. 새로운 모험을 위해, 비품을 보충하는 데 사용하자",5,128801
"길드 하우스에서 받을 수 있는 아이템이 꽉 찼어. 또 찰 수 있게 정리해 두자. 너도 도와줘!",6,128801
"어드벤처를 완료했어. 보상도 있으니까 너도 확인해 주길 바라",7,128801
"어드벤처에서 설정한 반복 출발이 완료됐어. 보상이 많아서… 확인을 도와주지 않겠어?",8,128801
"스태미나가 모두 회복된 것 같아. 나도 준비는 완벽해! 언제든 모험을 떠날 수 있어",1,128901
"기사 군, 길드 하우스의 스킵 티켓이 꽉 찼어. 체력을 보존하면서 전진할 수 있다니… 대단하지",2,128901
"길드 하우스의 스태미나가 가득…! 이만큼 있으면 수행할 때 든든하겠어. 힘내 볼까…?",3,128901
"길드 하우스의 EXP 포션이 가득 찼어. 더욱더 힘을 길러서 모두를 도와야지!",4,128901
"와앗! 길드 하우스의 마나가 가득 찼어…! 낭비하면 안 되지만, 디저트를 사 먹는 건… 어떨까?",5,128901
"기사 군, 길드 하우스의 아이템이 꽉 찼어. 전부 소중하게 쓰자. 그러니까… 나랑 같이 말이야",6,128901
"어드벤처를 완료했어. 잊지 말고 보상을 확인해, 기사 군♪",7,128901
"어드벤처에서 설정한 반복 출발이 끝났어. 다양한 걸 손에 넣었으니까, 제대로 확인해♪",8,128901
"스태미나가 전부 회복됐어. 이걸로 새로운 세계로 떠나자! 에헤헷, 두근두근하다~♪",1,128701
"길드 하우스의 스킵 티켓이 가득 찬 모양이야. 이걸로 이미 아는 장소는 휙휙 나아가자!",2,128701
"길드 하우스의 스태미나가 가득 찼대! 이걸로 실컷 수행할 수 있겠네, 기사 군♪",3,128701
"길드 하우스의 EXP 포션이 가득 찼어. 이걸로 더 강해질 수 있어… 불타오르기 시작했다~!",4,128701
"길드 하우스의 마나가 가득 찼어. 이만큼이나 있으니 BBQ 파티라도 할래? …물론 수행을 위해!",5,128701
"와앗, 길드 하우스에서 받을 수 있는 아이템이 가득 찼다! 모험 전에 정리해야지!",6,128701
"어드벤처를 완료했어! 보물도 가지고 돌아왔으니까 빨리 보러 와~♪",7,128701
"어드벤처에서 설정한 반복 출발이 끝났어! 보물 확인이 기대되네♪",8,128701
"기사 군의 스태미나, 모두 회복됐네. 기사 군이 건강해서, 나도 기뻐. 후훗",1,129001
"길드 하우스의 스킵 티켓이 상한에 달한 모양이야. 효율 좋게 나아가면… 그만큼 느긋하게 쉴 수 있겠네. 단둘이…",2,129001
"길드 하우스의 스태미나… 가득 찼어. …모험을 떠난다면, 데려가 줘. 반드시 도움이 될게",3,129001
"기사 군, 길드 하우스의 EXP 포션이 넘칠 것 같아. 나한테도 나눠 줬으면 해. 좀 더… 힘을 기르고 싶어서",4,129001
"길드 하우스의 마나가 다 찬 것 같아. 이제 더는 안 늘어나니까… 한 번 회수하자?",5,129001
"기사 군, 길드 하우스에서 받을 수 있는 아이템이… 가득 찼어. 그러니까… 으음… 얼른, 와",6,129001
"어드벤처가 완료됐어. 기사 군이 필요로 하는 것, 손에 넣은 것 같아… 보러 와 줘",7,129001
"어드벤처 반복이 끝났어. 기사 군이 데리러 와 줄 테니까… 반복도 싫지 않아",8,129001
"스태미나가 전부 회복됐다. 나와 한겨울의 여름으로 나가지 않겠는가. 수영복 준비다, 섹시 동지!",1,129301
"안녕, 후배. 길드 하우스에서 받을 수 있는 스킵 티켓이 한계량에 달해 있다네. 겨울이라고 하면 스킵!",2,129301
"후배, 큰일일세. 길드 하우스의 스태미나가 한계량에 달해 있어. 얼른 가지러 오게나, 겨울의 물가가 기다리고 있다",3,129301
"후배, 큰일일세. 길드 하우스의 EXP 포션이 한계량에 달해 있어. 포션은 삼시 세끼보다 중요하다네",4,129301
"퐁~! 닥터 유니를 대신해 경고! 길드 하우스의 마나가 가득 찼습니다! 회수해서 돌을 키우세요!",5,129301
