promotion_level,item_name,gojuon_order,sell_check_disp,price,value,start_time,item_id,limit_num,end_time,description,item_type
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60341,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60342,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 보상 아이템으로 교환할 수 있다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60361,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60362,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 보상 아이템으로 교환할 수 있다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60371,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60372,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 보상 아이템으로 교환할 수 있다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60381,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60382,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 보상 아이템으로 교환할 수 있다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60391,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60392,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 보상 아이템으로 교환할 수 있다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60401,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60402,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 보상 아이템으로 교환할 수 있다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60411,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60412,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 보상 아이템으로 교환할 수 있다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60421,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60422,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 보상 아이템으로 교환할 수 있다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60431,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60432,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 보상 아이템으로 교환할 수 있다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60441,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60442,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 보상 아이템으로 교환할 수 있다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60451,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60452,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 보상 아이템으로 교환할 수 있다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60461,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60462,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 보상 아이템으로 교환할 수 있다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60471,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60472,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 보상 아이템으로 교환할 수 있다.",13
4,"대천사의 눈물",0,1,1000000,0,"2015/12/17 15:00:00",60473,9999,"2030/04/24 14:59:59","언뜻 보기에 평범한 사탕이지만 실은 영험이 있는 신성한 유물이며, 항간에서는 모조품이나 가짜가 나도는 매우 희소한 아이템.",19
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60481,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60482,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60491,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60492,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60501,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60502,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60511,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60512,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60521,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60522,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60531,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60532,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60541,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60542,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60551,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60552,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60561,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60562,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60571,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60572,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60591,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60592,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60601,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60602,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60611,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60612,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60631,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60632,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60641,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60642,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60651,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60652,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60661,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60662,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60671,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60672,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60681,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60682,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60691,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60692,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60701,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60702,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60711,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60712,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"카르미나 메달",0,0,0,0,"2022/08/29 15:00:00",60713,9999,"2030/04/24 14:59:59","카르미나 서머 라이브 굿즈를 획득하는 데 필요한 메달.",16
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60721,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60722,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60731,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60732,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60741,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60742,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60751,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60752,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60761,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60762,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60771,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60772,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60781,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60782,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60791,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60792,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"엘리자베스 파크의 신선한 우유 & 달걀",0,0,0,0,"2022/12/29 15:00:00",60793,9999,"2030/04/24 14:59:59","미니 게임에 사용되는 아이템",16
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60801,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60802,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60811,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60812,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60821,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60822,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓(전편 전용)",0,0,0,0,"2015/12/17 15:00:00",60831,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증(전편 전용)",0,0,0,0,"2015/12/17 15:00:00",60832,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓(후편 전용)",0,0,0,0,"2015/12/17 15:00:00",60841,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증(후편 전용)",0,0,0,0,"2015/12/17 15:00:00",60842,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60851,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60852,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60871,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60872,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60881,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60882,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60891,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60892,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60901,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60902,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60911,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60912,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60921,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60922,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60931,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60932,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60941,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60942,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60951,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60952,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60961,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60962,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60971,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60972,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60981,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60982,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",60991,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",60992,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",61001,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",61002,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",61011,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",61012,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",61021,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",61022,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",61031,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",61032,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",61041,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",61042,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",61051,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",61052,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
1,"보스 티켓",0,0,0,0,"2015/12/17 15:00:00",61061,9999,"2030/04/24 14:59:59","이벤트 기간 중에 입수 가능한 티켓. 사용하면 보스 전투에 도전할 수 있다.",13
1,"토벌증",0,0,0,0,"2015/12/17 15:00:00",61062,9999,"2030/04/24 14:59:59","이벤트 기간 중에 몬스터를 토벌한 증표. 모아서 토벌증 교환이 가능하다.",13
