pre_2,distance_to_goal,season_id,pre_4,block_id,pre_1,type,next_3,next_2,next_1,reference_id,pre_3,next_4
0,62,4,0,10040448,10040449,2,0,0,10040447,1,0,0
0,63,4,0,10040449,10040450,12,0,0,10040448,0,0,0
0,64,4,0,10040450,10040451,11,0,0,10040449,10001,0,0
0,65,4,0,10040451,10040452,2,0,0,10040450,1,0,0
0,66,4,0,10040452,10040453,3,0,0,10040451,1,0,0
0,0,4,0,10040453,10040454,13,0,0,10040452,0,0,0
0,1,4,0,10040454,10040455,7,0,0,10040453,10001,0,0
0,2,4,0,10040455,10040456,2,0,0,10040454,3,0,0
0,3,4,0,10040456,10040547,3,0,0,10040455,1,0,0
0,8,4,0,10040459,10040460,7,0,0,10040544,10002,0,0
0,9,4,0,10040460,10040461,2,0,0,10040459,1,0,0
0,10,4,0,10040461,10040462,6,0,0,10040460,0,0,0
0,11,4,0,10040462,10040423,12,0,0,10040461,0,0,0
0,58,4,0,10040539,10040367,12,0,0,10040540,0,0,0
0,57,4,0,10040540,10040539,2,0,0,10040541,2,0,0
0,56,4,0,10040541,10040540,14,0,0,10040542,2,0,0
0,55,4,0,10040542,10040541,7,0,0,10040543,10001,0,0
0,54,4,0,10040543,10040542,4,0,0,10040369,0,0,0
0,7,4,0,10040544,10040459,7,0,0,10040545,10003,0,0
0,6,4,0,10040545,10040544,11,0,0,10040546,10001,0,0
0,5,4,0,10040546,10040545,4,0,0,10040547,0,0,0
0,4,4,0,10040547,10040546,7,0,0,10040456,10001,0,0
0,12,4,0,10040548,10040142,3,0,0,10040549,1,0,0
0,11,4,0,10040549,10040548,12,0,0,10040551,0,0,0
0,9,4,0,10040550,10040551,5,0,0,10040552,0,0,0
0,10,4,0,10040551,10040549,4,0,0,10040550,0,0,0
0,8,4,0,10040552,10040550,6,0,0,10040553,0,0,0
0,7,4,0,10040553,10040552,7,0,0,10040554,10001,0,0
0,6,4,0,10040554,10040553,2,0,0,10040555,2,0,0
0,5,4,0,10040555,10040554,2,0,0,10040556,1,0,0
0,4,4,0,10040556,10040555,12,0,0,10040146,0,0,0
0,49,4,0,10040557,10040171,2,0,0,10040558,2,0,0
0,48,4,0,10040558,10040557,2,0,0,10040560,1,0,0
0,46,4,0,10040559,10040560,2,0,0,10040561,1,0,0
0,47,4,0,10040560,10040558,14,0,0,10040559,2,0,0
0,45,4,0,10040561,10040559,4,0,0,10040562,0,0,0
0,44,4,0,10040562,10040561,3,0,0,10040563,2,0,0
0,43,4,0,10040563,10040562,7,0,0,10040564,10002,0,0
0,42,4,0,10040564,10040563,6,0,0,10040565,0,0,0
0,41,4,0,10040565,10040564,7,0,0,10040175,10003,0,0
0,39,4,0,10040566,10040313,7,0,0,10040567,10001,0,0
0,38,4,0,10040567,10040566,11,0,0,10040568,10001,0,0
0,37,4,0,10040568,10040567,7,0,0,10040569,10002,0,0
0,36,4,0,10040569,10040568,14,0,0,10040570,3,0,0
0,35,4,0,10040570,10040569,4,0,0,10040571,0,0,0
0,34,4,0,10040571,10040570,7,0,0,10040572,10003,0,0
0,33,4,0,10040572,10040571,6,0,0,10040573,0,0,0
0,32,4,0,10040573,10040572,7,0,0,10040316,10001,0,0
0,71,5,0,10050001,0,1,0,0,10050002,0,0,0
10050390,70,5,0,10050002,10050001,2,0,0,10050003,1,0,0
0,69,5,0,10050003,10050002,4,0,0,10050004,0,0,0
0,68,5,0,10050004,10050003,6,0,0,10050005,0,0,0
0,67,5,0,10050005,10050004,7,0,0,10050006,10001,0,0
0,66,5,0,10050006,10050005,2,0,0,10050595,2,0,0
0,11,5,0,10050063,10050834,4,0,0,10050064,0,0,0
0,10,5,0,10050064,10050063,3,0,0,10050515,2,0,0
0,7,5,0,10050079,10050516,7,0,0,10050404,10002,0,0
0,3,5,0,10050083,10050406,7,0,0,10050084,10003,0,0
0,2,5,0,10050084,10050083,12,0,0,10050085,0,0,0
0,1,5,0,10050085,10050084,6,0,0,10050086,0,0,0
0,0,5,0,10050086,10050085,13,0,0,10050087,0,0,0
0,74,5,0,10050087,10050086,2,0,0,10050088,2,0,0
0,73,5,0,10050088,10050087,4,0,0,10050089,0,0,0
0,72,5,0,10050089,10050088,7,0,0,10050090,10001,0,0
0,71,5,0,10050090,10050089,6,0,0,10050091,0,0,0
0,70,5,0,10050091,10050090,12,0,0,10050092,0,0,0
0,69,5,0,10050092,10050091,3,0,0,10050655,1,0,0
0,66,5,0,10050101,10050656,4,0,0,10050491,0,0,0
0,46,5,0,10050127,10050837,7,0,0,10050128,10002,0,0
0,45,5,0,10050128,10050127,6,10050567,10050561,10050838,0,0,0
0,42,5,0,10050146,10050564,3,0,0,10050659,2,0,0
0,9,5,0,10050180,10050696,7,0,0,10050182,10003,0,0
0,8,5,0,10050182,10050180,3,0,0,10050183,3,0,0
0,7,5,0,10050183,10050182,11,0,0,10050697,10001,0,0
0,4,5,0,10050186,10050840,6,0,0,10050187,0,0,0
0,3,5,0,10050187,10050186,14,0,0,10050188,3,0,0
0,2,5,0,10050188,10050187,7,0,0,10050189,10003,0,0
0,1,5,0,10050189,10050188,2,0,0,10050190,1,0,0
0,0,5,0,10050190,10050189,13,0,0,10050191,0,0,0
0,74,5,0,10050191,10050190,6,0,0,10050192,0,0,0
0,73,5,0,10050192,10050191,7,0,0,10050698,10001,0,0
0,33,5,0,10050235,10050740,7,0,0,10050236,10002,0,0
0,32,5,0,10050236,10050235,2,0,0,10050237,1,0,0
0,31,5,0,10050237,10050236,4,0,10050549,10050741,0,0,0
0,29,5,0,10050253,10050741,6,0,0,10050742,0,0,0
10050742,27,5,0,10050255,10050555,3,0,0,10050844,2,0,0
0,31,5,0,10050349,10050824,4,0,10050350,10050825,0,0,0
0,32,5,0,10050350,10050349,3,0,0,10050352,3,0,0
0,31,5,0,10050352,10050350,2,0,0,10050826,3,0,0
0,29,5,0,10050353,10050825,3,0,0,10050354,2,0,0
0,28,5,0,10050354,10050353,2,0,0,10050358,2,0,0
0,29,5,0,10050356,10050826,7,0,0,10050357,10003,0,0
0,28,5,0,10050357,10050356,3,0,0,10050358,3,0,0
10050357,27,5,0,10050358,10050354,6,0,0,10050359,0,0,0
0,26,5,0,10050359,10050358,5,0,0,10050360,0,0,0
0,25,5,0,10050360,10050359,4,0,0,10050361,0,0,0
0,24,5,0,10050361,10050360,2,0,0,10050848,3,0,0
0,22,5,0,10050363,10050848,2,0,0,10050364,1,0,0
0,21,5,0,10050364,10050363,14,0,0,10050365,3,0,0
0,20,5,0,10050365,10050364,4,0,0,10050366,0,0,0
0,19,5,0,10050366,10050365,5,0,0,10050367,0,0,0
0,18,5,0,10050367,10050366,3,0,0,10050849,2,0,0
0,16,5,0,10050369,10050849,2,0,0,10050370,1,0,0
0,15,5,0,10050370,10050369,4,0,0,10050827,0,0,0
0,4,5,0,10050382,10050828,3,0,0,10050383,3,0,0
0,3,5,0,10050383,10050382,6,0,0,10050829,0,0,0
0,1,5,0,10050385,10050829,2,0,0,10050386,1,0,0
0,0,5,0,10050386,10050385,13,0,0,10050387,0,0,0
0,74,5,0,10050387,10050386,6,0,0,10050388,0,0,0
0,73,5,0,10050388,10050387,4,0,0,10050389,0,0,0
0,72,5,0,10050389,10050388,3,0,0,10050390,2,0,0
0,71,5,0,10050390,10050389,12,0,0,10050002,0,0,0
10050582,6,5,0,10050404,10050079,2,0,0,10050405,1,10050654,0
0,5,5,0,10050405,10050404,3,0,0,10050406,3,0,0
0,4,5,0,10050406,10050405,11,0,0,10050083,10001,0,0
0,13,5,0,10050441,10050827,3,0,0,10050442,1,0,0
0,12,5,0,10050442,10050441,14,0,0,10050443,3,0,0
0,11,5,0,10050443,10050442,6,0,0,10050444,0,0,0
0,10,5,0,10050444,10050443,7,0,0,10050445,10001,0,0
0,9,5,0,10050445,10050444,11,0,0,10050446,10001,0,0
0,8,5,0,10050446,10050445,2,0,0,10050447,1,0,0
0,7,5,0,10050447,10050446,14,0,0,10050448,5,0,0
0,6,5,0,10050448,10050447,5,0,0,10050828,0,0,0
0,38,5,0,10050473,10050843,11,0,0,10050737,10001,0,0
0,65,5,0,10050491,10050101,14,0,0,10050492,5,0,0
0,64,5,0,10050492,10050491,7,0,0,10050493,10001,0,0
0,63,5,0,10050493,10050492,11,0,0,10050852,10001,0,0
0,61,5,0,10050495,10050852,5,0,0,10050496,0,0,0
0,60,5,0,10050496,10050495,3,0,0,10050497,2,0,0
0,59,5,0,10050497,10050496,2,0,0,10050498,2,0,0
0,58,5,0,10050498,10050497,14,0,0,10050499,4,0,0
0,57,5,0,10050499,10050498,6,0,0,10050500,0,0,0
0,56,5,0,10050500,10050499,4,0,0,10050501,0,0,0
0,55,5,0,10050501,10050500,7,0,0,10050502,10002,0,0
0,54,5,0,10050502,10050501,12,0,0,10050836,0,0,0
0,52,5,0,10050504,10050836,2,0,0,10050507,1,0,0
0,52,5,0,10050505,10050836,2,0,0,10050506,2,0,0
0,51,5,0,10050506,10050505,11,0,0,10050508,10001,0,0
0,51,5,0,10050507,10050504,7,0,0,10050510,10001,0,0
0,50,5,0,10050508,10050506,3,0,0,10050509,3,0,0
10050510,49,5,0,10050509,10050508,4,0,0,10050511,0,0,0
0,50,5,0,10050510,10050507,7,0,0,10050509,10003,0,0
0,48,5,0,10050511,10050509,14,0,0,10050837,3,0,0
0,9,5,0,10050515,10050064,2,10050583,10050576,10050516,1,0,0
0,8,5,0,10050516,10050515,6,0,0,10050079,0,0,0
0,28,5,0,10050529,10050639,14,0,0,10050530,4,0,0
0,27,5,0,10050530,10050529,3,0,0,10050531,1,0,0
0,26,5,0,10050531,10050530,7,0,0,10050532,10001,0,0
0,25,5,0,10050532,10050531,4,0,0,10050640,0,0,0
0,34,5,0,10050549,10050237,14,0,0,10050550,5,0,0
0,33,5,0,10050550,10050549,2,0,0,10050551,2,0,0
0,32,5,0,10050551,10050550,14,0,0,10050552,3,0,0
0,31,5,0,10050552,10050551,2,0,0,10050553,2,0,0
0,30,5,0,10050553,10050552,2,0,0,10050554,3,0,0
0,29,5,0,10050554,10050553,2,0,0,10050555,2,0,0
0,28,5,0,10050555,10050554,14,0,0,10050255,3,0,0
0,46,5,0,10050561,10050128,14,0,0,10050562,2,0,0
0,45,5,0,10050562,10050561,3,0,0,10050563,3,0,0
0,44,5,0,10050563,10050562,4,0,0,10050564,0,0,0
10050658,43,5,0,10050564,10050563,2,0,0,10050146,1,10050838,0
0,46,5,0,10050567,10050128,7,0,0,10050574,10002,0,0
0,45,5,0,10050574,10050567,7,0,0,10050658,10003,0,0
0,10,5,0,10050576,10050515,14,0,0,10050577,2,0,0
0,9,5,0,10050577,10050576,4,0,0,10050579,0,0,0
0,8,5,0,10050579,10050577,7,0,0,10050582,10003,0,0
0,7,5,0,10050582,10050579,14,0,0,10050404,4,0,0
0,10,5,0,10050583,10050515,4,0,0,10050851,0,0,0
0,65,5,0,10050595,10050006,2,0,0,10050596,1,0,0
0,64,5,0,10050596,10050595,5,0,0,10050597,0,0,0
0,63,5,0,10050597,10050596,4,0,0,10050830,0,0,0
0,61,5,0,10050599,10050830,7,0,0,10050600,10002,0,0
0,60,5,0,10050600,10050599,12,0,10050603,10050601,0,0,0
0,59,5,0,10050601,10050600,2,0,0,10050605,3,0,0
0,55,5,0,10050602,10050608,2,0,0,10050611,2,0,0
0,59,5,0,10050603,10050600,3,0,0,10050606,3,0,0
0,55,5,0,10050604,10050607,3,0,0,10050611,2,0,0
0,58,5,0,10050605,10050601,14,0,0,10050609,1,0,0
0,58,5,0,10050606,10050603,14,0,0,10050610,1,0,0
0,56,5,0,10050607,10050610,14,0,0,10050604,2,0,0
0,56,5,0,10050608,10050609,7,0,0,10050602,10003,0,0
0,57,5,0,10050609,10050605,4,0,0,10050608,0,0,0
0,57,5,0,10050610,10050606,6,0,0,10050607,0,0,0
10050604,54,5,0,10050611,10050602,4,0,0,10050850,0,0,0
0,51,5,0,10050614,10050831,6,0,0,10050615,0,0,0
0,50,5,0,10050615,10050614,5,0,0,10050616,0,0,0
0,49,5,0,10050616,10050615,4,0,0,10050617,0,0,0
0,48,5,0,10050617,10050616,14,0,0,10050618,6,0,0
0,47,5,0,10050618,10050617,2,0,0,10050619,1,0,0
0,46,5,0,10050619,10050618,3,0,0,10050620,2,0,0
0,45,5,0,10050620,10050619,4,0,0,10050621,0,0,0
0,44,5,0,10050621,10050620,11,0,0,10050622,10001,0,0
0,43,5,0,10050622,10050621,6,0,0,10050623,0,0,0
0,42,5,0,10050623,10050622,15,0,0,10050624,0,0,0
0,41,5,0,10050624,10050623,11,0,0,10050625,10001,0,0
0,40,5,0,10050625,10050624,7,0,10050627,10050626,10001,0,0
0,39,5,0,10050626,10050625,7,0,0,10050632,10002,0,0
0,39,5,0,10050627,10050625,14,0,0,10050628,2,0,0
0,38,5,0,10050628,10050627,3,0,0,10050629,2,0,0
0,37,5,0,10050629,10050628,3,0,0,10050630,3,0,0
10050631,36,5,0,10050630,10050629,4,0,0,10050633,0,0,0
0,37,5,0,10050631,10050632,7,0,0,10050630,10003,0,0
0,38,5,0,10050632,10050626,14,0,0,10050631,1,0,0
0,35,5,0,10050633,10050630,14,0,0,10050634,5,0,0
0,34,5,0,10050634,10050633,3,0,0,10050635,1,0,0
0,33,5,0,10050635,10050634,4,0,0,10050636,0,0,0
0,32,5,0,10050636,10050635,12,0,0,10050637,0,0,0
0,31,5,0,10050637,10050636,7,0,0,10050638,10001,0,0
0,30,5,0,10050638,10050637,2,0,0,10050639,3,0,0
0,29,5,0,10050639,10050638,11,0,0,10050529,10001,0,0
0,24,5,0,10050640,10050532,16,0,0,10050641,10050640,0,0
0,23,5,0,10050641,10050640,7,0,0,10050832,10002,0,0
0,21,5,0,10050643,10050832,2,0,0,10050644,2,0,0
0,20,5,0,10050644,10050643,4,0,0,10050645,0,0,0
0,19,5,0,10050645,10050644,11,0,0,10050646,10001,0,0
0,18,5,0,10050646,10050645,2,0,0,10050647,2,0,0
0,17,5,0,10050647,10050646,4,0,0,10050833,0,0,0
0,15,5,0,10050649,10050833,5,0,0,10050650,0,0,0
0,14,5,0,10050650,10050649,7,0,0,10050835,10003,0,0
0,8,5,0,10050653,10050851,4,0,0,10050654,0,0,0
0,7,5,0,10050654,10050653,15,0,0,10050404,0,0,0
0,68,5,0,10050655,10050092,15,0,0,10050656,0,0,0
0,67,5,0,10050656,10050655,2,0,0,10050101,2,0,0
0,44,5,0,10050658,10050574,5,0,0,10050564,0,0,0
0,41,5,0,10050659,10050146,16,0,0,10050660,10050659,0,0
0,40,5,0,10050660,10050659,2,0,0,10050661,1,0,0
0,39,5,0,10050661,10050660,14,0,0,10050662,3,0,0
0,38,5,0,10050662,10050661,5,0,0,10050663,0,0,0
0,37,5,0,10050663,10050662,3,0,0,10050664,2,0,0
0,36,5,0,10050664,10050663,4,0,0,10050665,0,0,0
0,35,5,0,10050665,10050664,2,0,0,10050666,2,0,0
0,34,5,0,10050666,10050665,6,0,0,10050839,0,0,0
0,32,5,0,10050668,10050839,14,0,0,10050670,2,0,0
0,31,5,0,10050670,10050668,4,0,0,10050671,0,0,0
0,30,5,0,10050671,10050670,11,0,0,10050672,10001,0,0
0,29,5,0,10050672,10050671,4,0,0,10050673,0,0,0
0,28,5,0,10050673,10050672,2,0,0,10050674,1,0,0
0,27,5,0,10050674,10050673,7,0,0,10050675,10001,0,0
0,26,5,0,10050675,10050674,3,0,0,10050676,3,0,0
0,25,5,0,10050676,10050675,14,0,0,10050677,6,0,0
0,24,5,0,10050677,10050676,12,0,0,10050678,0,0,0
0,23,5,0,10050678,10050677,7,0,10050684,10050679,10002,0,0
0,22,5,0,10050679,10050678,3,0,0,10050681,2,0,0
0,18,5,0,10050680,10050682,3,0,0,10050689,2,0,0
0,21,5,0,10050681,10050679,7,0,0,10050683,10003,0,0
0,19,5,0,10050682,10050683,7,0,0,10050680,10003,0,0
0,20,5,0,10050683,10050681,2,0,0,10050682,1,0,0
0,22,5,0,10050684,10050678,2,0,0,10050686,3,0,0
0,18,5,0,10050685,10050688,2,0,0,10050689,3,0,0
0,21,5,0,10050686,10050684,4,0,0,10050687,0,0,0
0,20,5,0,10050687,10050686,6,0,0,10050688,0,0,0
0,19,5,0,10050688,10050687,11,0,0,10050685,10001,0,0
10050685,17,5,0,10050689,10050680,7,0,0,10050690,10001,0,0
0,16,5,0,10050690,10050689,4,0,0,10050691,0,0,0
0,15,5,0,10050691,10050690,15,0,0,10050692,0,0,0
0,14,5,0,10050692,10050691,14,0,0,10050693,5,0,0
0,13,5,0,10050693,10050692,6,0,0,10050694,0,0,0
0,12,5,0,10050694,10050693,11,0,0,10050695,10001,0,0
0,11,5,0,10050695,10050694,2,0,0,10050696,2,0,0
0,10,5,0,10050696,10050695,4,0,0,10050180,0,0,0
0,6,5,0,10050697,10050183,4,0,0,10050840,0,0,0
0,72,5,0,10050698,10050192,14,0,0,10050699,4,0,0
0,71,5,0,10050699,10050698,4,0,0,10050700,0,0,0
0,70,5,0,10050700,10050699,2,0,0,10050701,1,0,0
0,69,5,0,10050701,10050700,7,0,0,10050702,10001,0,0
0,68,5,0,10050702,10050701,2,0,0,10050712,2,0,0
0,66,5,0,10050704,10050712,14,0,0,10050705,4,0,0
0,65,5,0,10050705,10050704,4,0,0,10050841,0,0,0
0,63,5,0,10050707,10050841,7,0,0,10050708,10001,0,0
0,62,5,0,10050708,10050707,2,0,0,10050713,2,0,0
0,60,5,0,10050710,10050713,14,0,0,10050711,3,0,0
0,59,5,0,10050711,10050710,11,0,10050715,10050714,10001,0,0
0,67,5,0,10050712,10050702,11,0,0,10050704,10001,0,0
0,61,5,0,10050713,10050708,12,0,0,10050710,0,0,0
0,58,5,0,10050714,10050711,3,0,0,10050717,1,0,0
0,58,5,0,10050715,10050711,4,0,0,10050716,0,0,0
0,57,5,0,10050716,10050715,2,0,0,10050719,2,0,0
0,57,5,0,10050717,10050714,12,0,0,10050718,0,0,0
0,56,5,0,10050718,10050717,14,0,0,10050720,4,0,0
0,56,5,0,10050719,10050716,3,0,0,10050720,3,0,0
10050719,55,5,0,10050720,10050718,4,0,0,10050721,0,0,0
0,54,5,0,10050721,10050720,5,0,0,10050722,0,0,0
0,53,5,0,10050722,10050721,3,0,0,10050723,1,0,0
0,52,5,0,10050723,10050722,16,0,0,10050724,10050723,0,0
0,51,5,0,10050724,10050723,14,0,0,10050725,2,0,0
0,50,5,0,10050725,10050724,7,0,0,10050726,10001,0,0
0,49,5,0,10050726,10050725,5,0,0,10050842,0,0,0
0,47,5,0,10050728,10050842,7,0,0,10050729,10002,0,0
0,46,5,0,10050729,10050728,2,0,0,10050730,2,0,0
0,45,5,0,10050730,10050729,4,0,0,10050731,0,0,0
0,44,5,0,10050731,10050730,14,0,0,10050732,3,0,0
0,43,5,0,10050732,10050731,6,0,0,10050733,0,0,0
0,42,5,0,10050733,10050732,3,0,0,10050734,1,0,0
0,41,5,0,10050734,10050733,7,0,0,10050735,10001,0,0
0,40,5,0,10050735,10050734,14,0,0,10050843,4,0,0
0,37,5,0,10050737,10050473,4,0,0,10050738,0,0,0
0,36,5,0,10050738,10050737,15,0,0,10050739,0,0,0
0,35,5,0,10050739,10050738,14,0,0,10050740,3,0,0
0,34,5,0,10050740,10050739,6,0,0,10050235,0,0,0
0,30,5,0,10050741,10050237,2,0,0,10050253,1,0,0
0,28,5,0,10050742,10050253,2,0,0,10050255,2,0,0
0,25,5,0,10050744,10050844,4,0,0,10050845,0,0,0
0,23,5,0,10050746,10050845,15,0,0,10050747,0,0,0
0,22,5,0,10050747,10050746,3,0,0,10050748,2,0,0
0,21,5,0,10050748,10050747,11,0,0,10050749,10001,0,0
0,20,5,0,10050749,10050748,4,0,0,10050750,0,0,0
0,19,5,0,10050750,10050749,5,0,0,10050751,0,0,0
0,18,5,0,10050751,10050750,2,0,0,10050752,2,0,0
0,17,5,0,10050752,10050751,7,0,0,10050753,10003,0,0
0,16,5,0,10050753,10050752,4,0,0,10050754,0,0,0
0,15,5,0,10050754,10050753,14,0,0,10050846,4,0,0
0,13,5,0,10050756,10050846,12,0,0,10050757,0,0,0
0,12,5,0,10050757,10050756,11,0,0,10050758,10001,0,0
0,11,5,0,10050758,10050757,2,0,0,10050759,3,0,0
0,10,5,0,10050759,10050758,4,0,10050761,10050760,0,0,0
0,9,5,0,10050760,10050759,2,0,0,10050762,1,0,0
0,9,5,0,10050761,10050759,2,0,0,10050763,3,0,0
0,8,5,0,10050762,10050760,2,0,0,10050766,3,0,0
0,8,5,0,10050763,10050761,6,0,0,10050764,0,0,0
0,7,5,0,10050764,10050763,14,0,0,10050765,5,0,0
10050766,6,5,0,10050765,10050764,7,0,0,10050767,10003,0,0
0,7,5,0,10050766,10050762,3,0,0,10050765,2,0,0
0,5,5,0,10050767,10050765,2,0,0,10050768,1,0,0
0,4,5,0,10050768,10050767,14,0,0,10050769,3,0,0
0,3,5,0,10050769,10050768,2,0,0,10050770,3,0,0
0,2,5,0,10050770,10050769,6,0,0,10050771,0,0,0
0,1,5,0,10050771,10050770,2,0,0,10050772,1,0,0
0,0,5,0,10050772,10050771,13,0,0,10050773,0,0,0
0,74,5,0,10050773,10050772,7,0,0,10050774,10001,0,0
0,73,5,0,10050774,10050773,5,0,0,10050775,0,0,0
0,72,5,0,10050775,10050774,14,0,0,10050776,4,0,0
0,71,5,0,10050776,10050775,6,0,0,10050777,0,0,0
0,70,5,0,10050777,10050776,12,0,0,10050778,0,0,0
0,69,5,0,10050778,10050777,3,0,0,10050779,2,0,0
0,68,5,0,10050779,10050778,4,0,10050783,10050780,0,0,0
0,67,5,0,10050780,10050779,7,0,0,10050781,10003,0,0
0,66,5,0,10050781,10050780,15,0,0,10050782,0,0,0
0,65,5,0,10050782,10050781,14,0,0,10050786,4,0,0
0,67,5,0,10050783,10050779,2,0,0,10050784,1,0,0
0,66,5,0,10050784,10050783,7,0,0,10050785,10001,0,0
0,65,5,0,10050785,10050784,6,0,0,10050786,0,0,0
10050785,64,5,0,10050786,10050782,11,0,0,10050787,10001,0,0
0,63,5,0,10050787,10050786,4,0,0,10050788,0,0,0
0,62,5,0,10050788,10050787,14,0,0,10050847,4,0,0
0,60,5,0,10050790,10050847,7,0,10050792,10050791,10001,0,0
0,59,5,0,10050791,10050790,7,0,0,10050794,10002,0,0
0,59,5,0,10050792,10050790,3,0,0,10050793,2,0,0
0,58,5,0,10050793,10050792,7,0,0,10050796,10003,0,0
0,58,5,0,10050794,10050791,3,0,0,10050795,3,0,0
0,57,5,0,10050795,10050794,2,0,0,10050797,3,0,0
0,57,5,0,10050796,10050793,3,0,0,10050798,3,0,0
0,56,5,0,10050797,10050795,12,0,0,10050803,0,0,0
0,56,5,0,10050798,10050796,4,0,0,10050799,0,0,0
0,55,5,0,10050799,10050798,7,0,0,10050800,10001,0,0
0,54,5,0,10050800,10050799,11,0,0,10050801,10001,0,0
10050802,53,5,0,10050801,10050800,6,0,0,10050804,0,0,0
0,54,5,0,10050802,10050803,4,0,0,10050801,0,0,0
0,55,5,0,10050803,10050797,2,0,0,10050802,2,0,0
0,52,5,0,10050804,10050801,7,0,0,10050805,10002,0,0
0,51,5,0,10050805,10050804,15,0,0,10050806,0,0,0
0,50,5,0,10050806,10050805,14,0,0,10050807,4,0,0
0,49,5,0,10050807,10050806,7,0,0,10050808,10002,0,0
0,48,5,0,10050808,10050807,4,0,0,10050809,0,0,0
0,47,5,0,10050809,10050808,2,0,0,10050810,1,0,0
0,46,5,0,10050810,10050809,3,0,0,10050811,3,0,0
0,45,5,0,10050811,10050810,14,0,0,10050812,6,0,0
0,44,5,0,10050812,10050811,12,0,0,10050813,0,0,0
0,43,5,0,10050813,10050812,11,0,0,10050814,10001,0,0
0,42,5,0,10050814,10050813,3,0,0,10050815,2,0,0
0,41,5,0,10050815,10050814,2,0,0,10050816,2,0,0
0,40,5,0,10050816,10050815,4,0,0,10050817,0,0,0
0,39,5,0,10050817,10050816,3,0,0,10050818,2,0,0
0,38,5,0,10050818,10050817,16,0,0,10050819,10050818,0,0
0,37,5,0,10050819,10050818,12,0,0,10050820,0,0,0
0,36,5,0,10050820,10050819,14,0,0,10050821,3,0,0
0,35,5,0,10050821,10050820,2,0,0,10050822,1,0,0
0,34,5,0,10050822,10050821,14,0,0,10050823,3,0,0
0,33,5,0,10050823,10050822,6,0,0,10050824,0,0,0
0,32,5,0,10050824,10050823,2,0,0,10050349,2,0,0
0,30,5,0,10050825,10050349,14,0,0,10050353,1,0,0
0,30,5,0,10050826,10050352,14,0,0,10050356,6,0,0
0,14,5,0,10050827,10050370,15,0,0,10050441,0,0,0
0,5,5,0,10050828,10050448,4,0,0,10050382,0,0,0
0,2,5,0,10050829,10050383,7,0,0,10050385,10003,0,0
0,62,5,0,10050830,10050597,14,0,0,10050599,3,0,0
0,52,5,0,10050831,10050850,11,0,0,10050614,10001,0,0
0,22,5,0,10050832,10050641,14,0,0,10050643,2,0,0
0,16,5,0,10050833,10050647,14,0,0,10050649,2,0,0
0,12,5,0,10050834,10050835,15,0,0,10050063,0,0,0
0,13,5,0,10050835,10050650,14,0,0,10050834,3,0,0
0,53,5,0,10050836,10050502,14,0,10050505,10050504,3,0,0
0,47,5,0,10050837,10050511,11,0,0,10050127,10001,0,0
0,44,5,0,10050838,10050128,3,0,0,10050564,1,0,0
0,33,5,0,10050839,10050666,2,0,0,10050668,1,0,0
0,5,5,0,10050840,10050697,3,0,0,10050186,2,0,0
0,64,5,0,10050841,10050705,3,0,0,10050707,2,0,0
0,48,5,0,10050842,10050726,11,0,0,10050728,10001,0,0
0,39,5,0,10050843,10050735,3,0,0,10050473,2,0,0
0,26,5,0,10050844,10050255,11,0,0,10050744,10001,0,0
0,24,5,0,10050845,10050744,14,0,0,10050746,6,0,0
0,14,5,0,10050846,10050754,3,0,0,10050756,3,0,0
0,61,5,0,10050847,10050788,2,0,0,10050790,2,0,0
0,23,5,0,10050848,10050361,11,0,0,10050363,10001,0,0
0,17,5,0,10050849,10050367,14,0,0,10050369,6,0,0
0,53,5,0,10050850,10050611,14,0,0,10050831,3,0,0
0,9,5,0,10050851,10050583,14,0,0,10050653,4,0,0
0,62,5,0,10050852,10050493,2,0,0,10050495,1,0,0
0,71,6,0,10060001,0,1,0,0,10060002,0,0,0
10060369,70,6,0,10060002,10060001,7,0,0,10060003,10001,0,0
0,69,6,0,10060003,10060002,2,0,0,10060004,1,0,0
0,68,6,0,10060004,10060003,4,0,0,10060012,0,0,0
0,67,6,0,10060012,10060004,12,0,0,10060013,0,0,0
0,66,6,0,10060013,10060012,5,0,0,10060014,0,0,0
0,65,6,0,10060014,10060013,2,0,0,10060015,1,0,0
0,64,6,0,10060015,10060014,4,0,0,10060018,0,0,0
0,63,6,0,10060018,10060015,11,0,0,10060019,10001,0,0
0,62,6,0,10060019,10060018,6,0,10060023,10060020,0,0,0
0,61,6,0,10060020,10060019,2,0,0,10060022,2,0,0
0,59,6,0,10060021,10060022,2,0,0,10060380,2,0,0
0,60,6,0,10060022,10060020,12,0,0,10060021,0,0,0
0,61,6,0,10060023,10060019,3,0,0,10060025,1,0,0
0,59,6,0,10060024,10060025,3,0,0,10060380,2,0,0
0,60,6,0,10060025,10060023,4,0,0,10060024,0,0,0
0,57,6,0,10060027,10060380,7,0,0,10060028,10002,0,0
0,56,6,0,10060028,10060027,2,0,0,10060029,2,0,0
0,55,6,0,10060029,10060028,12,0,0,10060030,0,0,0
0,54,6,0,10060030,10060029,14,0,0,10060031,4,0,0
0,53,6,0,10060031,10060030,11,0,0,10060032,10001,0,0
0,52,6,0,10060032,10060031,4,0,0,10060033,0,0,0
0,51,6,0,10060033,10060032,2,0,10060035,10060034,1,0,0
0,50,6,0,10060034,10060033,12,0,0,10060037,0,0,0
