energy_reset_flag,reward_image_4,reward_image_5,difficulty,dungeon_quest_detail_monster_size,chest_id,wave_bgm_sheet_id_1,quest_detail_monster_scale_1,quest_id,reward_image_1,dungeon_quest_detail_monster_position_x_4,emax,background,dungeon_quest_detail_bg_position,fixed_start_tp_rate,reward_coin,parts_hp_save_flag,quest_detail_monster_scale_4,reward_csc,odds_group_id,dungeon_quest_detail_monster_position_x_5,floor_num,dungeon_quest_detail_monster_position_x_1,reward_image_6,wave_bgm_que_id_1,dungeon_quest_detail_monster_position_x_2,dungeon_quest_detail_bg_id,limit_time,dungeon_quest_detail_monster_position_x_3,quest_detail_monster_scale_5,quest_type,multi_target_effect_time,reward_image_2,wave_group_id,clear_reward_group,quest_detail_monster_scale_3,quest_detail_monster_scale_2,dungeon_area_id,reward_image_3,dungeon_quest_detail_monster_height
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320070105,90002,0.0,0,103242,-50,0,1400,0,0.0,50,3200604,0.0,5,0.0,90005,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
1,94002,140001,1,1.0,40004,bgm_M126,1.0,320070106,90009,0.0,1,103251,-50,0,100,0,1.0,100,3200605,0.0,6,0.0,25001,bgm_M126,0.0,103251,90,0.0,0.8,5,0.0,90002,502007111,320070106,0.8,1.0,32007,90008,0.0
1,94002,140001,1,1.0,40004,bgm_M126,1.0,320070107,90010,0.0,1,103252,-50,0,100,0,0.8,100,3200605,0.0,7,0.0,25001,bgm_M126,0.0,103252,90,0.0,0.8,5,0.0,90002,502007121,320070107,0.8,0.8,32007,90008,0.0
1,94002,140001,1,1.0,40004,bgm_M64,1.1,320070108,90011,0.0,1,103253,-50,0,100,0,0.0,100,3200605,0.0,8,0.0,25001,bgm_M64,0.0,103253,90,0.0,0.0,3,0.0,90002,502007131,320070108,0.0,0.0,32007,90008,10.0
1,94002,140001,1,1.0,40006,bgm_M64,1.1,320070109,90009,0.0,1,103261,-50,0,100,0,0.0,100,3200605,0.0,9,0.0,25001,bgm_M64,0.0,103261,90,0.0,0.0,3,0.0,90002,502007141,320070109,0.0,0.0,32007,90008,0.0
1,140001,25001,1,1.0,40007,bgm_M63,1.1,320070110,90002,0.0,1,103262,-50,0,100,0,0.0,100,3200605,0.0,10,0.0,0,bgm_M63,0.0,103262,90,0.0,0.0,3,0.0,90008,502007151,320070110,0.0,0.0,32007,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320070201,90002,0.0,0,103241,-50,0,700,0,0.0,50,3200601,0.0,1,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320070202,90002,0.0,0,103242,-50,0,900,0,0.0,50,3200601,0.0,2,0.0,0,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320070203,90002,0.0,0,103243,-50,0,900,0,0.0,50,3200602,0.0,3,0.0,0,bgm_M06,0.0,103243,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320070204,90002,0.0,0,103241,-50,0,1400,0,0.0,50,3200603,0.0,4,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320070205,90002,0.0,0,103242,-50,0,1400,0,0.0,50,3200604,0.0,5,0.0,90005,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
1,94002,140001,2,1.0,40004,bgm_M126,1.0,320070206,90009,0.0,1,103251,-50,0,100,0,1.0,100,3200605,0.0,6,0.0,25001,bgm_M126,0.0,103251,90,0.0,0.8,5,0.0,90002,502007211,320070106,0.8,1.0,32007,90008,0.0
1,94002,140001,2,1.0,40004,bgm_M126,1.0,320070207,90010,0.0,1,103252,-50,0,100,0,0.8,100,3200605,0.0,7,0.0,25001,bgm_M126,0.0,103252,90,0.0,0.8,5,0.0,90002,502007221,320070107,0.8,0.8,32007,90008,0.0
1,94002,140001,2,1.0,40004,bgm_M64,1.1,320070208,90011,0.0,1,103253,-50,0,100,0,0.0,100,3200605,0.0,8,0.0,25001,bgm_M64,0.0,103253,90,0.0,0.0,3,0.0,90002,502007231,320070108,0.0,0.0,32007,90008,10.0
1,94002,140001,2,1.0,40006,bgm_M64,1.1,320070209,90009,0.0,1,103261,-50,0,100,0,0.0,100,3200605,0.0,9,0.0,25001,bgm_M64,0.0,103261,90,0.0,0.0,3,0.0,90002,502007241,320070109,0.0,0.0,32007,90008,0.0
1,140001,25001,2,1.0,40007,bgm_M63,1.1,320070210,90002,0.0,1,103262,-50,0,100,0,0.0,100,3200605,0.0,10,0.0,0,bgm_M63,0.0,103262,90,0.0,0.0,3,0.0,90008,502007251,320070110,0.0,0.0,32007,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320070301,90002,0.0,0,103241,-50,0,700,0,0.0,50,3200601,0.0,1,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320070302,90002,0.0,0,103242,-50,0,900,0,0.0,50,3200601,0.0,2,0.0,0,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320070303,90002,0.0,0,103243,-50,0,900,0,0.0,50,3200602,0.0,3,0.0,0,bgm_M06,0.0,103243,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320070304,90002,0.0,0,103241,-50,0,1400,0,0.0,50,3200603,0.0,4,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320070305,90002,0.0,0,103242,-50,0,1400,0,0.0,50,3200604,0.0,5,0.0,90005,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
1,94002,140001,3,1.0,40004,bgm_M126,1.0,320070306,90009,0.0,1,103251,-50,0,100,0,1.0,100,3200605,0.0,6,0.0,25001,bgm_M126,0.0,103251,90,0.0,0.8,5,0.0,90002,502007311,320070106,0.8,1.0,32007,90008,0.0
1,94002,140001,3,1.0,40004,bgm_M126,1.0,320070307,90010,0.0,1,103252,-50,0,100,0,0.8,100,3200605,0.0,7,0.0,25001,bgm_M126,0.0,103252,90,0.0,0.8,5,0.0,90002,502007321,320070107,0.8,0.8,32007,90008,0.0
1,94002,140001,3,1.0,40004,bgm_M64,1.1,320070308,90011,0.0,1,103253,-50,0,100,0,0.0,100,3200605,0.0,8,0.0,25001,bgm_M64,0.0,103253,90,0.0,0.0,3,0.0,90002,502007331,320070108,0.0,0.0,32007,90008,10.0
1,94002,140001,3,1.0,40006,bgm_M64,1.1,320070309,90009,0.0,1,103261,-50,0,100,0,0.0,100,3200605,0.0,9,0.0,25001,bgm_M64,0.0,103261,90,0.0,0.0,3,0.0,90002,502007341,320070109,0.0,0.0,32007,90008,0.0
1,140001,25001,3,1.0,40007,bgm_M63,1.1,320070310,90002,0.0,1,103262,-50,0,100,0,0.0,100,3200605,0.0,10,0.0,0,bgm_M63,0.0,103262,90,0.0,0.0,3,0.0,90008,502007351,320070110,0.0,0.0,32007,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320070401,90002,0.0,0,103241,-50,0,700,0,0.0,50,3200601,0.0,1,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320070402,90002,0.0,0,103242,-50,0,900,0,0.0,50,3200601,0.0,2,0.0,0,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320070403,90002,0.0,0,103243,-50,0,900,0,0.0,50,3200602,0.0,3,0.0,0,bgm_M06,0.0,103243,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320070404,90002,0.0,0,103241,-50,0,1400,0,0.0,50,3200603,0.0,4,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320070405,90002,0.0,0,103242,-50,0,1400,0,0.0,50,3200604,0.0,5,0.0,90005,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
1,94002,140001,4,1.0,40004,bgm_M126,1.0,320070406,90009,0.0,1,103251,-50,0,100,0,1.0,100,3200605,0.0,6,0.0,25001,bgm_M126,0.0,103251,90,0.0,0.8,5,0.0,90002,502007411,320070106,0.8,1.0,32007,90008,0.0
1,94002,140001,4,1.0,40004,bgm_M126,1.0,320070407,90010,0.0,1,103252,-50,0,100,0,0.8,100,3200605,0.0,7,0.0,25001,bgm_M126,0.0,103252,90,0.0,0.8,5,0.0,90002,502007421,320070107,0.8,0.8,32007,90008,0.0
1,94002,140001,4,1.0,40004,bgm_M64,1.1,320070408,90011,0.0,1,103253,-50,0,100,0,0.0,100,3200605,0.0,8,0.0,25001,bgm_M64,0.0,103253,90,0.0,0.0,3,0.0,90002,502007431,320070108,0.0,0.0,32007,90008,10.0
1,94002,140001,4,1.0,40006,bgm_M64,1.1,320070409,90009,0.0,1,103261,-50,0,100,0,0.0,100,3200605,0.0,9,0.0,25001,bgm_M64,0.0,103261,90,0.0,0.0,3,0.0,90002,502007441,320070109,0.0,0.0,32007,90008,0.0
1,140001,25001,4,1.0,40007,bgm_M63,1.1,320070410,90002,0.0,1,103262,-50,0,100,0,0.0,100,3200605,0.0,10,0.0,0,bgm_M63,0.0,103262,90,0.0,0.0,3,0.0,90008,502007451,320070110,0.0,0.0,32007,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320070501,90002,0.0,0,103241,-50,0,700,0,0.0,50,3200601,0.0,1,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320070502,90002,0.0,0,103242,-50,0,900,0,0.0,50,3200601,0.0,2,0.0,0,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320070503,90002,0.0,0,103243,-50,0,900,0,0.0,50,3200602,0.0,3,0.0,0,bgm_M06,0.0,103243,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320070504,90002,0.0,0,103241,-50,0,1400,0,0.0,50,3200603,0.0,4,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320070505,90002,0.0,0,103242,-50,0,1400,0,0.0,50,3200604,0.0,5,0.0,90005,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32007,94002,0.0
1,94002,140001,5,1.0,40004,bgm_M126,1.0,320070506,90009,0.0,1,103251,-50,0,100,0,1.0,100,3200605,0.0,6,0.0,25001,bgm_M126,0.0,103251,90,0.0,0.8,5,0.0,90002,502007511,320070106,0.8,1.0,32007,90008,0.0
1,94002,140001,5,1.0,40004,bgm_M126,1.0,320070507,90010,0.0,1,103252,-50,0,100,0,0.8,100,3200605,0.0,7,0.0,25001,bgm_M126,0.0,103252,90,0.0,0.8,5,0.0,90002,502007521,320070107,0.8,0.8,32007,90008,0.0
1,94002,140001,5,1.0,40004,bgm_M64,1.1,320070508,90011,0.0,1,103253,-50,0,100,0,0.0,100,3200605,0.0,8,0.0,25001,bgm_M64,0.0,103253,90,0.0,0.0,3,0.0,90002,502007531,320070108,0.0,0.0,32007,90008,10.0
1,94002,140001,5,1.0,40006,bgm_M64,1.1,320070509,90009,0.0,1,103261,-50,0,100,0,0.0,100,3200605,0.0,9,0.0,25001,bgm_M64,0.0,103261,90,0.0,0.0,3,0.0,90002,502007541,320070109,0.0,0.0,32007,90008,0.0
1,140001,25001,5,1.0,40007,bgm_M63,1.1,320070510,90002,0.0,1,103262,-50,0,100,0,0.0,100,3200605,0.0,10,0.0,0,bgm_M63,0.0,103262,90,0.0,0.0,3,0.0,90008,502007551,320070110,0.0,0.0,32007,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320080101,90002,0.0,0,103241,-50,0,700,0,0.0,50,3200601,0.0,1,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320080102,90002,0.0,0,103242,-50,0,900,0,0.0,50,3200601,0.0,2,0.0,0,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320080103,90002,0.0,0,103243,-50,0,900,0,0.0,50,3200602,0.0,3,0.0,0,bgm_M06,0.0,103243,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320080104,90002,0.0,0,103241,-50,0,1400,0,0.0,50,3200603,0.0,4,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320080105,90002,0.0,0,103242,-50,0,1400,0,0.0,50,3200604,0.0,5,0.0,90005,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
1,94002,140001,1,1.0,40004,bgm_M126,1.0,320080106,90009,0.0,1,103251,-50,0,100,0,1.1,100,3200605,0.0,6,0.0,25001,bgm_M126,0.0,103251,90,0.0,0.8,5,0.0,90002,502008111,320080106,0.8,1.0,32008,90008,0.0
1,94002,140001,1,1.0,40004,bgm_M126,0.8,320080107,90010,0.0,1,103252,-50,0,100,0,1.1,100,3200605,0.0,7,0.0,25001,bgm_M126,0.0,103252,90,0.0,0.8,5,0.0,90002,502008121,320080107,0.8,0.8,32008,90008,0.0
1,94002,140001,1,1.0,40004,bgm_M64,0.95,320080108,90011,0.0,1,103253,-50,0,100,0,0.0,100,3200605,0.0,8,0.0,25001,bgm_M64,0.0,103253,90,0.0,0.0,3,0.0,90002,502008131,320080108,0.0,0.0,32008,90008,0.0
1,94002,140001,1,1.0,40006,bgm_M64,1.5,320080109,90009,0.0,1,103261,-50,0,100,0,0.0,100,3200605,0.0,9,0.0,25001,bgm_M64,0.0,103261,90,0.0,0.0,3,0.0,90002,502008141,320080109,0.0,0.0,32008,90008,0.0
1,140001,25001,1,1.0,40007,bgm_M63,1.1,320080110,90002,0.0,1,103262,-50,0,100,0,0.0,100,3200605,0.0,10,0.0,0,bgm_M63,0.0,103262,90,0.0,0.0,3,0.0,90008,502008151,320080110,0.0,0.0,32008,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320080201,90002,0.0,0,103241,-50,0,700,0,0.0,50,3200601,0.0,1,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320080202,90002,0.0,0,103242,-50,0,900,0,0.0,50,3200601,0.0,2,0.0,0,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320080203,90002,0.0,0,103243,-50,0,900,0,0.0,50,3200602,0.0,3,0.0,0,bgm_M06,0.0,103243,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320080204,90002,0.0,0,103241,-50,0,1400,0,0.0,50,3200603,0.0,4,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
0,140001,25001,2,1.2,40005,bgm_M06,0.0,320080205,90002,0.0,0,103242,-50,0,1400,0,0.0,50,3200604,0.0,5,0.0,90005,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
1,94002,140001,2,1.0,40004,bgm_M126,1.0,320080206,90009,0.0,1,103251,-50,0,100,0,1.1,100,3200605,0.0,6,0.0,25001,bgm_M126,0.0,103251,90,0.0,0.8,5,0.0,90002,502008211,320080106,0.8,1.0,32008,90008,0.0
1,94002,140001,2,1.0,40004,bgm_M126,0.8,320080207,90010,0.0,1,103252,-50,0,100,0,1.1,100,3200605,0.0,7,0.0,25001,bgm_M126,0.0,103252,90,0.0,0.8,5,0.0,90002,502008221,320080107,0.8,0.8,32008,90008,0.0
1,94002,140001,2,1.0,40004,bgm_M64,0.95,320080208,90011,0.0,1,103253,-50,0,100,0,0.0,100,3200605,0.0,8,0.0,25001,bgm_M64,0.0,103253,90,0.0,0.0,3,0.0,90002,502008231,320080108,0.0,0.0,32008,90008,0.0
1,94002,140001,2,1.0,40006,bgm_M64,1.5,320080209,90009,0.0,1,103261,-50,0,100,0,0.0,100,3200605,0.0,9,0.0,25001,bgm_M64,0.0,103261,90,0.0,0.0,3,0.0,90002,502008241,320080109,0.0,0.0,32008,90008,0.0
1,140001,25001,2,1.0,40007,bgm_M63,1.1,320080210,90002,0.0,1,103262,-50,0,100,0,0.0,100,3200605,0.0,10,0.0,0,bgm_M63,0.0,103262,90,0.0,0.0,3,0.0,90008,502008251,320080110,0.0,0.0,32008,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320080301,90002,0.0,0,103241,-50,0,700,0,0.0,50,3200601,0.0,1,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320080302,90002,0.0,0,103242,-50,0,900,0,0.0,50,3200601,0.0,2,0.0,0,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320080303,90002,0.0,0,103243,-50,0,900,0,0.0,50,3200602,0.0,3,0.0,0,bgm_M06,0.0,103243,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320080304,90002,0.0,0,103241,-50,0,1400,0,0.0,50,3200603,0.0,4,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
0,140001,25001,3,1.2,40005,bgm_M06,0.0,320080305,90002,0.0,0,103242,-50,0,1400,0,0.0,50,3200604,0.0,5,0.0,90005,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
1,94002,140001,3,1.0,40004,bgm_M126,1.0,320080306,90009,0.0,1,103251,-50,0,100,0,1.1,100,3200605,0.0,6,0.0,25001,bgm_M126,0.0,103251,90,0.0,0.8,5,0.0,90002,502008311,320080106,0.8,1.0,32008,90008,0.0
1,94002,140001,3,1.0,40004,bgm_M126,0.8,320080307,90010,0.0,1,103252,-50,0,100,0,1.1,100,3200605,0.0,7,0.0,25001,bgm_M126,0.0,103252,90,0.0,0.8,5,0.0,90002,502008321,320080107,0.8,0.8,32008,90008,0.0
1,94002,140001,3,1.0,40004,bgm_M64,0.95,320080308,90011,0.0,1,103253,-50,0,100,0,0.0,100,3200605,0.0,8,0.0,25001,bgm_M64,0.0,103253,90,0.0,0.0,3,0.0,90002,502008331,320080108,0.0,0.0,32008,90008,0.0
1,94002,140001,3,1.0,40006,bgm_M64,1.5,320080309,90009,0.0,1,103261,-50,0,100,0,0.0,100,3200605,0.0,9,0.0,25001,bgm_M64,0.0,103261,90,0.0,0.0,3,0.0,90002,502008341,320080109,0.0,0.0,32008,90008,0.0
1,140001,25001,3,1.0,40007,bgm_M63,1.1,320080310,90002,0.0,1,103262,-50,0,100,0,0.0,100,3200605,0.0,10,0.0,0,bgm_M63,0.0,103262,90,0.0,0.0,3,0.0,90008,502008351,320080110,0.0,0.0,32008,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320080401,90002,0.0,0,103241,-50,0,700,0,0.0,50,3200601,0.0,1,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320080402,90002,0.0,0,103242,-50,0,900,0,0.0,50,3200601,0.0,2,0.0,0,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320080403,90002,0.0,0,103243,-50,0,900,0,0.0,50,3200602,0.0,3,0.0,0,bgm_M06,0.0,103243,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320080404,90002,0.0,0,103241,-50,0,1400,0,0.0,50,3200603,0.0,4,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
0,140001,25001,4,1.2,40005,bgm_M06,0.0,320080405,90002,0.0,0,103242,-50,0,1400,0,0.0,50,3200604,0.0,5,0.0,90005,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
1,94002,140001,4,1.0,40004,bgm_M126,1.0,320080406,90009,0.0,1,103251,-50,0,100,0,1.1,100,3200605,0.0,6,0.0,25001,bgm_M126,0.0,103251,90,0.0,0.8,5,0.0,90002,502008411,320080106,0.8,1.0,32008,90008,0.0
1,94002,140001,4,1.0,40004,bgm_M126,0.8,320080407,90010,0.0,1,103252,-50,0,100,0,1.1,100,3200605,0.0,7,0.0,25001,bgm_M126,0.0,103252,90,0.0,0.8,5,0.0,90002,502008421,320080107,0.8,0.8,32008,90008,0.0
1,94002,140001,4,1.0,40004,bgm_M64,0.95,320080408,90011,0.0,1,103253,-50,0,100,0,0.0,100,3200605,0.0,8,0.0,25001,bgm_M64,0.0,103253,90,0.0,0.0,3,0.0,90002,502008431,320080108,0.0,0.0,32008,90008,0.0
1,94002,140001,4,1.0,40006,bgm_M64,1.5,320080409,90009,0.0,1,103261,-50,0,100,0,0.0,100,3200605,0.0,9,0.0,25001,bgm_M64,0.0,103261,90,0.0,0.0,3,0.0,90002,502008441,320080109,0.0,0.0,32008,90008,0.0
1,140001,25001,4,1.0,40007,bgm_M63,1.1,320080410,90002,0.0,1,103262,-50,0,100,0,0.0,100,3200605,0.0,10,0.0,0,bgm_M63,0.0,103262,90,0.0,0.0,3,0.0,90008,502008451,320080110,0.0,0.0,32008,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320080501,90002,0.0,0,103241,-50,0,700,0,0.0,50,3200601,0.0,1,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320080502,90002,0.0,0,103242,-50,0,900,0,0.0,50,3200601,0.0,2,0.0,0,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320080503,90002,0.0,0,103243,-50,0,900,0,0.0,50,3200602,0.0,3,0.0,0,bgm_M06,0.0,103243,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320080504,90002,0.0,0,103241,-50,0,1400,0,0.0,50,3200603,0.0,4,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
0,140001,25001,5,1.2,40005,bgm_M06,0.0,320080505,90002,0.0,0,103242,-50,0,1400,0,0.0,50,3200604,0.0,5,0.0,90005,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32008,94002,0.0
1,94002,140001,5,1.0,40004,bgm_M126,1.0,320080506,90009,0.0,1,103251,-50,0,100,0,1.1,100,3200605,0.0,6,0.0,25001,bgm_M126,0.0,103251,90,0.0,0.8,5,0.0,90002,502008511,320080106,0.8,1.0,32008,90008,0.0
1,94002,140001,5,1.0,40004,bgm_M126,0.8,320080507,90010,0.0,1,103252,-50,0,100,0,1.1,100,3200605,0.0,7,0.0,25001,bgm_M126,0.0,103252,90,0.0,0.8,5,0.0,90002,502008521,320080107,0.8,0.8,32008,90008,0.0
1,94002,140001,5,1.0,40004,bgm_M64,0.95,320080508,90011,0.0,1,103253,-50,0,100,0,0.0,100,3200605,0.0,8,0.0,25001,bgm_M64,0.0,103253,90,0.0,0.0,3,0.0,90002,502008531,320080108,0.0,0.0,32008,90008,0.0
1,94002,140001,5,1.0,40006,bgm_M64,1.5,320080509,90009,0.0,1,103261,-50,0,100,0,0.0,100,3200605,0.0,9,0.0,25001,bgm_M64,0.0,103261,90,0.0,0.0,3,0.0,90002,502008541,320080109,0.0,0.0,32008,90008,0.0
1,140001,25001,5,1.0,40007,bgm_M63,1.1,320080510,90002,0.0,1,103262,-50,0,100,0,0.0,100,3200605,0.0,10,0.0,0,bgm_M63,0.0,103262,90,0.0,0.0,3,0.0,90008,502008551,320080110,0.0,0.0,32008,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320090101,90002,0.0,0,103241,-50,0,700,0,0.0,50,3200601,0.0,1,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320090102,90002,0.0,0,103242,-50,0,900,0,0.0,50,3200601,0.0,2,0.0,0,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320090103,90002,0.0,0,103243,-50,0,900,0,0.0,50,3200602,0.0,3,0.0,0,bgm_M06,0.0,103243,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320090104,90002,0.0,0,103241,-50,0,1400,0,0.0,50,3200603,0.0,4,0.0,0,bgm_M06,0.0,103241,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
0,140001,25001,1,1.2,40005,bgm_M06,0.0,320090105,90002,0.0,0,103242,-50,0,1400,0,0.0,50,3200604,0.0,5,0.0,90005,bgm_M06,0.0,103242,90,0.0,0.0,1,0.0,90008,0,0,0.0,0.0,32009,94002,0.0
1,94002,140001,1,1.0,40004,bgm_M126,0.8,320090106,90009,0.0,1,103251,-50,0,100,0,1.2,100,3200605,0.0,6,0.0,25001,bgm_M126,0.0,103251,90,0.0,0.8,5,0.0,90002,502009111,320090106,0.8,0.8,32009,90008,0.0
