action_value_5,target_number,action_value_6,target_count,action_detail_2,action_value_7,action_detail_3,action_id,target_type,target_area,description,level_up_disp,action_detail_1,action_value_2,action_value_3,target_range,action_value_1,target_assignment,action_value_4,class_id,action_type
0.0,0,0.0,3,0,0.0,0,308602302,3,3,"스턴","",7,0.0,4.0,2160,0.0,1,0.0,1,8
0.0,0,0.0,99,1,0.0,0,308606101,3,1,"모조 드래곤 UB","",1,0.0,0.0,2160,38.0,1,0.0,1,46
0.0,0,0.0,1,1,0.0,0,308606102,7,1,"모조 드래곤 UB","",308606101,0.25,0.0,0,258.0,2,0.0,1,26
0.0,0,0.0,1,0,0.0,0,308606103,7,3,"자신의 각인 해제","",1,58.0,99.0,2160,99.0,2,-60.0,1,35
0.0,0,0.0,1,0,0.0,0,308606104,7,3,"각인 60 이상에서 이펙트 분기","",658,2.0,60.0,2160,1.0,2,0.0,1,28
0.0,0,0.0,1,0,0.0,308606203,308606201,7,3,"누적 데미지 트리거","",308606202,0.5,250000.0,2160,6.0,2,0.0,1,63
0.0,0,0.0,1,0,0.0,0,308606202,7,3,"자신에게 각인 부여","",1,58.0,99.0,2160,99.0,2,5.0,1,35
0.0,0,0.0,1,0,0.0,0,308606203,7,3,"자신에게 각인 부여","",1,58.0,99.0,2160,99.0,2,-30.0,1,35
0.0,0,0.0,1,1,2.0,0,308606204,7,3,"자신에게 디버프","",21,200.0,0.0,-1,2.0,2,6.0,1,10
0.0,0,0.0,1,1,2.0,0,308606205,7,3,"자신에게 디버프","",41,200.0,0.0,-1,2.0,2,6.0,1,10
0.0,0,0.0,3,1,0.0,0,308606301,3,3,"데미지","",1,0.0,0.0,2160,32.0,1,0.0,1,46
0.0,0,0.0,3,0,0.0,0,308606302,3,3,"스턴","",7,0.0,4.0,2160,0.0,1,0.0,1,8
0.0,0,0.0,0,0,0.0,0,308606401,0,1,"각성","",3,0.0,100.0,0,100.0,1,0.0,1,17
0.0,0,0.0,1,1,2.0,0,308606402,7,3,"각성","",10,10.0,0.0,-1,2.0,2,90.0,1,10
0.0,0,0.0,1,1,2.0,0,308606403,7,3,"각성","",20,25.0,0.0,-1,2.0,2,90.0,1,10
0.0,0,0.0,1,1,2.0,0,308606404,7,3,"각성","",40,25.0,0.0,-1,2.0,2,90.0,1,10
0.0,0,0.0,0,0,0.0,0,308606501,0,1,"개막 발동","",7,0.0,90.0,0,100.0,1,0.0,1,17
0.0,0,0.0,1,0,0.0,0,308606502,7,3,"자신에게 각인 부여","",1,58.0,99.0,2160,99.0,2,70.0,1,35
0.0,0,0.0,99,2,0.0,50,309000101,3,3,"","",1,0.003,0.0,3000,10.0,1,0.0,1,46
0.0,0,0.0,99,1,0.0,0,309000102,1,3,"","",11,0.0,5.0,3000,1.0,1,18.0,1,10
0.0,0,0.0,99,1,0.0,0,309000103,1,3,"","",31,0.0,2.5,3000,1.0,1,18.0,1,10
0.0,0,0.0,99,0,0.0,50,309000201,3,3,"","",2,6.0,1.0,3000,6.0,1,0.00036,1,1
0.0,0,0.0,1,0,0.0,50,309000301,3,3,"","",1,26.0,1.0,3000,26.0,1,0.00157,1,1
0.0,0,0.0,99,2,0.0,50,309001101,3,3,"","",1,0.003,0.0,3000,10.0,1,0.0,1,46
0.0,0,0.0,99,1,0.0,0,309001102,1,3,"","",11,0.0,5.0,3000,1.0,1,18.0,1,10
0.0,0,0.0,99,1,0.0,0,309001103,1,3,"","",31,0.0,2.5,3000,1.0,1,18.0,1,10
0.0,0,0.0,99,0,0.0,0,309001104,3,3,"","",7,0.0,3.0,3000,0.0,1,0.0,1,8
0.0,0,0.0,99,0,0.0,50,309001201,3,3,"","",2,6.0,1.0,3000,6.0,1,0.00036,1,1
0.0,0,0.0,99,0,0.0,0,309001202,3,3,"","",7,0.0,3.0,3000,0.0,1,0.0,1,8
0.0,0,0.0,1,0,0.0,50,309001301,3,3,"","",1,26.0,1.0,3000,26.0,1,0.00157,1,1
0.0,0,0.0,99,2,0.0,0,309002101,3,3,"","",1,0.25,0.0,3000,1.0,1,0.0,1,46
0.0,0,0.0,99,1,0.0,0,309002102,1,3,"","",11,10000.0,20.0,3000,1.0,1,15.0,1,10
0.0,0,0.0,99,1,0.0,0,309002103,1,3,"","",31,10000.0,20.0,3000,1.0,1,15.0,1,10
0.0,0,0.0,99,0,0.0,0,309002201,3,3,"","",2,100.0,1.2,3000,5000.0,1,0.0,1,1
0.0,0,0.0,99,0,0.0,0,309002202,3,3,"","",7,0.0,1.0,3000,0.0,1,0.0,1,8
0.0,0,0.0,1,0,0.0,0,309002301,3,3,"","",1,700.0,1.5,3000,10000.0,1,0.0,1,1
0.0,0,0.0,99,2,0.0,50,309003101,3,3,"","",1,0.005,0.0,3000,10.0,1,0.0,1,46
0.0,0,0.0,99,1,0.0,0,309003102,1,3,"","",11,0.0,4.0,3000,1.0,1,18.0,1,10
0.0,0,0.0,99,1,0.0,0,309003103,1,3,"","",31,0.0,4.0,3000,1.0,1,18.0,1,10
0.0,0,0.0,99,0,0.0,0,309003104,3,3,"","",7,0.0,3.0,3000,0.0,1,0.0,1,8
0.0,0,0.0,99,0,0.0,50,309003201,3,3,"","",2,10.0,1.0,3000,100.0,1,0.01,1,1
0.0,0,0.0,1,0,0.0,50,309003301,3,3,"","",1,10.0,1.0,3000,100.0,1,0.01,1,1
0.0,0,0.0,99,0,0.0,0,309100101,3,3,"","",1,1.5,1.5,3000,18.0,1,0.0,1,1
0.0,0,0.0,0,1,0.0,0,309100102,1,3,"","",21,50.0,0.0,3000,2.0,1,10.0,1,10
0.0,0,0.0,0,0,0.0,0,309100103,1,3,"","",1,0.0,10.0,3000,0.3,1,0.0,1,8
0.0,2,0.0,1,0,0.0,0,309100201,3,1,"","",4,0.0,0.0,3000,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,0,309100202,1,2,"","",1,1.0,1.0,100,0.0,1,0.0,1,1
0.0,0,0.0,0,0,0.0,0,309100203,1,2,"","",5,0.0,3.0,100,0.0,1,0.0,1,8
0.0,0,0.0,1,0,0.0,0,309100301,3,1,"","",1,1.2,1.2,3000,18.0,1,0.0,1,1
0.0,1,0.0,1,0,0.0,0,309100302,3,1,"","",1,1.2,1.2,3000,18.0,1,0.0,1,1
0.0,2,0.0,1,0,0.0,0,309101101,3,6,"","",309101102,0.0,0.0,3000,0.0,1,0.0,1,93
0.0,2,0.0,1,0,0.0,0,309101102,3,6,"","",4,0.0,0.0,3000,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,50,309101103,3,5,"","",1,1.2,3.5,150,120.0,1,0.0018,1,1
0.0,0,0.0,99,1,0.0,0,309101104,3,6,"","",309101105,1.0,0.0,3000,5.0,1,5.0,1,27
0.0,0,0.0,99,0,0.0,0,309101105,3,6,"","",2,0.0,0.0,3000,100.0,1,0.0,1,16
0.0,0,0.0,99,0,0.0,0,309101106,3,6,"","",1,0.0,18.0,3000,0.5,1,0.0,1,8
0.0,2,0.0,1,0,0.0,0,309101201,3,6,"","",309101202,0.0,0.0,3000,0.0,1,0.0,1,93
0.0,2,0.0,1,0,0.0,0,309101202,3,6,"","",4,0.0,0.0,3000,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,50,309101203,3,5,"","",1,0.2,3.5,150,20.0,1,0.0002,1,1
0.0,0,0.0,99,0,0.0,0,309101204,3,5,"","",5,0.0,1.5,150,0.0,1,0.0,1,8
0.0,0,0.0,1,0,0.0,50,309101301,3,3,"","",1,0.4,3.5,3000,40.0,1,0.0008,1,1
0.0,2,0.0,1,0,0.0,0,309102101,3,6,"","",309102102,0.0,0.0,3000,0.0,1,0.0,1,93
0.0,2,0.0,1,0,0.0,0,309102102,3,6,"","",4,0.0,0.0,3000,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,50,309102103,3,5,"","",1,1.2,3.5,150,120.0,1,0.0018,1,1
0.0,0,0.0,99,1,0.0,0,309102104,3,6,"","",309102105,1.0,0.0,3000,5.0,1,5.0,1,27
0.0,0,0.0,99,0,0.0,0,309102105,3,6,"","",2,0.0,0.0,3000,200.0,1,0.0,1,16
0.0,0,0.0,99,0,0.0,0,309102106,3,6,"","",1,0.0,18.0,3000,0.5,1,0.0,1,8
0.0,2,0.0,1,0,0.0,0,309102201,3,6,"","",309102202,0.0,0.0,3000,0.0,1,0.0,1,93
0.0,2,0.0,1,0,0.0,0,309102202,3,6,"","",4,0.0,0.0,3000,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,50,309102203,3,5,"","",1,0.2,3.5,150,20.0,1,0.0002,1,1
0.0,0,0.0,99,0,0.0,0,309102204,3,5,"","",5,0.0,3.0,150,0.0,1,0.0,1,8
0.0,0,0.0,1,0,0.0,50,309102301,3,3,"","",1,0.4,3.5,3000,40.0,1,0.0008,1,1
0.0,2,0.0,1,0,0.0,0,309106101,3,6,"","",309106102,0.0,0.0,3000,0.0,1,0.0,1,93
0.0,2,0.0,1,0,0.0,0,309106102,3,6,"","",4,0.0,0.0,3000,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,50,309106103,3,5,"","",1,24.0,1.0,150,24.0,1,0.00155,1,1
0.0,0,0.0,99,1,0.0,0,309106104,3,6,"","",309106105,1.0,0.0,3000,5.0,1,5.0,1,27
0.0,0,0.0,99,0,0.0,0,309106105,3,6,"","",2,0.0,0.0,3000,200.0,1,0.0,1,16
0.0,0,0.0,99,0,0.0,0,309106106,3,6,"","",1,0.0,18.0,3000,0.5,1,0.0,1,8
0.0,2,0.0,1,0,0.0,0,309106201,3,6,"","",309106202,0.0,0.0,3000,0.0,1,0.0,1,93
0.0,2,0.0,1,0,0.0,0,309106202,3,6,"","",4,0.0,0.0,3000,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,50,309106203,3,5,"","",1,0.2,3.5,150,20.0,1,0.0002,1,1
0.0,0,0.0,99,0,0.0,0,309106204,3,5,"","",5,0.0,3.0,150,0.0,1,0.0,1,8
0.0,0,0.0,1,0,0.0,50,309106301,3,3,"","",1,13.0,1.0,3000,13.0,1,0.00076,1,1
0.0,0,0.0,4,0,0.0,0,309200101,3,2,"","",0,0.0,0.0,450,0.5,1,0.0,1,92
0.0,0,0.0,0,0,0.0,0,309200102,1,2,"","",1,0.9,2.0,0,90.0,1,0.00135,1,1
0.0,0,0.0,0,0,0.0,0,309200103,1,2,"","",2,0.0,0.0,0,250.0,1,0.0,1,16
0.0,0,0.0,0,0,0.0,0,309200104,1,2,"","",1,0.0,12.0,0,0.5,1,0.0,1,8
0.0,0,0.0,4,0,0.0,0,309200201,3,3,"","",0,0.0,0.0,3000,0.5,1,0.0,1,92
0.0,0,0.0,4,0,0.0,0,309200202,3,3,"","",1,0.6,2.0,3000,60.0,1,0.0006,1,1
0.0,0,0.0,1,0,0.0,0,309200203,7,3,"","",2,0.0,20.0,-1,2.0,2,0.0,1,8
0.0,0,0.0,4,1,0.0,1,309200204,3,3,"","",11,0.0,6.0,3000,1.0,1,90.0,1,10
0.0,0,0.0,4,1,0.0,1,309200205,3,3,"","",31,0.0,6.0,3000,1.0,1,90.0,1,10
0.0,0,0.0,1,0,0.0,0,309200301,3,3,"","",0,0.0,0.0,3000,0.5,1,0.0,1,92
0.0,0,0.0,1,0,0.0,0,309200302,3,3,"","",1,0.9,3.5,3000,90.0,1,0.0018,1,1
0.0,0,0.0,1,0,0.0,0,309200401,7,3,"","",7,0.0,90.0,0,100.0,2,0.0,1,17
850000.0,0,0.0,1,0,0.0,0,309200402,7,3,"","",3,0.0,90.0,0,100000.0,2,0.0,1,73
0.0,0,0.0,1,0,1.0,0,309200403,7,3,"","",1020,0.0,1.0,0,1.0,2,90.0,1,10
0.0,0,0.0,1,0,1.0,0,309200404,7,3,"","",1040,0.0,1.0,0,1.0,2,90.0,1,10
0.0,0,0.0,4,0,0.0,0,309201101,3,2,"","",0,0.0,0.0,450,0.5,1,0.0,1,92
0.0,0,0.0,0,0,0.0,0,309201102,1,2,"","",1,0.9,2.0,0,90.0,1,0.00135,1,1
0.0,0,0.0,0,0,0.0,0,309201103,1,2,"","",2,0.0,0.0,0,500.0,1,0.0,1,16
0.0,0,0.0,0,0,0.0,0,309201104,1,2,"","",81,1000.0,0.0,0,1.0,1,90.0,1,10
0.0,0,0.0,0,0,0.0,0,309201105,1,2,"","",1,0.0,90.0,0,0.1,1,0.0,1,8
0.0,0,0.0,1,309201107,0.0,0,309201106,7,3,"","",1000,0.0,0.0,0,1.0,2,0.0,1,28
0.0,0,0.0,1,0,0.0,0,309201107,7,3,"","",10,1000.0,0.0,0,2.0,2,90.0,1,10
0.0,0,0.0,4,0,0.0,0,309201201,3,3,"","",0,0.0,0.0,3000,0.5,1,0.0,1,92
0.0,0,0.0,4,0,0.0,0,309201202,3,3,"","",1,0.6,2.0,3000,60.0,1,0.0006,1,1
0.0,0,0.0,1,0,0.0,0,309201203,7,3,"","",2,0.0,20.0,-1,2.0,2,0.0,1,8
0.0,0,0.0,4,1,0.0,1,309201204,3,3,"","",11,0.0,6.0,3000,1.0,1,90.0,1,10
0.0,0,0.0,4,1,0.0,1,309201205,3,3,"","",31,0.0,6.0,3000,1.0,1,90.0,1,10
0.0,0,0.0,1,0,0.0,0,309201301,3,3,"","",0,0.0,0.0,3000,0.5,1,0.0,1,92
0.0,0,0.0,1,0,0.0,0,309201302,3,3,"","",1,0.9,3.5,3000,90.0,1,0.0018,1,1
0.0,0,0.0,1,0,0.0,0,309201401,7,3,"","",7,0.0,90.0,0,100.0,2,0.0,1,17
850000.0,0,0.0,1,0,0.0,0,309201402,7,3,"","",3,0.0,90.0,0,100000.0,2,0.0,1,73
0.0,0,0.0,1,0,1.0,0,309201403,7,3,"","",1020,0.0,1.0,0,1.0,2,90.0,1,10
0.0,0,0.0,1,0,1.0,0,309201404,7,3,"","",1040,0.0,1.0,0,1.0,2,90.0,1,10
0.0,0,0.0,1,0,1.0,0,309201405,7,3,"","",0,90.0,0.0,0,0.25,2,0.0,1,98
3000.0,0,0.0,1,2,0.0,0,309201406,3,3,"","",81,0.0,90.0,3000,20.0,1,0.0,1,38
0.0,0,0.0,4,0,0.0,50,309202101,3,2,"","",1,10.0,1.0,450,100.0,1,0.01,1,1
0.0,0,0.0,4,0,0.0,0,309202102,3,2,"","",2,0.0,0.0,450,500.0,1,0.0,1,16
0.0,0,0.0,4,0,0.0,0,309202103,3,2,"","",81,1000.0,0.0,450,1.0,1,90.0,1,10
0.0,0,0.0,4,0,0.0,0,309202104,3,2,"","",1,0.0,90.0,450,0.1,1,0.0,1,8
0.0,0,0.0,4,0,0.0,50,309202201,3,3,"","",1,10.0,1.0,3000,100.0,1,0.01,1,1
0.0,0,0.0,1,0,0.0,0,309202202,7,3,"","",2,0.0,20.0,-1,2.0,2,0.0,1,8
0.0,0,0.0,4,1,0.0,1,309202203,3,3,"","",11,23000.0,0.0,3000,1.0,1,90.0,1,10
0.0,0,0.0,4,1,0.0,1,309202204,3,3,"","",31,23000.0,0.0,3000,1.0,1,90.0,1,10
0.0,0,0.0,1,0,0.0,50,309202301,3,3,"","",1,10.0,1.0,3000,100.0,1,0.01,1,1
0.0,0,0.0,4,0,0.0,50,309203101,3,2,"","",1,100.0,1.0,450,100.0,1,0.001,1,1
0.0,0,0.0,4,0,0.0,0,309203102,3,2,"","",2,0.0,0.0,450,500.0,1,0.0,1,16
0.0,0,0.0,4,0,0.0,0,309203103,3,2,"","",81,1000.0,0.0,450,1.0,1,90.0,1,10
0.0,0,0.0,4,0,0.0,0,309203104,3,2,"","",1,0.0,90.0,450,0.2,1,0.0,1,8
0.0,0,0.0,4,0,0.0,50,309203201,3,3,"","",1,100.0,1.0,3000,100.0,1,0.001,1,1
0.0,0,0.0,1,0,0.0,0,309203202,7,3,"","",2,0.0,20.0,-1,2.0,2,0.0,1,8
0.0,0,0.0,4,1,0.0,1,309203203,3,3,"","",11,1000.0,3.0,3000,1.0,1,90.0,1,10
0.0,0,0.0,4,1,0.0,1,309203204,3,3,"","",31,1000.0,3.0,3000,1.0,1,90.0,1,10
0.0,0,0.0,1,0,0.0,50,309203301,3,3,"","",1,100.0,1.0,3000,100.0,1,0.001,1,1
0.0,0,0.0,99,0,0.0,0,309300101,18,3,"","",1,0.0,0.0,3000,0.0,1,0.0,1,30
0.0,0,0.0,99,1,0.0,0,309300102,3,3,"","",1,0.25,0.0,3000,0.0,1,0.0,1,46
0.0,0,0.0,0,0,0.0,0,309300103,1,3,"","",208700,0.0,0.0,-1,8.0,1,64.0,1,69
0.0,0,0.0,0,0,0.0,0,309300104,1,1,"","",61,100.0,0.0,-1,2.0,1,8.0,1,10
0.0,0,0.0,0,0,0.0,0,309300105,1,1,"","",71,100.0,0.0,-1,2.0,1,8.0,1,10
0.0,0,0.0,99,309300103,0.0,0,309300106,3,3,"","",940,0.0,0.0,3000,0.0,1,0.0,1,23
0.0,0,0.0,1,0,0.0,0,309300107,7,3,"","",21,100.0,0.0,-1,2.0,2,4.0,1,10
0.0,0,0.0,1,0,0.0,0,309300201,3,1,"","",4,0.0,0.0,3000,0.0,1,0.0,1,7
0.0,0,0.0,99,1,0.0,0,309300202,1,1,"","",1,0.25,0.0,400,0.0,1,0.0,1,46
0.0,0,0.0,1,1,1.0,0,309300203,7,3,"","",10,8.0,0.0,-1,2.0,2,10.0,1,10
0.0,0,0.0,1,0,0.0,0,309300301,11,1,"","",3,0.0,0.0,3000,675.0,2,0.0,1,7
140.0,0,0.0,99,2,0.0,0,309300302,11,2,"","",11,0.0,15.0,3000,90.0,1,0.0,1,38
0.0,0,0.0,1,0,0.0,0,309300303,11,1,"","",3,0.0,0.0,3000,675.0,2,0.0,1,7
140.0,0,0.0,99,2,0.0,0,309300304,11,2,"","",81,0.0,15.0,3000,100.0,1,0.0,1,38
0.0,0,0.0,1,0,0.0,0,309300305,11,1,"","",3,0.0,0.0,3000,675.0,2,0.0,1,7
140.0,0,0.0,99,2,0.0,0,309300306,11,2,"","",61,0.0,15.0,3000,100.0,1,0.0,1,38
0.0,0,0.0,0,0,0.0,1,309300401,0,0,"","",3,0.0,50.0,0,100.0,0,0.0,1,17
0.0,0,0.0,1,1,2.0,0,309300402,7,3,"","",10,10.0,0.0,-1,2.0,2,90.0,1,10
0.0,0,0.0,1,0,0.0,0,309300501,3,3,"","",1,45.0,6.0,3000,45.0,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,309300502,3,3,"","",3,0.0,5000.0,3000,800.0,1,0.0,1,3
0.0,0,0.0,1,0,0.0,0,309300503,3,3,"","",7,0.0,3.0,3000,0.0,1,0.0,1,8
0.0,0,0.0,99,0,0.0,0,309301101,18,3,"","",1,0.0,0.0,3000,0.0,1,0.0,1,30
0.0,0,0.0,99,1,0.0,0,309301102,3,3,"","",1,0.25,0.0,3000,0.0,1,0.0,1,46
0.0,0,0.0,0,0,0.0,0,309301103,1,3,"","",208700,0.0,0.0,-1,8.0,1,64.0,1,69
0.0,0,0.0,0,0,0.0,0,309301104,1,1,"","",61,100.0,0.0,-1,2.0,1,8.0,1,10
0.0,0,0.0,0,0,0.0,0,309301105,1,1,"","",71,100.0,0.0,-1,2.0,1,8.0,1,10
0.0,0,0.0,99,309301103,0.0,0,309301106,3,3,"","",935,0.0,0.0,3000,0.0,1,0.0,1,23
0.0,0,0.0,1,0,0.0,0,309301107,7,3,"","",21,100.0,0.0,-1,2.0,2,4.0,1,10
0.0,0,0.0,0,0,0.0,1,309301401,0,0,"","",3,0.0,100.0,0,100.0,0,0.0,1,17
0.0,0,0.0,99,1,0.0,0,309400101,3,3,"【UB】비율 물리 데미지 40%","",1,0.0,0.0,3000,15.0,1,0.0,1,46
0.0,0,0.0,1,0,0.0,0,309400201,3,1,"최전열 타깃","",4,0.0,0.0,3000,0.0,1,0.0,1,7
0.0,0,0.0,99,1,0.0,0,309400202,1,2,"범위 내 물리 (중) 데미지","",1,0.0,0.0,100,10.0,1,0.0,1,46
0.0,0,0.0,1,1,0.0,0,309400301,3,3,"통상 공격","",1,0.0,0.0,3000,8.0,1,0.0,1,46
0.0,0,0.0,1,0,0.0,0,309400401,7,3,"awake: 트리거 설정","",3,0.0,40.0,0,100.0,1,0.0,1,17
0.0,0,0.0,1,0,0.0,0,309400402,7,3,"awake: 속도 32% 증가","",2,0.0,90.0,0,1.32,2,0.0,1,8
0.0,0,0.0,99,0,0.0,100,309401101,3,3,"","",1,7.0,1.0,3000,7.0,1,0.00021,1,1
0.0,0,0.0,1,0,0.0,0,309401201,3,1,"","",4,0.0,0.0,3000,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,50,309401202,1,2,"","",1,8.0,1.0,150,8.0,1,0.00028,1,1
0.0,0,0.0,1,0,0.0,50,309401301,3,3,"","",1,22.0,1.0,3000,22.0,1,0.00091,1,1
0.0,0,0.0,1,0,0.0,0,309401401,7,3,"","",3,0.0,40.0,0,100.0,1,0.0,1,17
0.0,0,0.0,1,0,0.0,0,309401402,7,3,"","",2,0.0,90.0,0,2.0,2,0.0,1,8
0.0,0,0.0,99,2,0.0,0,309500101,3,3,"【UB】비율 마법 데미지 40%","",1,0.0,0.0,3000,10.0,1,0.0,1,46
0.0,0,0.0,99,1,0.0,0,309500102,1,3,"【UB】적 전체의 물리 공격력 감소","",11,20.0,0.0,3000,2.0,1,10.0,1,10
0.0,0,0.0,99,1,0.0,0,309500103,1,3,"【UB】적 전체의 마법 공격력 감소","",31,20.0,0.0,3000,2.0,1,10.0,1,10
0.0,0,0.0,1,0,0.0,0,309500201,8,3,"랜덤으로 마법 데미지","",2,0.0,2.0,3000,0.0,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,309500202,1,3,"상태이상 부여","",3,0.0,3.0,-1,100.0,1,0.0,1,9
0.0,0,0.0,1,0,0.0,0,309500203,1,3,"상태이상 부여","",3,0.0,3.0,-1,0.0,1,0.0,1,8
0.0,0,0.0,1,0,0.0,0,309500204,1,3,"상태이상 부여","",2,0.0,0.0,-1,300.0,1,0.0,1,16
0.0,0,0.0,1,0,0.0,0,309500301,3,3,"통상 공격","",2,0.0,1.0,3000,0.0,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,309500401,7,3,"awake: 트리거 설정","",3,0.0,40.0,0,100.0,1,0.0,1,17
0.0,0,0.0,1,0,2.0,0,309500402,7,3,"awake: 헤이스트","",2,0.0,90.0,0,1.32,2,0.0,1,8
0.0,0,0.0,99,0,0.0,100,309501101,3,3,"","",2,8.0,1.0,3000,8.0,1,0.00028,1,1
0.0,0,0.0,99,1,0.0,0,309501102,3,3,"","",11,50.0,0.0,3000,2.0,1,18.0,1,10
0.0,0,0.0,99,1,0.0,0,309501103,3,3,"","",31,50.0,0.0,3000,2.0,1,18.0,1,10
0.0,0,0.0,1,0,0.0,50,309501201,38,3,"","",2,8.0,1.0,3000,8.0,1,0.0003,1,1
0.0,0,0.0,1,0,0.0,100,309501202,38,3,"","",3,0.1,9.5,3000,80.0,1,0.0,1,9
0.0,0,0.0,1,0,0.0,0,309501203,38,3,"","",3,0.0,3.0,3000,0.0,1,0.0,1,8
0.0,0,0.0,1,0,0.0,0,309501204,38,3,"","",2,0.0,0.0,3000,300.0,1,0.0,1,16
0.0,0,0.0,1,0,0.0,50,309501301,3,3,"","",2,17.0,1.0,3000,17.0,1,0.00074,1,1
0.0,0,0.0,1,0,0.0,0,309501401,7,3,"","",3,0.0,40.0,0,100.0,1,0.0,1,17
0.0,0,0.0,1,0,2.0,0,309501402,7,3,"","",2,0.0,90.0,0,2.0,2,0.0,1,8
0.0,0,0.0,1,0,0.0,0,309600101,3,1,"【UB】최전열 타깃","",4,0.0,0.0,3000,0.0,1,0.0,1,7
0.0,0,0.0,99,1,0.0,0,309600102,1,1,"【UB】범위 내 비율 물리 데미지 40%","",1,0.0,0.0,550,15.0,1,0.0,1,46
0.0,0,0.0,1,0,0.0,0,309600103,1,1,"【UB】단일 물리 (중) 데미지","",1,0.0,3.0,3000,1.0,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,309600201,3,1,"최전열 타깃","",4,0.0,0.0,3000,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,0,309600202,1,1,"범위 내 비율 물리 데미지 10%","",1,0.0,0.0,100,10.0,1,0.0,1,46
0.0,0,0.0,1,0,0.0,0,309600301,3,3,"통상 공격","",1,0.0,2.5,3000,0.0,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,309600401,7,3,"awake: 트리거 설정","",3,0.0,40.0,0,100.0,1,0.0,1,17
0.0,0,0.0,1,1,2.0,0,309600402,7,3,"awake: 방어력 증가","",20,15.0,0.0,0,2.0,2,90.0,1,10
0.0,0,0.0,1,1,2.0,0,309600403,7,3,"awake: 마법 방어력 증가","",40,15.0,0.0,0,2.0,2,90.0,1,10
0.0,0,0.0,1,0,0.0,0,309600501,7,1,"【브레이크】트리거","",9,0.0,15.0,0,100.0,2,0.0,1,17
0.0,0,0.0,1,2,2.0,0,309600502,7,3,"【브레이크】자신에게 물리 방어력 (대) 감소","",21,15.0,0.0,-1,2.0,2,15.0,1,10
0.0,0,0.0,1,2,2.0,0,309600503,7,3,"【브레이크】자신에게 마법 방어력 (대) 감소","",41,15.0,0.0,-1,2.0,2,15.0,1,10
0.0,0,0.0,1,0,0.0,0,309600601,7,1,"【브레이크】트리거","",9,0.0,15.0,0,100.0,2,0.0,1,17
0.0,0,0.0,1,2,2.0,0,309600602,7,3,"【브레이크】자신에게 물리 공격력 감소","",11,30.0,0.0,-1,2.0,2,15.0,1,10
0.0,0,0.0,1,0,0.0,0,309600701,7,1,"【브레이크】트리거","",9,0.0,15.0,0,100.0,2,0.0,1,17
0.0,0,0.0,1,2,2.0,0,309600702,7,3,"【브레이크】자신에게 물리 방어력 감소","",21,15.0,0.0,-1,2.0,2,15.0,1,10
0.0,0,0.0,1,2,2.0,0,309600703,7,3,"【브레이크】자신에게 마법 방어력 감소","",41,15.0,0.0,-1,2.0,2,15.0,1,10
0.0,0,0.0,1,0,0.0,0,309601101,3,3,"","",4,0.0,0.0,3000,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,80,309601102,1,2,"","",1,10.61,1.0,250,10.61,1,0.00029,1,1
0.0,0,0.0,1,0,0.0,80,309601103,1,3,"","",1,10.61,1.0,3000,10.61,1,0.00029,1,1
0.0,0,0.0,1,0,0.0,0,309601201,3,3,"","",4,0.0,0.0,3000,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,80,309601202,1,2,"","",1,10.61,1.0,250,10.61,1,0.00029,1,1
0.0,0,0.0,1,0,0.0,80,309601301,3,3,"","",1,10.61,1.0,3000,10.61,1,0.00029,1,1
0.0,0,0.0,1,0,0.0,0,309601401,7,3,"","",3,0.0,40.0,0,100.0,1,0.0,1,17
0.0,0,0.0,1,1,2.0,0,309601402,7,3,"","",20,25.0,0.0,0,2.0,2,90.0,1,10
0.0,0,0.0,1,1,2.0,0,309601403,7,3,"","",40,25.0,0.0,0,2.0,2,90.0,1,10
0.0,0,0.0,1,0,0.0,0,309601501,7,1,"","",9,0.0,15.0,0,100.0,2,0.0,1,17
0.0,0,0.0,1,2,2.0,0,309601502,7,3,"","",21,0.0,1.0,-1,1.0,2,15.0,1,10
0.0,0,0.0,1,2,2.0,0,309601503,7,3,"","",41,0.0,1.0,-1,1.0,2,15.0,1,10
0.0,0,0.0,1,0,0.0,0,309601601,7,1,"","",9,0.0,15.0,0,100.0,2,0.0,1,17
0.0,0,0.0,1,2,2.0,0,309601602,7,3,"","",21,0.0,1.0,-1,1.0,2,15.0,1,10
0.0,0,0.0,1,2,2.0,0,309601603,7,3,"","",41,0.0,1.0,-1,1.0,2,15.0,1,10
