background_2,icon_offset_x,clear_reward_group,unit_exp,drop_reward_num,quest_detail_bg_position,position_x,story_id_waveend_1,wave_bgm_sheet_id_2,team_exp,wave_group_id_3,stamina,story_id_wavestart_1,quest_name,daily_limit,quest_id,icon_id,icon_scale,wave_bgm_que_id_2,wave_group_id_1,quest_seq,wave_bgm_sheet_id_1,wave_bgm_que_id_1,position_y,event_id,story_id_waveend_2,wave_bgm_que_id_3,stamina_start,icon_offset_y,story_id_wavestart_2,story_id_waveend_3,area_id,quest_detail_bg_id,wave_group_id_2,story_id_wavestart_3,background_3,rank_reward_group,wave_bgm_sheet_id_3,limit_time,drop_reward_odds,love,drop_reward_id,drop_reward_type,background_1
102492,0.0,650048119,270,1,0,37,0,bgm_M41,18,650048193,10,0,"엘리자베스 파크 목장 온천 1-4",5,20048204,100250,1.0,bgm_M41,650048191,19,bgm_M41,bgm_M41,43,20048,0,bgm_M41,2,0.0,0,0,20048201,102491,650048192,0,102493,650048121,bgm_M41,90,54,18,31026,2,102491
102492,0.0,650048120,300,1,0,204,0,bgm_M41,20,650048203,10,0,"엘리자베스 파크 목장 온천 1-5",5,20048205,100440,1.0,bgm_M41,650048201,20,bgm_M41,bgm_M41,-76,20048,0,bgm_M41,2,0.0,0,0,20048201,102491,650048202,0,102493,650048121,bgm_M41,90,54,20,31128,2,102491
100065,0.0,650049101,120,0,0,-312,0,bgm_M41,8,650049013,8,0,"랜드솔 교외 1-1",0,20049101,100190,1.0,bgm_M41,650049011,1,bgm_M41,bgm_M41,9,20049,0,bgm_M41,1,0.0,0,0,20049101,100064,650049012,0,100066,650049124,bgm_M41,90,0,8,0,0,100064
100022,0.0,650049102,120,0,0,-100,0,bgm_M41,8,650049023,8,0,"랜드솔 교외 1-2",0,20049102,100200,1.0,bgm_M41,650049021,2,bgm_M41,bgm_M41,-54,20049,0,bgm_M41,1,0.0,0,0,20049101,100021,650049022,0,100023,650049125,bgm_M41,90,0,8,0,0,100021
100068,0.0,650049103,120,0,0,133,0,bgm_M41,8,650049033,8,0,"랜드솔 교외 1-3",0,20049103,100190,1.0,bgm_M41,650049031,3,bgm_M41,bgm_M41,49,20049,0,bgm_M41,1,0.0,0,0,20049101,100067,650049032,0,100069,650049126,bgm_M41,90,0,8,0,0,100067
100126,0.0,650049104,120,0,0,350,0,bgm_M41,8,650049043,8,0,"랜드솔 교외 1-4",0,20049104,100200,1.0,bgm_M41,650049041,4,bgm_M41,bgm_M41,-55,20049,0,bgm_M41,1,0.0,0,0,20049101,100125,650049042,0,100127,650049127,bgm_M41,90,0,8,0,0,100125
102995,0.0,650049105,135,0,0,-500,0,bgm_M41,9,650049053,8,0,"카지노 홀 1-5",0,20049105,100730,1.0,bgm_M41,650049051,5,bgm_M41,bgm_M41,-158,20049,0,bgm_M41,1,0.0,0,0,20049102,102994,650049052,0,102996,650049123,bgm_M41,90,0,9,0,0,102994
102995,0.0,650049106,135,0,0,-346,0,bgm_M41,9,650049063,9,0,"카지노 홀 1-6",0,20049106,100740,1.0,bgm_M41,650049061,6,bgm_M41,bgm_M41,-169,20049,0,bgm_M41,1,0.0,0,0,20049102,102994,650049062,0,102996,650049124,bgm_M41,90,0,9,0,0,102994
102995,0.0,650049107,135,0,0,-405,0,bgm_M41,9,650049073,9,0,"카지노 홀 1-7",0,20049107,100730,1.0,bgm_M41,650049071,7,bgm_M41,bgm_M41,0,20049,0,bgm_M41,1,0.0,0,0,20049102,102994,650049072,0,102996,650049125,bgm_M41,90,0,9,0,0,102994
102995,0.0,650049108,135,0,0,-250,0,bgm_M41,9,650049083,9,0,"카지노 홀 1-8",0,20049108,100740,1.0,bgm_M41,650049081,8,bgm_M41,bgm_M41,100,20049,0,bgm_M41,1,0.0,0,0,20049102,102994,650049082,0,102996,650049126,bgm_M41,90,0,9,0,0,102994
102995,0.0,650049109,135,0,0,-180,0,bgm_M41,9,650049093,9,0,"카지노 홀 1-9",0,20049109,100730,1.0,bgm_M41,650049091,9,bgm_M41,bgm_M41,-48,20049,0,bgm_M41,1,0.0,0,0,20049102,102994,650049092,0,102996,650049127,bgm_M41,90,0,9,0,0,102994
102995,0.0,650049110,135,0,0,-115,0,bgm_M41,9,650049103,9,0,"카지노 홀 1-10",0,20049110,100740,1.0,bgm_M41,650049101,10,bgm_M41,bgm_M41,-189,20049,0,bgm_M41,1,0.0,0,0,20049102,102994,650049102,0,102996,650049122,bgm_M41,90,0,9,0,0,102994
102995,0.0,650049111,150,0,0,38,0,bgm_M41,10,650049113,10,0,"카지노 홀 1-11",0,20049111,100730,1.0,bgm_M41,650049111,11,bgm_M41,bgm_M41,-95,20049,0,bgm_M41,1,0.0,0,0,20049102,102994,650049112,0,102996,650049124,bgm_M41,90,0,10,0,0,102994
102995,0.0,650049112,150,0,0,-58,0,bgm_M41,10,650049123,10,0,"카지노 홀 1-12",0,20049112,100740,1.0,bgm_M41,650049121,12,bgm_M41,bgm_M41,48,20049,0,bgm_M41,1,0.0,0,0,20049102,102994,650049122,0,102996,650049125,bgm_M41,90,0,10,0,0,102994
102995,0.0,650049113,150,0,0,154,0,bgm_M41,10,650049133,10,0,"카지노 홀 1-13",0,20049113,100730,1.0,bgm_M41,650049131,13,bgm_M41,bgm_M41,100,20049,0,bgm_M41,1,0.0,0,0,20049102,102994,650049132,0,102996,650049126,bgm_M41,90,0,10,0,0,102994
102995,0.0,650049114,150,0,0,190,0,bgm_M41,10,650049143,10,0,"카지노 홀 1-14",0,20049114,100740,1.0,bgm_M41,650049141,14,bgm_M41,bgm_M41,-75,20049,0,bgm_M41,1,0.0,0,0,20049102,102994,650049142,0,102996,650049127,bgm_M41,90,0,10,0,0,102994
102995,0.0,650049115,150,0,0,346,0,bgm_M41,10,650049153,10,0,"카지노 홀 1-15",0,20049115,100730,1.0,bgm_M41,650049151,15,bgm_M41,bgm_M41,-10,20049,0,bgm_M41,1,0.0,0,0,20049102,102994,650049152,0,102996,650049123,bgm_M41,90,0,10,0,0,102994
102998,0.0,650049116,240,1,0,-520,0,bgm_M41,16,650049163,10,0,"카지노 홀 1-1",5,20049201,100730,1.0,bgm_M41,650049161,16,bgm_M41,bgm_M41,-73,20049,0,bgm_M41,2,0.0,0,0,20049201,102997,650049162,0,102999,650049121,bgm_M41,90,54,16,31065,2,102997
102998,0.0,650049117,240,1,0,-310,0,bgm_M41,16,650049173,10,0,"카지노 홀 1-2",5,20049202,100740,1.0,bgm_M41,650049171,17,bgm_M41,bgm_M41,60,20049,0,bgm_M41,2,0.0,0,0,20049201,102997,650049172,0,102999,650049121,bgm_M41,90,54,16,31046,2,102997
102998,0.0,650049118,270,1,0,-188,0,bgm_M41,18,650049183,10,0,"카지노 홀 1-3",5,20049203,100730,1.0,bgm_M41,650049181,18,bgm_M41,bgm_M41,-189,20049,0,bgm_M41,2,0.0,0,0,20049201,102997,650049182,0,102999,650049121,bgm_M41,90,54,18,31065,2,102997
102998,0.0,650049119,270,1,0,115,0,bgm_M41,18,650049193,10,0,"카지노 홀 1-4",5,20049204,100740,1.0,bgm_M41,650049191,19,bgm_M41,bgm_M41,-91,20049,0,bgm_M41,2,0.0,0,0,20049201,102997,650049192,0,102999,650049121,bgm_M41,90,54,18,31046,2,102997
102998,0.0,650049120,300,1,0,292,0,bgm_M41,20,650049203,10,0,"카지노 홀 1-5",5,20049205,100730,1.0,bgm_M41,650049201,20,bgm_M41,bgm_M41,43,20049,0,bgm_M41,2,0.0,0,0,20049201,102997,650049202,0,102999,650049121,bgm_M41,90,54,20,31065,2,102997
102182,0.0,650050101,120,0,0,-1311,0,bgm_M41,8,650050013,8,0,"저주받은 해적섬 1-1",0,20050101,100110,1.0,bgm_M41,650050011,1,bgm_M41,bgm_M41,-9,20050,0,bgm_M41,1,0.0,0,0,20050101,102181,650050012,0,102183,650050124,bgm_M41,90,0,8,0,0,102181
102182,0.0,650050102,120,0,0,-1141,0,bgm_M41,8,650050023,8,0,"저주받은 해적섬 1-2",0,20050102,100110,1.0,bgm_M41,650050021,2,bgm_M41,bgm_M41,97,20050,0,bgm_M41,1,0.0,0,0,20050101,102181,650050022,0,102183,650050125,bgm_M41,90,0,8,0,0,102181
102592,0.0,650050103,120,0,0,-1060,0,bgm_M41,8,650050033,8,0,"저주받은 해적섬 1-3",0,20050103,100100,1.0,bgm_M41,650050031,3,bgm_M41,bgm_M41,-123,20050,0,bgm_M41,1,0.0,0,0,20050101,102591,650050032,0,102593,650050126,bgm_M41,90,0,8,0,0,102591
102592,0.0,650050104,120,0,0,-933,0,bgm_M41,8,650050043,8,0,"저주받은 해적섬 1-4",0,20050104,100100,1.0,bgm_M41,650050041,4,bgm_M41,bgm_M41,15,20050,0,bgm_M41,1,0.0,0,0,20050101,102591,650050042,0,102593,650050127,bgm_M41,90,0,8,0,0,102591
102182,0.0,650050105,120,0,0,-674,0,bgm_M41,8,650050053,8,0,"저주받은 해적섬 1-5",0,20050105,100110,1.0,bgm_M41,650050051,5,bgm_M41,bgm_M41,67,20050,0,bgm_M41,1,0.0,0,0,20050101,102181,650050052,0,102183,650050123,bgm_M41,90,0,8,0,0,102181
102592,0.0,650050106,135,0,0,-799,0,bgm_M41,9,650050063,9,0,"저주받은 해적섬 1-6",0,20050106,100100,1.0,bgm_M41,650050061,6,bgm_M41,bgm_M41,-144,20050,0,bgm_M41,1,0.0,0,0,20050101,102591,650050062,0,102593,650050124,bgm_M41,90,0,9,0,0,102591
102592,0.0,650050107,135,0,0,-569,0,bgm_M41,9,650050073,9,0,"저주받은 해적섬 1-7",0,20050107,100100,1.0,bgm_M41,650050071,7,bgm_M41,bgm_M41,-169,20050,0,bgm_M41,1,0.0,0,0,20050101,102591,650050072,0,102593,650050125,bgm_M41,90,0,9,0,0,102591
102182,0.0,650050108,135,0,0,-490,0,bgm_M41,9,650050083,9,0,"저주받은 해적섬 1-8",0,20050108,100110,1.0,bgm_M41,650050081,8,bgm_M41,bgm_M41,42,20050,0,bgm_M41,1,0.0,0,0,20050101,102181,650050082,0,102183,650050126,bgm_M41,90,0,9,0,0,102181
100022,0.0,650050109,135,0,0,-324,0,bgm_M41,9,650050093,9,0,"저주받은 해적섬 1-9",0,20050109,100020,1.0,bgm_M41,650050091,9,bgm_M41,bgm_M41,61,20050,0,bgm_M41,1,0.0,0,0,20050101,100021,650050092,0,100023,650050127,bgm_M41,90,0,9,0,0,100021
102182,0.0,650050110,135,0,0,-395,0,bgm_M41,9,650050103,9,0,"저주받은 해적섬 1-10",0,20050110,100110,1.0,bgm_M41,650050101,10,bgm_M41,bgm_M41,-167,20050,0,bgm_M41,1,0.0,0,0,20050101,102181,650050102,0,102183,650050122,bgm_M41,90,0,9,0,0,102181
102182,0.0,650050111,150,0,0,-212,0,bgm_M41,10,650050113,10,0,"저주받은 해적섬 1-11",0,20050111,100110,1.0,bgm_M41,650050111,11,bgm_M41,bgm_M41,-114,20050,0,bgm_M41,1,0.0,0,0,20050101,102181,650050112,0,102183,650050124,bgm_M41,90,0,10,0,0,102181
100022,0.0,650050112,150,0,0,-111,0,bgm_M41,10,650050123,10,0,"저주받은 해적섬 1-12",0,20050112,100020,1.0,bgm_M41,650050121,12,bgm_M41,bgm_M41,51,20050,0,bgm_M41,1,0.0,0,0,20050101,100021,650050122,0,100023,650050125,bgm_M41,90,0,10,0,0,100021
100022,0.0,650050113,150,0,0,85,0,bgm_M41,10,650050133,10,0,"저주받은 해적섬 1-13",0,20050113,100020,1.0,bgm_M41,650050131,13,bgm_M41,bgm_M41,90,20050,0,bgm_M41,1,0.0,0,0,20050101,100021,650050132,0,100023,650050126,bgm_M41,90,0,10,0,0,100021
102182,0.0,650050114,150,0,0,-7,0,bgm_M41,10,650050143,10,0,"저주받은 해적섬 1-14",0,20050114,100110,1.0,bgm_M41,650050141,14,bgm_M41,bgm_M41,-92,20050,0,bgm_M41,1,0.0,0,0,20050101,102181,650050142,0,102183,650050127,bgm_M41,90,0,10,0,0,102181
102182,0.0,650050115,150,0,0,171,0,bgm_M41,10,650050153,10,0,"저주받은 해적섬 1-15",0,20050115,100110,1.0,bgm_M41,650050151,15,bgm_M41,bgm_M41,-98,20050,0,bgm_M41,1,0.0,0,0,20050101,102181,650050152,0,102183,650050123,bgm_M41,90,0,10,0,0,102181
102202,0.0,650050116,240,1,0,-520,0,bgm_M41,16,650050163,10,0,"저주받은 해적섬 1-1",5,20050201,100110,1.0,bgm_M41,650050161,16,bgm_M41,bgm_M41,-73,20050,0,bgm_M41,2,0.0,0,0,20050201,102201,650050162,0,102203,650050121,bgm_M41,90,54,16,31014,2,102201
102202,0.0,650050117,240,1,0,-310,0,bgm_M41,16,650050173,10,0,"저주받은 해적섬 1-2",5,20050202,100110,1.0,bgm_M41,650050171,17,bgm_M41,bgm_M41,60,20050,0,bgm_M41,2,0.0,0,0,20050201,102201,650050172,0,102203,650050121,bgm_M41,90,54,16,31031,2,102201
100692,0.0,650050118,270,1,0,-215,0,bgm_M41,18,650050183,10,0,"저주받은 해적섬 1-3",5,20050203,100110,1.0,bgm_M41,650050181,18,bgm_M41,bgm_M41,-189,20050,0,bgm_M41,2,0.0,0,0,20050201,102201,650050182,0,100693,650050121,bgm_M41,90,54,18,31014,2,100691
102202,0.0,650050119,270,1,0,72,0,bgm_M41,18,650050193,10,0,"저주받은 해적섬 1-4",5,20050204,100110,1.0,bgm_M41,650050191,19,bgm_M41,bgm_M41,-186,20050,0,bgm_M41,2,0.0,0,0,20050201,102201,650050192,0,102203,650050121,bgm_M41,90,54,18,31031,2,102201
102202,0.0,650050120,300,1,0,220,0,bgm_M41,20,650050203,10,0,"저주받은 해적섬 1-5",5,20050205,100020,1.0,bgm_M41,650050201,20,bgm_M41,bgm_M41,59,20050,0,bgm_M41,2,0.0,0,0,20050201,100691,650050202,0,102203,650050121,bgm_M41,90,54,20,31014,2,102201
102366,1.0,650051101,120,0,0,-808,0,bgm_M41,8,650051013,8,0,"캠핑 필드 1-1",0,20051101,110382,1.0,bgm_M41,650051011,1,bgm_M41,bgm_M41,-179,20051,0,bgm_M41,1,-6.0,0,0,20051101,102365,650051012,0,102367,650051124,bgm_M41,90,0,8,0,0,102365
102366,1.0,650051102,120,0,0,-731,0,bgm_M41,8,650051023,8,0,"캠핑 필드 1-2",0,20051102,110382,1.0,bgm_M41,650051021,2,bgm_M41,bgm_M41,70,20051,0,bgm_M41,1,-6.0,0,0,20051101,102365,650051022,0,102367,650051125,bgm_M41,90,0,8,0,0,102365
102366,0.0,650051103,120,0,0,-544,0,bgm_M41,8,650051033,8,0,"캠핑 필드 1-3",0,20051103,110381,1.0,bgm_M41,650051031,3,bgm_M41,bgm_M41,36,20051,0,bgm_M41,1,-3.0,0,0,20051101,102365,650051032,0,102367,650051126,bgm_M41,90,0,8,0,0,102365
102366,0.0,650051104,120,0,0,-577,0,bgm_M41,8,650051043,8,0,"캠핑 필드 1-4",0,20051104,110381,1.0,bgm_M41,650051041,4,bgm_M41,bgm_M41,-197,20051,0,bgm_M41,1,-3.0,0,0,20051101,102365,650051042,0,102367,650051127,bgm_M41,90,0,8,0,0,102365
102366,1.0,650051105,120,0,0,-393,0,bgm_M41,8,650051053,8,0,"캠핑 필드 1-5",0,20051105,110382,1.0,bgm_M41,650051051,5,bgm_M41,bgm_M41,-115,20051,0,bgm_M41,1,-6.0,0,0,20051101,102365,650051052,0,102367,650051123,bgm_M41,90,0,8,0,0,102365
100092,0.0,650051106,135,0,0,-178,0,bgm_M41,9,650051063,9,0,"캠핑 필드 1-6",0,20051106,110381,1.0,bgm_M41,650051061,6,bgm_M41,bgm_M41,-108,20051,0,bgm_M41,1,-3.0,0,0,20051101,100091,650051062,0,100093,650051124,bgm_M41,90,0,9,0,0,100091
100092,1.0,650051107,135,0,0,-294,0,bgm_M41,9,650051073,9,0,"캠핑 필드 1-7",0,20051107,110382,1.0,bgm_M41,650051071,7,bgm_M41,bgm_M41,20,20051,0,bgm_M41,1,-6.0,0,0,20051101,100091,650051072,0,100093,650051125,bgm_M41,90,0,9,0,0,100091
100092,0.0,650051108,135,0,0,-78,0,bgm_M41,9,650051083,9,0,"캠핑 필드 1-8",0,20051108,110381,1.0,bgm_M41,650051081,8,bgm_M41,bgm_M41,42,20051,0,bgm_M41,1,-3.0,0,0,20051101,100091,650051082,0,100093,650051126,bgm_M41,90,0,9,0,0,100091
102092,0.0,650051109,135,0,0,30,0,bgm_M41,9,650051093,9,0,"캠핑 필드 1-9",0,20051109,110381,1.0,bgm_M41,650051091,9,bgm_M41,bgm_M41,-90,20051,0,bgm_M41,1,-3.0,0,0,20051101,102091,650051092,0,102093,650051127,bgm_M41,90,0,9,0,0,102091
101672,1.0,650051110,135,0,0,140,0,bgm_M41,9,650051103,9,0,"캠핑 필드 1-10",0,20051110,110382,1.0,bgm_M41,650051101,10,bgm_M41,bgm_M41,42,20051,0,bgm_M41,1,-6.0,0,0,20051101,101671,650051102,0,101673,650051122,bgm_M41,90,0,9,0,0,101671
101672,0.0,650051111,150,0,0,310,0,bgm_M41,10,650051113,10,0,"캠핑 필드 1-11",0,20051111,100040,1.0,bgm_M41,650051111,11,bgm_M41,bgm_M41,41,20051,0,bgm_M41,1,0.0,0,0,20051101,101671,650051112,0,101673,650051124,bgm_M41,90,0,10,0,0,101671
102092,0.0,650051112,150,0,0,412,0,bgm_M41,10,650051123,10,0,"캠핑 필드 1-12",0,20051112,100020,1.0,bgm_M41,650051121,12,bgm_M41,bgm_M41,-90,20051,0,bgm_M41,1,0.0,0,0,20051101,102091,650051122,0,102093,650051125,bgm_M41,90,0,10,0,0,102091
102092,0.0,650051113,150,0,0,529,0,bgm_M41,10,650051133,10,0,"캠핑 필드 1-13",0,20051113,100020,1.0,bgm_M41,650051131,13,bgm_M41,bgm_M41,42,20051,0,bgm_M41,1,0.0,0,0,20051101,102091,650051132,0,102093,650051126,bgm_M41,90,0,10,0,0,102091
102092,0.0,650051114,150,0,0,626,0,bgm_M41,10,650051143,10,0,"캠핑 필드 1-14",0,20051114,100040,1.0,bgm_M41,650051141,14,bgm_M41,bgm_M41,-90,20051,0,bgm_M41,1,0.0,0,0,20051101,102091,650051142,0,102093,650051127,bgm_M41,90,0,10,0,0,102091
102092,0.0,650051115,150,0,0,725,0,bgm_M41,10,650051153,10,0,"캠핑 필드 1-15",0,20051115,100020,1.0,bgm_M41,650051151,15,bgm_M41,bgm_M41,40,20051,0,bgm_M41,1,0.0,0,0,20051101,102091,650051152,0,102093,650051123,bgm_M41,90,0,10,0,0,102091
100382,0.0,650051116,240,1,0,-492,0,bgm_M41,16,650051163,10,0,"캠핑 필드 1-1",5,20051201,110381,1.0,bgm_M41,650051161,16,bgm_M41,bgm_M41,-39,20051,0,bgm_M41,2,-3.0,0,0,20051201,100381,650051162,0,100383,650051121,bgm_M41,90,54,16,31221,2,100381
102112,1.0,650051117,240,1,0,-296,0,bgm_M41,16,650051173,10,0,"캠핑 필드 1-2",5,20051202,110382,1.0,bgm_M41,650051171,17,bgm_M41,bgm_M41,-148,20051,0,bgm_M41,2,-6.0,0,0,20051201,102111,650051172,0,102113,650051121,bgm_M41,90,54,16,31034,2,102111
101692,0.0,650051118,270,1,0,-5,0,bgm_M41,18,650051183,10,0,"캠핑 필드 1-3",5,20051203,110381,1.0,bgm_M41,650051181,18,bgm_M41,bgm_M41,42,20051,0,bgm_M41,2,-3.0,0,0,20051201,101691,650051182,0,101693,650051121,bgm_M41,90,54,18,31221,2,101691
102112,0.0,650051119,270,1,0,135,0,bgm_M41,18,650051193,10,0,"캠핑 필드 1-4",5,20051204,100020,1.0,bgm_M41,650051191,19,bgm_M41,bgm_M41,-90,20051,0,bgm_M41,2,0.0,0,0,20051201,102111,650051192,0,102113,650051121,bgm_M41,90,54,18,31034,2,102111
102112,0.0,650051120,300,1,0,311,0,bgm_M41,20,650051203,10,0,"캠핑 필드 1-5",5,20051205,100040,1.0,bgm_M41,650051201,20,bgm_M41,bgm_M41,42,20051,0,bgm_M41,2,0.0,0,0,20051201,102111,650051202,0,102113,650051121,bgm_M41,90,54,20,31221,2,102111
101242,0.0,650052101,120,0,0,-384,0,bgm_M41,8,650052013,8,0,"왕도 랜드솔 1-1",0,20052101,100190,1.0,bgm_M41,650052011,1,bgm_M41,bgm_M41,42,20052,0,bgm_M41,1,0.0,0,0,20052101,101241,650052012,0,101243,650052124,bgm_M41,90,0,8,0,0,101241
101242,0.0,650052102,120,0,0,-152,0,bgm_M41,8,650052023,8,0,"왕도 랜드솔 1-2",0,20052102,100200,1.0,bgm_M41,650052021,2,bgm_M41,bgm_M41,82,20052,0,bgm_M41,1,0.0,0,0,20052101,101241,650052022,0,101243,650052125,bgm_M41,90,0,8,0,0,101241
101242,0.0,650052103,120,0,0,78,0,bgm_M41,8,650052033,8,0,"왕도 랜드솔 1-3",0,20052103,100190,1.0,bgm_M41,650052031,3,bgm_M41,bgm_M41,-120,20052,0,bgm_M41,1,0.0,0,0,20052101,101241,650052032,0,101243,650052126,bgm_M41,90,0,8,0,0,101241
101242,0.0,650052104,120,0,0,225,0,bgm_M41,8,650052043,8,0,"왕도 랜드솔 1-4",0,20052104,100200,1.0,bgm_M41,650052041,4,bgm_M41,bgm_M41,48,20052,0,bgm_M41,1,0.0,0,0,20052101,101241,650052042,0,101243,650052127,bgm_M41,90,0,8,0,0,101241
101242,0.0,650052105,120,0,0,470,0,bgm_M41,8,650052053,8,0,"왕도 랜드솔 1-5",0,20052105,100190,1.0,bgm_M41,650052051,5,bgm_M41,bgm_M41,19,20052,0,bgm_M41,1,0.0,0,0,20052101,101241,650052052,0,101243,650052123,bgm_M41,90,0,8,0,0,101241
100172,0.0,650052106,135,0,0,-377,0,bgm_M41,9,650052063,9,0,"서머 게임 리조트 1-6",0,20052106,100110,1.0,bgm_M41,650052061,6,bgm_M41,bgm_M41,101,20052,0,bgm_M41,1,0.0,0,0,20052102,100171,650052062,0,100173,650052124,bgm_M41,90,0,9,0,0,100171
100202,0.0,650052107,135,0,0,-205,0,bgm_M41,9,650052073,9,0,"서머 게임 리조트 1-7",0,20052107,100110,1.0,bgm_M41,650052071,7,bgm_M41,bgm_M41,79,20052,0,bgm_M41,1,0.0,0,0,20052102,100201,650052072,0,100203,650052125,bgm_M41,90,0,9,0,0,100201
100202,0.0,650052108,135,0,0,-100,0,bgm_M41,9,650052083,9,0,"서머 게임 리조트 1-8",0,20052108,110391,1.0,bgm_M41,650052081,8,bgm_M41,bgm_M41,-80,20052,0,bgm_M41,1,0.0,0,0,20052102,100201,650052082,0,100203,650052126,bgm_M41,90,0,9,0,0,100201
100202,0.0,650052109,135,0,0,19,0,bgm_M41,9,650052093,9,0,"서머 게임 리조트 1-9",0,20052109,110391,1.0,bgm_M41,650052091,9,bgm_M41,bgm_M41,35,20052,0,bgm_M41,1,0.0,0,0,20052102,100201,650052092,0,100203,650052127,bgm_M41,90,0,9,0,0,100201
100202,0.0,650052110,135,0,0,216,0,bgm_M41,9,650052103,9,0,"서머 게임 리조트 1-10",0,20052110,100110,1.0,bgm_M41,650052101,10,bgm_M41,bgm_M41,61,20052,0,bgm_M41,1,0.0,0,0,20052102,100201,650052102,0,100203,650052122,bgm_M41,90,0,9,0,0,100201
100202,0.0,650052111,150,0,0,121,0,bgm_M41,10,650052113,10,0,"서머 게임 리조트 1-11",0,20052111,110391,1.0,bgm_M41,650052111,11,bgm_M41,bgm_M41,-115,20052,0,bgm_M41,1,0.0,0,0,20052102,100201,650052112,0,100203,650052124,bgm_M41,90,0,10,0,0,100201
100202,0.0,650052112,150,0,0,320,0,bgm_M41,10,650052123,10,0,"서머 게임 리조트 1-12",0,20052112,110391,1.0,bgm_M41,650052121,12,bgm_M41,bgm_M41,-108,20052,0,bgm_M41,1,0.0,0,0,20052102,100201,650052122,0,100203,650052125,bgm_M41,90,0,10,0,0,100201
100202,0.0,650052113,150,0,0,421,0,bgm_M41,10,650052133,10,0,"서머 게임 리조트 1-13",0,20052113,100110,1.0,bgm_M41,650052131,13,bgm_M41,bgm_M41,43,20052,0,bgm_M41,1,0.0,0,0,20052102,100201,650052132,0,100203,650052126,bgm_M41,90,0,10,0,0,100201
100202,0.0,650052114,150,0,0,525,0,bgm_M41,10,650052143,10,0,"서머 게임 리조트 1-14",0,20052114,100180,1.0,bgm_M41,650052141,14,bgm_M41,bgm_M41,-83,20052,0,bgm_M41,1,0.0,0,0,20052102,100201,650052142,0,100203,650052127,bgm_M41,90,0,10,0,0,100201
100202,0.0,650052115,150,0,0,700,0,bgm_M41,10,650052153,10,0,"서머 게임 리조트 1-15",0,20052115,100180,1.0,bgm_M41,650052151,15,bgm_M41,bgm_M41,-94,20052,0,bgm_M41,1,0.0,0,0,20052102,100201,650052152,0,100203,650052123,bgm_M41,90,0,10,0,0,100201
100812,0.0,650052116,240,1,0,-520,0,bgm_M41,16,650052163,10,0,"서머 게임 리조트 1-1",5,20052201,100110,1.0,bgm_M41,650052161,16,bgm_M41,bgm_M41,47,20052,0,bgm_M41,2,0.0,0,0,20052201,100811,650052162,0,100813,650052121,bgm_M41,90,54,16,31224,2,100811
100472,0.0,650052117,240,1,0,-325,0,bgm_M41,16,650052173,10,0,"서머 게임 리조트 1-2",5,20052202,100110,1.0,bgm_M41,650052171,17,bgm_M41,bgm_M41,-70,20052,0,bgm_M41,2,0.0,0,0,20052201,100471,650052172,0,100473,650052121,bgm_M41,90,54,16,31002,2,100471
100472,0.0,650052118,270,1,0,-130,0,bgm_M41,18,650052183,10,0,"서머 게임 리조트 1-3",5,20052203,110391,1.0,bgm_M41,650052181,18,bgm_M41,bgm_M41,37,20052,0,bgm_M41,2,0.0,0,0,20052201,100471,650052182,0,100473,650052121,bgm_M41,90,54,18,31224,2,100471
100472,0.0,650052119,270,1,0,-20,0,bgm_M41,18,650052193,10,0,"서머 게임 리조트 1-4",5,20052204,110391,1.0,bgm_M41,650052191,19,bgm_M41,bgm_M41,-130,20052,0,bgm_M41,2,0.0,0,0,20052201,100471,650052192,0,100473,650052121,bgm_M41,90,54,18,31002,2,100471
100472,0.0,650052120,300,1,0,285,0,bgm_M41,20,650052203,10,0,"서머 게임 리조트 1-5",5,20052205,100180,1.0,bgm_M41,650052201,20,bgm_M41,bgm_M41,-90,20052,0,bgm_M41,2,0.0,0,0,20052201,100471,650052202,0,100473,650052121,bgm_M41,90,54,20,31224,2,100471
102592,0.0,650053101,120,0,0,-461,0,bgm_M41,8,650053013,8,0,"작은 만남의 해안 1-1",0,20053101,110391,1.0,bgm_M41,650053011,1,bgm_M41,bgm_M41,76,20053,0,bgm_M41,1,0.0,0,0,20053101,102591,650053012,0,102593,650053124,bgm_M41,90,0,8,0,0,102591
102592,0.0,650053102,120,0,0,-218,0,bgm_M41,8,650053023,8,0,"작은 만남의 해안 1-2",0,20053102,100180,1.0,bgm_M41,650053021,2,bgm_M41,bgm_M41,-126,20053,0,bgm_M41,1,0.0,0,0,20053101,102591,650053022,0,102593,650053125,bgm_M41,90,0,8,0,0,102591
102592,0.0,650053103,120,0,0,77,0,bgm_M41,8,650053033,8,0,"작은 만남의 해안 1-3",0,20053103,100110,1.0,bgm_M41,650053031,3,bgm_M41,bgm_M41,-6,20053,0,bgm_M41,1,0.0,0,0,20053101,102591,650053032,0,102593,650053126,bgm_M41,90,0,8,0,0,102591
102592,0.0,650053104,120,0,0,409,0,bgm_M41,8,650053043,8,0,"작은 만남의 해안 1-4",0,20053104,100110,1.0,bgm_M41,650053041,4,bgm_M41,bgm_M41,-80,20053,0,bgm_M41,1,0.0,0,0,20053101,102591,650053042,0,102593,650053127,bgm_M41,90,0,8,0,0,102591
