id,icon_image,lv_to,level_id,lv_from,system_id,end_time,value,campaign_type,campaign_category,beginner_id,shiori_group_id,duplication_order,start_time
2067,30,-1,0,1,109,"2025/03/02 4:59:59",2000.0,1,37,0,0,0,"2025/02/24 5:00:00"
2068,30,-1,0,1,112,"2025/03/02 4:59:59",2000.0,1,38,0,0,0,"2025/02/24 5:00:00"
2069,30,-1,0,1,103,"2025/03/07 4:59:59",2000.0,1,34,0,0,0,"2025/02/24 5:00:00"
2070,40,-1,0,1,103,"2025/03/07 4:59:59",2000.0,1,44,0,0,0,"2025/02/24 5:00:00"
2071,100,-1,0,1,101,"2025/03/02 4:59:59",1500.0,1,91,0,0,0,"2025/02/24 5:00:00"
2072,100,-1,0,1,102,"2025/03/02 4:59:59",1500.0,1,92,0,0,0,"2025/02/24 5:00:00"
2073,100,-1,0,1,111,"2025/03/02 4:59:59",1500.0,1,93,0,0,0,"2025/02/24 5:00:00"
2074,100,-1,0,1,109,"2025/03/02 4:59:59",1500.0,1,94,0,0,0,"2025/02/24 5:00:00"
2075,100,-1,0,1,112,"2025/03/02 4:59:59",1500.0,1,95,0,0,0,"2025/02/24 5:00:00"
2076,100,-1,0,1,8004,"2025/03/02 4:59:59",1500.0,1,100,0,0,0,"2025/02/24 5:00:00"
2077,100,-1,0,1,8005,"2025/03/02 4:59:59",1500.0,1,101,0,0,0,"2025/02/24 5:00:00"
2078,100,-1,0,1,6004,"2025/03/02 4:59:59",1500.0,1,96,0,0,0,"2025/02/27 15:00:00"
2079,100,-1,0,1,6005,"2025/03/02 4:59:59",1500.0,1,97,0,0,0,"2025/02/27 15:00:00"
2080,80,-1,0,1,6004,"2025/05/14 14:59:59",1500.0,1,151,0,0,0,"2025/04/30 15:00:00"
2081,80,-1,0,1,6005,"2025/05/14 14:59:59",1500.0,1,152,0,0,0,"2025/04/30 15:00:00"
2082,80,-1,0,1,7004,"2025/03/21 14:59:59",1500.0,1,251,0,0,0,"2025/03/08 15:00:00"
2083,80,-1,0,1,7005,"2025/03/21 14:59:59",1500.0,1,252,0,0,0,"2025/03/08 15:00:00"
2084,80,-1,0,1,7004,"2025/04/22 14:59:59",1500.0,1,251,0,0,0,"2025/04/15 15:00:00"
2085,80,-1,0,1,7005,"2025/04/22 14:59:59",1500.0,1,252,0,0,0,"2025/04/15 15:00:00"
2086,30,-1,0,251,102,"2025/03/07 4:59:59",2000.0,1,32,0,0,0,"2025/03/02 5:00:00"
2087,40,-1,0,251,102,"2025/03/07 4:59:59",2000.0,1,42,0,0,0,"2025/03/02 5:00:00"
2088,30,-1,0,251,101,"2025/03/12 4:59:59",2000.0,1,31,0,0,0,"2025/03/07 5:00:00"
2089,40,-1,0,251,101,"2025/03/12 4:59:59",2000.0,1,41,0,0,0,"2025/03/07 5:00:00"
2090,30,-1,0,251,111,"2025/03/15 4:59:59",2000.0,1,39,0,0,0,"2025/03/12 5:00:00"
2091,40,-1,0,251,111,"2025/03/15 4:59:59",2000.0,1,49,0,0,0,"2025/03/12 5:00:00"
2092,30,-1,0,1,109,"2025/03/15 4:59:59",2000.0,1,37,0,0,0,"2025/03/12 5:00:00"
2093,30,-1,0,1,112,"2025/03/15 4:59:59",2000.0,1,38,0,0,0,"2025/03/12 5:00:00"
2094,30,-1,0,251,101,"2025/03/20 4:59:59",5000.0,1,31,0,0,0,"2025/03/13 5:00:00"
2095,40,-1,0,251,101,"2025/03/20 4:59:59",3000.0,1,41,0,0,0,"2025/03/13 5:00:00"
2096,30,-1,0,1,103,"2025/03/20 4:59:59",5000.0,1,34,0,0,0,"2025/03/13 5:00:00"
2097,40,-1,0,1,103,"2025/03/20 4:59:59",5000.0,1,44,0,0,0,"2025/03/13 5:00:00"
2098,100,-1,0,1,101,"2025/03/28 4:59:59",2500.0,1,91,0,0,0,"2025/03/13 5:00:00"
2099,100,-1,0,1,102,"2025/03/28 4:59:59",2500.0,1,92,0,0,0,"2025/03/13 5:00:00"
2100,100,-1,0,1,111,"2025/03/28 4:59:59",2500.0,1,93,0,0,0,"2025/03/13 5:00:00"
2101,100,-1,0,1,109,"2025/03/28 4:59:59",2500.0,1,94,0,0,0,"2025/03/13 5:00:00"
2102,100,-1,0,1,112,"2025/03/28 4:59:59",2500.0,1,95,0,0,0,"2025/03/13 5:00:00"
2103,100,-1,0,1,8004,"2025/03/28 4:59:59",2500.0,1,100,0,0,0,"2025/03/13 5:00:00"
2104,100,-1,0,1,8005,"2025/03/28 4:59:59",2500.0,1,101,0,0,0,"2025/03/13 5:00:00"
2105,100,-1,0,1,7004,"2025/02/24 14:59:59",1500.0,1,98,0,0,0,"2025/02/24 5:00:00"
2106,100,-1,0,1,7005,"2025/02/24 14:59:59",1500.0,1,99,0,0,0,"2025/02/24 5:00:00"
2107,100,-1,0,1,6004,"2025/03/25 4:59:59",2500.0,1,96,0,0,0,"2025/03/13 5:00:00"
2108,100,-1,0,1,6005,"2025/03/25 4:59:59",2500.0,1,97,0,0,0,"2025/03/13 5:00:00"
2109,100,-1,0,1,7004,"2025/03/21 14:59:59",2500.0,1,98,0,0,0,"2025/03/13 15:00:00"
2110,100,-1,0,1,7005,"2025/03/21 14:59:59",2500.0,1,99,0,0,0,"2025/03/13 15:00:00"
2111,30,-1,0,251,102,"2025/03/30 4:59:59",5000.0,1,32,0,0,0,"2025/03/26 5:00:00"
2112,40,-1,0,251,102,"2025/03/30 4:59:59",5000.0,1,42,0,0,0,"2025/03/26 5:00:00"
2113,30,-1,0,251,111,"2025/04/03 4:59:59",5000.0,1,39,0,0,0,"2025/03/30 5:00:00"
2114,40,-1,0,251,111,"2025/04/03 4:59:59",5000.0,1,49,0,0,0,"2025/03/30 5:00:00"
2115,30,-1,0,1,109,"2025/04/03 4:59:59",5000.0,1,37,0,0,0,"2025/03/30 5:00:00"
2116,30,-1,0,1,112,"2025/04/03 4:59:59",5000.0,1,38,0,0,0,"2025/03/30 5:00:00"
2117,40,-1,0,1,104,"2025/03/28 4:59:59",2000.0,1,45,0,0,0,"2025/03/13 5:00:00"
2118,80,-1,0,1,6004,"2025/04/14 14:59:59",1500.0,1,151,0,0,0,"2025/03/31 15:00:00"
2119,80,-1,0,1,6005,"2025/04/14 14:59:59",1500.0,1,152,0,0,0,"2025/03/31 15:00:00"
2120,100,-1,0,1,130,"2025/03/28 4:59:59",2500.0,1,651,0,0,0,"2025/03/13 8:00:00"
2121,30,-1,0,251,101,"2025/04/08 4:59:59",2000.0,1,31,0,0,0,"2025/04/03 5:00:00"
2122,40,-1,0,251,101,"2025/04/08 4:59:59",2000.0,1,41,0,0,0,"2025/04/03 5:00:00"
2123,30,-1,0,251,102,"2025/04/13 4:59:59",2000.0,1,32,0,0,0,"2025/04/08 5:00:00"
2124,40,-1,0,251,102,"2025/04/13 4:59:59",2000.0,1,42,0,0,0,"2025/04/08 5:00:00"
2125,30,-1,0,251,111,"2025/04/28 4:59:59",2000.0,1,39,0,0,0,"2025/04/13 5:00:00"
2126,40,-1,0,251,111,"2025/04/28 4:59:59",2000.0,1,49,0,0,0,"2025/04/13 5:00:00"
2127,30,-1,0,1,109,"2025/04/17 4:59:59",2000.0,1,37,0,0,0,"2025/04/13 5:00:00"
2128,30,-1,0,1,112,"2025/04/17 4:59:59",2000.0,1,38,0,0,0,"2025/04/13 5:00:00"
2129,30,-1,0,261,101,"2025/04/22 4:59:59",3000.0,1,31,0,0,0,"2025/04/17 5:00:00"
2130,40,-1,0,261,101,"2025/04/22 4:59:59",2000.0,1,41,0,0,0,"2025/04/17 5:00:00"
2131,40,-1,0,1,104,"2025/05/04 4:59:59",2000.0,1,45,0,0,0,"2025/04/17 5:00:00"
2132,30,-1,0,261,102,"2025/04/28 4:59:59",2000.0,1,32,0,0,0,"2025/04/22 5:00:00"
2133,40,-1,0,261,102,"2025/04/28 4:59:59",2000.0,1,42,0,0,0,"2025/04/22 5:00:00"
2134,80,49,0,1,101,"2025/05/01 4:59:59",1500.0,1,81,0,0,0,"2025/04/23 5:00:00"
2135,80,-1,0,298,101,"2025/05/01 4:59:59",1500.0,1,81,0,0,0,"2025/04/23 5:00:00"
2136,80,49,0,1,102,"2025/05/01 4:59:59",1500.0,1,82,0,0,0,"2025/04/23 5:00:00"
2137,80,-1,0,298,102,"2025/05/01 4:59:59",1500.0,1,82,0,0,0,"2025/04/23 5:00:00"
2138,80,49,0,1,111,"2025/05/01 4:59:59",1500.0,1,83,0,0,0,"2025/04/23 5:00:00"
2139,80,-1,0,298,111,"2025/05/01 4:59:59",1500.0,1,83,0,0,0,"2025/04/23 5:00:00"
2140,80,-1,0,1,109,"2025/05/01 4:59:59",1500.0,1,84,0,0,0,"2025/04/23 5:00:00"
2141,80,-1,0,1,112,"2025/05/01 4:59:59",1500.0,1,85,0,0,0,"2025/04/23 5:00:00"
2142,80,-1,0,1,8004,"2025/05/01 4:59:59",1500.0,1,351,0,0,0,"2025/04/23 5:00:00"
2143,80,-1,0,1,8005,"2025/05/01 4:59:59",1500.0,1,352,0,0,0,"2025/04/23 5:00:00"
2144,80,-1,0,1,130,"2025/05/01 4:59:59",1500.0,1,641,0,0,0,"2025/04/23 5:00:00"
2145,30,-1,0,261,101,"2025/05/01 4:59:59",2000.0,1,31,0,0,0,"2025/04/25 5:00:00"
2146,40,-1,0,261,101,"2025/05/01 4:59:59",2000.0,1,41,0,0,0,"2025/04/25 5:00:00"
2147,30,-1,0,1,109,"2025/05/01 4:59:59",2000.0,1,37,0,0,0,"2025/04/25 5:00:00"
2148,30,-1,0,1,112,"2025/05/01 4:59:59",2000.0,1,38,0,0,0,"2025/04/25 5:00:00"
2149,30,-1,0,1,103,"2025/05/06 4:59:59",2000.0,1,34,0,0,0,"2025/04/25 5:00:00"
2150,40,-1,0,1,103,"2025/05/06 4:59:59",2000.0,1,44,0,0,0,"2025/04/25 5:00:00"
2151,100,-1,0,1,101,"2025/05/01 4:59:59",1500.0,1,91,0,0,0,"2025/04/25 5:00:00"
2152,100,-1,0,1,102,"2025/05/01 4:59:59",1500.0,1,92,0,0,0,"2025/04/25 5:00:00"
2153,100,-1,0,1,111,"2025/05/01 4:59:59",1500.0,1,93,0,0,0,"2025/04/25 5:00:00"
2154,100,-1,0,1,109,"2025/05/01 4:59:59",1500.0,1,94,0,0,0,"2025/04/25 5:00:00"
2155,100,-1,0,1,112,"2025/05/01 4:59:59",1500.0,1,95,0,0,0,"2025/04/25 5:00:00"
2156,100,-1,0,1,8004,"2025/05/01 4:59:59",1500.0,1,100,0,0,0,"2025/04/25 5:00:00"
2157,100,-1,0,1,8005,"2025/05/01 4:59:59",1500.0,1,101,0,0,0,"2025/04/25 5:00:00"
2158,100,-1,0,1,130,"2025/05/01 4:59:59",1500.0,1,651,0,0,0,"2025/04/25 5:00:00"
2159,100,-1,0,1,6004,"2025/05/01 4:59:59",1500.0,1,96,0,0,0,"2025/04/30 15:00:00"
2160,100,-1,0,1,6005,"2025/05/01 4:59:59",1500.0,1,97,0,0,0,"2025/04/30 15:00:00"
2161,80,-1,0,1,6004,"2025/07/14 14:59:59",1500.0,1,151,0,0,0,"2025/06/30 15:00:00"
2162,80,-1,0,1,6005,"2025/07/14 14:59:59",1500.0,1,152,0,0,0,"2025/06/30 15:00:00"
2163,80,-1,0,1,7004,"2025/05/22 14:59:59",1500.0,1,251,0,0,0,"2025/05/15 15:00:00"
2164,80,-1,0,1,7005,"2025/05/22 14:59:59",1500.0,1,252,0,0,0,"2025/05/15 15:00:00"
2165,80,-1,0,1,7004,"2025/06/20 14:59:59",1500.0,1,251,0,0,0,"2025/06/13 15:00:00"
2166,80,-1,0,1,7005,"2025/06/20 14:59:59",1500.0,1,252,0,0,0,"2025/06/13 15:00:00"
2167,30,-1,0,261,102,"2025/05/06 4:59:59",2000.0,1,32,0,0,0,"2025/05/01 5:00:00"
2168,40,-1,0,261,102,"2025/05/06 4:59:59",2000.0,1,42,0,0,0,"2025/05/01 5:00:00"
2169,30,-1,0,261,101,"2025/05/10 4:59:59",2000.0,1,31,0,0,0,"2025/05/06 5:00:00"
2170,40,-1,0,261,101,"2025/05/10 4:59:59",2000.0,1,41,0,0,0,"2025/05/06 5:00:00"
2171,30,-1,0,261,111,"2025/05/25 4:59:59",2000.0,1,39,0,0,0,"2025/05/10 5:00:00"
2172,40,-1,0,261,111,"2025/05/25 4:59:59",2000.0,1,49,0,0,0,"2025/05/10 5:00:00"
2173,30,-1,0,1,109,"2025/05/15 4:59:59",2000.0,1,37,0,0,0,"2025/05/10 5:00:00"
2174,30,-1,0,1,112,"2025/05/15 4:59:59",2000.0,1,38,0,0,0,"2025/05/10 5:00:00"
2175,30,-1,0,261,101,"2025/05/20 4:59:59",3000.0,1,31,0,0,0,"2025/05/15 5:00:00"
2176,40,-1,0,261,101,"2025/05/20 4:59:59",2000.0,1,41,0,0,0,"2025/05/15 5:00:00"
2177,40,-1,0,1,104,"2025/05/30 4:59:59",2000.0,1,45,0,0,0,"2025/05/15 5:00:00"
2178,30,-1,0,261,102,"2025/05/25 4:59:59",2000.0,1,32,0,0,0,"2025/05/20 5:00:00"
2179,40,-1,0,261,102,"2025/05/25 4:59:59",2000.0,1,42,0,0,0,"2025/05/20 5:00:00"
2180,80,49,0,1,101,"2025/05/30 4:59:59",1500.0,1,81,0,0,0,"2025/05/23 5:00:00"
2181,80,-1,0,301,101,"2025/05/30 4:59:59",1500.0,1,81,0,0,0,"2025/05/23 5:00:00"
2182,80,49,0,1,102,"2025/05/30 4:59:59",1500.0,1,82,0,0,0,"2025/05/23 5:00:00"
2183,80,-1,0,301,102,"2025/05/30 4:59:59",1500.0,1,82,0,0,0,"2025/05/23 5:00:00"
2184,80,49,0,1,111,"2025/05/30 4:59:59",1500.0,1,83,0,0,0,"2025/05/23 5:00:00"
2185,80,-1,0,301,111,"2025/05/30 4:59:59",1500.0,1,83,0,0,0,"2025/05/23 5:00:00"
2186,80,-1,0,1,109,"2025/05/30 4:59:59",1500.0,1,84,0,0,0,"2025/05/23 5:00:00"
2187,80,-1,0,1,112,"2025/05/30 4:59:59",1500.0,1,85,0,0,0,"2025/05/23 5:00:00"
2188,80,-1,0,1,8004,"2025/05/30 4:59:59",1500.0,1,351,0,0,0,"2025/05/23 5:00:00"
2189,80,-1,0,1,8005,"2025/05/30 4:59:59",1500.0,1,352,0,0,0,"2025/05/23 5:00:00"
2190,80,-1,0,1,130,"2025/05/30 4:59:59",1500.0,1,641,0,0,0,"2025/05/23 5:00:00"
2191,30,-1,0,261,101,"2025/05/30 4:59:59",2000.0,1,31,0,0,0,"2025/05/25 5:00:00"
2192,40,-1,0,261,101,"2025/05/30 4:59:59",2000.0,1,41,0,0,0,"2025/05/25 5:00:00"
2193,30,-1,0,1,109,"2025/05/30 4:59:59",2000.0,1,37,0,0,0,"2025/05/25 5:00:00"
2194,30,-1,0,1,112,"2025/05/30 4:59:59",2000.0,1,38,0,0,0,"2025/05/25 5:00:00"
2195,30,-1,0,1,103,"2025/06/05 4:59:59",2000.0,1,34,0,0,0,"2025/05/25 5:00:00"
2196,40,-1,0,1,103,"2025/06/05 4:59:59",2000.0,1,44,0,0,0,"2025/05/25 5:00:00"
2197,100,-1,0,1,101,"2025/05/30 4:59:59",1500.0,1,91,0,0,0,"2025/05/25 5:00:00"
2198,100,-1,0,1,102,"2025/05/30 4:59:59",1500.0,1,92,0,0,0,"2025/05/25 5:00:00"
2199,100,-1,0,1,111,"2025/05/30 4:59:59",1500.0,1,93,0,0,0,"2025/05/25 5:00:00"
2200,100,-1,0,1,109,"2025/05/30 4:59:59",1500.0,1,94,0,0,0,"2025/05/25 5:00:00"
2201,100,-1,0,1,112,"2025/05/30 4:59:59",1500.0,1,95,0,0,0,"2025/05/25 5:00:00"
2202,100,-1,0,1,8004,"2025/05/30 4:59:59",1500.0,1,100,0,0,0,"2025/05/25 5:00:00"
2203,100,-1,0,1,8005,"2025/05/30 4:59:59",1500.0,1,101,0,0,0,"2025/05/25 5:00:00"
2204,100,-1,0,1,130,"2025/05/30 4:59:59",1500.0,1,651,0,0,0,"2025/05/25 5:00:00"
2205,80,-1,0,1,6004,"2025/06/12 14:59:59",1500.0,1,151,0,0,0,"2025/05/29 15:00:00"
2206,80,-1,0,1,6005,"2025/06/12 14:59:59",1500.0,1,152,0,0,0,"2025/05/29 15:00:00"
2207,80,-1,0,1,6004,"2025/08/12 14:59:59",1500.0,1,151,0,0,0,"2025/07/29 15:00:00"
2208,80,-1,0,1,6005,"2025/08/12 14:59:59",1500.0,1,152,0,0,0,"2025/07/29 15:00:00"
2209,30,-1,0,261,101,"2025/06/05 4:59:59",3000.0,1,31,0,0,0,"2025/05/31 5:00:00"
2210,40,-1,0,261,101,"2025/06/05 4:59:59",3000.0,1,41,0,0,0,"2025/05/31 5:00:00"
2211,30,-1,0,261,102,"2025/06/10 4:59:59",3000.0,1,32,0,0,0,"2025/05/31 5:00:00"
2212,40,-1,0,261,102,"2025/06/10 4:59:59",3000.0,1,42,0,0,0,"2025/05/31 5:00:00"
2213,30,-1,0,1,109,"2025/06/10 4:59:59",3000.0,1,37,0,0,0,"2025/05/31 5:00:00"
2214,30,-1,0,1,112,"2025/06/10 4:59:59",3000.0,1,38,0,0,0,"2025/05/31 5:00:00"
2215,30,-1,0,261,111,"2025/06/15 4:59:59",3000.0,1,39,0,0,0,"2025/06/05 5:00:00"
2216,40,-1,0,261,111,"2025/06/15 4:59:59",3000.0,1,49,0,0,0,"2025/06/05 5:00:00"
2217,30,-1,0,261,101,"2025/06/21 4:59:59",3000.0,1,31,0,0,0,"2025/06/15 5:00:00"
2218,40,-1,0,261,101,"2025/06/21 4:59:59",2000.0,1,41,0,0,0,"2025/06/15 5:00:00"
2219,40,-1,0,1,104,"2025/07/02 4:59:59",2000.0,1,45,0,0,0,"2025/06/15 5:00:00"
2220,30,-1,0,261,111,"2025/06/26 4:59:59",2000.0,1,39,0,0,0,"2025/06/21 5:00:00"
2221,40,-1,0,261,111,"2025/06/26 4:59:59",2000.0,1,49,0,0,0,"2025/06/21 5:00:00"
2222,30,-1,0,261,102,"2025/06/26 4:59:59",2000.0,1,32,0,0,0,"2025/06/21 5:00:00"
2223,40,-1,0,261,102,"2025/06/26 4:59:59",2000.0,1,42,0,0,0,"2025/06/21 5:00:00"
2224,80,49,0,1,101,"2025/07/02 4:59:59",1500.0,1,81,0,0,0,"2025/06/24 5:00:00"
2225,80,-1,0,304,101,"2025/07/02 4:59:59",1500.0,1,81,0,0,0,"2025/06/24 5:00:00"
2226,80,49,0,1,102,"2025/07/02 4:59:59",1500.0,1,82,0,0,0,"2025/06/24 5:00:00"
2227,80,-1,0,304,102,"2025/07/02 4:59:59",1500.0,1,82,0,0,0,"2025/06/24 5:00:00"
2228,80,49,0,1,111,"2025/07/02 4:59:59",1500.0,1,83,0,0,0,"2025/06/24 5:00:00"
2229,80,-1,0,304,111,"2025/07/02 4:59:59",1500.0,1,83,0,0,0,"2025/06/24 5:00:00"
2230,80,-1,0,1,109,"2025/07/02 4:59:59",1500.0,1,84,0,0,0,"2025/06/24 5:00:00"
2231,80,-1,0,1,112,"2025/07/02 4:59:59",1500.0,1,85,0,0,0,"2025/06/24 5:00:00"
2232,80,-1,0,1,8004,"2025/07/02 4:59:59",1500.0,1,351,0,0,0,"2025/06/24 5:00:00"
2233,80,-1,0,1,8005,"2025/07/02 4:59:59",1500.0,1,352,0,0,0,"2025/06/24 5:00:00"
2234,80,-1,0,1,130,"2025/07/02 4:59:59",1500.0,1,641,0,0,0,"2025/06/24 5:00:00"
2235,30,-1,0,261,101,"2025/07/02 4:59:59",2000.0,1,31,0,0,0,"2025/06/26 5:00:00"
2236,40,-1,0,261,101,"2025/07/02 4:59:59",2000.0,1,41,0,0,0,"2025/06/26 5:00:00"
2237,30,-1,0,1,109,"2025/07/02 4:59:59",2000.0,1,37,0,0,0,"2025/06/26 5:00:00"
2238,30,-1,0,1,112,"2025/07/02 4:59:59",2000.0,1,38,0,0,0,"2025/06/26 5:00:00"
2239,30,-1,0,1,103,"2025/07/07 4:59:59",2000.0,1,34,0,0,0,"2025/06/26 5:00:00"
2240,40,-1,0,1,103,"2025/07/07 4:59:59",2000.0,1,44,0,0,0,"2025/06/26 5:00:00"
2241,100,-1,0,1,101,"2025/07/02 4:59:59",1500.0,1,91,0,0,0,"2025/06/26 5:00:00"
2242,100,-1,0,1,102,"2025/07/02 4:59:59",1500.0,1,92,0,0,0,"2025/06/26 5:00:00"
2243,100,-1,0,1,111,"2025/07/02 4:59:59",1500.0,1,93,0,0,0,"2025/06/26 5:00:00"
2244,100,-1,0,1,109,"2025/07/02 4:59:59",1500.0,1,94,0,0,0,"2025/06/26 5:00:00"
2245,100,-1,0,1,112,"2025/07/02 4:59:59",1500.0,1,95,0,0,0,"2025/06/26 5:00:00"
2246,100,-1,0,1,8004,"2025/07/02 4:59:59",1500.0,1,100,0,0,0,"2025/06/26 5:00:00"
2247,100,-1,0,1,8005,"2025/07/02 4:59:59",1500.0,1,101,0,0,0,"2025/06/26 5:00:00"
2248,100,-1,0,1,130,"2025/07/02 4:59:59",1500.0,1,651,0,0,0,"2025/06/26 5:00:00"
2249,80,-1,0,1,6004,"2025/09/12 14:59:59",1500.0,1,151,0,0,0,"2025/08/29 15:00:00"
2250,80,-1,0,1,6005,"2025/09/12 14:59:59",1500.0,1,152,0,0,0,"2025/08/29 15:00:00"
2251,100,-1,0,1,6004,"2025/07/02 4:59:59",1500.0,1,96,0,0,0,"2025/06/30 15:00:00"
2252,100,-1,0,1,6005,"2025/07/02 4:59:59",1500.0,1,97,0,0,0,"2025/06/30 15:00:00"
2255,30,-1,0,261,102,"2025/07/07 4:59:59",2000.0,1,32,0,0,0,"2025/07/02 5:00:00"
2256,40,-1,0,261,102,"2025/07/07 4:59:59",2000.0,1,42,0,0,0,"2025/07/02 5:00:00"
2257,30,-1,0,261,101,"2025/07/11 4:59:59",2000.0,1,31,0,0,0,"2025/07/07 5:00:00"
2258,40,-1,0,261,101,"2025/07/11 4:59:59",2000.0,1,41,0,0,0,"2025/07/07 5:00:00"
2259,30,-1,0,261,111,"2025/07/26 4:59:59",2000.0,1,39,0,0,0,"2025/07/11 5:00:00"
2260,40,-1,0,261,111,"2025/07/26 4:59:59",2000.0,1,49,0,0,0,"2025/07/11 5:00:00"
2261,30,-1,0,1,109,"2025/07/16 4:59:59",2000.0,1,37,0,0,0,"2025/07/11 5:00:00"
2262,30,-1,0,1,112,"2025/07/16 4:59:59",2000.0,1,38,0,0,0,"2025/07/11 5:00:00"
2263,30,-1,0,271,101,"2025/07/21 4:59:59",3000.0,1,31,0,0,0,"2025/07/16 5:00:00"
2264,40,-1,0,271,101,"2025/07/21 4:59:59",2000.0,1,41,0,0,0,"2025/07/16 5:00:00"
2265,40,-1,0,1,104,"2025/08/01 4:59:59",2000.0,1,45,0,0,0,"2025/07/16 5:00:00"
2266,30,-1,0,271,102,"2025/07/26 4:59:59",2000.0,1,32,0,0,0,"2025/07/21 5:00:00"
2267,40,-1,0,271,102,"2025/07/26 4:59:59",2000.0,1,42,0,0,0,"2025/07/21 5:00:00"
2268,80,49,0,1,101,"2025/08/01 4:59:59",1500.0,1,81,0,0,0,"2025/07/24 5:00:00"
2269,80,-1,0,307,101,"2025/08/01 4:59:59",1500.0,1,81,0,0,0,"2025/07/24 5:00:00"
2270,80,49,0,1,102,"2025/08/01 4:59:59",1500.0,1,82,0,0,0,"2025/07/24 5:00:00"
2271,80,-1,0,307,102,"2025/08/01 4:59:59",1500.0,1,82,0,0,0,"2025/07/24 5:00:00"
2272,80,49,0,1,111,"2025/08/01 4:59:59",1500.0,1,83,0,0,0,"2025/07/24 5:00:00"
2273,80,-1,0,307,111,"2025/08/01 4:59:59",1500.0,1,83,0,0,0,"2025/07/24 5:00:00"
2274,80,-1,0,1,109,"2025/08/01 4:59:59",1500.0,1,84,0,0,0,"2025/07/24 5:00:00"
2275,80,-1,0,1,112,"2025/08/01 4:59:59",1500.0,1,85,0,0,0,"2025/07/24 5:00:00"
2276,80,-1,0,1,8004,"2025/08/01 4:59:59",1500.0,1,351,0,0,0,"2025/07/24 5:00:00"
2277,80,-1,0,1,8005,"2025/08/01 4:59:59",1500.0,1,352,0,0,0,"2025/07/24 5:00:00"
2278,80,-1,0,1,130,"2025/08/01 4:59:59",1500.0,1,641,0,0,0,"2025/07/24 5:00:00"
2279,30,-1,0,271,101,"2025/08/01 4:59:59",2000.0,1,31,0,0,0,"2025/07/26 5:00:00"
2280,40,-1,0,271,101,"2025/08/01 4:59:59",2000.0,1,41,0,0,0,"2025/07/26 5:00:00"
2281,30,-1,0,1,109,"2025/08/01 4:59:59",2000.0,1,37,0,0,0,"2025/07/26 5:00:00"
2282,30,-1,0,1,112,"2025/08/01 4:59:59",2000.0,1,38,0,0,0,"2025/07/26 5:00:00"
2283,30,-1,0,1,103,"2025/08/06 4:59:59",2000.0,1,34,0,0,0,"2025/07/26 5:00:00"
2284,40,-1,0,1,103,"2025/08/06 4:59:59",2000.0,1,44,0,0,0,"2025/07/26 5:00:00"
2285,100,-1,0,1,101,"2025/08/01 4:59:59",1500.0,1,91,0,0,0,"2025/07/26 5:00:00"
2286,100,-1,0,1,102,"2025/08/01 4:59:59",1500.0,1,92,0,0,0,"2025/07/26 5:00:00"
2287,100,-1,0,1,111,"2025/08/01 4:59:59",1500.0,1,93,0,0,0,"2025/07/26 5:00:00"
2288,100,-1,0,1,109,"2025/08/01 4:59:59",1500.0,1,94,0,0,0,"2025/07/26 5:00:00"
2289,100,-1,0,1,112,"2025/08/01 4:59:59",1500.0,1,95,0,0,0,"2025/07/26 5:00:00"
2290,100,-1,0,1,8004,"2025/08/01 4:59:59",1500.0,1,100,0,0,0,"2025/07/26 5:00:00"
2291,100,-1,0,1,8005,"2025/08/01 4:59:59",1500.0,1,101,0,0,0,"2025/07/26 5:00:00"
2292,100,-1,0,1,130,"2025/08/01 4:59:59",1500.0,1,651,0,0,0,"2025/07/26 5:00:00"
2293,100,-1,0,1,6004,"2025/08/01 4:59:59",1500.0,1,96,0,0,0,"2025/07/29 15:00:00"
2294,100,-1,0,1,6005,"2025/08/01 4:59:59",1500.0,1,97,0,0,0,"2025/07/29 15:00:00"
2295,80,-1,0,1,7004,"2025/07/22 14:59:59",1500.0,1,251,0,0,0,"2025/07/15 15:00:00"
2296,80,-1,0,1,7005,"2025/07/22 14:59:59",1500.0,1,252,0,0,0,"2025/07/15 15:00:00"
2297,120,-1,0,1,122,"2025/07/21 4:59:59",2000.0,1,541,0,0,0,"2025/07/16 5:00:00"
2300,30,-1,0,271,102,"2025/08/06 4:59:59",2000.0,1,32,0,0,0,"2025/08/01 5:00:00"
2301,40,-1,0,271,102,"2025/08/06 4:59:59",2000.0,1,42,0,0,0,"2025/08/01 5:00:00"
2302,30,-1,0,271,101,"2025/08/10 4:59:59",2000.0,1,31,0,0,0,"2025/08/06 5:00:00"
2303,40,-1,0,271,101,"2025/08/10 4:59:59",2000.0,1,41,0,0,0,"2025/08/06 5:00:00"
2304,30,-1,0,271,111,"2025/08/26 4:59:59",2000.0,1,39,0,0,0,"2025/08/10 5:00:00"
2305,40,-1,0,271,111,"2025/08/26 4:59:59",2000.0,1,49,0,0,0,"2025/08/10 5:00:00"
2306,30,-1,0,1,109,"2025/08/15 4:59:59",2000.0,1,37,0,0,0,"2025/08/10 5:00:00"
2307,30,-1,0,1,112,"2025/08/15 4:59:59",2000.0,1,38,0,0,0,"2025/08/10 5:00:00"
2308,30,-1,0,271,101,"2025/08/20 4:59:59",3000.0,1,31,0,0,0,"2025/08/15 5:00:00"
2309,40,-1,0,271,101,"2025/08/20 4:59:59",2000.0,1,41,0,0,0,"2025/08/15 5:00:00"
