fix_reward_id_2,damage_rank_id_5,damage_rank_id_4,wave_group_id_1,score_coefficient_3,map_bg,fix_reward_id_4,score_coefficient_4,wave_group_id_5,lap_num_from,damage_rank_id_3,score_coefficient_2,lap_num_to,score_coefficient_1,id,score_coefficient_5,boss_id_1,param_adjust_id,damage_rank_id_2,limited_mana,difficulty,aura_effect,rsl_unlock_lap,boss_id_2,boss_id_3,wave_group_id_3,wave_group_id_4,reward_gold_coefficient,boss_id_4,phase,fix_reward_id_3,param_adjust_interval,fix_reward_id_5,fix_reward_id_1,clan_battle_id,damage_rank_id_1,last_attack_reward_id,wave_group_id_2,boss_id_5
1004107,1004210,1004209,401058811,1.3,710031,1004109,1.4,401058851,2,1004208,1.2,3,1.2,299,1.5,10640101,0,1004207,1000000,1,1,2,10640102,10640103,401058831,401058841,0.03,10640104,1,1004108,0,1004110,1004106,1064,1004206,1001303,401058821,10640105
1004107,1004210,1004209,401058861,1.8,710031,1004109,1.9,401058901,4,1004208,1.6,9,1.6,300,2.0,10640101,0,1004207,1000000,1,2,4,10640102,10640103,401058881,401058891,0.06,10640104,2,1004108,0,1004110,1004106,1064,1004206,1001303,401058871,10640105
1004107,1004210,1004209,401058911,2.1,710031,1004109,2.1,401058951,10,1004208,2.0,25,2.0,301,2.2,10640101,0,1004207,1000000,1,2,10,10640102,10640103,401058931,401058941,0.06,10640104,3,1004108,0,1004110,1004106,1064,1004206,1001303,401058921,10640105
1004107,1004210,1004209,401058961,4.7,710031,1004109,4.8,401059001,26,1004208,4.5,-1,4.5,302,5.0,10640101,0,1004207,1000000,1,2,26,10640102,10640103,401058981,401058991,0.06,10640104,4,1004108,0,1004110,1004106,1064,1004206,1001303,401058971,10640105
1004102,1004205,1004204,401059161,1.3,710041,1004104,1.4,401059201,1,1004203,1.2,1,1.2,303,1.5,10650101,0,1004202,1000000,1,1,1,10650102,10650103,401059181,401059191,0.03,10650104,1,1004103,0,1004105,1004101,1065,1004201,1001301,401059171,10650105
1004107,1004210,1004209,401059161,1.3,710041,1004109,1.4,401059201,2,1004208,1.2,3,1.2,304,1.5,10650101,0,1004207,1000000,1,1,2,10650102,10650103,401059181,401059191,0.03,10650104,1,1004108,0,1004110,1004106,1065,1004206,1001303,401059171,10650105
1004107,1004210,1004209,401059211,1.8,710041,1004109,1.9,401059251,4,1004208,1.6,9,1.6,305,2.0,10650101,0,1004207,1000000,1,2,4,10650102,10650103,401059231,401059241,0.06,10650104,2,1004108,0,1004110,1004106,1065,1004206,1001303,401059221,10650105
1004107,1004210,1004209,401059261,2.1,710041,1004109,2.1,401059301,10,1004208,2.0,25,2.0,306,2.2,10650101,0,1004207,1000000,1,2,10,10650102,10650103,401059281,401059291,0.06,10650104,3,1004108,0,1004110,1004106,1065,1004206,1001303,401059271,10650105
1004107,1004210,1004209,401059311,4.7,710041,1004109,4.8,401059351,26,1004208,4.5,-1,4.5,307,5.0,10650101,0,1004207,1000000,1,2,26,10650102,10650103,401059331,401059341,0.06,10650104,4,1004108,0,1004110,1004106,1065,1004206,1001303,401059321,10650105
1004102,1004205,1004204,401059511,1.3,710051,1004104,1.4,401059551,1,1004203,1.2,1,1.2,308,1.5,10660101,0,1004202,1000000,1,1,1,10660102,10660103,401059531,401059541,0.03,10660104,1,1004103,0,1004105,1004101,1066,1004201,1001301,401059521,10660105
1004107,1004210,1004209,401059511,1.3,710051,1004109,1.4,401059551,2,1004208,1.2,3,1.2,309,1.5,10660101,0,1004207,1000000,1,1,2,10660102,10660103,401059531,401059541,0.03,10660104,1,1004108,0,1004110,1004106,1066,1004206,1001303,401059521,10660105
1004107,1004210,1004209,401059561,1.8,710051,1004109,1.9,401059601,4,1004208,1.6,9,1.6,310,2.0,10660101,0,1004207,1000000,1,2,4,10660102,10660103,401059581,401059591,0.06,10660104,2,1004108,0,1004110,1004106,1066,1004206,1001303,401059571,10660105
1004107,1004210,1004209,401059611,2.1,710051,1004109,2.1,401059651,10,1004208,2.0,25,2.0,311,2.2,10660101,0,1004207,1000000,1,2,10,10660102,10660103,401059631,401059641,0.06,10660104,3,1004108,0,1004110,1004106,1066,1004206,1001303,401059621,10660105
1004107,1004210,1004209,401059661,4.7,710051,1004109,4.8,401059701,26,1004208,4.5,-1,4.5,312,5.0,10660101,0,1004207,1000000,1,2,26,10660102,10660103,401059681,401059691,0.06,10660104,4,1004108,0,1004110,1004106,1066,1004206,1001303,401059671,10660105
1004102,1004205,1004204,401059861,1.3,710061,1004104,1.4,401059901,1,1004203,1.2,1,1.2,313,1.5,10670101,0,1004202,1000000,1,1,1,10670102,10670103,401059881,401059891,0.03,10670104,1,1004103,0,1004105,1004101,1067,1004201,1001301,401059871,10670105
1004107,1004210,1004209,401059861,1.3,710061,1004109,1.4,401059901,2,1004208,1.2,3,1.2,314,1.5,10670101,0,1004207,1000000,1,1,2,10670102,10670103,401059881,401059891,0.03,10670104,1,1004108,0,1004110,1004106,1067,1004206,1001303,401059871,10670105
1004107,1004210,1004209,401059911,1.8,710061,1004109,1.9,401059951,4,1004208,1.6,9,1.6,315,2.0,10670101,0,1004207,1000000,1,2,4,10670102,10670103,401059931,401059941,0.06,10670104,2,1004108,0,1004110,1004106,1067,1004206,1001303,401059921,10670105
1004107,1004210,1004209,401059961,2.1,710061,1004109,2.1,401060001,10,1004208,2.0,25,2.0,316,2.2,10670101,0,1004207,1000000,1,2,10,10670102,10670103,401059981,401059991,0.06,10670104,3,1004108,0,1004110,1004106,1067,1004206,1001303,401059971,10670105
1004107,1004210,1004209,401060011,4.7,710061,1004109,4.8,401060051,26,1004208,4.5,-1,4.5,317,5.0,10670101,0,1004207,1000000,1,2,26,10670102,10670103,401060031,401060041,0.06,10670104,4,1004108,0,1004110,1004106,1067,1004206,1001303,401060021,10670105
0,1004210,1004209,401060211,1.3,710071,0,1.4,401060251,-2,1004208,1.2,-2,1.2,318,1.5,10680101,0,1004207,1000000,1,1,-2,10680102,10680103,401060231,401060241,0.03,10680104,1,0,0,0,0,1068,1004206,0,401060221,10680105
1004102,1004205,1004204,401060261,1.8,710071,1004104,1.9,401060301,1,1004203,1.6,1,1.6,319,2.0,10680101,0,1004202,1000000,1,2,1,10680102,10680103,401060281,401060291,0.06,10680104,2,1004103,0,1004105,1004101,1068,1004201,1001301,401060271,10680105
1004107,1004210,1004209,401060261,1.8,710071,1004109,1.9,401060301,2,1004208,1.6,6,1.6,320,2.0,10680101,0,1004207,1000000,1,2,2,10680102,10680103,401060281,401060291,0.06,10680104,2,1004108,0,1004110,1004106,1068,1004206,1001303,401060271,10680105
1004107,1004210,1004209,401060311,2.1,710071,1004109,2.1,401060351,7,1004208,2.0,22,2.0,321,2.2,10680101,0,1004207,1000000,1,2,7,10680102,10680103,401060331,401060341,0.06,10680104,3,1004108,0,1004110,1004106,1068,1004206,1001303,401060321,10680105
1004107,1004210,1004209,401060361,4.7,710071,1004109,4.8,401060401,23,1004208,4.5,-1,4.5,322,5.0,10680101,0,1004207,1000000,1,2,23,10680102,10680103,401060381,401060391,0.06,10680104,4,1004108,0,1004110,1004106,1068,1004206,1001303,401060371,10680105
0,1004210,1004209,401060561,1.3,710081,0,1.4,401060601,-2,1004208,1.2,-2,1.2,323,1.5,10690101,0,1004207,1000000,1,1,-2,10690102,10690103,401060581,401060591,0.03,10690104,1,0,0,0,0,1069,1004206,0,401060571,10690105
1004102,1004205,1004204,401060611,1.8,710081,1004104,1.9,401060651,1,1004203,1.6,1,1.6,324,2.0,10690101,0,1004202,1000000,1,2,1,10690102,10690103,401060631,401060641,0.06,10690104,2,1004103,0,1004105,1004101,1069,1004201,1001301,401060621,10690105
1004107,1004210,1004209,401060611,1.8,710081,1004109,1.9,401060651,2,1004208,1.6,6,1.6,325,2.0,10690101,0,1004207,1000000,1,2,2,10690102,10690103,401060631,401060641,0.06,10690104,2,1004108,0,1004110,1004106,1069,1004206,1001303,401060621,10690105
1004107,1004210,1004209,401060661,2.1,710081,1004109,2.1,401060701,7,1004208,2.0,22,2.0,326,2.2,10690101,0,1004207,1000000,1,2,7,10690102,10690103,401060681,401060691,0.06,10690104,3,1004108,0,1004110,1004106,1069,1004206,1001303,401060671,10690105
1004107,1004210,1004209,401060711,4.7,710081,1004109,4.8,401060751,23,1004208,4.5,-1,4.5,327,5.0,10690101,0,1004207,1000000,1,2,23,10690102,10690103,401060731,401060741,0.06,10690104,4,1004108,0,1004110,1004106,1069,1004206,1001303,401060721,10690105
0,1004210,1004209,401060911,1.3,710091,0,1.4,401060951,-2,1004208,1.2,-2,1.2,328,1.5,10700101,0,1004207,1000000,1,1,-2,10700102,10700103,401060931,401060941,0.03,10700104,1,0,0,0,0,1070,1004206,0,401060921,10700105
1004102,1004205,1004204,401060961,1.8,710091,1004104,1.9,401061001,1,1004203,1.6,1,1.6,329,2.0,10700101,0,1004202,1000000,1,2,1,10700102,10700103,401060981,401060991,0.06,10700104,2,1004103,0,1004105,1004101,1070,1004201,1001301,401060971,10700105
1004107,1004210,1004209,401060961,1.8,710091,1004109,1.9,401061001,2,1004208,1.6,6,1.6,330,2.0,10700101,0,1004207,1000000,1,2,2,10700102,10700103,401060981,401060991,0.06,10700104,2,1004108,0,1004110,1004106,1070,1004206,1001303,401060971,10700105
1004107,1004210,1004209,401061011,2.1,710091,1004109,2.1,401061051,7,1004208,2.0,22,2.0,331,2.2,10700101,0,1004207,1000000,1,2,7,10700102,10700103,401061031,401061041,0.06,10700104,3,1004108,0,1004110,1004106,1070,1004206,1001303,401061021,10700105
1004107,1004210,1004209,401061061,4.7,710091,1004109,4.8,401061101,23,1004208,4.5,-1,4.5,332,5.0,10700101,0,1004207,1000000,1,2,23,10700102,10700103,401061081,401061091,0.06,10700104,4,1004108,0,1004110,1004106,1070,1004206,1001303,401061071,10700105
0,1004210,1004209,401061261,1.3,710101,0,1.4,401061301,-2,1004208,1.2,-2,1.2,333,1.5,10710101,0,1004207,1000000,1,1,-2,10710102,10710103,401061281,401061291,0.03,10710104,1,0,0,0,0,1071,1004206,0,401061271,10710105
1004102,1004205,1004204,401061311,1.8,710101,1004104,1.9,401061351,1,1004203,1.6,1,1.6,334,2.0,10710101,0,1004202,1000000,1,2,1,10710102,10710103,401061331,401061341,0.06,10710104,2,1004103,0,1004105,1004101,1071,1004201,1001301,401061321,10710105
1004107,1004210,1004209,401061311,1.8,710101,1004109,1.9,401061351,2,1004208,1.6,6,1.6,335,2.0,10710101,0,1004207,1000000,1,2,2,10710102,10710103,401061331,401061341,0.06,10710104,2,1004108,0,1004110,1004106,1071,1004206,1001303,401061321,10710105
1004107,1004210,1004209,401061361,2.1,710101,1004109,2.1,401061401,7,1004208,2.0,22,2.0,336,2.2,10710101,0,1004207,1000000,1,2,7,10710102,10710103,401061381,401061391,0.06,10710104,3,1004108,0,1004110,1004106,1071,1004206,1001303,401061371,10710105
1004107,1004210,1004209,401061411,4.7,710101,1004109,4.8,401061451,23,1004208,4.5,-1,4.5,337,5.0,10710101,0,1004207,1000000,1,2,23,10710102,10710103,401061431,401061441,0.06,10710104,4,1004108,0,1004110,1004106,1071,1004206,1001303,401061421,10710105
0,1004210,1004209,401061611,1.3,710111,0,1.4,401061651,-2,1004208,1.2,-2,1.2,338,1.5,10720101,0,1004207,1000000,1,1,-2,10720102,10720103,401061631,401061641,0.03,10720104,1,0,0,0,0,1072,1004206,0,401061621,10720105
1004102,1004205,1004204,401061661,1.8,710111,1004104,1.9,401061701,1,1004203,1.6,1,1.6,339,2.0,10720101,0,1004202,1000000,1,2,1,10720102,10720103,401061681,401061691,0.06,10720104,2,1004103,0,1004105,1004101,1072,1004201,1001301,401061671,10720105
1004107,1004210,1004209,401061661,1.8,710111,1004109,1.9,401061701,2,1004208,1.6,6,1.6,340,2.0,10720101,0,1004207,1000000,1,2,2,10720102,10720103,401061681,401061691,0.06,10720104,2,1004108,0,1004110,1004106,1072,1004206,1001303,401061671,10720105
1004107,1004210,1004209,401061711,2.1,710111,1004109,2.1,401061751,7,1004208,2.0,22,2.0,341,2.2,10720101,0,1004207,1000000,1,2,7,10720102,10720103,401061731,401061741,0.06,10720104,3,1004108,0,1004110,1004106,1072,1004206,1001303,401061721,10720105
1004107,1004210,1004209,401061761,4.7,710111,1004109,4.8,401061801,23,1004208,4.5,-1,4.5,342,5.0,10720101,0,1004207,1000000,1,2,23,10720102,10720103,401061781,401061791,0.06,10720104,4,1004108,0,1004110,1004106,1072,1004206,1001303,401061771,10720105
0,1004210,1004209,401061961,1.3,710121,0,1.4,401062001,-2,1004208,1.2,-2,1.2,343,1.5,10730101,0,1004207,1000000,1,1,-2,10730102,10730103,401061981,401061991,0.03,10730104,1,0,0,0,0,1073,1004206,0,401061971,10730105
1004102,1004205,1004204,401062011,1.8,710121,1004104,1.9,401062051,1,1004203,1.6,1,1.6,344,2.0,10730101,0,1004202,1000000,1,2,1,10730102,10730103,401062031,401062041,0.06,10730104,2,1004103,0,1004105,1004101,1073,1004201,1001301,401062021,10730105
1004107,1004210,1004209,401062011,1.8,710121,1004109,1.9,401062051,2,1004208,1.6,6,1.6,345,2.0,10730101,0,1004207,1000000,1,2,2,10730102,10730103,401062031,401062041,0.06,10730104,2,1004108,0,1004110,1004106,1073,1004206,1001303,401062021,10730105
1004107,1004210,1004209,401062061,2.1,710121,1004109,2.1,401062101,7,1004208,2.0,22,2.0,346,2.2,10730101,0,1004207,1000000,1,2,7,10730102,10730103,401062081,401062091,0.06,10730104,3,1004108,0,1004110,1004106,1073,1004206,1001303,401062071,10730105
1004107,1004210,1004209,401062111,4.7,710121,1004109,4.8,401062151,23,1004208,4.5,-1,4.5,347,5.0,10730101,0,1004207,1000000,1,2,23,10730102,10730103,401062131,401062141,0.06,10730104,4,1004108,0,1004110,1004106,1073,1004206,1001303,401062121,10730105
0,1004210,1004209,401062311,1.3,710011,0,1.4,401062351,-2,1004208,1.2,-2,1.2,348,1.5,10740101,0,1004207,1000000,1,1,-2,10740102,10740103,401062331,401062341,0.03,10740104,1,0,0,0,0,1074,1004206,0,401062321,10740105
1004102,1004205,1004204,401062361,1.8,710011,1004104,1.9,401062401,1,1004203,1.6,1,1.6,349,2.0,10740101,0,1004202,1000000,1,2,1,10740102,10740103,401062381,401062391,0.06,10740104,2,1004103,0,1004105,1004101,1074,1004201,1001301,401062371,10740105
1004107,1004210,1004209,401062361,1.8,710011,1004109,1.9,401062401,2,1004208,1.6,6,1.6,350,2.0,10740101,0,1004207,1000000,1,2,2,10740102,10740103,401062381,401062391,0.06,10740104,2,1004108,0,1004110,1004106,1074,1004206,1001303,401062371,10740105
1004107,1004210,1004209,401062411,2.1,710011,1004109,2.1,401062451,7,1004208,2.0,22,2.0,351,2.2,10740101,0,1004207,1000000,1,2,7,10740102,10740103,401062431,401062441,0.06,10740104,3,1004108,0,1004110,1004106,1074,1004206,1001303,401062421,10740105
1004107,1004210,1004209,401062461,4.7,710011,1004109,4.8,401062501,23,1004208,4.5,-1,4.5,352,5.0,10740101,0,1004207,1000000,1,2,23,10740102,10740103,401062481,401062491,0.06,10740104,4,1004108,0,1004110,1004106,1074,1004206,1001303,401062471,10740105
0,1004210,1004209,401062661,1.3,710021,0,1.4,401062701,-2,1004208,1.2,-2,1.2,353,1.5,10750101,0,1004207,1000000,1,1,-2,10750102,10750103,401062681,401062691,0.03,10750104,1,0,0,0,0,1075,1004206,0,401062671,10750105
1004102,1004205,1004204,401062711,1.8,710021,1004104,1.9,401062751,1,1004203,1.6,1,1.6,354,2.0,10750101,0,1004202,1000000,1,2,1,10750102,10750103,401062731,401062741,0.06,10750104,2,1004103,0,1004105,1004101,1075,1004201,1001301,401062721,10750105
1004107,1004210,1004209,401062711,1.8,710021,1004109,1.9,401062751,2,1004208,1.6,6,1.6,355,2.0,10750101,0,1004207,1000000,1,2,2,10750102,10750103,401062731,401062741,0.06,10750104,2,1004108,0,1004110,1004106,1075,1004206,1001303,401062721,10750105
1004107,1004210,1004209,401062761,2.1,710021,1004109,2.1,401062801,7,1004208,2.0,22,2.0,356,2.2,10750101,0,1004207,1000000,1,2,7,10750102,10750103,401062781,401062791,0.06,10750104,3,1004108,0,1004110,1004106,1075,1004206,1001303,401062771,10750105
1004107,1004210,1004209,401062811,4.7,710021,1004109,4.8,401062851,23,1004208,4.5,-1,4.5,357,5.0,10750101,0,1004207,1000000,1,2,23,10750102,10750103,401062831,401062841,0.06,10750104,4,1004108,0,1004110,1004106,1075,1004206,1001303,401062821,10750105
0,1004210,1004209,401063011,1.3,710031,0,1.4,401063051,-2,1004208,1.2,-2,1.2,358,1.5,10760101,0,1004207,1000000,1,1,-2,10760102,10760103,401063031,401063041,0.03,10760104,1,0,0,0,0,1076,1004206,0,401063021,10760105
1004102,1004205,1004204,401063061,1.8,710031,1004104,1.9,401063101,1,1004203,1.6,1,1.6,359,2.0,10760101,0,1004202,1000000,1,2,1,10760102,10760103,401063081,401063091,0.06,10760104,2,1004103,0,1004105,1004101,1076,1004201,1001301,401063071,10760105
1004107,1004210,1004209,401063061,1.8,710031,1004109,1.9,401063101,2,1004208,1.6,6,1.6,360,2.0,10760101,0,1004207,1000000,1,2,2,10760102,10760103,401063081,401063091,0.06,10760104,2,1004108,0,1004110,1004106,1076,1004206,1001303,401063071,10760105
1004107,1004210,1004209,401063111,2.1,710031,1004109,2.1,401063151,7,1004208,2.0,22,2.0,361,2.2,10760101,0,1004207,1000000,1,2,7,10760102,10760103,401063131,401063141,0.06,10760104,3,1004108,0,1004110,1004106,1076,1004206,1001303,401063121,10760105
1004107,1004210,1004209,401063161,4.7,710031,1004109,4.8,401063201,23,1004208,4.5,-1,4.5,362,5.0,10760101,0,1004207,1000000,1,2,23,10760102,10760103,401063181,401063191,0.06,10760104,4,1004108,0,1004110,1004106,1076,1004206,1001303,401063171,10760105
0,1004210,1004209,401063361,1.3,710041,0,1.4,401063401,-2,1004208,1.2,-2,1.2,363,1.5,10770101,0,1004207,1000000,1,1,-2,10770102,10770103,401063381,401063391,0.03,10770104,1,0,0,0,0,1077,1004206,0,401063371,10770105
1004102,1004205,1004204,401063411,1.8,710041,1004104,1.9,401063451,1,1004203,1.6,1,1.6,364,2.0,10770101,0,1004202,1000000,1,2,1,10770102,10770103,401063431,401063441,0.06,10770104,2,1004103,0,1004105,1004101,1077,1004201,1001301,401063421,10770105
1004107,1004210,1004209,401063411,1.8,710041,1004109,1.9,401063451,2,1004208,1.6,6,1.6,365,2.0,10770101,0,1004207,1000000,1,2,2,10770102,10770103,401063431,401063441,0.06,10770104,2,1004108,0,1004110,1004106,1077,1004206,1001303,401063421,10770105
1004107,1004210,1004209,401063461,2.1,710041,1004109,2.1,401063501,7,1004208,2.0,22,2.0,366,2.2,10770101,0,1004207,1000000,1,2,7,10770102,10770103,401063481,401063491,0.06,10770104,3,1004108,0,1004110,1004106,1077,1004206,1001303,401063471,10770105
1004107,1004210,1004209,401063511,4.7,710041,1004109,4.8,401063551,23,1004208,4.5,-1,4.5,367,5.0,10770101,0,1004207,1000000,1,2,23,10770102,10770103,401063531,401063541,0.06,10770104,4,1004108,0,1004110,1004106,1077,1004206,1001303,401063521,10770105
0,1004210,1004209,401063711,1.3,710051,0,1.4,401063751,-2,1004208,1.2,-2,1.2,368,1.5,10780101,0,1004207,1000000,1,1,-2,10780102,10780103,401063731,401063741,0.03,10780104,1,0,0,0,0,1078,1004206,0,401063721,10780105
1004102,1004205,1004204,401063761,1.8,710051,1004104,1.9,401063801,1,1004203,1.6,1,1.6,369,2.0,10780101,0,1004202,1000000,1,2,1,10780102,10780103,401063781,401063791,0.06,10780104,2,1004103,0,1004105,1004101,1078,1004201,1001301,401063771,10780105
1004107,1004210,1004209,401063761,1.8,710051,1004109,1.9,401063801,2,1004208,1.6,6,1.6,370,2.0,10780101,0,1004207,1000000,1,2,2,10780102,10780103,401063781,401063791,0.06,10780104,2,1004108,0,1004110,1004106,1078,1004206,1001303,401063771,10780105
1004107,1004210,1004209,401063811,2.1,710051,1004109,2.1,401063851,7,1004208,2.0,22,2.0,371,2.2,10780101,0,1004207,1000000,1,2,7,10780102,10780103,401063831,401063841,0.06,10780104,3,1004108,0,1004110,1004106,1078,1004206,1001303,401063821,10780105
1004107,1004210,1004209,401063861,4.7,710051,1004109,4.8,401063901,23,1004208,4.5,-1,4.5,372,5.0,10780101,0,1004207,1000000,1,2,23,10780102,10780103,401063881,401063891,0.06,10780104,4,1004108,0,1004110,1004106,1078,1004206,1001303,401063871,10780105
0,1004210,1004209,401064061,1.3,710061,0,1.4,401064101,-2,1004208,1.2,-2,1.2,373,1.5,10790101,0,1004207,1000000,1,1,-2,10790102,10790103,401064081,401064091,0.03,10790104,1,0,0,0,0,1079,1004206,0,401064071,10790105
1004102,1004205,1004204,401064111,1.8,710061,1004104,1.9,401064151,1,1004203,1.6,1,1.6,374,2.0,10790101,0,1004202,1000000,1,2,1,10790102,10790103,401064131,401064141,0.06,10790104,2,1004103,0,1004105,1004101,1079,1004201,1001301,401064121,10790105
1004107,1004210,1004209,401064111,1.8,710061,1004109,1.9,401064151,2,1004208,1.6,6,1.6,375,2.0,10790101,0,1004207,1000000,1,2,2,10790102,10790103,401064131,401064141,0.06,10790104,2,1004108,0,1004110,1004106,1079,1004206,1001303,401064121,10790105
1004107,1004210,1004209,401064161,2.1,710061,1004109,2.1,401064201,7,1004208,2.0,22,2.0,376,2.2,10790101,0,1004207,1000000,1,2,7,10790102,10790103,401064181,401064191,0.06,10790104,3,1004108,0,1004110,1004106,1079,1004206,1001303,401064171,10790105
1004107,1004210,1004209,401064211,4.7,710061,1004109,4.8,401064251,23,1004208,4.5,-1,4.5,377,5.0,10790101,0,1004207,1000000,1,2,23,10790102,10790103,401064231,401064241,0.06,10790104,4,1004108,0,1004110,1004106,1079,1004206,1001303,401064221,10790105
0,1004210,1004209,401064411,1.3,710071,0,1.4,401064451,-2,1004208,1.2,-2,1.2,378,1.5,10800101,0,1004207,1000000,1,1,-2,10800102,10800103,401064431,401064441,0.03,10800104,1,0,0,0,0,1080,1004206,0,401064421,10800105
1004102,1004205,1004204,401064461,1.8,710071,1004104,1.9,401064501,1,1004203,1.6,1,1.6,379,2.0,10800101,0,1004202,1000000,1,2,1,10800102,10800103,401064481,401064491,0.06,10800104,2,1004103,0,1004105,1004101,1080,1004201,1001301,401064471,10800105
1004107,1004210,1004209,401064461,1.8,710071,1004109,1.9,401064501,2,1004208,1.6,6,1.6,380,2.0,10800101,0,1004207,1000000,1,2,2,10800102,10800103,401064481,401064491,0.06,10800104,2,1004108,0,1004110,1004106,1080,1004206,1001303,401064471,10800105
1004107,1004210,1004209,401064511,2.1,710071,1004109,2.1,401064551,7,1004208,2.0,22,2.0,381,2.2,10800101,0,1004207,1000000,1,2,7,10800102,10800103,401064531,401064541,0.06,10800104,3,1004108,0,1004110,1004106,1080,1004206,1001303,401064521,10800105
1004107,1004210,1004209,401064561,4.7,710071,1004109,4.8,401064601,23,1004208,4.5,-1,4.5,382,5.0,10800101,0,1004207,1000000,1,2,23,10800102,10800103,401064581,401064591,0.06,10800104,4,1004108,0,1004110,1004106,1080,1004206,1001303,401064571,10800105
0,1004210,1004209,401064761,1.3,710081,0,1.4,401064801,-2,1004208,1.2,-2,1.2,383,1.5,10810101,0,1004207,1000000,1,1,-2,10810102,10810103,401064781,401064791,0.03,10810104,1,0,0,0,0,1081,1004206,0,401064771,10810105
1004102,1004205,1004204,401064811,1.8,710081,1004104,1.9,401064851,1,1004203,1.6,1,1.6,384,2.0,10810101,0,1004202,1000000,1,2,1,10810102,10810103,401064831,401064841,0.06,10810104,2,1004103,0,1004105,1004101,1081,1004201,1001301,401064821,10810105
1004107,1004210,1004209,401064811,1.8,710081,1004109,1.9,401064851,2,1004208,1.6,6,1.6,385,2.0,10810101,0,1004207,1000000,1,2,2,10810102,10810103,401064831,401064841,0.06,10810104,2,1004108,0,1004110,1004106,1081,1004206,1001303,401064821,10810105
1004107,1004210,1004209,401064861,2.1,710081,1004109,2.1,401064901,7,1004208,2.0,22,2.0,386,2.2,10810101,0,1004207,1000000,1,2,7,10810102,10810103,401064881,401064891,0.06,10810104,3,1004108,0,1004110,1004106,1081,1004206,1001303,401064871,10810105
1004107,1004210,1004209,401064911,4.7,710081,1004109,4.8,401064951,23,1004208,4.5,-1,4.5,387,5.0,10810101,0,1004207,1000000,1,2,23,10810102,10810103,401064931,401064941,0.06,10810104,4,1004108,0,1004110,1004106,1081,1004206,1001303,401064921,10810105
0,1004210,1004209,401065111,1.3,710091,0,1.4,401065151,-2,1004208,1.2,-2,1.2,388,1.5,10820101,0,1004207,1000000,1,1,-2,10820102,10820103,401065131,401065141,0.03,10820104,1,0,0,0,0,1082,1004206,0,401065121,10820105
1004102,1004205,1004204,401065161,1.8,710091,1004104,1.9,401065201,1,1004203,1.6,1,1.6,389,2.0,10820101,0,1004202,1000000,1,2,1,10820102,10820103,401065181,401065191,0.06,10820104,2,1004103,0,1004105,1004101,1082,1004201,1001301,401065171,10820105
1004107,1004210,1004209,401065161,1.8,710091,1004109,1.9,401065201,2,1004208,1.6,6,1.6,390,2.0,10820101,0,1004207,1000000,1,2,2,10820102,10820103,401065181,401065191,0.06,10820104,2,1004108,0,1004110,1004106,1082,1004206,1001303,401065171,10820105
1004107,1004210,1004209,401065211,2.1,710091,1004109,2.1,401065251,7,1004208,2.0,22,2.0,391,2.2,10820101,0,1004207,1000000,1,2,7,10820102,10820103,401065231,401065241,0.06,10820104,3,1004108,0,1004110,1004106,1082,1004206,1001303,401065221,10820105
1004107,1004210,1004209,401065261,4.7,710091,1004109,4.8,401065301,23,1004208,4.5,-1,4.5,392,5.0,10820101,0,1004207,1000000,1,2,23,10820102,10820103,401065281,401065291,0.06,10820104,4,1004108,0,1004110,1004106,1082,1004206,1001303,401065271,10820105
0,1004210,1004209,401065461,1.3,710101,0,1.4,401065501,-2,1004208,1.2,-2,1.2,393,1.5,10830101,0,1004207,1000000,1,1,-2,10830102,10830103,401065481,401065491,0.03,10830104,1,0,0,0,0,1083,1004206,0,401065471,10830105
1004102,1004205,1004204,401065511,1.8,710101,1004104,1.9,401065551,1,1004203,1.6,1,1.6,394,2.0,10830101,0,1004202,1000000,1,2,1,10830102,10830103,401065531,401065541,0.06,10830104,2,1004103,0,1004105,1004101,1083,1004201,1001301,401065521,10830105
1004107,1004210,1004209,401065511,1.8,710101,1004109,1.9,401065551,2,1004208,1.6,6,1.6,395,2.0,10830101,0,1004207,1000000,1,2,2,10830102,10830103,401065531,401065541,0.06,10830104,2,1004108,0,1004110,1004106,1083,1004206,1001303,401065521,10830105
1004107,1004210,1004209,401065561,2.1,710101,1004109,2.1,401065601,7,1004208,2.0,22,2.0,396,2.2,10830101,0,1004207,1000000,1,2,7,10830102,10830103,401065581,401065591,0.06,10830104,3,1004108,0,1004110,1004106,1083,1004206,1001303,401065571,10830105
1004107,1004210,1004209,401065611,4.7,710101,1004109,4.8,401065651,23,1004208,4.5,-1,4.5,397,5.0,10830101,0,1004207,1000000,1,2,23,10830102,10830103,401065631,401065641,0.06,10830104,4,1004108,0,1004110,1004106,1083,1004206,1001303,401065621,10830105
0,1004210,1004209,401065811,1.3,710111,0,1.4,401065851,-2,1004208,1.2,-2,1.2,398,1.5,10840101,0,1004207,1000000,1,1,-2,10840102,10840103,401065831,401065841,0.03,10840104,1,0,0,0,0,1084,1004206,0,401065821,10840105
1004102,1004205,1004204,401065861,1.8,710111,1004104,1.9,401065901,1,1004203,1.6,1,1.6,399,2.0,10840101,0,1004202,1000000,1,2,1,10840102,10840103,401065881,401065891,0.06,10840104,2,1004103,0,1004105,1004101,1084,1004201,1001301,401065871,10840105
