reward_image_2,quest_id,camera_size_2,add_treasure_num,stamina,enemy_image_5,wave_bgm_que_id_1,area_id,reward_image_3,camera_size_1,enemy_image_1,enemy_image_4,limit_time,story_id_wavestart_2,story_id_wavestart_1,quest_detail_bg_position,start_time,wave_bgm_sheet_id_3,wave_group_id_2,rank_reward_group,lv_reward_flag,wave_group_id_3,wave_bgm_sheet_id_1,daily_limit,reward_image_4,background_1,end_time,love,position_x,clear_reward_group,quest_name,enemy_image_2,wave_bgm_sheet_id_2,quest_detail_bg_id,story_id_waveend_2,background_3,story_id_waveend_1,reward_image_5,team_exp,unit_exp,wave_bgm_que_id_2,icon_id,story_id_wavestart_3,wave_group_id_1,story_id_waveend_3,position_y,reward_image_1,stamina_start,enemy_image_3,limit_team_level,background_2,wave_bgm_que_id_3,camera_size_3
119074,11067003,0.0,2,10,101670310,bgm_MC086,11067,119343,0.0,101670302,101670309,90,0,0,-50,"2024/12/12 15:00:00",bgm_MC086,110670032,211001000,0,110670033,bgm_MC086,0,0,103361,"2030/12/31 14:59:59",10,-280,110670031,"와염 밀림 67-3",101670305,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100790,0,110670031,0,-187,119164,1,101670307,0,103362,bgm_MC086,0.0
129194,11067004,0.0,2,10,101670410,bgm_MC086,11067,129373,0.0,101670403,101670407,90,0,0,-50,"2024/12/12 15:00:00",bgm_MC086,110670042,211001000,0,110670043,bgm_MC086,0,0,103331,"2030/12/31 14:59:59",10,-326,110670041,"와염 밀림 67-4",101670405,bgm_MC086,103332,0,103333,0,0,10,215,bgm_MC086,100800,0,110670041,0,-32,129134,1,101670406,0,103332,bgm_MC086,0.0
119254,11067005,0.0,2,10,101670510,bgm_MC086,11067,119463,0.0,101670501,101670508,90,0,0,-50,"2024/12/12 15:00:00",bgm_MC086,110670052,211001000,0,110670053,bgm_MC086,0,0,103361,"2030/12/31 14:59:59",10,55,110670051,"와염 밀림 67-5",101670505,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100790,0,110670051,0,-141,119224,1,101670507,0,103362,bgm_MC086,0.0
129134,11067006,0.0,2,10,101670610,bgm_MC086,11067,129044,0.0,101670601,101670608,90,0,0,-50,"2025/01/16 15:00:00",bgm_MC086,110670062,211001000,0,110670063,bgm_MC086,0,25011,103331,"2030/12/31 14:59:59",10,136,110670061,"와염 밀림 67-6",101670606,bgm_MC086,103332,0,103333,0,0,10,215,bgm_MC086,100800,0,110670061,0,7,129194,1,101670607,0,103332,bgm_MC086,0.0
119074,11067007,0.0,2,10,101670710,bgm_MC086,11067,119164,0.0,101670703,101670709,90,0,0,-50,"2025/01/16 15:00:00",bgm_MC086,110670072,211001000,0,110670073,bgm_MC086,0,25012,103331,"2030/12/31 14:59:59",10,190,110670071,"와염 밀림 67-7",101670704,bgm_MC086,103332,0,103333,0,0,10,215,bgm_MC086,100800,0,110670071,0,-146,119104,1,101670707,0,103332,bgm_MC086,0.0
119584,11067008,0.0,2,10,101670808,bgm_MC086,11067,119014,0.0,101670803,101670809,90,0,0,-50,"2025/01/16 15:00:00",bgm_MC086,110670082,211001000,0,110670083,bgm_MC086,0,25013,103361,"2030/12/31 14:59:59",10,325,110670081,"와염 밀림 67-8",101670804,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100790,0,110670081,0,-116,119554,1,101670806,0,103362,bgm_MC086,0.0
119614,11067009,0.0,2,10,101670910,bgm_MC086,11067,119254,0.0,101670903,101670908,90,0,0,-50,"2025/01/16 15:00:00",bgm_MC086,110670092,211001000,0,110670093,bgm_MC086,0,25014,103331,"2030/12/31 14:59:59",10,292,110670091,"와염 밀림 67-9",101670904,bgm_MC086,103332,0,103333,0,0,10,215,bgm_MC086,100800,0,110670091,0,39,119584,1,101670906,0,103332,bgm_MC086,0.0
119554,11067010,0.0,2,10,0,bgm_MC087,11067,119224,0.0,101671010,0,90,0,0,-50,"2025/01/16 15:00:00",bgm_MC087,110670102,211001000,0,110670103,bgm_MC087,0,25015,103351,"2030/12/31 14:59:59",10,462,110670101,"와염 밀림 67-10",0,bgm_MC087,103352,0,103353,0,0,10,215,bgm_MC087,100800,9067155,110670101,9067156,-100,119614,1,0,0,103352,bgm_MC087,0.0
119614,11068001,0.0,2,10,101680110,bgm_MC086,11068,119554,0.0,101680103,101680109,90,0,0,-50,"2025/02/17 15:00:00",bgm_MC086,110680012,211001000,0,110680013,bgm_MC086,0,0,103361,"2030/12/31 14:59:59",10,-389,110680011,"사색 수해 68-1",101680104,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110680011,0,-20,119524,1,101680105,0,103362,bgm_MC086,0.0
119494,11068002,0.0,2,10,101680210,bgm_MC086,11068,119554,0.0,101680202,101680208,90,0,0,-50,"2025/02/17 15:00:00",bgm_MC086,110680022,211001000,0,110680023,bgm_MC086,0,0,103361,"2030/12/31 14:59:59",10,-216,110680021,"사색 수해 68-2",101680205,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110680021,0,-171,119434,1,101680207,0,103362,bgm_MC086,0.0
129314,11068003,0.0,2,10,101680310,bgm_MC086,11068,119584,0.0,101680301,101680306,90,0,0,-50,"2025/02/17 15:00:00",bgm_MC086,110680032,211001000,0,110680033,bgm_MC086,0,0,103361,"2030/12/31 14:59:59",10,-174,110680031,"사색 수해 68-3",101680303,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110680031,0,4,129284,1,101680305,0,103362,bgm_MC086,0.0
119524,11068004,0.0,2,10,101680410,bgm_MC086,11068,119614,0.0,101680401,101680405,90,0,0,-50,"2025/02/17 15:00:00",bgm_MC086,110680042,211001000,0,110680043,bgm_MC086,0,0,103361,"2030/12/31 14:59:59",10,-59,110680041,"사색 수해 68-4",101680403,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110680041,0,-179,129374,1,101680407,0,103362,bgm_MC086,0.0
129374,11068005,0.0,2,10,101680510,bgm_MC086,11068,119614,0.0,101680502,101680508,90,0,0,-50,"2025/02/17 15:00:00",bgm_MC086,110680052,211001000,0,110680053,bgm_MC086,0,0,103361,"2030/12/31 14:59:59",10,139,110680051,"사색 수해 68-5",101680504,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110680051,0,-8,119434,1,101680507,0,103362,bgm_MC086,0.0
129314,11068006,0.0,2,10,101680610,bgm_MC086,11068,129284,0.0,101680602,101680609,90,0,0,-50,"2025/03/13 8:00:00",bgm_MC086,110680062,211001000,0,110680063,bgm_MC086,0,25011,103331,"2030/12/31 14:59:59",10,288,110680061,"사색 수해 68-6",101680606,bgm_MC086,103332,0,103333,0,0,10,215,bgm_MC086,100790,0,110680061,0,16,12004032,1,101680607,0,103332,bgm_MC086,0.0
11010032,11068007,0.0,2,10,101680710,bgm_MC086,11068,119494,0.0,101680701,101680708,90,0,0,-50,"2025/03/13 8:00:00",bgm_MC086,110680072,211001000,0,110680073,bgm_MC086,0,25012,103331,"2030/12/31 14:59:59",10,397,110680071,"사색 수해 68-7",101680704,bgm_MC086,103332,0,103333,0,0,10,215,bgm_MC086,100790,0,110680071,0,-100,11001032,1,101680707,0,103332,bgm_MC086,0.0
11019032,11068008,0.0,2,10,101680810,bgm_MC086,11068,119434,0.0,101680803,101680809,90,0,0,-50,"2025/03/13 8:00:00",bgm_MC086,110680082,211001000,0,110680083,bgm_MC086,0,25013,103331,"2030/12/31 14:59:59",10,502,110680081,"사색 수해 68-8",101680804,bgm_MC086,103332,0,103333,0,0,10,215,bgm_MC086,100790,0,110680081,0,80,11007032,1,101680806,0,103332,bgm_MC086,0.0
12013032,11068009,0.0,2,10,101680910,bgm_MC086,11068,129374,0.0,101680901,101680908,90,0,0,-50,"2025/03/13 8:00:00",bgm_MC086,110680092,211001000,0,110680093,bgm_MC086,0,25014,103331,"2030/12/31 14:59:59",10,602,110680091,"사색 수해 68-9",101680903,bgm_MC086,103332,0,103333,0,0,10,215,bgm_MC086,100790,0,110680091,0,-125,12016032,1,101680906,0,103332,bgm_MC086,0.0
11025032,11068010,0.0,2,10,0,bgm_MC087,11068,119524,0.0,101681010,0,90,0,0,-50,"2025/03/13 8:00:00",bgm_MC087,110680102,211001000,0,110680103,bgm_MC087,0,25015,103351,"2030/12/31 14:59:59",10,942,110680101,"사색 수해 68-10",101681008,bgm_MC087,103352,0,103353,0,0,10,215,bgm_MC087,100800,9068155,110680101,9068156,-71,11022032,1,101681009,0,103352,bgm_MC087,0.0
12013032,11069001,0.0,2,10,101690110,bgm_MC086,11069,12004032,0.0,101690103,101690108,90,0,0,-50,"2025/04/15 14:00:00",bgm_MC086,110690012,211001000,0,110690013,bgm_MC086,0,0,103361,"2030/12/31 14:59:59",10,-867,110690011,"도깨비의 슬하 69-1",101690105,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110690011,0,-113,12016032,1,101690107,0,103362,bgm_MC086,0.0
11007032,11069002,0.0,2,10,101690210,bgm_MC086,11069,11019032,0.0,101690203,101690209,90,0,0,-50,"2025/04/15 14:00:00",bgm_MC086,110690022,211001000,0,110690023,bgm_MC086,0,0,103361,"2030/12/31 14:59:59",10,-715,110690021,"도깨비의 슬하 69-2",101690204,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110690021,0,-167,11010032,1,101690206,0,103362,bgm_MC086,0.0
11058032,11069003,0.0,2,10,101690310,bgm_MC086,11069,11001032,0.0,101690302,101690308,90,0,0,-50,"2025/04/15 14:00:00",bgm_MC086,110690032,211001000,0,110690033,bgm_MC086,0,0,103361,"2030/12/31 14:59:59",10,-565,110690031,"도깨비의 슬하 69-3",101690305,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110690031,0,-150,11055032,1,101690306,0,103362,bgm_MC086,0.0
11061032,11069004,0.0,2,10,101690409,bgm_MC086,11069,11025032,0.0,101690403,101690407,90,0,0,-50,"2025/04/15 14:00:00",bgm_MC086,110690042,211001000,0,110690043,bgm_MC086,0,0,103361,"2030/12/31 14:59:59",10,-446,110690041,"도깨비의 슬하 69-4",101690404,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110690041,0,-67,11058032,1,101690405,0,103362,bgm_MC086,0.0
11055032,11069005,0.0,2,10,101690510,bgm_MC086,11069,11022032,0.0,101690503,101690508,90,0,0,-50,"2025/04/15 14:00:00",bgm_MC086,110690052,211001000,0,110690053,bgm_MC086,0,0,103331,"2030/12/31 14:59:59",10,-45,110690051,"도깨비의 슬하 69-5",101690504,bgm_MC086,103332,0,103333,0,0,10,215,bgm_MC086,100790,0,110690051,0,91,11061032,1,101690505,0,103332,bgm_MC086,0.0
11055032,11069006,0.0,2,10,101690610,bgm_MC086,11069,11058032,0.0,101690601,101690608,90,0,0,-50,"2025/05/15 14:00:00",bgm_MC086,110690062,211001000,0,110690063,bgm_MC086,0,25011,103361,"2030/12/31 14:59:59",10,100,110690061,"도깨비의 슬하 69-6",101690605,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110690061,0,78,11040032,1,101690607,0,103362,bgm_MC086,0.0
11046032,11069007,0.0,2,10,101690710,bgm_MC086,11069,11061032,0.0,101690701,101690708,90,0,0,-50,"2025/05/15 14:00:00",bgm_MC086,110690072,211001000,0,110690073,bgm_MC086,0,25012,103331,"2030/12/31 14:59:59",10,251,110690071,"도깨비의 슬하 69-7",101690704,bgm_MC086,103332,0,103333,0,0,10,215,bgm_MC086,100790,0,110690071,0,81,12037032,1,101690706,0,103332,bgm_MC086,0.0
11040032,11069008,0.0,2,10,101690810,bgm_MC086,11069,11058032,0.0,101690803,101690808,90,0,0,-50,"2025/05/15 14:00:00",bgm_MC086,110690082,211001000,0,110690083,bgm_MC086,0,25013,103331,"2030/12/31 14:59:59",10,151,110690081,"도깨비의 슬하 69-8",101690804,bgm_MC086,103332,0,103333,0,0,10,215,bgm_MC086,100790,0,110690081,0,-94,11034032,1,101690807,0,103332,bgm_MC086,0.0
11034032,11069009,0.0,2,10,101690910,bgm_MC086,11069,11061032,0.0,101690901,101690908,90,0,0,-50,"2025/05/15 14:00:00",bgm_MC086,110690092,211001000,0,110690093,bgm_MC086,0,25014,103331,"2030/12/31 14:59:59",10,290,110690091,"도깨비의 슬하 69-9",101690906,bgm_MC086,103332,0,103333,0,0,10,215,bgm_MC086,100790,0,110690091,0,-145,11046032,1,101690907,0,103332,bgm_MC086,0.0
12031032,11069010,0.0,2,10,0,bgm_MC087,11069,11055032,0.0,101691010,0,90,0,0,-50,"2025/05/15 14:00:00",bgm_MC142,110690102,211001000,0,110690103,bgm_MC087,0,25015,103511,"2030/12/31 14:59:59",10,709,110690101,"도깨비의 슬하 69-10",0,bgm_MC087,103471,0,103471,0,0,10,215,bgm_MC087,100790,9069155,110690101,9069156,-140,12028032,1,0,0,103512,bgm_MC142,1.5
11034032,11070001,0.0,2,10,101700110,bgm_MC086,11070,12037032,0.0,101700101,101700108,90,0,0,-50,"2025/06/13 14:00:00",bgm_MC086,110700012,211001000,0,110700013,bgm_MC086,0,0,103361,"2030/12/31 14:59:59",10,-734,110700011,"염승천 70-1",101700103,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110700011,0,28,11001033,1,101700105,0,103362,bgm_MC086,0.0
11007033,11070002,0.0,2,10,101700210,bgm_MC086,11070,11040032,0.0,101700202,101700208,90,0,0,-50,"2025/06/13 14:00:00",bgm_MC086,110700022,211001000,0,110700023,bgm_MC086,0,0,103331,"2030/12/31 14:59:59",10,-505,110700021,"염승천 70-2",101700204,bgm_MC086,103332,0,103333,0,0,10,215,bgm_MC086,100790,0,110700021,0,149,11010033,1,101700206,0,103332,bgm_MC086,0.0
11025033,11070003,0.0,2,10,101700309,bgm_MC086,11070,11046032,0.0,101700302,101700308,90,0,0,-50,"2025/06/13 14:00:00",bgm_MC086,110700032,211001000,0,110700033,bgm_MC086,0,0,103331,"2030/12/31 14:59:59",10,-505,110700031,"염승천 70-3",101700304,bgm_MC086,103332,0,103333,0,0,10,215,bgm_MC086,100790,0,110700031,0,-38,11022033,1,101700307,0,103332,bgm_MC086,0.0
12004033,11070004,0.0,2,10,101700410,bgm_MC086,11070,12031032,0.0,101700401,101700408,90,0,0,-50,"2025/06/13 14:00:00",bgm_MC086,110700042,211001000,0,110700043,bgm_MC086,0,0,103331,"2030/12/31 14:59:59",10,-362,110700041,"염승천 70-4",101700403,bgm_MC086,103332,0,103333,0,0,10,215,bgm_MC086,100790,0,110700041,0,-16,12013033,1,101700406,0,103332,bgm_MC086,0.0
12016033,11070005,0.0,2,10,101700509,bgm_MC086,11070,12028032,0.0,101700502,101700508,90,0,0,-50,"2025/06/13 14:00:00",bgm_MC086,110700052,211001000,0,110700053,bgm_MC086,0,0,103331,"2030/12/31 14:59:59",10,-159,110700051,"염승천 70-5",101700505,bgm_MC086,103332,0,103333,0,0,10,215,bgm_MC086,100790,0,110700051,0,-116,12019033,1,101700507,0,103332,bgm_MC086,0.0
11010033,11070006,0.0,2,10,101700610,bgm_MC086,11070,11007033,0.0,101700601,101700608,90,0,0,-50,"2025/07/15 14:00:00",bgm_MC086,110700062,211001000,0,110700063,bgm_MC086,0,25011,103331,"2030/12/31 14:59:59",10,61,110700061,"염승천 70-6",101700605,bgm_MC086,103332,0,103333,0,0,10,215,bgm_MC086,100790,0,110700061,0,-193,11001033,1,101700607,0,103332,bgm_MC086,0.0
11025033,11070007,0.0,2,10,101700710,bgm_MC086,11070,12004033,0.0,101700702,101700708,90,0,0,-50,"2025/07/15 14:00:00",bgm_MC086,110700072,211001000,0,110700073,bgm_MC086,0,25012,103361,"2030/12/31 14:59:59",10,223,110700071,"염승천 70-7",101700704,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110700071,0,-180,11022033,1,101700706,0,103362,bgm_MC086,0.0
11058033,11070008,0.0,2,10,101700810,bgm_MC086,11070,12019033,0.0,101700802,101700808,90,0,0,-50,"2025/07/15 14:00:00",bgm_MC086,110700082,211001000,0,110700083,bgm_MC086,0,25013,103361,"2030/12/31 14:59:59",10,171,110700081,"염승천 70-8",101700804,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110700081,0,0,11055033,1,101700805,0,103362,bgm_MC086,0.0
11061033,11070009,0.0,2,10,101700910,bgm_MC086,11070,12016033,0.0,101700901,101700908,90,0,0,-50,"2025/07/15 14:00:00",bgm_MC086,110700092,211001000,0,110700093,bgm_MC086,0,25014,103361,"2030/12/31 14:59:59",10,311,110700091,"염승천 70-9",101700905,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110700091,0,-36,11058033,1,101700907,0,103362,bgm_MC086,0.0
11055033,11070010,0.0,2,10,0,bgm_MC087,11070,12013033,0.0,101701010,0,90,0,0,-50,"2025/07/15 14:00:00",bgm_MC142,110700102,211001000,0,110700103,bgm_MC087,0,25015,103511,"2030/12/31 14:59:59",10,393,110700101,"염승천 70-10",101701008,bgm_MC087,103471,0,103471,0,0,10,215,bgm_MC087,100790,9070155,110700101,9070156,-180,11061033,1,101701009,0,103512,bgm_MC142,1.5
11055033,11071001,0.0,2,10,101710110,bgm_MC086,11071,11058033,0.0,101710103,101710109,90,0,0,-50,"2025/08/13 14:00:00",bgm_MC086,110710012,211001000,0,110710013,bgm_MC086,0,0,103361,"2030/12/31 14:59:59",10,-601,110710011,"붕표 고개 71-1",101710104,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110710011,0,86,11043033,1,101710107,0,103362,bgm_MC086,0.0
12037033,11071002,0.0,2,10,101710210,bgm_MC086,11071,11061033,0.0,101710203,101710208,90,0,0,-50,"2025/08/13 14:00:00",bgm_MC086,110710022,211001000,0,110710023,bgm_MC086,0,0,103361,"2030/12/31 14:59:59",10,-454,110710021,"붕표 고개 71-2",101710204,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110710021,0,138,11046033,1,101710207,0,103362,bgm_MC086,0.0
11046033,11071003,0.0,2,10,101710310,bgm_MC086,11071,11055033,0.0,101710303,101710308,90,0,0,-50,"2025/08/13 14:00:00",bgm_MC086,110710032,211001000,0,110710033,bgm_MC086,0,0,103361,"2030/12/31 14:59:59",10,-308,110710031,"붕표 고개 71-3",101710304,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110710031,0,82,11043033,1,101710306,0,103362,bgm_MC086,0.0
12040033,11071004,0.0,2,10,101710410,bgm_MC086,11071,11061033,0.0,101710401,101710409,90,0,0,-50,"2025/08/13 14:00:00",bgm_MC086,110710042,211001000,0,110710043,bgm_MC086,0,0,103331,"2030/12/31 14:59:59",10,-158,110710041,"붕표 고개 71-4",101710404,bgm_MC086,103332,0,103333,0,0,10,215,bgm_MC086,100790,0,110710041,0,53,12037033,1,101710406,0,103332,bgm_MC086,0.0
12031033,11071005,0.0,2,10,101710510,bgm_MC086,11071,11058033,0.0,101710503,101710508,90,0,0,-50,"2025/08/13 14:00:00",bgm_MC086,110710052,211001000,0,110710053,bgm_MC086,0,0,103361,"2030/12/31 14:59:59",10,-217,110710051,"붕표 고개 71-5",101710504,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110710051,0,-154,12028033,1,101710507,0,103362,bgm_MC086,0.0
11043033,11071006,0.0,2,10,101710610,bgm_MC086,11071,12031033,0.0,101710603,101710609,90,0,0,-50,"2025/09/15 14:00:00",bgm_MC086,110710062,211001000,0,110710063,bgm_MC086,0,25011,103361,"2030/12/31 14:59:59",10,51,110710061,"붕표 고개 71-6",101710605,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110710061,0,-181,11001034,1,101710608,0,103362,bgm_MC086,0.0
11025034,11071007,0.0,2,10,101710710,bgm_MC086,11071,11046033,0.0,101710703,101710707,90,0,0,-50,"2025/09/15 14:00:00",bgm_MC086,110710072,211001000,0,110710073,bgm_MC086,0,25012,103361,"2030/12/31 14:59:59",10,115,110710071,"붕표 고개 71-7",101710705,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110710071,0,-35,11022034,1,101710706,0,103362,bgm_MC086,0.0
11007034,11071008,0.0,2,10,101710810,bgm_MC086,11071,12040033,0.0,101710801,101710808,90,0,0,-50,"2025/09/15 14:00:00",bgm_MC086,110710082,211001000,0,110710083,bgm_MC086,0,25013,103331,"2030/12/31 14:59:59",10,208,110710081,"붕표 고개 71-8",101710804,bgm_MC086,103332,0,103333,0,0,10,215,bgm_MC086,100790,0,110710081,0,100,11010034,1,101710807,0,103332,bgm_MC086,0.0
12013034,11071009,0.0,2,10,101710910,bgm_MC086,11071,12028033,0.0,101710901,101710908,90,0,0,-50,"2025/09/15 14:00:00",bgm_MC086,110710092,211001000,0,110710093,bgm_MC086,0,25014,103361,"2030/12/31 14:59:59",10,371,110710091,"붕표 고개 71-9",101710904,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110710091,0,100,12004034,1,101710909,0,103362,bgm_MC086,0.0
12016034,11071010,0.0,2,10,0,bgm_MC087,11071,12037033,0.0,101711010,0,90,0,0,-50,"2025/09/15 14:00:00",bgm_MC087,110710102,211001000,0,110710103,bgm_MC087,0,25015,103351,"2030/12/31 14:59:59",10,490,110710101,"붕표 고개 71-10",0,bgm_MC087,103352,0,103353,0,0,10,215,bgm_MC087,100790,9071155,110710101,9071156,-28,12019034,1,0,0,103352,bgm_MC087,0.0
12019034,11072001,0.0,2,10,101720110,bgm_MC086,11072,12013034,0.0,101720102,101720108,90,0,0,-50,"2025/10/14 14:00:00",bgm_MC086,110720012,211001000,0,110720013,bgm_MC086,0,0,103361,"2030/12/31 14:59:59",10,-687,110720011,"노추 산 72-1",101720104,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110720011,0,74,11010034,1,101720106,0,103362,bgm_MC086,0.0
12016034,11072002,0.0,2,10,101720210,bgm_MC086,11072,12004034,0.0,101720201,101720208,90,0,0,-50,"2025/10/14 14:00:00",bgm_MC086,110720022,211001000,0,110720023,bgm_MC086,0,0,103361,"2030/12/31 14:59:59",10,-557,110720021,"노추 산 72-2",101720204,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110720021,0,-10,11007034,1,101720206,0,103362,bgm_MC086,0.0
11058034,11072003,0.0,2,10,101720310,bgm_MC086,11072,11001034,0.0,101720303,101720308,90,0,0,-50,"2025/10/14 14:00:00",bgm_MC086,110720032,211001000,0,110720033,bgm_MC086,0,0,103361,"2030/12/31 14:59:59",10,-423,110720031,"노추 산 72-3",101720305,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110720031,0,79,11055034,1,101720306,0,103362,bgm_MC086,0.0
11061034,11072004,0.0,2,10,101720410,bgm_MC086,11072,11025034,0.0,101720403,101720408,90,0,0,-50,"2025/10/14 14:00:00",bgm_MC086,110720042,211001000,0,110720043,bgm_MC086,0,0,103361,"2030/12/31 14:59:59",10,-323,110720041,"노추 산 72-4",101720404,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110720041,0,-59,11058034,1,101720406,0,103362,bgm_MC086,0.0
11055034,11072005,0.0,2,10,101720510,bgm_MC086,11072,11022034,0.0,101720502,101720508,90,0,0,-50,"2025/10/14 14:00:00",bgm_MC086,110720052,211001000,0,110720053,bgm_MC086,0,0,103331,"2030/12/31 14:59:59",10,-93,110720051,"노추 산 72-5",101720504,bgm_MC086,103332,0,103333,0,0,10,215,bgm_MC086,100790,0,110720051,0,104,11061034,1,101720507,0,103332,bgm_MC086,0.0
11055034,11072006,0.0,2,10,101720610,bgm_MC086,11072,11058034,0.0,101720602,101720609,90,0,0,-50,"2025/11/18 14:00:00",bgm_MC086,110720062,211001000,0,110720063,bgm_MC086,0,25011,103361,"2030/12/31 14:59:59",10,-31,110720061,"노추 산 72-6",101720605,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110720061,0,-79,11034034,1,101720606,0,103362,bgm_MC086,0.0
12037034,11072007,0.0,2,10,101720710,bgm_MC086,11072,11061034,0.0,101720702,101720709,90,0,0,-50,"2025/11/18 14:00:00",bgm_MC086,110720072,211001000,0,110720073,bgm_MC086,0,25012,103361,"2030/12/31 14:59:59",10,137,110720071,"노추 산 72-7",101720705,bgm_MC086,103362,0,103363,0,0,10,215,bgm_MC086,100800,0,110720071,0,-106,11052034,1,101720707,0,103362,bgm_MC086,0.0
11052034,11072008,0.0,2,10,101720809,bgm_MC086,11072,11055034,0.0,101720801,101720808,90,0,0,-50,"2025/11/18 14:00:00",bgm_MC086,110720082,211001000,0,110720083,bgm_MC086,0,25013,103331,"2030/12/31 14:59:59",10,249,110720081,"노추 산 72-8",101720804,bgm_MC086,103332,0,103333,0,0,10,215,bgm_MC086,100790,0,110720081,0,90,11034034,1,101720806,0,103332,bgm_MC086,0.0
12049034,11072009,0.0,2,10,101720910,bgm_MC086,11072,11061034,0.0,101720903,101720908,90,0,0,-50,"2025/11/18 14:00:00",bgm_MC086,110720092,211001000,0,110720093,bgm_MC086,0,25014,103331,"2030/12/31 14:59:59",10,410,110720091,"노추 산 72-9",101720905,bgm_MC086,103332,0,103333,0,0,10,215,bgm_MC086,100790,0,110720091,0,76,12037034,1,101720907,0,103332,bgm_MC086,0.0
12031034,11072010,0.0,2,10,0,bgm_MC087,11072,11058034,0.0,101721010,0,90,0,0,-50,"2025/11/18 14:00:00",bgm_MC087,110720102,211001000,0,110720103,bgm_MC087,0,25015,103351,"2030/12/31 14:59:59",10,603,110720101,"노추 산 72-10",101721008,bgm_MC087,103352,0,103353,0,0,10,215,bgm_MC087,100790,9072155,110720101,9072156,59,12028034,1,101721009,0,103352,bgm_MC087,0.0
11034034,11073001,0.0,2,10,101730109,bgm_MC202,11073,12028034,0.0,101730102,101730108,90,0,0,-50,"2025/12/19 14:00:00",bgm_MC202,110730012,211001000,0,110730013,bgm_MC202,0,0,103601,"2030/12/31 14:59:59",10,-677,110730011,"구원빙하 남단 73-1",101730104,bgm_MC202,103602,0,103603,0,0,10,215,bgm_MC202,100890,0,110730011,0,-85,11001035,1,101730106,0,103602,bgm_MC202,0.0
11025035,11073002,0.0,2,10,101730209,bgm_MC202,11073,11052034,0.0,101730201,101730207,90,0,0,-50,"2025/12/19 14:00:00",bgm_MC202,110730022,211001000,0,110730023,bgm_MC202,0,0,103581,"2030/12/31 14:59:59",10,-507,110730021,"구원빙하 남단 73-2",101730204,bgm_MC202,103582,0,103583,0,0,10,215,bgm_MC202,100900,0,110730021,0,68,11022035,1,101730206,0,103582,bgm_MC202,0.0
11007035,11073003,0.0,2,10,101730310,bgm_MC202,11073,12031034,0.0,101730303,101730308,90,0,0,-50,"2025/12/19 14:00:00",bgm_MC202,110730032,211001000,0,110730033,bgm_MC202,0,0,103601,"2030/12/31 14:59:59",10,-347,110730031,"구원빙하 남단 73-3",101730305,bgm_MC202,103602,0,103603,0,0,10,215,bgm_MC202,100890,0,110730031,0,48,11010035,1,101730306,0,103602,bgm_MC202,0.0
12013035,11073004,0.0,2,10,101730409,bgm_MC202,11073,12037034,0.0,101730402,101730408,90,0,0,-50,"2025/12/19 14:00:00",bgm_MC202,110730042,211001000,0,110730043,bgm_MC202,0,0,103581,"2030/12/31 14:59:59",10,-358,110730041,"구원빙하 남단 73-4",101730404,bgm_MC202,103582,0,103583,0,0,10,215,bgm_MC202,100900,0,110730041,0,-97,12004035,1,101730405,0,103582,bgm_MC202,0.0
